area_name,Total,"Less than $10,000","$10,000 to \$14,999","\$15,000 to \$19,999","$20,000 to \$24,999","$25,000 to \$29,999","$30,000 to \$34,999","$35,000 to \$39,999","$40,000 to \$44,999","$45,000 to \$49,999","$50,000 to \$59,999","$60,000 to \$74,999","$75,000 to \$99,999","$100,000 to \$124,999","$125,000 to \$149,999","$150,000 to \$199,999","$200,000 or more"
"Block Group 1, Census Tract 7506",377,39,37,36,7,0,17,25,28,23,29,6,41,46,43,0,0
"Block Group 2, Census Tract 7506",265,46,24,18,72,0,0,0,0,15,10,70,10,0,0,0,0
"Block Group 3, Census Tract 7506",305,72,0,9,53,19,8,0,0,22,22,24,19,57,0,0,0
"Block Group 4, Census Tract 7506",261,68,9,26,16,11,24,34,0,18,0,20,0,0,10,0,25
"Block Group 1, Census Tract 7608.01",1313,83,60,59,131,61,80,29,66,15,46,224,262,98,43,16,40
"Block Group 2, Census Tract 7608.01",811,34,53,34,68,62,51,0,20,27,95,188,109,0,11,59,0
"Block Group 1, Census Tract 7608.02",1119,40,105,86,56,49,44,58,32,71,62,121,155,95,31,43,71
"Block Group 1, Census Tract 7608.03",643,15,10,66,67,50,15,0,28,18,97,110,78,19,23,47,0
"Block Group 2, Census Tract 7608.03",784,75,144,76,51,93,16,28,36,17,33,150,26,39,0,0,0
"Block Group 3, Census Tract 7608.03",945,74,51,103,126,16,62,33,90,30,134,83,108,12,0,23,0
"Block Group 4, Census Tract 7608.03",400,0,41,0,35,0,29,0,63,13,65,58,22,31,43,0,0
"Block Group 1, Census Tract 7702.01",619,20,0,39,40,0,42,0,11,52,71,27,104,75,48,73,17
"Block Group 2, Census Tract 7702.01",903,0,31,44,46,15,53,83,29,15,92,95,158,60,49,104,29
"Block Group 3, Census Tract 7702.01",1265,127,41,97,77,66,25,127,25,61,118,167,167,111,16,17,23
"Block Group 1, Census Tract 7702.02",579,33,0,0,32,31,40,9,14,53,36,29,73,79,57,36,57
"Block Group 2, Census Tract 7702.02",1024,0,29,73,125,28,153,14,73,28,111,110,50,105,63,16,46
"Block Group 3, Census Tract 7702.02",542,15,49,0,47,0,35,0,69,32,10,31,61,29,61,57,46
"Block Group 1, Census Tract 7703",315,0,0,43,0,0,59,0,0,17,0,69,36,38,53,0,0
"Block Group 2, Census Tract 7703",507,12,0,0,12,0,13,47,16,0,85,78,113,55,0,38,38
"Block Group 3, Census Tract 7703",548,0,0,12,15,25,0,60,38,21,25,34,154,61,20,83,0
"Block Group 4, Census Tract 7703",881,15,24,13,0,70,33,46,48,37,133,81,182,62,107,12,18
"Block Group 5, Census Tract 7703",586,7,42,43,15,0,30,12,33,14,65,27,131,131,15,0,21
"Block Group 1, Census Tract 7704",480,26,0,42,8,14,0,26,23,5,50,96,70,62,46,0,12
"Block Group 2, Census Tract 7704",620,0,8,22,24,0,35,59,28,0,53,68,91,118,48,35,31
"Block Group 3, Census Tract 7704",716,76,64,30,8,21,32,9,24,104,56,87,93,70,35,7,0
"Block Group 1, Census Tract 7705",1012,12,58,45,81,110,70,81,62,65,105,173,96,54,0,0,0
"Block Group 2, Census Tract 7705",95,7,24,0,0,0,0,35,22,0,0,7,0,0,0,0,0
"Block Group 1, Census Tract 7706.01",332,0,7,6,28,24,0,6,0,43,6,71,43,37,28,33,0
"Block Group 2, Census Tract 7706.01",339,0,0,15,37,15,21,16,16,13,28,23,70,29,29,20,7
"Block Group 3, Census Tract 7706.01",386,7,0,20,69,8,8,12,9,0,19,78,39,47,42,8,20
"Block Group 1, Census Tract 7706.02",568,47,19,9,18,71,40,19,9,9,44,87,84,28,44,28,12
"Block Group 2, Census Tract 7706.02",619,27,68,10,63,88,18,0,8,42,77,84,94,13,27,0,0
"Block Group 3, Census Tract 7706.02",419,0,30,0,40,9,8,0,0,9,30,44,54,52,56,36,51
"Block Group 1, Census Tract 7707",308,24,18,12,27,5,11,18,53,9,60,27,31,13,0,0,0
"Block Group 2, Census Tract 7707",866,32,5,51,14,68,40,63,27,27,55,88,144,43,66,96,47
"Block Group 1, Census Tract 7708",680,9,74,40,62,0,0,28,51,11,106,139,67,17,10,39,27
"Block Group 2, Census Tract 7708",1287,63,16,0,48,100,54,32,58,83,148,236,151,160,67,30,41
"Block Group 1, Census Tract 7709.01",480,10,20,0,104,55,9,0,32,0,27,71,61,45,16,19,11
"Block Group 2, Census Tract 7709.01",336,20,0,17,7,0,19,37,26,27,46,9,32,53,0,17,26
"Block Group 3, Census Tract 7709.01",260,41,0,10,17,11,11,19,11,0,16,8,27,38,40,0,11
"Block Group 4, Census Tract 7709.01",946,65,21,0,11,53,44,26,39,36,58,187,81,117,81,102,25
"Block Group 1, Census Tract 7709.02",670,82,0,52,53,11,35,35,36,8,93,39,96,23,41,53,13
"Block Group 2, Census Tract 7709.02",774,47,24,46,29,23,48,42,28,25,45,31,220,76,41,21,28
"Block Group 1, Census Tract 8001",374,6,7,0,0,0,11,18,5,6,6,13,0,33,24,29,216
"Block Group 2, Census Tract 8001",507,6,6,8,0,0,20,0,5,0,18,17,7,35,24,52,309
"Block Group 1, Census Tract 8002",526,32,0,0,0,0,0,0,0,0,10,70,30,34,45,56,249
"Block Group 2, Census Tract 8002",458,30,0,0,13,30,0,0,0,40,28,16,0,0,0,43,258
"Block Group 3, Census Tract 8002",371,59,0,0,0,13,0,0,0,16,0,0,40,57,0,51,135
"Block Group 4, Census Tract 8002",317,0,15,0,0,0,0,0,15,0,17,0,30,0,54,66,120
"Block Group 5, Census Tract 8002",318,0,0,0,0,0,0,0,18,0,16,11,18,32,36,70,117
"Block Group 6, Census Tract 8002",331,19,0,0,0,0,0,0,0,20,0,0,0,17,0,73,202
"Block Group 1, Census Tract 8003",476,31,23,0,15,29,19,0,34,0,11,6,12,39,56,33,168
"Block Group 2, Census Tract 8003",207,16,0,0,3,5,0,12,9,0,0,12,0,15,33,7,95
"Block Group 3, Census Tract 8003",515,10,0,0,9,9,0,21,4,0,26,0,13,22,29,42,330
"Block Group 1, Census Tract 8004",374,35,0,0,0,0,0,0,8,7,24,9,26,15,0,32,218
"Block Group 2, Census Tract 8004",563,12,19,9,9,7,16,49,8,8,20,17,13,20,6,65,285
"Block Group 3, Census Tract 8004",348,13,0,0,0,0,0,0,0,0,0,0,16,25,18,18,258
"Block Group 1, Census Tract 8005",302,16,15,16,0,5,9,8,0,9,8,8,27,23,13,43,102
"Block Group 2, Census Tract 8005",297,0,0,8,0,0,0,8,0,0,9,8,8,35,26,15,180
"Block Group 3, Census Tract 8005",319,10,0,9,0,10,0,0,0,0,10,8,7,8,11,32,214
"Block Group 4, Census Tract 8005",421,29,0,8,27,9,16,0,7,8,0,20,25,24,17,44,187
"Block Group 5, Census Tract 8005",317,9,0,0,0,0,9,0,9,0,31,9,7,8,11,53,171
"Block Group 1, Census Tract 8006",356,9,0,0,0,0,12,0,9,7,11,6,27,35,6,26,208
"Block Group 2, Census Tract 8006",414,12,15,0,19,5,7,5,0,0,14,6,27,51,14,35,204
"Block Group 1, Census Tract 8007",261,0,9,9,0,0,0,0,9,0,10,11,16,19,0,10,168
"Block Group 2, Census Tract 8007",701,9,0,9,8,0,45,9,23,0,10,40,33,38,32,121,324
"Block Group 3, Census Tract 8007",286,0,0,0,0,0,0,4,0,0,21,0,62,31,0,52,116
"Block Group 4, Census Tract 8007",432,0,0,0,32,2,9,9,7,9,9,9,47,37,47,62,153
"Block Group 1, Census Tract 8008",1014,36,0,12,22,29,23,11,18,24,148,97,146,81,50,87,230
"Block Group 1, Census Tract 8009",470,10,0,6,0,11,24,8,12,20,17,16,16,50,60,45,175
"Block Group 2, Census Tract 8009",276,0,0,33,0,0,24,0,0,0,8,6,69,0,15,47,74
"Block Group 3, Census Tract 8009",378,0,10,10,0,26,0,0,7,0,20,10,24,81,36,73,81
"Block Group 4, Census Tract 8009",373,0,18,9,10,12,15,0,10,6,0,22,70,93,35,48,25
"Block Group 1, Census Tract 8010",283,0,0,0,0,16,0,18,0,0,35,25,37,27,9,31,85
"Block Group 2, Census Tract 8010",445,18,0,8,0,28,0,9,27,18,19,56,8,75,38,65,76
"Block Group 3, Census Tract 8010",596,9,47,35,10,6,18,45,0,19,44,36,68,47,0,61,151
"Block Group 4, Census Tract 8010",549,35,18,0,28,17,8,8,12,9,9,30,49,34,30,84,178
"Block Group 1, Census Tract 8011",197,7,0,0,0,0,0,0,4,0,0,16,13,14,30,32,81
"Block Group 2, Census Tract 8011",336,8,9,0,10,0,0,11,41,11,28,8,14,32,14,26,124
"Block Group 3, Census Tract 8011",498,0,0,0,0,9,0,0,0,0,20,55,37,46,29,134,168
"Block Group 4, Census Tract 8011",563,9,8,0,35,0,22,9,0,7,0,7,51,89,0,97,229
"Block Group 1, Census Tract 8012",553,16,10,8,0,0,8,13,0,14,58,8,61,57,23,11,266
"Block Group 2, Census Tract 8012",247,35,0,0,0,0,0,0,0,0,0,0,0,0,48,28,136
"Block Group 3, Census Tract 8012",517,23,0,8,15,0,43,24,13,9,8,9,42,20,43,24,236
"Block Group 1, Census Tract 8013",331,10,9,0,0,0,20,0,0,0,16,9,56,24,9,28,150
"Block Group 2, Census Tract 8013",398,10,29,0,36,0,20,0,0,10,10,30,54,8,3,60,128
"Block Group 3, Census Tract 8013",328,0,0,0,0,0,0,0,0,10,0,0,42,0,29,15,232
"Block Group 4, Census Tract 8013",553,38,20,41,0,0,0,8,20,10,10,30,63,47,11,81,174
"Block Group 1, Census Tract 8014",574,13,0,0,9,11,0,9,0,0,32,48,34,47,77,114,180
"Block Group 2, Census Tract 8014",453,0,0,21,0,12,32,0,21,23,16,11,54,38,18,118,89
"Block Group 1, Census Tract 8015",804,14,54,24,32,59,44,29,52,0,19,32,101,46,44,75,179
"Block Group 2, Census Tract 8015",732,0,0,15,0,0,31,11,0,11,48,0,87,104,84,66,275
"Block Group 3, Census Tract 8015",757,47,14,11,70,33,52,44,13,0,23,15,80,124,51,75,105
"Block Group 1, Census Tract 8016.01",1088,29,29,43,22,17,31,11,54,23,32,99,107,127,81,120,263
"Block Group 2, Census Tract 8016.01",696,30,9,21,24,10,28,7,13,38,39,45,92,53,40,76,171
"Block Group 1, Census Tract 8016.03",523,1,0,36,45,39,0,10,11,0,16,46,113,47,11,41,107
"Block Group 2, Census Tract 8016.03",1008,65,23,72,159,69,48,73,87,36,124,35,122,58,7,9,21
"Block Group 1, Census Tract 8016.05",510,29,0,14,20,14,13,38,24,0,0,51,40,110,39,34,84
"Block Group 2, Census Tract 8016.05",342,0,0,15,0,0,14,0,0,11,14,66,55,13,23,36,95
"Block Group 3, Census Tract 8016.05",663,14,0,0,18,13,28,13,30,0,67,26,42,54,79,195,84
"Block Group 4, Census Tract 8016.05",455,0,13,0,0,14,0,0,0,0,0,13,35,26,67,109,178
"Block Group 5, Census Tract 8016.05",271,0,0,0,0,0,15,0,0,0,13,13,27,18,45,24,116
"Block Group 1, Census Tract 8016.06",340,0,0,0,0,0,12,0,60,0,17,31,16,11,29,98,66
"Block Group 2, Census Tract 8016.06",363,15,0,0,0,12,0,0,0,16,0,27,20,0,53,93,127
"Block Group 3, Census Tract 8016.06",521,0,0,27,0,15,0,0,0,0,8,30,26,47,39,139,190
"Block Group 4, Census Tract 8016.06",293,0,25,0,0,0,0,0,0,12,73,0,18,68,0,75,22
"Block Group 5, Census Tract 8016.06",876,32,28,36,113,79,22,39,47,11,40,95,81,50,30,62,111
"Block Group 1, Census Tract 8016.07",499,18,9,0,0,0,17,17,9,0,26,8,65,46,68,76,140
"Block Group 2, Census Tract 8016.07",472,40,0,52,0,24,0,56,25,8,119,0,26,25,45,34,18
"Block Group 3, Census Tract 8016.07",1059,8,26,15,65,31,6,26,107,26,85,135,84,87,26,124,208
"Block Group 1, Census Tract 8016.08",812,14,0,42,12,67,68,32,0,0,22,15,106,140,27,126,141
"Block Group 2, Census Tract 8016.08",691,40,0,14,86,100,0,0,13,12,12,76,58,108,14,82,76
"Block Group 3, Census Tract 8016.08",303,0,0,0,0,14,0,0,0,0,0,25,38,0,19,66,141
"Block Group 4, Census Tract 8016.08",1058,25,0,27,0,14,20,0,75,28,69,12,94,142,114,104,334
"Block Group 1, Census Tract 8017.01",723,8,15,0,67,0,0,0,0,9,65,25,53,42,35,110,294
"Block Group 2, Census Tract 8017.01",492,9,0,0,0,8,0,39,8,8,8,0,70,63,27,99,153
"Block Group 1, Census Tract 8017.02",481,8,8,0,0,0,0,8,25,0,34,35,32,48,28,62,193
"Block Group 2, Census Tract 8017.02",421,0,42,0,0,22,0,18,0,8,0,30,61,88,24,23,105
"Block Group 3, Census Tract 8017.02",560,16,8,8,23,8,18,8,0,46,32,44,89,45,63,55,97
"Block Group 4, Census Tract 8017.02",231,8,0,8,14,22,9,8,0,0,27,23,8,9,34,9,52
"Block Group 1, Census Tract 8018",594,20,15,52,14,20,15,0,14,16,57,25,93,22,58,35,138
"Block Group 2, Census Tract 8018",575,20,0,16,0,0,0,0,51,0,29,17,0,42,46,12,342
"Block Group 3, Census Tract 8018",545,70,0,0,0,0,0,0,0,14,0,37,23,12,81,111,197
"Block Group 4, Census Tract 8018",636,87,0,15,0,14,0,0,28,21,15,102,39,132,73,60,50
"Block Group 1, Census Tract 8019.01",1031,19,55,36,18,9,19,43,25,39,122,146,107,94,30,79,190
"Block Group 2, Census Tract 8019.01",457,28,10,9,24,20,27,10,8,0,18,50,66,27,37,48,75
"Block Group 3, Census Tract 8019.01",298,9,0,0,0,11,0,10,33,9,0,17,48,23,26,31,81
"Block Group 1, Census Tract 8019.02",387,0,8,7,0,11,0,0,0,8,17,62,31,10,30,61,142
"Block Group 2, Census Tract 8019.02",465,8,0,0,14,14,8,9,0,0,30,10,36,25,45,52,214
"Block Group 3, Census Tract 8019.02",308,26,6,0,5,17,20,0,5,7,7,35,48,17,21,14,80
"Block Group 1, Census Tract 8020.02",906,9,22,20,20,16,15,0,9,36,34,92,93,170,181,37,152
"Block Group 2, Census Tract 8020.02",701,9,12,9,10,0,9,29,63,0,27,109,117,18,68,104,117
"Block Group 1, Census Tract 8020.03",869,10,15,20,19,21,37,11,28,30,18,63,181,101,85,121,109
"Block Group 1, Census Tract 8020.04",307,12,14,13,0,15,12,13,13,45,0,102,0,12,14,42,0
"Block Group 2, Census Tract 8020.04",392,112,0,61,15,46,51,0,0,50,11,0,17,0,14,0,15
"Block Group 3, Census Tract 8020.04",633,78,13,15,59,28,19,0,15,28,77,48,80,44,9,34,86
"Block Group 4, Census Tract 8020.04",701,39,23,0,30,149,145,0,15,0,53,73,50,33,17,62,12
"Block Group 1, Census Tract 8021",200,0,0,0,0,0,0,0,8,0,9,5,29,29,19,11,90
"Block Group 2, Census Tract 8021",383,45,38,13,0,7,0,0,0,12,24,33,47,8,9,64,83
"Block Group 3, Census Tract 8021",568,0,0,0,38,8,8,8,0,0,17,30,52,20,73,35,279
"Block Group 1, Census Tract 8022",424,0,0,19,49,10,9,0,0,0,19,10,21,25,18,36,208
"Block Group 2, Census Tract 8022",809,21,19,32,48,19,6,19,37,46,78,50,122,96,58,77,81
"Block Group 3, Census Tract 8022",656,32,13,11,6,22,43,17,28,21,31,10,77,25,29,102,189
"Block Group 1, Census Tract 8023",2175,140,115,59,73,55,29,13,33,25,90,207,222,115,110,130,759
"Block Group 1, Census Tract 8024.02",604,22,12,0,22,0,79,12,28,8,13,113,42,64,56,82,51
"Block Group 2, Census Tract 8024.02",587,13,47,22,0,12,20,15,18,54,86,43,40,50,62,29,76
"Block Group 3, Census Tract 8024.02",515,28,26,83,39,15,18,35,14,0,32,68,63,34,15,11,34
"Block Group 4, Census Tract 8024.02",374,33,9,22,52,0,82,0,0,22,0,54,23,57,0,20,0
"Block Group 1, Census Tract 8024.03",822,39,16,32,64,14,18,67,18,37,72,73,148,108,63,43,10
"Block Group 1, Census Tract 8024.04",771,48,61,28,68,11,50,22,74,15,109,37,145,64,15,11,13
"Block Group 2, Census Tract 8024.04",976,168,21,55,37,12,60,61,0,28,95,72,65,85,43,174,0
"Block Group 3, Census Tract 8024.04",424,13,0,0,22,13,60,0,11,17,0,82,75,41,17,52,21
"Block Group 4, Census Tract 8024.04",619,27,89,37,65,14,63,0,62,0,55,50,53,40,64,0,0
"Block Group 1, Census Tract 8025.03",457,0,0,16,0,11,15,0,71,12,59,0,162,76,11,12,12
"Block Group 2, Census Tract 8025.03",847,28,50,65,17,45,43,26,24,14,59,72,197,103,14,85,5
"Block Group 3, Census Tract 8025.03",751,63,0,35,0,21,14,72,38,19,15,47,133,82,70,101,41
"Block Group 4, Census Tract 8025.03",246,0,14,0,12,15,22,30,28,13,0,18,79,0,0,15,0
"Block Group 1, Census Tract 8025.04",474,7,8,20,18,0,45,18,26,22,56,69,65,57,27,12,24
"Block Group 2, Census Tract 8025.04",379,9,0,0,14,18,7,9,0,0,64,61,126,71,0,0,0
"Block Group 3, Census Tract 8025.04",695,0,0,34,19,12,15,39,7,0,52,72,120,65,75,91,94
"Block Group 4, Census Tract 8025.04",492,8,24,0,50,31,10,17,7,28,31,16,105,73,23,50,19
"Block Group 1, Census Tract 8025.05",911,54,48,35,36,62,114,107,33,43,125,104,105,32,13,0,0
"Block Group 2, Census Tract 8025.05",214,0,0,40,0,0,0,14,0,21,21,20,46,18,13,0,21
"Block Group 3, Census Tract 8025.05",1308,72,130,39,32,53,98,86,44,0,175,169,108,85,104,75,38
"Block Group 1, Census Tract 8025.06",505,6,14,6,21,40,51,22,34,33,15,33,59,54,34,62,21
"Block Group 2, Census Tract 8025.06",301,15,0,0,15,14,25,5,27,10,30,37,43,52,11,6,11
"Block Group 1, Census Tract 8026.05",596,13,28,0,13,0,12,0,17,34,30,78,149,52,71,81,18
"Block Group 2, Census Tract 8026.05",798,0,16,115,58,70,44,43,56,16,32,89,56,55,40,108,0
"Block Group 3, Census Tract 8026.05",437,18,0,15,0,15,0,0,0,32,0,66,55,43,69,110,14
"Block Group 4, Census Tract 8026.05",401,0,0,0,0,0,0,4,41,0,17,28,95,13,70,70,63
"Block Group 5, Census Tract 8026.05",621,16,6,51,8,0,0,0,37,30,89,11,53,67,57,88,108
"Block Group 1, Census Tract 8026.07",500,5,0,11,17,5,10,11,22,15,20,45,60,94,33,58,94
"Block Group 1, Census Tract 8026.08",1052,117,52,28,102,51,56,29,38,18,196,134,110,33,49,29,10
"Block Group 2, Census Tract 8026.08",1104,75,43,5,70,15,31,85,30,10,201,91,127,87,69,120,45
"Block Group 3, Census Tract 8026.08",349,0,0,16,16,15,0,0,13,0,13,63,48,13,75,38,39
"Block Group 4, Census Tract 8026.08",527,0,65,0,31,53,46,16,36,16,30,72,85,29,29,19,0
"Block Group 1, Census Tract 8026.09",947,51,14,26,12,101,31,14,71,33,96,49,208,76,68,73,24
"Block Group 2, Census Tract 8026.09",300,0,0,0,33,36,30,29,0,40,36,43,53,0,0,0,0
"Block Group 3, Census Tract 8026.09",542,16,15,28,17,0,45,35,29,76,34,28,72,59,48,0,40
"Block Group 4, Census Tract 8026.09",692,66,13,0,48,10,53,63,20,89,111,145,25,9,24,16,0
"Block Group 1, Census Tract 8026.10",653,9,16,27,34,35,21,17,21,17,28,55,106,86,97,30,54
"Block Group 1, Census Tract 8027.01",716,0,0,19,0,101,16,0,37,74,123,85,144,68,33,0,16
"Block Group 2, Census Tract 8027.01",482,0,0,10,0,12,47,16,0,26,13,103,59,54,68,7,67
"Block Group 3, Census Tract 8027.01",376,0,0,18,15,0,14,35,16,0,0,13,79,70,57,59,0
"Block Group 4, Census Tract 8027.01",658,0,0,0,16,0,0,42,14,13,14,61,68,172,82,81,95
"Block Group 1, Census Tract 8027.02",814,65,51,76,68,0,27,17,34,51,43,85,68,56,47,68,58
"Block Group 2, Census Tract 8027.02",738,20,41,0,0,0,45,26,19,0,57,48,151,88,50,75,118
"Block Group 3, Census Tract 8027.02",215,17,0,0,8,0,0,0,8,0,28,22,32,67,24,0,9
"Block Group 1, Census Tract 8028.01",366,0,0,10,9,0,0,17,0,20,35,7,72,38,31,59,68
"Block Group 2, Census Tract 8028.01",520,59,9,0,28,12,0,0,22,7,32,40,49,80,44,51,87
"Block Group 3, Census Tract 8028.01",269,0,0,9,0,0,0,0,7,0,10,48,19,23,20,66,67
"Block Group 4, Census Tract 8028.01",376,0,0,15,18,54,9,0,36,41,7,45,27,27,46,26,25
"Block Group 5, Census Tract 8028.01",284,0,0,0,7,0,18,10,10,31,22,27,37,38,14,32,38
"Block Group 1, Census Tract 8028.02",474,0,0,0,0,20,25,0,82,17,33,76,74,48,21,61,17
"Block Group 2, Census Tract 8028.02",474,95,0,0,0,13,0,9,40,0,51,0,42,80,39,46,59
"Block Group 3, Census Tract 8028.02",512,0,20,48,17,25,0,0,0,0,0,50,58,124,41,73,56
"Block Group 4, Census Tract 8028.02",386,13,0,16,44,0,29,0,17,14,0,52,30,70,28,27,46
"Block Group 5, Census Tract 8028.02",551,0,0,0,59,20,28,35,16,0,65,30,23,61,73,110,31
"Block Group 1, Census Tract 8029",391,0,13,0,50,0,0,14,0,16,0,57,51,54,62,22,52
"Block Group 2, Census Tract 8029",495,0,44,0,0,15,30,0,12,0,14,0,99,15,74,96,96
"Block Group 3, Census Tract 8029",771,0,0,14,29,49,12,14,0,0,29,18,57,107,130,76,236
"Block Group 4, Census Tract 8029",463,15,0,0,0,15,0,0,12,0,12,40,77,75,28,88,101
"Block Group 1, Census Tract 8030.05",375,11,0,9,0,0,0,0,11,0,34,8,30,102,30,74,66
"Block Group 2, Census Tract 8030.05",714,86,57,26,10,37,24,52,11,49,39,80,57,62,34,31,59
"Block Group 1, Census Tract 8030.07",646,44,0,13,14,14,24,0,50,13,51,104,93,92,13,61,60
"Block Group 2, Census Tract 8030.07",526,15,0,0,0,0,27,0,0,14,29,15,90,29,103,53,151
"Block Group 3, Census Tract 8030.07",830,0,101,71,0,0,28,17,0,0,30,26,85,176,58,161,77
"Block Group 1, Census Tract 8030.08",706,30,13,0,0,0,0,8,51,80,31,14,112,84,66,110,107
"Block Group 2, Census Tract 8030.08",336,10,0,0,6,11,9,0,10,8,15,45,12,30,44,66,70
"Block Group 3, Census Tract 8030.08",632,10,23,14,21,0,23,17,20,6,57,41,88,140,22,59,91
"Block Group 1, Census Tract 8030.10",403,13,54,15,18,8,20,0,26,0,46,8,70,28,8,33,56
"Block Group 2, Census Tract 8030.10",241,8,0,0,0,19,0,0,0,0,7,33,19,69,18,68,0
"Block Group 3, Census Tract 8030.10",395,0,0,0,16,0,42,13,20,0,14,16,38,77,19,96,44
"Block Group 4, Census Tract 8030.10",919,10,0,16,45,35,19,23,20,9,33,60,130,134,46,168,171
"Block Group 1, Census Tract 8030.12",953,26,17,14,84,67,24,7,15,25,111,95,180,54,42,133,59
"Block Group 1, Census Tract 8030.13",922,96,13,27,74,58,48,115,14,54,73,86,76,63,54,58,13
"Block Group 2, Census Tract 8030.13",869,40,0,0,13,39,10,24,14,19,0,92,139,139,68,88,184
"Block Group 3, Census Tract 8030.13",467,14,0,15,15,13,28,0,14,33,13,56,93,28,88,45,12
"Block Group 1, Census Tract 8030.14",694,0,7,7,35,22,17,70,31,42,98,53,86,54,34,55,83
"Block Group 2, Census Tract 8030.14",659,51,25,53,62,0,34,24,16,33,41,63,71,59,68,9,50
"Block Group 1, Census Tract 8030.15",810,8,8,7,22,17,13,21,14,15,68,98,137,88,93,110,91
"Block Group 2, Census Tract 8030.15",728,55,60,28,87,21,39,40,18,35,50,79,59,7,33,29,88
"Block Group 3, Census Tract 8030.15",397,8,9,0,0,8,15,8,0,20,37,43,71,40,12,54,72
"Block Group 1, Census Tract 8030.16",899,5,4,19,19,20,7,35,13,17,34,114,182,133,61,166,70
"Block Group 1, Census Tract 8030.17",916,0,0,64,0,0,0,29,62,0,12,101,258,106,118,20,146
"Block Group 2, Census Tract 8030.17",842,0,0,19,0,32,0,14,27,25,72,82,133,104,40,103,191
"Block Group 3, Census Tract 8030.17",888,30,43,17,92,88,58,50,0,32,26,121,28,117,40,146,0
"Block Group 1, Census Tract 8031",675,42,22,8,0,16,6,8,38,16,8,67,69,139,78,85,73
"Block Group 2, Census Tract 8031",545,0,9,8,0,0,25,47,0,26,43,17,30,31,50,82,177
"Block Group 1, Census Tract 8032",623,17,0,0,13,13,12,0,12,13,20,101,128,57,86,52,99
"Block Group 2, Census Tract 8032",1164,0,55,127,54,59,86,12,55,74,89,112,65,82,111,79,104
"Block Group 3, Census Tract 8032",524,5,41,15,13,0,0,48,12,32,19,44,53,56,58,87,41
"Block Group 1, Census Tract 8033",837,12,0,24,15,12,14,65,0,10,33,119,202,48,99,155,29
"Block Group 2, Census Tract 8033",1166,143,35,74,12,26,59,74,27,0,0,42,65,190,127,117,175
"Block Group 3, Census Tract 8033",804,22,0,52,0,41,22,18,0,29,12,94,118,139,54,124,79
"Block Group 1, Census Tract 8034",371,19,0,0,16,0,0,0,0,31,95,49,58,0,51,17,35
"Block Group 2, Census Tract 8034",269,0,0,0,16,15,0,16,0,17,0,15,33,19,16,43,79
"Block Group 3, Census Tract 8034",358,0,0,0,19,0,0,0,33,0,0,32,15,16,155,15,73
"Block Group 4, Census Tract 8034",457,57,0,0,0,17,14,0,28,17,30,30,26,95,30,62,51
"Block Group 5, Census Tract 8034",417,0,17,0,0,30,0,0,0,0,0,15,16,70,33,41,195
"Block Group 6, Census Tract 8034",343,16,0,0,14,14,0,14,18,17,21,0,0,55,66,19,89
"Block Group 1, Census Tract 8035",380,11,0,26,24,0,49,15,15,0,23,13,0,33,0,56,115
"Block Group 2, Census Tract 8035",265,14,0,0,35,0,0,0,0,12,14,12,24,59,18,0,77
"Block Group 3, Census Tract 8035",735,11,83,38,63,36,36,24,0,27,24,52,113,12,96,41,79
"Block Group 4, Census Tract 8035",491,17,0,16,0,0,0,0,12,0,27,24,15,32,39,100,209
"Block Group 5, Census Tract 8035",343,0,23,12,12,0,15,25,0,11,0,18,44,46,58,79,0
"Block Group 1, Census Tract 8036.03",672,0,15,0,0,59,22,34,0,7,22,0,111,36,68,140,158
"Block Group 2, Census Tract 8036.03",367,14,0,12,0,12,0,0,0,0,33,11,0,80,17,49,139
"Block Group 3, Census Tract 8036.03",835,21,0,0,30,11,0,0,26,37,0,73,57,184,53,119,224
"Block Group 4, Census Tract 8036.03",396,0,14,0,0,0,0,25,0,0,28,0,14,25,19,100,171
"Block Group 1, Census Tract 8036.04",565,19,27,0,20,18,52,38,91,16,58,57,66,40,9,11,43
"Block Group 2, Census Tract 8036.04",489,0,0,48,10,0,6,28,0,33,32,94,57,51,25,61,44
"Block Group 3, Census Tract 8036.04",457,0,7,19,17,29,28,0,0,9,18,37,93,42,37,88,33
"Block Group 4, Census Tract 8036.04",294,9,0,10,24,33,0,0,9,0,35,44,41,25,0,45,19
"Block Group 1, Census Tract 8036.05",570,0,20,14,0,0,0,0,12,25,0,30,120,49,65,76,159
"Block Group 2, Census Tract 8036.05",488,70,34,17,0,0,17,0,16,12,12,0,0,55,91,53,111
"Block Group 3, Census Tract 8036.05",498,0,0,0,0,17,13,36,33,16,17,18,15,48,78,152,55
"Block Group 4, Census Tract 8036.05",1043,50,29,0,106,47,19,49,71,54,79,188,103,111,11,82,44
"Block Group 1, Census Tract 8036.06",677,69,54,110,22,28,26,50,32,21,87,77,60,41,0,0,0
"Block Group 2, Census Tract 8036.06",541,24,16,82,32,45,65,18,19,16,78,11,0,77,0,58,0
"Block Group 3, Census Tract 8036.06",1168,26,39,47,12,63,50,13,37,75,87,211,351,109,22,0,26
"Block Group 4, Census Tract 8036.06",331,0,29,18,0,35,44,0,0,9,61,43,31,33,28,0,0
"Block Group 1, Census Tract 8036.07",349,0,0,0,0,0,0,0,7,37,18,26,83,93,18,49,18
