area_name,Total,"Less than $10,000","$10,000 to \$14,999","\$15,000 to \$19,999","$20,000 to \$24,999","$25,000 to \$29,999","$30,000 to \$34,999","$35,000 to \$39,999","$40,000 to \$44,999","$45,000 to \$49,999","$50,000 to \$59,999","$60,000 to \$74,999","$75,000 to \$99,999","$100,000 to \$124,999","$125,000 to \$149,999","$150,000 to \$199,999","$200,000 or more"
"Block Group 2, Census Tract 8017.02",362,0,8,0,6,10,0,0,0,0,34,11,32,18,42,39,162
"Block Group 3, Census Tract 8017.02",612,27,0,0,0,8,8,0,9,61,26,34,28,55,53,126,177
"Block Group 4, Census Tract 8017.02",245,15,0,0,0,10,9,11,8,0,42,17,0,0,45,16,72
"Block Group 1, Census Tract 8018",705,36,0,34,0,0,27,13,0,29,34,7,161,0,71,42,251
"Block Group 2, Census Tract 8018",455,40,0,0,0,0,0,0,0,0,32,0,50,0,15,22,296
"Block Group 3, Census Tract 8018",620,0,13,16,14,46,0,0,0,0,34,27,0,36,23,103,308
"Block Group 4, Census Tract 8018",600,68,0,14,20,0,14,23,0,0,14,38,30,22,141,31,185
"Block Group 1, Census Tract 8019.01",1187,67,0,0,12,8,68,11,19,0,108,52,154,260,98,45,285
"Block Group 2, Census Tract 8019.01",536,14,0,9,56,0,22,30,27,0,40,18,68,55,40,63,94
"Block Group 3, Census Tract 8019.01",226,0,0,17,24,0,8,7,0,0,40,0,10,8,11,0,101
"Block Group 1, Census Tract 8019.02",306,0,0,0,0,0,0,0,0,0,14,11,22,0,91,22,146
"Block Group 2, Census Tract 8019.02",530,0,0,0,0,0,16,0,6,0,0,18,0,8,12,95,375
"Block Group 3, Census Tract 8019.02",395,0,0,0,8,8,0,74,0,49,12,18,104,0,30,29,63
"Block Group 1, Census Tract 8020.02",814,0,16,0,19,9,18,9,66,24,15,42,47,103,73,49,324
"Block Group 2, Census Tract 8020.02",857,34,8,17,0,0,38,0,0,102,0,37,79,80,28,92,342
"Block Group 1, Census Tract 8020.03",882,32,0,7,39,0,43,0,24,48,39,35,38,89,121,125,242
"Block Group 1, Census Tract 8020.04",386,0,0,0,55,15,0,87,93,6,0,37,28,21,0,44,0
"Block Group 2, Census Tract 8020.04",503,19,0,61,0,0,75,178,0,22,19,33,24,0,0,0,72
"Block Group 3, Census Tract 8020.04",660,81,101,15,62,0,0,15,35,0,27,18,101,45,118,0,42
"Block Group 4, Census Tract 8020.04",853,202,30,0,44,85,62,64,35,50,63,25,15,121,53,4,0
"Block Group 1, Census Tract 8021",247,0,0,0,0,0,0,0,0,40,11,10,19,29,8,8,122
"Block Group 2, Census Tract 8021",320,0,4,11,46,68,0,0,0,0,0,11,8,12,0,17,143
"Block Group 3, Census Tract 8021",658,10,0,0,19,100,0,0,0,14,7,34,20,24,91,101,238
"Block Group 1, Census Tract 8022",357,0,0,0,22,0,0,0,0,0,6,26,0,43,31,55,174
"Block Group 2, Census Tract 8022",894,19,7,7,7,21,3,28,33,0,77,17,80,52,82,278,183
"Block Group 3, Census Tract 8022",686,10,11,22,0,7,0,8,18,29,17,22,75,37,64,71,295
"Block Group 1, Census Tract 8023",978,16,19,0,17,0,40,19,0,0,36,131,26,88,68,113,405
"Block Group 2, Census Tract 8023",1721,146,66,34,93,65,194,91,0,31,17,14,72,205,87,98,508
"Block Group 1, Census Tract 8024.02",931,26,16,0,58,18,20,7,15,8,64,133,143,55,53,104,211
"Block Group 2, Census Tract 8024.02",676,11,0,0,0,0,0,21,9,0,36,168,121,51,199,11,49
"Block Group 3, Census Tract 8024.02",504,65,35,0,29,9,17,35,15,28,17,23,74,37,8,28,84
"Block Group 4, Census Tract 8024.02",323,0,15,0,0,0,11,39,124,12,26,29,20,23,24,0,0
"Block Group 1, Census Tract 8024.03",835,11,40,11,19,27,16,14,29,35,55,118,204,70,56,75,55
"Block Group 1, Census Tract 8024.04",784,0,0,0,15,45,28,74,11,73,53,67,221,102,95,0,0
"Block Group 2, Census Tract 8024.04",967,44,15,43,15,0,0,29,87,87,107,82,144,267,14,33,0
"Block Group 3, Census Tract 8024.04",471,56,15,12,40,5,16,0,0,0,125,13,53,0,45,13,78
"Block Group 4, Census Tract 8024.04",954,0,0,62,113,40,157,11,22,0,78,50,145,69,90,31,86
"Block Group 1, Census Tract 8025.03",336,0,0,37,0,0,0,0,0,0,0,13,67,74,59,62,24
"Block Group 2, Census Tract 8025.03",938,54,77,39,13,91,26,0,0,0,107,83,51,24,46,304,23
"Block Group 3, Census Tract 8025.03",1170,45,0,54,44,35,0,15,15,0,132,77,94,137,358,74,90
"Block Group 4, Census Tract 8025.03",229,14,0,0,0,0,39,0,0,33,0,0,28,65,9,0,41
"Block Group 1, Census Tract 8025.04",446,0,0,5,14,0,11,7,0,17,36,0,133,45,41,53,84
"Block Group 2, Census Tract 8025.04",530,113,23,0,31,10,48,0,0,30,32,0,52,56,85,27,23
"Block Group 3, Census Tract 8025.04",742,49,7,0,22,66,0,0,38,10,13,97,126,82,19,105,108
"Block Group 4, Census Tract 8025.04",402,7,0,28,0,0,27,35,0,7,29,19,43,41,0,127,39
"Block Group 1, Census Tract 8025.05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Block Group 2, Census Tract 8025.05",319,0,15,0,0,0,0,0,13,35,0,33,69,26,32,34,62
"Block Group 3, Census Tract 8025.05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Block Group 4, Census Tract 8025.05",959,92,17,0,37,0,65,45,18,64,118,209,193,13,19,40,29
"Block Group 5, Census Tract 8025.05",782,0,17,35,17,0,64,16,49,0,0,165,84,145,84,89,17
"Block Group 6, Census Tract 8025.05",537,39,0,0,30,49,14,42,0,53,122,14,95,0,35,44,0
"Block Group 1, Census Tract 8025.06",442,9,0,0,0,25,11,0,7,6,51,105,72,39,55,14,48
"Block Group 2, Census Tract 8025.06",361,20,11,4,0,11,0,0,13,6,35,8,55,28,65,64,41
"Block Group 1, Census Tract 8026.05",754,18,11,0,35,0,0,0,11,11,0,142,41,97,19,30,339
"Block Group 2, Census Tract 8026.05",610,12,12,0,22,42,14,15,25,14,36,88,35,87,13,113,82
"Block Group 3, Census Tract 8026.05",506,15,14,0,13,0,14,0,0,8,47,31,156,28,17,127,36
"Block Group 4, Census Tract 8026.05",491,14,13,0,0,0,0,15,0,0,55,24,0,34,67,188,81
"Block Group 5, Census Tract 8026.05",802,0,0,64,0,0,0,0,15,0,73,96,137,47,198,67,105
"Block Group 1, Census Tract 8026.07",432,10,0,6,0,9,7,0,23,9,16,40,47,37,68,53,107
"Block Group 1, Census Tract 8026.08",1174,83,51,0,15,30,0,151,12,0,69,73,149,261,62,61,157
"Block Group 2, Census Tract 8026.08",871,19,0,0,34,31,30,16,17,16,61,83,132,98,87,73,174
"Block Group 3, Census Tract 8026.08",342,0,0,0,0,0,0,0,17,33,0,13,40,51,31,54,103
"Block Group 4, Census Tract 8026.08",534,34,0,28,0,51,9,0,32,18,50,47,78,66,16,92,13
"Block Group 1, Census Tract 8026.09",958,22,23,0,0,11,25,84,78,61,144,83,134,50,162,50,31
"Block Group 2, Census Tract 8026.09",165,18,0,26,0,60,0,0,29,0,0,0,32,0,0,0,0
"Block Group 3, Census Tract 8026.09",501,27,0,0,22,10,13,29,0,25,15,151,35,115,46,13,0
"Block Group 4, Census Tract 8026.09",1082,73,28,39,0,197,62,98,84,37,63,101,122,95,0,42,41
"Block Group 1, Census Tract 8026.10",769,10,0,6,0,12,8,11,10,22,25,60,58,120,167,189,71
"Block Group 1, Census Tract 8027.01",720,21,7,0,0,37,0,0,133,0,0,94,121,50,27,137,93
"Block Group 2, Census Tract 8027.01",516,30,10,11,17,41,0,0,14,14,18,67,8,87,16,63,120
"Block Group 3, Census Tract 8027.01",274,0,0,18,0,0,0,0,28,12,0,62,0,14,40,39,61
"Block Group 4, Census Tract 8027.01",696,0,0,0,0,0,0,15,0,17,0,10,24,119,69,137,305
"Block Group 1, Census Tract 8027.02",759,137,60,32,34,35,0,47,7,7,35,13,76,74,37,57,108
"Block Group 2, Census Tract 8027.02",691,0,8,17,9,31,15,25,13,0,0,48,28,96,157,114,130
"Block Group 3, Census Tract 8027.02",282,0,0,0,0,0,0,0,11,0,29,12,21,18,18,92,81
"Block Group 1, Census Tract 8028.01",411,12,0,0,15,8,30,12,0,0,20,35,40,19,53,59,108
"Block Group 2, Census Tract 8028.01",477,15,0,0,0,21,0,13,13,9,49,44,30,51,84,44,104
"Block Group 3, Census Tract 8028.01",292,12,8,0,0,0,0,0,0,5,7,35,34,19,19,79,74
"Block Group 4, Census Tract 8028.01",417,24,5,0,8,0,8,13,8,17,13,25,41,34,92,39,90
"Block Group 5, Census Tract 8028.01",262,0,0,0,0,0,0,0,0,0,0,20,22,30,51,54,85
"Block Group 1, Census Tract 8028.02",393,0,0,0,11,0,87,0,24,0,0,11,46,0,97,73,44
"Block Group 2, Census Tract 8028.02",368,0,13,0,0,0,0,0,13,0,17,13,55,27,67,122,41
"Block Group 3, Census Tract 8028.02",581,27,0,39,0,0,13,0,0,0,24,121,58,87,50,42,120
"Block Group 4, Census Tract 8028.02",449,0,13,48,0,0,14,0,14,29,23,0,85,15,15,13,180
"Block Group 5, Census Tract 8028.02",531,15,0,0,0,23,71,0,14,11,0,22,138,39,50,63,85
"Block Group 1, Census Tract 8029",409,0,13,18,0,16,0,0,18,0,0,25,42,13,7,51,206
"Block Group 2, Census Tract 8029",573,21,16,0,0,0,0,0,0,0,18,43,29,112,11,100,223
"Block Group 3, Census Tract 8029",686,0,0,0,11,0,37,16,16,0,30,8,40,85,67,117,259
"Block Group 4, Census Tract 8029",390,11,43,0,0,0,0,16,17,2,0,47,26,58,0,41,129
"Block Group 1, Census Tract 8030.05",356,0,0,0,13,12,9,0,0,0,0,0,48,48,25,130,71
"Block Group 2, Census Tract 8030.05",807,9,10,0,46,19,32,21,27,44,47,57,162,32,84,89,128
"Block Group 1, Census Tract 8030.07",646,0,107,0,0,54,3,10,15,47,18,19,98,98,28,80,69
"Block Group 2, Census Tract 8030.07",737,41,66,21,0,52,0,0,0,0,72,5,28,113,65,98,176
"Block Group 3, Census Tract 8030.07",753,0,23,0,46,28,6,31,0,0,72,25,99,93,35,153,142
"Block Group 1, Census Tract 8030.08",610,0,0,25,0,11,33,0,0,0,42,71,88,20,59,145,116
"Block Group 2, Census Tract 8030.08",388,6,0,0,19,0,0,0,6,33,17,8,47,43,47,21,141
"Block Group 3, Census Tract 8030.08",724,16,8,0,5,10,16,0,7,6,0,15,66,89,90,102,294
"Block Group 1, Census Tract 8030.10",318,20,0,0,0,0,0,0,10,20,31,22,90,80,0,45,0
"Block Group 2, Census Tract 8030.10",159,0,0,0,0,0,0,0,0,28,10,0,31,13,22,55,0
"Block Group 3, Census Tract 8030.10",337,0,0,0,0,0,0,0,0,0,0,25,51,25,96,133,7
"Block Group 4, Census Tract 8030.10",923,16,0,44,10,0,0,35,0,51,39,64,60,199,65,140,200
"Block Group 1, Census Tract 8030.12",954,25,4,7,38,21,19,37,0,31,122,99,172,132,69,52,126
"Block Group 1, Census Tract 8030.13",903,30,28,36,128,43,64,0,63,50,69,67,109,60,55,75,26
"Block Group 2, Census Tract 8030.13",961,11,0,14,30,0,0,0,9,10,51,13,49,94,68,263,349
"Block Group 3, Census Tract 8030.13",489,15,16,0,0,0,0,28,0,0,56,62,49,108,31,61,63
"Block Group 1, Census Tract 8030.14",843,96,0,26,24,17,0,34,9,7,84,99,173,82,52,79,61
"Block Group 2, Census Tract 8030.14",594,7,37,0,0,64,32,23,8,38,53,35,141,32,23,61,40
"Block Group 1, Census Tract 8030.15",874,58,0,15,0,0,8,0,0,31,8,25,108,143,126,108,244
"Block Group 2, Census Tract 8030.15",716,0,0,32,21,98,20,11,102,18,70,69,99,31,70,9,66
"Block Group 3, Census Tract 8030.15",449,9,0,0,20,19,12,0,0,0,0,46,73,86,21,63,100
"Block Group 1, Census Tract 8030.16",937,10,6,5,2,10,20,5,0,4,14,78,167,170,171,97,178
"Block Group 1, Census Tract 8030.17",960,84,0,6,58,10,28,12,25,22,40,59,131,81,89,100,215
"Block Group 2, Census Tract 8030.17",796,37,0,0,0,26,0,0,21,0,34,136,56,80,54,140,212
"Block Group 3, Census Tract 8030.17",776,77,0,20,0,32,16,0,74,36,51,65,125,51,68,107,54
"Block Group 1, Census Tract 8031",586,35,0,7,0,0,0,5,16,60,0,21,65,64,59,93,161
"Block Group 2, Census Tract 8031",579,8,0,0,3,6,6,15,7,0,36,26,75,34,31,123,209
"Block Group 1, Census Tract 8032",653,0,0,53,13,11,12,0,0,43,18,10,85,28,103,95,182
"Block Group 2, Census Tract 8032",982,39,22,12,208,0,23,0,36,59,17,104,147,86,39,108,82
"Block Group 3, Census Tract 8032",502,13,0,0,11,0,20,0,0,11,13,13,81,74,71,88,107
"Block Group 1, Census Tract 8033",968,61,0,41,35,18,39,34,22,27,30,61,72,145,87,166,130
"Block Group 2, Census Tract 8033",955,79,139,118,33,0,0,0,0,0,25,111,100,55,72,27,196
"Block Group 3, Census Tract 8033",1003,0,0,0,8,0,43,30,0,0,13,121,77,78,366,108,159
"Block Group 1, Census Tract 8034",295,0,20,17,0,0,0,0,0,0,29,36,43,84,30,0,36
"Block Group 2, Census Tract 8034",477,0,51,0,0,0,0,0,0,0,0,178,21,19,83,20,105
"Block Group 3, Census Tract 8034",249,21,0,0,0,0,0,0,0,0,0,0,0,11,59,20,138
"Block Group 4, Census Tract 8034",526,0,19,10,0,18,0,0,0,0,44,24,33,108,51,99,120
"Block Group 5, Census Tract 8034",368,22,0,0,0,0,0,0,0,0,0,0,59,29,39,163,56
"Block Group 6, Census Tract 8034",393,0,0,0,0,0,0,0,21,0,0,0,47,0,61,110,154
"Block Group 1, Census Tract 8035",377,0,0,25,0,12,13,29,12,0,25,55,0,89,18,0,99
"Block Group 2, Census Tract 8035",384,0,12,0,0,8,0,0,11,0,9,14,11,94,49,87,89
"Block Group 3, Census Tract 8035",728,23,50,0,46,0,51,29,0,0,14,31,31,70,28,150,205
"Block Group 4, Census Tract 8035",501,0,0,0,0,0,24,0,0,0,13,0,28,16,110,81,229
"Block Group 5, Census Tract 8035",229,11,0,0,0,0,0,0,0,0,0,26,39,23,30,38,62
"Block Group 1, Census Tract 8036.03",789,0,0,0,0,0,0,65,0,7,0,48,84,79,0,180,326
"Block Group 2, Census Tract 8036.03",340,0,0,0,0,12,0,0,12,0,0,62,3,0,0,34,217
"Block Group 3, Census Tract 8036.03",777,6,22,0,30,0,0,0,7,32,10,35,41,113,18,111,352
"Block Group 4, Census Tract 8036.03",349,0,0,0,0,0,0,15,0,17,0,19,11,0,41,73,173
"Block Group 1, Census Tract 8036.04",556,34,26,35,20,20,20,33,8,8,17,48,109,48,32,8,90
"Block Group 2, Census Tract 8036.04",392,11,0,0,8,17,25,9,29,17,26,51,40,53,16,40,50
"Block Group 3, Census Tract 8036.04",448,0,0,17,0,0,0,10,0,18,64,36,56,54,68,50,75
"Block Group 4, Census Tract 8036.04",404,0,15,0,0,34,24,15,0,0,45,10,87,37,0,74,63
"Block Group 1, Census Tract 8036.05",526,0,18,0,0,9,0,0,0,19,90,0,77,33,13,105,162
"Block Group 2, Census Tract 8036.05",374,0,0,0,14,0,0,0,0,0,40,0,53,10,40,106,111
"Block Group 3, Census Tract 8036.05",611,0,0,0,41,0,0,0,16,120,0,27,14,118,66,95,114
"Block Group 4, Census Tract 8036.05",291,0,0,0,20,0,14,0,46,0,44,41,15,0,18,14,79
"Block Group 5, Census Tract 8036.05",705,14,29,30,0,116,45,74,50,0,50,89,30,62,61,55,0
"Block Group 1, Census Tract 8036.07",262,5,0,0,0,0,0,0,0,0,8,6,54,23,46,88,32
"Block Group 2, Census Tract 8036.07",321,0,0,0,0,0,0,7,8,0,11,24,12,109,39,54,57
"Block Group 3, Census Tract 8036.07",720,9,12,0,13,70,21,0,8,0,14,97,96,99,78,78,125
"Block Group 4, Census Tract 8036.07",346,20,0,0,0,0,0,8,14,6,18,19,105,7,28,81,40
"Block Group 1, Census Tract 8036.08",1072,20,0,0,0,0,0,0,0,24,23,0,159,21,59,362,404
"Block Group 2, Census Tract 8036.08",1066,0,19,17,77,23,43,77,0,12,178,170,71,19,23,164,173
"Block Group 3, Census Tract 8036.08",1069,40,32,16,91,24,20,0,0,0,144,91,79,79,98,355,0
"Block Group 1, Census Tract 8036.11",425,0,0,0,0,0,0,11,92,27,24,35,23,71,54,47,41
"Block Group 2, Census Tract 8036.11",402,20,0,21,11,103,9,121,0,0,34,30,24,0,16,0,13
"Block Group 3, Census Tract 8036.11",346,0,0,0,29,14,12,0,15,0,0,22,56,35,36,70,57
"Block Group 4, Census Tract 8036.11",300,0,31,11,12,0,0,30,13,7,0,7,80,19,31,59,0
"Block Group 5, Census Tract 8036.11",636,35,0,0,0,30,152,20,9,0,69,55,126,59,71,10,0
"Block Group 1, Census Tract 8036.12",569,33,61,0,50,6,35,53,19,0,83,127,31,52,19,0,0
"Block Group 2, Census Tract 8036.12",767,43,0,0,74,0,51,4,18,0,24,151,166,76,63,44,53
"Block Group 1, Census Tract 8036.13",558,82,0,33,0,0,29,53,0,0,7,45,168,0,90,0,51
"Block Group 2, Census Tract 8036.13",542,18,0,0,0,8,0,0,18,2,74,195,177,20,7,17,6
"Block Group 1, Census Tract 8036.14",644,54,13,60,0,83,24,8,61,27,95,26,104,51,12,26,0
"Block Group 2, Census Tract 8036.14",935,87,40,63,42,42,39,39,4,99,91,107,117,103,13,27,22
"Block Group 1, Census Tract 8036.15",601,0,0,14,0,0,12,0,32,10,11,29,120,36,76,37,224
"Block Group 2, Census Tract 8036.15",464,49,0,13,30,14,20,0,55,0,45,91,54,43,50,0,0
"Block Group 1, Census Tract 8036.16",675,11,0,11,11,17,19,12,0,17,72,43,163,73,63,62,101
"Block Group 2, Census Tract 8036.16",337,0,0,0,8,8,0,23,0,0,28,32,56,30,28,52,72
"Block Group 3, Census Tract 8036.16",1069,50,28,35,0,50,28,12,29,19,120,104,118,43,211,39,183
"Block Group 1, Census Tract 8037.01",707,8,40,0,0,0,17,11,17,25,51,57,165,98,36,52,130
"Block Group 2, Census Tract 8037.01",652,32,9,73,0,13,0,44,14,26,19,68,172,30,30,83,39
"Block Group 1, Census Tract 8037.02",409,38,0,17,0,11,0,0,0,44,88,17,35,0,17,51,91
"Block Group 2, Census Tract 8037.02",592,0,0,0,0,22,15,0,0,0,9,0,26,10,40,133,337
"Block Group 3, Census Tract 8037.02",685,0,0,0,0,17,12,0,44,10,43,47,210,31,15,92,164
"Block Group 4, Census Tract 8037.02",768,38,0,23,22,0,14,0,17,0,20,107,96,147,54,53,177
"Block Group 1, Census Tract 8038",378,9,0,0,5,0,6,0,30,15,6,13,75,27,41,80,71
"Block Group 2, Census Tract 8038",250,7,0,0,0,26,23,14,0,0,7,47,31,24,27,19,25
"Block Group 3, Census Tract 8038",731,7,5,10,8,34,28,5,0,21,6,115,71,40,118,68,195
"Block Group 4, Census Tract 8038",373,0,8,0,13,0,13,10,11,7,15,29,26,51,55,102,33
"Block Group 1, Census Tract 8039.01",1146,25,46,57,43,118,33,114,27,28,158,132,65,104,75,106,15
"Block Group 2, Census Tract 8039.01",895,32,0,11,0,0,0,53,0,0,73,42,94,225,71,189,105
"Block Group 1, Census Tract 8039.02",446,9,0,0,19,8,20,32,4,38,28,58,27,97,44,41,21
"Block Group 2, Census Tract 8039.02",372,0,11,0,0,0,16,0,17,4,14,18,69,85,51,27,60
"Block Group 3, Census Tract 8039.02",412,0,14,0,0,26,9,25,8,11,6,14,44,165,16,46,28
"Block Group 1, Census Tract 8040",776,0,16,0,46,17,8,20,22,17,147,59,114,61,106,80,63
"Block Group 2, Census Tract 8040",1162,69,5,30,7,60,5,7,113,40,57,109,131,117,159,163,90
"Block Group 1, Census Tract 8041.02",553,15,18,17,11,17,14,0,0,0,0,0,12,75,70,38,266
"Block Group 2, Census Tract 8041.02",856,19,0,38,17,20,45,0,0,0,19,15,96,50,17,215,305
"Block Group 3, Census Tract 8041.02",1026,0,0,0,0,17,50,0,0,52,39,42,56,132,157,130,351
"Block Group 1, Census Tract 8041.04",622,0,0,0,13,10,0,0,0,6,0,17,15,115,139,92,215
"Block Group 2, Census Tract 8041.04",713,26,0,7,0,17,0,38,16,0,6,35,36,150,118,77,187
"Block Group 3, Census Tract 8041.04",540,0,0,0,7,10,20,0,33,0,35,7,36,34,17,163,178
"Block Group 1, Census Tract 8041.05",594,13,0,0,6,0,0,0,12,25,20,48,72,0,52,145,201
"Block Group 2, Census Tract 8041.05",479,0,0,0,0,0,9,0,9,0,20,98,47,32,77,92,95
"Block Group 3, Census Tract 8041.05",426,0,9,0,0,8,0,10,0,0,5,0,26,12,129,89,138
"Block Group 1, Census Tract 8041.06",854,0,20,57,0,32,0,0,20,16,11,6,143,33,174,157,185
"Block Group 2, Census Tract 8041.06",647,36,0,23,0,105,0,40,33,0,18,73,32,52,76,73,86
"Block Group 3, Census Tract 8041.06",447,0,0,0,0,0,0,0,0,0,0,0,28,77,46,34,262
"Block Group 4, Census Tract 8041.06",659,18,0,0,20,0,0,16,0,0,68,0,115,46,48,157,171
"Block Group 1, Census Tract 8041.08",1310,51,0,34,82,14,88,16,42,103,19,65,222,236,96,144,98
"Block Group 2, Census Tract 8041.08",951,33,72,0,0,0,0,11,52,7,39,61,155,254,121,90,56
"Block Group 1, Census Tract 8041.09",357,0,0,0,7,0,0,0,21,0,0,0,45,22,32,69,161
"Block Group 2, Census Tract 8041.09",776,14,0,12,15,48,21,13,39,30,0,43,79,43,68,107,244
"Block Group 1, Census Tract 8042.02",638,114,16,0,14,72,0,0,0,0,65,34,55,30,12,62,164
"Block Group 2, Census Tract 8042.02",1051,0,0,0,14,0,56,44,36,12,15,33,67,42,113,126,493
"Block Group 3, Census Tract 8042.02",910,13,13,0,0,0,25,10,28,0,11,27,39,36,37,212,459
"Block Group 4, Census Tract 8042.02",247,0,0,0,0,0,0,0,0,0,0,11,15,10,64,52,95
"Block Group 1, Census Tract 8042.03",702,0,0,19,0,30,0,16,37,0,0,55,58,42,27,26,392
"Block Group 2, Census Tract 8042.03",313,0,0,0,0,14,5,0,0,23,0,11,19,10,62,38,131
"Block Group 1, Census Tract 8042.04",921,27,0,0,0,78,0,0,14,15,38,178,77,43,77,50,324
"Block Group 2, Census Tract 8042.04",469,8,0,74,0,13,0,12,0,12,10,11,0,79,0,71,179
"Block Group 3, Census Tract 8042.04",472,10,0,0,0,0,9,0,0,0,0,13,45,16,76,41,262
"Block Group 1, Census Tract 8043.05",465,0,16,47,0,18,19,31,15,58,20,27,34,130,19,17,14
"Block Group 2, Census Tract 8043.05",541,0,0,0,0,22,0,22,0,0,0,71,69,59,156,92,50
"Block Group 3, Census Tract 8043.05",764,271,0,0,0,0,0,0,0,46,164,21,70,40,26,95,31
"Block Group 4, Census Tract 8043.05",943,2,0,28,18,42,54,67,23,71,66,26,137,157,70,110,72
"Block Group 1, Census Tract 8043.06",936,14,7,5,31,34,20,8,0,21,43,89,196,255,49,156,8
"Block Group 2, Census Tract 8043.06",284,27,0,20,0,0,0,0,0,9,28,22,7,58,88,8,17
"Block Group 3, Census Tract 8043.06",363,7,0,0,0,42,0,6,33,0,0,45,94,47,32,39,18
"Block Group 4, Census Tract 8043.06",285,0,10,0,0,0,68,9,17,7,42,13,29,54,8,0,28
"Block Group 1, Census Tract 8043.08",809,13,43,0,0,93,27,74,25,0,23,228,39,91,30,83,40
"Block Group 2, Census Tract 8043.08",651,156,15,0,0,14,0,0,5,15,12,39,92,122,57,95,29
"Block Group 3, Census Tract 8043.08",572,36,7,0,14,23,0,41,13,13,0,39,104,32,75,98,77
"Block Group 1, Census Tract 8043.09",684,11,23,5,0,5,34,5,13,5,75,113,121,90,62,31,91
"Block Group 2, Census Tract 8043.09",299,0,0,0,17,18,4,0,0,6,0,45,76,34,18,43,38
"Block Group 1, Census Tract 8043.12",621,28,0,11,0,5,0,0,0,36,0,0,70,73,37,137,224
"Block Group 1, Census Tract 8043.13",994,9,0,36,0,20,0,0,0,14,38,179,186,172,161,43,136
"Block Group 2, Census Tract 8043.13",478,0,0,0,0,0,0,0,0,0,0,64,18,158,59,111,68
"Block Group 3, Census Tract 8043.13",702,24,19,29,0,32,0,0,0,0,0,37,51,65,197,121,127
"Block Group 1, Census Tract 8043.14",622,0,36,0,0,0,5,0,6,39,55,78,64,64,115,88,72
"Block Group 1, Census Tract 8043.15",877,12,0,15,0,3,12,12,10,0,132,103,159,153,87,96,83
"Block Group 1, Census Tract 8043.16",1017,112,0,23,19,0,0,0,72,22,135,63,135,253,45,45,93
"Block Group 2, Census Tract 8043.16",611,41,0,0,0,0,0,0,8,9,0,23,44,82,42,174,188
"Block Group 1, Census Tract 8044.03",437,8,59,0,0,0,48,11,46,16,69,0,27,53,60,0,40
"Block Group 2, Census Tract 8044.03",696,15,0,17,12,0,22,92,17,33,0,56,273,23,50,33,53
"Block Group 3, Census Tract 8044.03",357,0,0,13,0,0,14,0,0,17,0,0,30,32,17,110,124
"Block Group 4, Census Tract 8044.03",1119,51,31,15,16,62,25,14,170,0,32,190,141,57,66,114,135
"Block Group 1, Census Tract 8044.04",402,0,0,0,0,57,0,0,0,22,17,47,137,87,0,10,25
"Block Group 2, Census Tract 8044.04",312,0,9,0,22,0,15,0,57,12,24,37,19,22,51,44,0
"Block Group 3, Census Tract 8044.04",506,0,0,0,13,0,6,0,38,0,92,35,72,57,122,37,34
"Block Group 4, Census Tract 8044.04",368,13,0,0,0,12,22,0,18,0,86,64,19,49,38,22,25
"Block Group 1, Census Tract 8044.05",504,25,0,0,0,0,10,0,19,6,23,55,212,83,18,41,12
"Block Group 2, Census Tract 8044.05",517,25,16,31,10,29,24,29,134,17,8,72,72,39,0,5,6
"Block Group 1, Census Tract 8044.06",727,42,0,0,36,35,5,11,0,32,67,79,94,93,101,47,85
"Block Group 2, Census Tract 8044.06",533,17,9,10,7,29,0,24,9,37,34,52,83,80,0,80,62
"Block Group 3, Census Tract 8044.06",580,6,7,59,10,42,45,7,40,54,57,68,59,79,23,19,5
"Block Group 1, Census Tract 8045.05",278,8,32,0,0,0,0,9,5,0,0,0,52,63,30,41,38
"Block Group 2, Census Tract 8045.05",316,0,0,0,6,10,0,24,11,59,27,56,65,0,34,24,0
"Block Group 3, Census Tract 8045.05",909,24,0,6,0,21,33,10,51,22,109,165,164,123,69,68,44
"Block Group 1, Census Tract 8045.06",357,28,0,0,0,0,0,0,0,7,7,25,26,36,52,73,103
"Block Group 2, Census Tract 8045.06",653,34,8,0,18,8,42,24,0,121,0,33,27,79,85,109,65
"Block Group 3, Census Tract 8045.06",985,39,37,0,6,47,7,12,8,7,42,50,68,89,232,152,189
"Block Group 1, Census Tract 8045.08",855,56,4,20,32,45,17,122,32,12,37,122,131,84,73,26,42
"Block Group 1, Census Tract 8045.09",382,0,34,7,47,0,58,0,0,0,8,31,71,24,39,29,34
"Block Group 2, Census Tract 8045.09",324,0,0,0,0,28,0,0,0,0,33,48,94,89,12,10,10
"Block Group 3, Census Tract 8045.09",483,73,0,0,0,37,29,0,7,0,0,27,122,5,7,147,29
"Block Group 4, Census Tract 8045.09",456,0,34,0,0,35,0,9,10,0,0,12,127,82,61,40,46
"Block Group 1, Census Tract 8045.10",371,0,0,30,42,0,0,16,29,0,20,26,59,12,0,61,76
"Block Group 2, Census Tract 8045.10",249,0,0,15,0,7,0,0,10,0,29,68,14,42,5,17,42
"Block Group 3, Census Tract 8045.10",431,48,0,6,0,0,0,19,56,0,5,88,94,69,33,13,0
"Block Group 4, Census Tract 8045.10",320,0,0,0,4,17,30,0,0,44,40,6,52,26,85,7,9
