area_name,Total,"Less than $10,000","$10,000 to \$14,999","\$15,000 to \$19,999","$20,000 to \$24,999","$25,000 to \$29,999","$30,000 to \$34,999","$35,000 to \$39,999","$40,000 to \$44,999","$45,000 to \$49,999","$50,000 to \$59,999","$60,000 to \$74,999","$75,000 to \$99,999","$100,000 to \$124,999","$125,000 to \$149,999","$150,000 to \$199,999","$200,000 or more"
"Block Group 3, Census Tract 1604",411,6,0,26,0,19,24,25,11,0,126,11,45,26,0,57,35
"Block Group 1, Census Tract 1605.01",654,10,25,0,0,25,0,19,57,24,48,87,170,41,69,10,69
"Block Group 2, Census Tract 1605.01",573,29,8,9,0,103,18,9,0,23,80,111,39,22,68,38,16
"Block Group 1, Census Tract 1605.02",304,0,0,28,8,34,23,0,0,27,8,19,53,32,37,26,9
"Block Group 2, Census Tract 1605.02",726,68,0,44,31,8,20,9,8,30,101,99,175,33,9,47,44
"Block Group 3, Census Tract 1605.02",439,27,23,19,8,9,21,0,16,17,20,40,65,13,9,137,15
"Block Group 1, Census Tract 1606.01",481,7,0,0,22,13,0,37,27,8,56,106,125,24,26,9,21
"Block Group 2, Census Tract 1606.01",260,26,25,0,0,0,9,0,19,8,13,47,51,20,9,14,19
"Block Group 3, Census Tract 1606.01",634,0,0,13,46,6,0,81,70,21,5,82,36,65,78,88,43
"Block Group 1, Census Tract 1606.02",414,22,9,33,10,10,24,11,32,35,30,51,13,16,9,58,51
"Block Group 2, Census Tract 1606.02",532,21,24,18,10,40,9,36,10,28,20,43,56,95,70,35,17
"Block Group 3, Census Tract 1606.02",547,0,23,0,9,48,13,35,64,10,46,64,68,55,24,32,56
"Block Group 1, Census Tract 1607",335,37,16,103,16,19,0,0,0,0,0,50,0,22,0,30,42
"Block Group 2, Census Tract 1607",357,0,0,0,49,0,0,14,0,23,123,0,10,0,58,12,68
"Block Group 3, Census Tract 1607",657,0,47,30,46,32,0,87,0,28,7,38,59,117,79,48,39
"Block Group 4, Census Tract 1607",705,18,0,0,0,36,0,0,9,51,72,93,69,232,12,34,79
"Block Group 5, Census Tract 1607",440,19,0,20,0,18,0,13,0,0,73,30,129,10,53,21,54
"Block Group 1, Census Tract 1608",351,0,7,0,22,23,1,4,0,0,76,135,14,18,22,7,22
"Block Group 2, Census Tract 1608",229,5,0,0,22,0,18,0,0,0,59,22,44,0,0,11,48
"Block Group 3, Census Tract 1608",430,0,21,18,0,13,0,0,160,0,11,61,22,61,15,22,26
"Block Group 4, Census Tract 1608",336,10,30,53,0,32,0,0,0,0,35,8,64,40,9,0,55
"Block Group 5, Census Tract 1608",517,0,22,0,0,45,22,32,10,25,10,64,90,56,67,45,29
"Block Group 1, Census Tract 1609",509,0,0,0,6,9,12,65,6,0,23,72,84,72,16,73,71
"Block Group 2, Census Tract 1609",584,9,44,16,32,38,9,0,0,32,14,42,59,71,53,87,78
"Block Group 1, Census Tract 1610",328,17,10,0,5,35,32,0,18,0,4,28,72,31,4,18,54
"Block Group 2, Census Tract 1610",474,0,0,0,10,20,0,2,11,16,10,65,100,45,59,52,84
"Block Group 1, Census Tract 1611",384,0,0,23,0,0,3,10,9,17,0,20,75,74,4,52,97
"Block Group 2, Census Tract 1611",365,9,0,0,3,0,0,0,16,0,16,10,53,21,55,65,117
"Block Group 1, Census Tract 1612",482,18,19,51,10,67,35,0,0,27,54,36,50,19,15,44,37
"Block Group 2, Census Tract 1612",561,22,5,11,27,27,27,15,8,72,43,94,41,2,48,56,63
"Block Group 1, Census Tract 1613",157,0,0,2,0,8,26,11,19,0,10,17,19,19,11,9,6
"Block Group 2, Census Tract 1613",495,44,14,9,0,71,16,30,0,72,98,53,43,23,22,0,0
"Block Group 3, Census Tract 1613",198,17,0,16,17,19,0,21,11,0,38,0,7,11,11,30,0
"Block Group 4, Census Tract 1613",554,35,16,41,0,45,48,27,40,8,7,33,107,62,30,38,17
"Block Group 1, Census Tract 1701",1143,239,148,83,36,12,39,10,36,38,94,92,145,72,41,31,27
"Block Group 1, Census Tract 1702",377,0,19,12,12,4,0,0,41,0,0,34,51,63,52,18,71
"Block Group 2, Census Tract 1702",419,0,0,0,4,24,0,24,0,12,45,125,53,76,13,19,24
"Block Group 3, Census Tract 1702",391,0,0,0,5,1,28,51,51,0,0,86,48,16,47,55,3
"Block Group 1, Census Tract 1703",263,6,0,26,0,10,9,0,18,31,14,14,12,45,9,24,45
"Block Group 2, Census Tract 1703",479,32,24,0,6,47,15,37,0,0,94,0,72,50,24,78,0
"Block Group 3, Census Tract 1703",252,0,5,0,23,0,4,0,0,14,20,15,45,0,14,86,26
"Block Group 4, Census Tract 1703",231,28,3,12,7,0,0,5,0,16,21,32,42,13,24,0,28
"Block Group 5, Census Tract 1703",574,20,0,10,52,0,37,54,20,8,24,0,128,106,52,56,7
"Block Group 1, Census Tract 1704",246,0,19,0,17,8,13,0,47,9,21,7,28,18,49,10,0
"Block Group 2, Census Tract 1704",430,0,24,0,28,10,39,16,42,0,20,63,95,68,0,25,0
"Block Group 3, Census Tract 1704",596,29,16,36,9,0,0,0,29,51,0,43,198,128,20,19,18
"Block Group 4, Census Tract 1704",345,30,0,0,27,0,0,9,0,0,58,22,6,43,26,107,17
"Block Group 1, Census Tract 1705",522,0,8,20,30,22,0,9,0,15,123,59,129,49,0,58,0
"Block Group 2, Census Tract 1705",265,0,0,0,10,0,0,0,0,0,0,33,33,124,10,46,9
"Block Group 3, Census Tract 1705",740,19,0,8,25,10,20,33,9,20,0,56,146,173,15,66,140
"Block Group 4, Census Tract 1705",452,11,31,29,10,0,0,4,10,10,51,93,40,26,42,48,47
"Block Group 1, Census Tract 1706",433,5,2,21,15,6,10,33,22,18,9,85,64,49,33,5,56
"Block Group 2, Census Tract 1706",524,37,16,7,39,19,12,12,13,40,70,40,74,34,53,49,9
"Block Group 1, Census Tract 1707",269,26,0,0,37,0,0,0,5,26,40,18,21,4,37,40,15
"Block Group 2, Census Tract 1707",368,34,6,18,55,0,28,10,0,0,14,38,101,0,48,8,8
"Block Group 3, Census Tract 1707",469,28,54,41,20,0,0,3,0,0,51,44,57,117,27,27,0
"Block Group 1, Census Tract 1708",319,0,0,33,20,5,8,14,0,10,32,4,56,31,25,42,39
"Block Group 2, Census Tract 1708",537,13,62,9,0,0,7,57,23,12,99,14,58,50,28,77,28
"Block Group 3, Census Tract 1708",615,8,43,48,43,8,0,61,0,40,109,44,65,40,66,20,20
"Block Group 1, Census Tract 1709",637,32,6,14,21,13,104,6,28,3,85,42,151,57,38,33,4
"Block Group 1, Census Tract 1710",790,0,13,58,54,0,50,291,66,0,0,46,36,37,82,39,18
"Block Group 2, Census Tract 1710",282,47,0,0,30,18,0,14,0,0,10,24,17,0,37,53,32
"Block Group 3, Census Tract 1710",407,0,0,0,0,43,0,0,0,0,18,46,115,54,50,13,68
"Block Group 4, Census Tract 1710",425,0,0,14,0,18,23,0,0,12,107,16,52,22,131,0,30
"Block Group 5, Census Tract 1710",388,0,0,41,0,0,0,21,0,42,9,99,25,63,34,30,24
"Block Group 6, Census Tract 1710",433,0,0,0,0,0,31,13,0,13,0,47,130,159,24,16,0
"Block Group 1, Census Tract 1711",572,42,0,13,38,8,40,9,8,29,46,9,76,16,82,78,78
"Block Group 2, Census Tract 1711",290,0,11,0,0,0,10,5,0,10,49,22,64,43,26,23,27
"Block Group 3, Census Tract 1711",403,31,18,21,0,21,16,30,57,11,13,43,50,34,6,38,14
"Block Group 1, Census Tract 1801",342,30,0,12,36,0,14,30,0,0,25,14,89,15,0,47,30
"Block Group 2, Census Tract 1801",605,42,113,39,0,43,0,0,0,33,65,95,52,47,44,32,0
"Block Group 3, Census Tract 1801",299,0,0,0,30,26,0,0,45,30,0,0,48,26,55,10,29
"Block Group 4, Census Tract 1801",384,15,13,111,35,0,23,13,0,17,14,42,48,31,0,0,22
"Block Group 5, Census Tract 1801",555,63,0,57,55,28,0,13,0,0,64,10,71,60,35,68,31
"Block Group 1, Census Tract 1901",812,27,56,69,75,15,80,40,17,47,35,33,156,61,30,57,14
"Block Group 1, Census Tract 1902",410,16,0,31,0,7,0,0,20,23,19,65,26,82,14,75,32
"Block Group 2, Census Tract 1902",413,26,0,46,47,7,43,7,28,0,22,38,36,11,62,26,14
"Block Group 3, Census Tract 1902",404,7,0,88,0,58,36,7,41,19,0,0,36,67,0,25,20
"Block Group 4, Census Tract 1902",380,6,57,8,0,32,19,0,17,0,10,58,53,13,67,29,11
"Block Group 1, Census Tract 1903",431,136,18,0,16,54,5,26,38,0,0,33,48,19,6,0,32
"Block Group 2, Census Tract 1903",402,51,22,23,11,0,29,16,8,0,25,14,138,33,25,7,0
"Block Group 3, Census Tract 1903",661,64,50,41,48,31,5,0,35,29,49,86,36,35,92,60,0
"Block Group 4, Census Tract 1903",356,0,0,23,34,0,17,0,0,0,0,22,83,71,21,62,23
"Block Group 1, Census Tract 1904.01",527,28,0,73,49,0,14,0,11,0,29,64,84,24,37,93,21
"Block Group 2, Census Tract 1904.01",799,28,12,46,0,29,27,24,43,15,91,126,163,47,72,4,72
"Block Group 1, Census Tract 1904.02",792,51,21,10,53,119,80,25,43,51,19,69,120,21,88,22,0
"Block Group 2, Census Tract 1904.02",990,48,14,15,25,43,12,114,33,49,108,192,129,84,61,11,52
"Block Group 1, Census Tract 1906.01",220,0,0,0,42,0,81,0,0,0,14,0,19,14,25,13,12
"Block Group 2, Census Tract 1906.01",239,0,0,0,35,0,0,0,0,15,40,21,98,0,0,0,30
"Block Group 3, Census Tract 1906.01",629,21,0,0,73,37,14,78,30,0,76,0,75,83,16,75,51
"Block Group 1, Census Tract 1906.02",349,55,0,0,8,0,0,47,9,9,36,24,83,7,43,28,0
"Block Group 2, Census Tract 1906.02",610,66,0,26,39,83,28,23,0,25,71,28,85,61,27,33,15
"Block Group 3, Census Tract 1906.02",572,0,9,71,11,17,26,0,0,68,30,58,150,105,27,0,0
"Block Group 1, Census Tract 1907.01",503,24,19,41,19,23,12,25,10,11,52,44,107,91,11,14,0
"Block Group 2, Census Tract 1907.01",279,11,6,26,16,10,23,18,30,17,16,7,49,17,0,9,24
"Block Group 1, Census Tract 1907.02",384,23,22,53,47,0,22,0,0,81,0,0,47,6,83,0,0
"Block Group 2, Census Tract 1907.02",401,28,0,0,69,43,41,35,35,26,55,0,16,41,0,12,0
"Block Group 3, Census Tract 1907.02",649,44,0,37,16,127,0,23,38,0,26,135,64,57,42,22,18
"Block Group 1, Census Tract 1908",376,19,14,123,9,47,0,25,18,0,23,12,43,19,4,12,8
"Block Group 2, Census Tract 1908",423,86,19,26,47,12,16,0,0,22,0,24,69,57,0,23,22
"Block Group 3, Census Tract 1908",333,27,28,0,17,0,0,0,12,31,41,58,22,9,0,36,52
"Block Group 4, Census Tract 1908",480,0,10,0,15,60,0,15,0,16,48,45,71,89,65,46,0
"Block Group 5, Census Tract 1908",305,16,11,10,15,10,12,32,64,0,9,66,27,33,0,0,0
"Block Group 1, Census Tract 1909",620,78,56,39,7,8,11,20,41,14,51,56,136,27,61,10,5
"Block Group 1, Census Tract 1910",418,78,32,0,30,30,24,7,26,28,34,15,29,34,44,7,0
"Block Group 2, Census Tract 1910",328,0,7,0,5,0,30,0,0,22,23,7,100,41,47,46,0
"Block Group 1, Census Tract 1911",283,23,42,0,20,22,0,31,0,16,0,79,11,25,14,0,0
"Block Group 2, Census Tract 1911",269,26,42,6,76,19,8,0,0,0,55,31,0,0,6,0,0
"Block Group 3, Census Tract 1911",256,0,29,0,0,130,24,0,39,24,0,10,0,0,0,0,0
"Block Group 4, Census Tract 1911",321,0,0,0,14,45,8,13,18,0,0,100,83,0,20,20,0
"Block Group 5, Census Tract 1911",499,0,39,59,0,11,9,0,26,17,105,85,47,36,31,14,20
"Block Group 6, Census Tract 1911",262,0,19,0,21,0,0,23,0,0,69,48,54,11,0,12,5
"Block Group 1, Census Tract 1912",746,42,17,1,50,46,45,40,37,20,132,123,84,51,28,21,9
"Block Group 2, Census Tract 1912",326,82,12,50,26,0,10,0,49,0,7,52,13,10,0,15,0
"Block Group 1, Census Tract 1913.01",820,30,66,13,13,37,0,38,66,0,21,50,95,31,19,331,10
"Block Group 2, Census Tract 1913.01",385,0,38,44,31,0,0,5,44,36,0,21,61,61,44,0,0
"Block Group 3, Census Tract 1913.01",476,8,2,13,9,64,37,0,14,0,75,88,81,55,0,30,0
"Block Group 1, Census Tract 1913.02",609,0,11,32,116,0,47,13,39,36,11,73,80,58,34,29,30
"Block Group 2, Census Tract 1913.02",653,9,0,10,55,13,51,10,50,10,130,104,135,19,9,12,36
"Block Group 1, Census Tract 2001",380,22,0,54,39,45,0,0,0,33,27,8,13,20,13,64,42
"Block Group 2, Census Tract 2001",313,0,6,0,21,0,21,12,10,9,22,85,27,18,39,18,25
"Block Group 3, Census Tract 2001",555,17,30,0,33,0,81,33,36,43,60,50,34,31,49,16,42
"Block Group 1, Census Tract 2002",335,0,0,11,0,46,0,41,28,28,32,2,93,0,21,10,23
"Block Group 2, Census Tract 2002",488,31,26,47,0,0,35,20,35,14,56,0,123,65,12,0,24
"Block Group 3, Census Tract 2002",358,50,4,11,10,19,25,64,0,20,0,65,31,58,1,0,0
"Block Group 4, Census Tract 2002",409,19,0,0,14,50,0,9,31,0,65,133,5,8,21,39,15
"Block Group 1, Census Tract 2003",209,21,23,0,0,0,35,8,12,0,0,0,6,35,34,6,29
"Block Group 2, Census Tract 2003",434,101,0,28,20,32,0,0,5,15,54,31,47,59,26,16,0
"Block Group 1, Census Tract 2004.01",371,19,14,27,22,0,46,33,43,19,0,19,57,12,5,47,8
"Block Group 2, Census Tract 2004.01",578,49,56,11,24,28,12,36,0,13,55,138,54,56,28,18,0
"Block Group 1, Census Tract 2004.02",422,18,37,24,0,24,25,7,26,25,20,33,71,30,13,36,33
"Block Group 2, Census Tract 2004.02",437,18,59,0,0,60,12,13,14,24,36,37,61,5,63,24,11
"Block Group 3, Census Tract 2004.02",372,7,0,0,21,0,53,0,27,0,26,77,26,22,24,47,42
"Block Group 1, Census Tract 2101",571,0,0,0,55,0,0,0,31,17,17,19,95,72,24,131,110
"Block Group 2, Census Tract 2101",685,17,29,37,23,0,36,10,29,31,36,60,170,57,33,12,105
"Block Group 3, Census Tract 2101",409,17,0,26,0,0,0,19,39,0,0,74,64,96,8,56,10
"Block Group 1, Census Tract 2104",553,22,47,28,34,38,22,46,47,12,29,64,36,52,44,15,17
"Block Group 2, Census Tract 2104",247,0,0,13,37,4,26,14,7,4,36,18,41,22,4,7,14
"Block Group 1, Census Tract 2105.01",365,39,26,26,0,0,27,0,0,23,56,70,22,32,11,1,32
"Block Group 2, Census Tract 2105.01",991,189,50,22,79,28,38,0,19,65,68,84,102,75,53,99,20
"Block Group 1, Census Tract 2105.02",720,65,36,27,0,27,64,23,47,25,99,49,106,42,0,37,73
"Block Group 2, Census Tract 2105.02",334,26,0,38,9,10,0,0,26,9,0,67,8,54,9,49,29
"Block Group 3, Census Tract 2105.02",433,0,22,0,18,48,27,8,0,12,56,93,46,42,25,15,21
"Block Group 1, Census Tract 2106.01",220,8,0,11,0,0,0,11,10,0,10,17,31,6,7,102,7
"Block Group 2, Census Tract 2106.01",233,14,0,11,0,0,16,0,16,0,49,23,22,36,0,21,25
"Block Group 3, Census Tract 2106.01",682,20,11,9,7,34,20,39,40,37,48,56,179,45,55,29,53
"Block Group 1, Census Tract 2106.02",427,39,37,20,0,0,0,0,0,9,24,19,79,71,4,67,58
"Block Group 2, Census Tract 2106.02",326,0,18,0,32,9,30,18,16,7,15,44,20,27,15,20,55
"Block Group 3, Census Tract 2106.02",704,0,0,0,4,14,18,36,59,20,95,82,76,69,36,138,57
"Block Group 1, Census Tract 2107",242,0,3,10,44,0,0,10,23,21,35,23,17,15,20,21,0
"Block Group 2, Census Tract 2107",509,9,0,0,0,69,19,43,10,0,9,52,75,53,19,67,84
"Block Group 3, Census Tract 2107",653,68,9,0,33,42,10,32,10,32,75,35,61,124,68,22,32
"Block Group 1, Census Tract 2108",421,7,5,10,11,0,51,53,12,6,43,25,40,74,29,28,27
"Block Group 1, Census Tract 2109",942,22,13,24,34,0,0,17,72,39,33,119,72,136,118,179,64
"Block Group 2, Census Tract 2109",394,0,0,22,0,0,22,0,10,0,26,97,59,11,19,81,47
"Block Group 1, Census Tract 2203",487,5,12,0,0,8,14,21,11,20,12,35,69,78,53,48,101
"Block Group 2, Census Tract 2203",411,9,0,0,6,5,22,11,9,42,41,19,124,29,10,65,19
"Block Group 1, Census Tract 2204",348,15,0,0,38,0,0,0,0,19,28,63,48,13,23,50,51
"Block Group 2, Census Tract 2204",767,8,125,0,23,0,5,7,5,35,48,15,115,94,110,88,89
"Block Group 1, Census Tract 2205",488,26,0,0,15,33,15,33,13,5,23,33,84,80,23,77,28
"Block Group 2, Census Tract 2205",455,28,14,7,0,0,26,0,0,18,14,109,73,67,39,31,29
"Block Group 3, Census Tract 2205",265,28,0,7,31,10,7,0,0,8,0,11,33,62,41,7,20
"Block Group 1, Census Tract 2206.01",328,18,13,0,35,6,0,16,0,15,18,17,53,37,10,59,31
"Block Group 2, Census Tract 2206.01",384,17,0,12,50,0,0,19,5,29,16,39,22,67,57,24,27
"Block Group 1, Census Tract 2206.02",924,64,35,71,231,0,72,59,0,0,90,34,144,32,49,15,28
"Block Group 2, Census Tract 2206.02",735,13,53,30,32,11,54,36,31,0,133,43,109,62,86,15,27
"Block Group 3, Census Tract 2206.02",287,0,0,0,0,49,0,15,0,15,24,36,29,50,0,69,0
"Block Group 4, Census Tract 2206.02",706,0,0,60,16,33,13,13,33,37,121,156,42,41,3,61,77
"Block Group 1, Census Tract 2207.01",394,0,45,13,16,36,0,16,68,0,0,46,56,16,0,59,23
"Block Group 2, Census Tract 2207.01",253,0,0,17,0,0,14,0,27,0,17,91,0,27,11,41,8
"Block Group 3, Census Tract 2207.01",460,15,10,17,0,0,0,22,17,19,64,123,60,47,33,9,24
"Block Group 1, Census Tract 2207.02",502,8,0,0,0,0,0,24,54,11,55,86,63,58,51,69,23
"Block Group 2, Census Tract 2207.02",366,9,0,8,53,17,15,0,35,8,18,33,53,30,8,79,0
"Block Group 3, Census Tract 2207.02",350,0,21,16,45,0,13,0,46,14,49,34,48,28,0,7,29
"Block Group 4, Census Tract 2207.02",355,0,15,131,0,0,33,0,0,0,37,10,22,9,68,8,22
"Block Group 1, Census Tract 2209.01",338,12,64,8,21,0,24,0,11,0,19,19,47,25,55,20,13
"Block Group 2, Census Tract 2209.01",421,21,57,0,7,46,0,47,0,33,35,14,18,36,41,27,39
"Block Group 3, Census Tract 2209.01",243,0,15,39,16,0,4,31,0,0,28,16,26,38,15,9,6
"Block Group 1, Census Tract 2209.02",397,16,6,22,8,28,22,8,23,42,0,35,88,31,22,18,28
"Block Group 2, Census Tract 2209.02",574,31,15,32,17,26,51,4,16,25,81,28,98,18,27,82,23
"Block Group 1, Census Tract 2210",530,24,18,19,16,44,5,26,5,16,68,23,111,86,41,18,10
"Block Group 2, Census Tract 2210",539,21,23,9,59,0,40,24,0,0,36,18,165,39,48,45,12
"Block Group 1, Census Tract 2211",818,43,20,42,10,0,0,0,20,81,84,64,125,26,118,58,127
"Block Group 2, Census Tract 2211",797,124,36,46,36,36,86,0,17,28,28,68,85,73,66,26,42
"Block Group 3, Census Tract 2211",380,28,0,9,24,0,22,0,0,0,23,23,51,80,30,55,35
"Block Group 1, Census Tract 2212",607,55,43,0,0,0,0,6,21,0,33,35,48,51,25,127,163
"Block Group 2, Census Tract 2212",646,0,0,49,0,30,0,41,9,20,41,51,92,78,53,84,98
"Block Group 1, Census Tract 2213",547,11,0,28,20,0,17,27,6,0,43,120,64,36,10,45,120
"Block Group 2, Census Tract 2213",632,130,91,17,59,8,5,13,0,13,62,6,45,49,71,14,49
"Block Group 3, Census Tract 2213",267,15,0,9,25,0,0,5,0,19,48,38,57,17,4,4,26
"Block Group 1, Census Tract 2214",398,0,0,0,0,68,0,0,28,0,27,31,39,32,45,51,77
"Block Group 2, Census Tract 2214",495,16,23,0,0,16,33,16,0,0,46,38,65,33,54,81,74
"Block Group 3, Census Tract 2214",579,15,0,51,8,16,36,0,26,0,129,48,53,31,8,60,98
"Block Group 1, Census Tract 2215",701,149,71,36,34,32,0,26,50,16,0,57,24,50,48,14,94
"Block Group 2, Census Tract 2215",656,9,22,0,9,21,59,0,17,0,18,128,38,87,68,39,141
"Block Group 1, Census Tract 2216",676,9,9,19,24,17,0,9,5,6,12,35,71,59,62,150,189
"Block Group 2, Census Tract 2216",719,0,0,10,7,9,11,9,19,0,25,106,43,83,56,79,262
"Block Group 1, Census Tract 2222",353,5,19,0,0,0,15,0,0,5,20,15,24,19,27,45,159
"Block Group 2, Census Tract 2222",644,7,0,12,0,5,0,4,19,10,17,130,22,47,39,95,237
"Block Group 1, Census Tract 2225",559,31,9,10,27,22,14,0,20,7,21,31,79,43,83,49,113
"Block Group 1, Census Tract 2226",753,40,12,39,46,30,13,11,22,39,61,61,107,71,32,87,82
"Block Group 1, Census Tract 2227",288,21,49,9,0,8,9,4,0,13,11,33,32,31,24,25,19
"Block Group 2, Census Tract 2227",524,21,4,33,19,11,44,18,11,15,74,69,65,81,26,22,11
"Block Group 1, Census Tract 2228",406,28,35,11,8,4,10,15,12,41,17,29,119,34,18,15,10
"Block Group 1, Census Tract 2229",341,0,32,10,16,12,10,35,19,8,17,24,62,25,31,26,14
"Block Group 1, Census Tract 2301",644,35,24,26,16,42,37,41,6,8,42,40,56,77,57,72,65
"Block Group 1, Census Tract 2302",675,47,36,21,25,40,0,6,37,24,58,71,113,118,33,10,36
"Block Group 1, Census Tract 2303",270,10,10,0,19,10,11,27,15,44,42,5,33,9,16,10,9
"Block Group 1, Census Tract 2304",366,56,6,11,8,0,17,31,13,12,8,13,76,28,49,13,25
"Block Group 2, Census Tract 2304",366,40,18,30,17,2,0,37,40,6,20,45,46,33,12,4,16
"Block Group 1, Census Tract 2305",629,41,37,95,75,21,20,73,40,21,32,5,94,40,0,22,13
"Block Group 2, Census Tract 2305",552,156,51,25,17,21,15,163,0,27,21,10,46,0,0,0,0
"Block Group 1, Census Tract 2306",232,37,0,24,0,0,20,0,0,0,18,0,0,46,87,0,0
"Block Group 2, Census Tract 2306",490,103,24,104,0,0,38,11,62,0,7,14,54,73,0,0,0
"Block Group 3, Census Tract 2306",149,0,0,0,0,0,0,32,15,17,0,39,0,13,33,0,0
"Block Group 4, Census Tract 2306",180,48,15,0,0,11,0,0,32,28,0,0,46,0,0,0,0
"Block Group 5, Census Tract 2306",405,104,0,0,10,0,0,29,59,0,0,97,40,38,0,0,28
"Block Group 6, Census Tract 2306",470,37,16,0,68,77,60,0,0,27,0,62,14,73,0,5,31
"Block Group 1, Census Tract 2307",685,43,0,18,205,59,29,50,43,0,33,88,58,49,10,0,0
"Block Group 2, Census Tract 2307",193,0,0,0,54,14,0,0,13,0,0,37,75,0,0,0,0
"Block Group 3, Census Tract 2307",320,22,0,0,41,0,16,0,0,18,86,11,16,87,23,0,0
"Block Group 4, Census Tract 2307",683,60,0,40,51,57,21,86,117,0,23,60,63,37,48,20,0
"Block Group 1, Census Tract 2308",304,24,14,12,23,0,35,6,0,22,25,36,28,43,0,19,17
"Block Group 1, Census Tract 2309",451,22,23,0,39,7,0,67,35,5,64,53,35,39,51,0,11
"Block Group 2, Census Tract 2309",887,39,46,30,0,76,67,19,61,0,146,61,82,98,49,74,39
"Block Group 3, Census Tract 2309",458,65,0,28,37,43,27,31,14,0,28,26,0,68,0,9,82
"Block Group 1, Census Tract 2311",385,27,58,12,3,20,21,0,8,0,78,18,72,17,9,15,27
"Block Group 1, Census Tract 2312",272,0,21,11,84,0,10,29,0,30,9,0,9,29,40,0,0
"Block Group 2, Census Tract 2312",292,50,28,49,26,42,14,0,0,0,22,0,30,31,0,0,0
"Block Group 3, Census Tract 2312",354,0,18,108,0,23,23,77,0,0,0,68,6,18,13,0,0
"Block Group 4, Census Tract 2312",448,122,20,57,21,0,14,0,0,51,11,23,10,72,27,4,16
"Block Group 5, Census Tract 2312",585,0,12,50,46,164,0,32,31,202,0,42,6,0,0,0,0
"Block Group 1, Census Tract 2315",198,52,34,59,0,23,0,0,0,0,0,0,30,0,0,0,0
"Block Group 2, Census Tract 2315",349,78,0,0,0,0,41,0,34,0,42,18,47,50,0,39,0
"Block Group 3, Census Tract 2315",312,0,0,0,106,0,30,39,0,0,51,0,43,43,0,0,0
"Block Group 4, Census Tract 2315",512,41,128,0,53,0,20,0,60,22,48,104,28,0,0,8,0
"Block Group 5, Census Tract 2315",686,125,165,62,0,154,25,0,38,23,18,38,0,0,0,0,38
"Block Group 1, Census Tract 2402",795,27,36,15,14,5,0,4,10,17,8,65,28,58,65,141,302
"Block Group 1, Census Tract 2403",612,16,12,15,0,5,11,10,0,5,14,27,107,77,44,99,170
"Block Group 1, Census Tract 2405",1276,63,6,0,19,0,0,34,6,0,28,6,92,139,118,322,443
"Block Group 1, Census Tract 2406",651,17,0,18,22,0,0,0,10,5,48,55,49,86,102,30,209
"Block Group 1, Census Tract 2407",701,10,51,10,14,32,29,23,21,42,53,31,92,43,48,27,175
"Block Group 1, Census Tract 2408",175,0,13,15,0,0,9,9,0,0,0,23,9,5,7,28,57
"Block Group 2, Census Tract 2408",400,22,6,30,11,1,31,17,14,12,55,58,30,23,12,14,64
"Block Group 1, Census Tract 2409",542,70,36,12,27,15,18,17,31,0,50,26,120,33,0,67,20
"Block Group 1, Census Tract 2410",380,8,16,12,21,7,26,20,10,0,5,62,16,50,53,40,34
"Block Group 2, Census Tract 2410",387,26,12,18,29,0,9,0,4,0,56,38,72,21,12,70,20
"Block Group 1, Census Tract 2411",668,44,24,19,41,15,10,0,20,0,46,86,48,19,131,65,100
"Block Group 2, Census Tract 2411",757,41,16,57,35,19,10,13,15,0,47,60,123,96,57,110,58
"Block Group 1, Census Tract 2412",357,10,0,0,0,0,0,0,0,15,21,41,81,31,43,0,115
"Block Group 2, Census Tract 2412",496,49,74,5,6,4,16,6,0,0,0,20,48,38,132,38,60
"Block Group 1, Census Tract 2413",769,17,9,9,33,13,0,0,10,12,10,39,88,82,71,131,245
"Block Group 1, Census Tract 2414",706,114,27,85,12,12,49,0,0,14,48,17,0,15,61,111,141
"Block Group 2, Census Tract 2414",453,14,16,0,0,0,0,0,0,0,0,14,45,38,115,67,144
"Block Group 3, Census Tract 2414",826,0,16,0,0,11,44,0,0,0,32,47,40,77,59,110,390
"Block Group 4, Census Tract 2414",534,15,0,14,0,0,48,0,0,0,30,35,64,46,124,56,102
"Block Group 1, Census Tract 2415",534,12,0,0,0,0,0,0,0,21,7,30,65,28,16,148,207
"Block Group 2, Census Tract 2415",323,22,0,0,0,0,0,0,0,19,16,9,34,30,39,49,105
"Block Group 3, Census Tract 2415",457,0,0,0,6,0,0,0,0,16,15,84,37,32,72,97,98
"Block Group 1, Census Tract 2416",614,0,18,21,0,0,0,19,18,0,90,48,91,41,61,134,73
"Block Group 2, Census Tract 2416",971,0,8,0,30,27,58,10,49,0,62,50,162,170,79,133,133
"Block Group 1, Census Tract 2420",655,70,0,0,13,0,14,0,0,0,0,27,12,86,99,139,195
"Block Group 2, Census Tract 2420",988,87,114,40,0,41,58,0,0,0,0,13,37,26,139,268,165
"Block Group 3, Census Tract 2420",405,14,0,0,14,11,26,0,0,18,15,103,129,26,35,0,14
"Block Group 1, Census Tract 2421",713,0,33,0,0,0,0,37,0,0,19,18,25,41,37,400,103
"Block Group 2, Census Tract 2421",540,15,0,0,0,0,0,31,10,0,11,109,34,63,8,103,156
"Block Group 3, Census Tract 2421",730,13,0,0,8,25,0,0,37,41,40,38,66,82,76,88,216
"Block Group 1, Census Tract 2422",756,7,8,0,0,10,14,0,0,8,0,81,41,160,110,87,230
