area_name,Total,"Less than $10,000","$10,000 to \$14,999","\$15,000 to \$19,999","$20,000 to \$24,999","$25,000 to \$29,999","$30,000 to \$34,999","$35,000 to \$39,999","$40,000 to \$44,999","$45,000 to \$49,999","$50,000 to \$59,999","$60,000 to \$74,999","$75,000 to \$99,999","$100,000 to \$124,999","$125,000 to \$149,999","$150,000 to \$199,999","$200,000 or more"
"Block Group 1, Census Tract 6910",411,53,11,47,10,50,28,0,0,73,0,11,74,31,10,0,13
"Block Group 2, Census Tract 6910",186,27,0,11,0,36,0,0,33,0,0,9,60,0,10,0,0
"Block Group 3, Census Tract 6910",246,39,97,7,0,0,0,13,0,0,21,23,15,25,0,6,0
"Block Group 4, Census Tract 6910",180,16,0,0,7,0,29,30,0,0,12,8,11,30,9,10,18
"Block Group 1, Census Tract 6911",230,80,11,8,36,15,9,11,0,0,0,0,47,0,0,13,0
"Block Group 2, Census Tract 6911",236,53,30,24,0,0,0,23,28,0,22,41,0,0,0,15,0
"Block Group 3, Census Tract 6911",203,14,26,0,16,0,24,0,24,11,19,16,41,0,12,0,0
"Block Group 4, Census Tract 6911",381,127,18,34,50,32,0,32,0,0,0,50,31,0,0,7,0
"Block Group 1, Census Tract 6912",469,17,0,39,107,84,67,53,22,22,7,0,39,0,12,0,0
"Block Group 2, Census Tract 6912",396,56,9,20,25,22,56,7,52,0,0,60,23,41,25,0,0
"Block Group 3, Census Tract 6912",173,32,23,33,0,0,0,0,0,29,0,27,16,0,13,0,0
"Block Group 1, Census Tract 6913",460,71,25,0,0,49,40,0,19,25,15,47,73,11,27,38,20
"Block Group 2, Census Tract 6913",610,145,15,27,106,22,7,12,6,14,40,64,107,26,7,12,0
"Block Group 1, Census Tract 6914",246,0,44,10,23,0,0,57,12,0,7,63,20,10,0,0,0
"Block Group 2, Census Tract 6914",294,63,0,0,70,30,38,18,8,0,0,58,0,0,9,0,0
"Block Group 3, Census Tract 6914",209,15,0,26,15,8,19,8,15,0,15,32,19,0,0,37,0
"Block Group 4, Census Tract 6914",338,37,69,16,0,43,0,32,0,10,55,29,0,0,30,15,2
"Block Group 5, Census Tract 6914",234,21,0,23,0,25,5,22,10,0,45,14,51,5,0,0,13
"Block Group 1, Census Tract 6915",272,114,24,7,7,15,13,0,0,21,0,19,31,0,21,0,0
"Block Group 2, Census Tract 6915",261,103,7,18,11,0,38,6,14,10,16,3,20,5,5,5,0
"Block Group 3, Census Tract 6915",242,87,34,16,9,5,0,12,0,8,39,12,13,7,0,0,0
"Block Group 1, Census Tract 7001",667,59,18,12,58,11,22,30,6,18,56,115,87,74,44,57,0
"Block Group 2, Census Tract 7001",334,0,0,18,0,12,43,0,0,27,28,31,14,87,56,18,0
"Block Group 1, Census Tract 7002",447,0,0,49,0,29,0,0,0,35,47,93,90,42,22,26,14
"Block Group 2, Census Tract 7002",500,15,75,34,59,10,31,1,32,32,0,55,73,20,33,20,10
"Block Group 3, Census Tract 7002",559,15,0,61,47,57,25,0,0,11,64,64,68,61,72,0,14
"Block Group 4, Census Tract 7002",405,34,0,0,0,0,24,13,0,10,48,36,90,42,0,99,9
"Block Group 1, Census Tract 7003.01",587,31,0,11,16,69,0,30,8,32,78,90,67,56,8,33,58
"Block Group 2, Census Tract 7003.01",532,42,52,29,0,36,14,18,15,0,46,47,64,28,75,25,41
"Block Group 3, Census Tract 7003.01",622,0,0,60,5,8,46,6,74,0,21,64,162,74,40,50,12
"Block Group 1, Census Tract 7003.02",440,15,10,21,45,41,0,28,0,0,23,19,57,39,61,49,32
"Block Group 2, Census Tract 7003.02",255,0,12,0,0,18,12,21,10,0,46,10,82,24,9,11,0
"Block Group 3, Census Tract 7003.02",269,0,0,19,10,0,0,11,10,7,75,41,41,20,0,16,19
"Block Group 4, Census Tract 7003.02",810,64,30,39,46,19,0,10,0,29,139,122,46,112,65,61,28
"Block Group 1, Census Tract 7004.01",793,65,32,27,40,9,28,28,12,28,84,28,167,170,49,26,0
"Block Group 2, Census Tract 7004.01",465,55,39,45,48,8,57,0,0,0,60,26,54,27,9,29,8
"Block Group 3, Census Tract 7004.01",514,8,9,0,0,62,0,0,48,8,41,47,58,84,97,37,15
"Block Group 4, Census Tract 7004.01",150,0,0,0,0,11,0,0,9,11,8,27,25,35,17,7,0
"Block Group 1, Census Tract 7004.02",341,49,0,87,6,10,21,0,11,0,35,73,36,13,0,0,0
"Block Group 2, Census Tract 7004.02",400,0,0,19,54,43,0,0,0,26,15,62,91,50,0,24,16
"Block Group 3, Census Tract 7004.02",548,0,7,8,0,0,0,54,34,28,48,15,159,25,44,83,43
"Block Group 1, Census Tract 7005.01",565,10,68,0,0,13,24,41,14,0,62,52,54,0,134,76,17
"Block Group 2, Census Tract 7005.01",155,0,14,11,0,42,0,39,0,17,0,0,14,18,0,0,0
"Block Group 3, Census Tract 7005.01",265,0,34,38,19,0,0,26,0,0,14,51,26,45,12,0,0
"Block Group 4, Census Tract 7005.01",467,93,0,0,0,0,21,11,0,0,13,59,110,69,0,91,0
"Block Group 5, Census Tract 7005.01",412,63,21,25,20,0,0,22,19,0,7,136,17,14,33,35,0
"Block Group 6, Census Tract 7005.01",590,0,0,12,10,0,51,0,0,29,0,211,164,43,0,70,0
"Block Group 1, Census Tract 7005.02",515,31,7,10,0,29,0,29,0,0,14,30,63,129,76,71,26
"Block Group 2, Census Tract 7005.02",517,38,0,22,11,0,54,0,0,16,0,54,91,67,74,79,11
"Block Group 1, Census Tract 7101",533,139,54,102,39,11,31,12,52,0,15,24,51,3,0,0,0
"Block Group 1, Census Tract 7102",233,11,34,78,10,0,11,0,0,12,26,10,25,16,0,0,0
"Block Group 2, Census Tract 7102",254,12,0,14,25,48,0,65,11,24,0,33,22,0,0,0,0
"Block Group 3, Census Tract 7102",393,0,0,46,45,10,26,13,27,44,0,30,59,93,0,0,0
"Block Group 4, Census Tract 7102",307,45,48,53,18,20,0,0,0,27,27,45,0,24,0,0,0
"Block Group 5, Census Tract 7102",565,114,111,81,125,33,0,12,0,12,9,0,55,0,13,0,0
"Block Group 1, Census Tract 7103",513,102,14,38,26,38,31,49,39,36,19,40,40,30,11,0,0
"Block Group 1, Census Tract 7104",157,49,32,0,0,0,28,15,0,0,7,0,0,0,0,15,11
"Block Group 2, Census Tract 7104",314,130,40,22,10,11,0,57,0,0,11,23,10,0,0,0,0
"Block Group 3, Census Tract 7104",372,8,7,75,63,0,66,0,20,0,88,0,9,10,26,0,0
"Block Group 4, Census Tract 7104",208,20,18,0,0,29,9,24,0,0,7,43,48,0,0,10,0
"Block Group 5, Census Tract 7104",474,43,80,8,7,20,24,7,10,0,25,71,67,47,22,43,0
"Block Group 6, Census Tract 7104",379,6,8,9,19,11,0,9,31,61,32,59,26,60,25,23,0
"Block Group 1, Census Tract 7105",411,74,35,87,88,23,0,38,0,0,0,10,19,10,16,11,0
"Block Group 2, Census Tract 7105",420,69,47,32,12,27,60,0,0,13,23,73,44,0,0,0,20
"Block Group 3, Census Tract 7105",394,36,33,48,24,9,73,0,0,21,21,58,14,12,23,0,22
"Block Group 4, Census Tract 7105",362,24,37,20,60,0,12,38,46,11,15,0,72,13,14,0,0
"Block Group 1, Census Tract 7106",284,58,33,6,8,33,3,0,8,19,17,26,58,0,0,15,0
"Block Group 2, Census Tract 7106",387,43,52,37,33,15,33,28,14,6,42,14,46,0,12,0,12
"Block Group 1, Census Tract 7107",460,152,105,43,0,21,43,21,0,6,10,59,0,0,0,0,0
"Block Group 2, Census Tract 7107",177,20,25,16,10,50,0,0,3,6,0,20,0,8,0,11,8
"Block Group 3, Census Tract 7107",322,27,42,39,22,6,21,6,0,0,9,46,26,64,0,0,14
"Block Group 4, Census Tract 7107",374,143,25,44,26,0,26,0,17,16,31,0,17,10,10,0,9
"Block Group 1, Census Tract 7108",402,84,0,61,75,0,87,47,0,0,0,22,0,0,26,0,0
"Block Group 2, Census Tract 7108",89,0,0,0,0,0,17,0,12,0,42,0,0,18,0,0,0
"Block Group 3, Census Tract 7108",329,45,0,34,0,0,0,0,0,16,50,61,0,24,99,0,0
"Block Group 4, Census Tract 7108",316,43,117,41,17,0,66,0,0,0,0,0,0,12,0,20,0
"Block Group 5, Census Tract 7108",239,43,40,0,55,17,0,0,0,59,0,0,25,0,0,0,0
"Block Group 6, Census Tract 7108",570,113,108,109,0,28,41,48,61,0,0,0,62,0,0,0,0
"Block Group 1, Census Tract 7109",298,73,37,54,11,6,45,6,16,1,16,0,24,0,9,0,0
"Block Group 2, Census Tract 7109",463,57,23,18,19,47,40,26,24,29,28,18,39,37,24,21,13
"Block Group 1, Census Tract 7110",161,0,0,9,0,18,11,9,17,0,31,19,11,17,19,0,0
"Block Group 2, Census Tract 7110",683,70,8,29,30,67,31,51,74,9,120,119,59,9,0,0,7
"Block Group 3, Census Tract 7110",266,0,29,36,8,0,51,45,0,12,8,54,12,11,0,0,0
"Block Group 1, Census Tract 7111",275,11,54,16,9,18,10,0,31,25,9,36,25,31,0,0,0
"Block Group 2, Census Tract 7111",369,7,19,33,0,46,4,93,22,20,41,18,22,10,0,0,34
"Block Group 3, Census Tract 7111",245,27,45,0,21,0,6,35,15,0,0,25,28,43,0,0,0
"Block Group 1, Census Tract 7112",364,84,28,14,0,4,6,0,0,14,25,44,69,47,0,29,0
"Block Group 2, Census Tract 7112",652,118,68,23,91,99,0,71,27,0,28,53,20,37,8,9,0
"Block Group 3, Census Tract 7112",193,18,0,15,37,0,0,19,0,0,9,16,14,0,29,26,10
"Block Group 4, Census Tract 7112",722,13,26,36,23,57,9,42,35,7,54,104,151,115,13,30,7
"Block Group 1, Census Tract 7113",300,17,37,28,25,3,54,32,4,0,15,29,0,56,0,0,0
"Block Group 2, Census Tract 7113",309,28,13,31,0,8,4,15,20,5,4,33,39,76,26,0,7
"Block Group 1, Census Tract 7114",281,31,0,10,5,23,11,10,41,7,23,53,24,19,8,16,0
"Block Group 2, Census Tract 7114",306,24,32,7,6,21,17,42,36,11,12,23,58,6,0,0,11
"Block Group 3, Census Tract 7114",227,27,9,0,16,14,23,13,13,23,23,23,11,20,12,0,0
"Block Group 1, Census Tract 7115",399,27,32,0,13,55,18,9,16,25,47,71,18,56,0,5,7
"Block Group 2, Census Tract 7115",410,82,68,4,24,12,0,21,26,23,12,48,20,33,17,7,13
"Block Group 1, Census Tract 7201",297,0,0,0,17,9,0,0,0,0,0,9,16,36,17,53,140
"Block Group 2, Census Tract 7201",596,0,8,0,8,0,7,10,0,0,43,29,91,20,106,129,145
"Block Group 3, Census Tract 7201",291,9,0,16,8,12,11,0,0,16,16,33,32,16,0,34,88
"Block Group 1, Census Tract 7202",367,22,0,28,0,10,40,10,0,13,0,45,75,0,25,99,0
"Block Group 2, Census Tract 7202",443,47,19,11,10,80,0,25,9,12,36,0,88,11,34,49,12
"Block Group 3, Census Tract 7202",826,11,0,20,21,86,11,14,10,61,137,54,111,29,51,76,134
"Block Group 1, Census Tract 7203",275,0,0,6,0,0,0,0,24,0,0,26,65,52,35,48,19
"Block Group 2, Census Tract 7203",266,20,0,0,12,0,13,12,0,0,0,6,28,51,52,47,25
"Block Group 3, Census Tract 7203",475,13,0,8,18,21,0,0,0,18,16,40,36,89,48,67,101
"Block Group 4, Census Tract 7203",319,40,0,17,13,0,0,37,0,0,0,13,43,7,0,78,71
"Block Group 1, Census Tract 7204",290,5,0,0,0,5,0,20,5,0,48,6,28,17,69,44,43
"Block Group 2, Census Tract 7204",382,8,13,0,7,0,6,6,5,5,19,30,114,27,40,67,35
"Block Group 1, Census Tract 7205",259,5,0,3,0,5,5,5,10,0,20,11,41,28,8,41,77
"Block Group 2, Census Tract 7205",491,20,7,0,0,10,39,10,5,15,23,22,76,45,39,109,71
"Block Group 1, Census Tract 7206",262,13,0,0,0,0,11,4,6,0,5,5,48,55,10,41,64
"Block Group 2, Census Tract 7206",355,17,0,0,0,0,6,19,0,50,5,17,50,48,36,60,47
"Block Group 1, Census Tract 7207",795,102,10,11,21,27,41,12,40,36,93,122,90,22,63,43,62
"Block Group 2, Census Tract 7207",234,11,0,0,8,0,12,10,0,0,40,35,23,31,34,18,12
"Block Group 3, Census Tract 7207",258,0,0,0,0,0,0,0,10,20,0,29,17,73,34,17,58
"Block Group 1, Census Tract 7301",301,20,4,4,5,28,27,6,42,10,36,20,38,34,20,7,0
"Block Group 2, Census Tract 7301",288,0,53,11,16,10,12,19,34,4,14,12,16,10,77,0,0
"Block Group 3, Census Tract 7301",299,22,5,20,15,15,0,29,18,11,0,37,52,50,5,16,4
"Block Group 1, Census Tract 7302.01",538,105,68,50,0,0,33,0,40,0,0,42,144,8,18,7,23
"Block Group 2, Census Tract 7302.01",312,52,0,76,13,0,0,13,19,23,0,58,15,43,0,0,0
"Block Group 3, Census Tract 7302.01",410,89,36,40,89,0,0,25,19,0,62,42,8,0,0,0,0
"Block Group 4, Census Tract 7302.01",718,221,32,126,8,104,0,24,0,0,0,59,48,96,0,0,0
"Block Group 5, Census Tract 7302.01",280,41,0,0,11,0,0,0,19,35,12,73,30,34,0,25,0
"Block Group 1, Census Tract 7302.02",427,21,11,17,35,32,0,0,29,0,36,21,84,95,33,13,0
"Block Group 2, Census Tract 7302.02",427,42,0,41,14,26,0,14,32,31,47,58,70,0,12,10,30
"Block Group 3, Census Tract 7302.02",184,8,0,0,0,22,0,33,0,0,43,30,6,29,0,13,0
"Block Group 1, Census Tract 7303",400,73,4,30,9,29,21,12,10,25,30,50,44,27,10,22,4
"Block Group 1, Census Tract 7304",256,24,0,0,15,9,12,13,16,39,0,9,78,10,9,14,8
"Block Group 2, Census Tract 7304",416,0,0,0,0,21,23,0,25,0,48,7,83,103,22,48,36
"Block Group 3, Census Tract 7304",287,0,8,0,0,20,7,5,0,0,23,65,26,24,35,62,12
"Block Group 4, Census Tract 7304",380,87,32,14,0,0,8,0,27,0,0,22,79,51,0,60,0
"Block Group 1, Census Tract 7305",362,87,0,9,0,7,0,7,0,29,23,79,32,43,0,10,36
"Block Group 2, Census Tract 7305",197,0,34,7,14,0,0,9,0,0,37,35,8,9,25,9,10
"Block Group 3, Census Tract 7305",343,49,39,45,0,24,8,0,0,0,48,32,41,26,31,0,0
"Block Group 4, Census Tract 7305",526,80,37,3,52,38,28,0,0,8,23,115,91,22,5,12,12
"Block Group 1, Census Tract 7306",227,0,12,0,0,13,31,57,0,11,0,37,0,26,0,40,0
"Block Group 2, Census Tract 7306",473,93,11,11,11,6,22,54,11,32,44,24,48,95,0,0,11
"Block Group 3, Census Tract 7306",484,69,49,57,23,11,49,0,31,0,95,0,79,11,0,0,10
"Block Group 1, Census Tract 7307",394,29,58,34,23,0,12,13,11,16,51,46,21,29,35,9,7
"Block Group 2, Census Tract 7307",358,17,20,14,22,38,25,4,8,14,53,10,37,45,15,36,0
"Block Group 1, Census Tract 7401",246,0,10,0,13,11,8,0,0,31,0,12,64,11,56,23,7
"Block Group 2, Census Tract 7401",147,0,11,20,0,0,0,0,16,0,0,21,6,35,13,0,25
"Block Group 3, Census Tract 7401",223,0,0,0,0,0,0,0,18,7,9,9,77,33,7,0,63
"Block Group 4, Census Tract 7401",533,51,72,0,0,30,0,0,11,6,30,13,127,43,62,26,62
"Block Group 1, Census Tract 7402",411,55,24,0,17,0,10,17,9,20,0,18,69,60,20,64,28
"Block Group 2, Census Tract 7402",456,17,0,15,15,29,0,0,41,0,0,0,49,37,64,116,73
"Block Group 3, Census Tract 7402",493,19,0,0,0,10,9,34,0,0,9,0,111,113,44,93,51
"Block Group 4, Census Tract 7402",577,18,21,29,9,0,13,35,10,21,30,26,61,120,119,52,13
"Block Group 1, Census Tract 7403",487,0,0,0,11,9,9,9,25,25,0,0,77,97,28,139,58
"Block Group 2, Census Tract 7403",294,8,7,0,0,0,0,0,0,8,40,21,23,26,81,45,35
"Block Group 3, Census Tract 7403",350,13,0,9,0,0,0,40,0,0,8,0,24,7,50,149,50
"Block Group 4, Census Tract 7403",295,6,0,0,0,0,8,0,0,21,0,17,39,86,26,54,38
"Block Group 5, Census Tract 7403",342,0,0,16,0,10,16,0,0,0,12,12,28,93,46,67,42
"Block Group 1, Census Tract 7404",390,19,0,42,17,0,0,23,0,20,0,13,59,79,11,78,29
"Block Group 2, Census Tract 7404",287,0,0,22,0,0,0,5,44,36,13,39,30,38,20,7,33
"Block Group 3, Census Tract 7404",925,26,0,7,6,16,23,59,100,15,139,51,169,54,71,148,41
"Block Group 4, Census Tract 7404",236,0,0,9,25,0,0,0,15,5,28,18,62,32,18,0,24
"Block Group 1, Census Tract 7501",420,0,18,8,10,8,51,21,12,9,58,82,55,35,10,43,0
"Block Group 2, Census Tract 7501",370,38,11,8,8,0,0,32,16,0,52,15,33,83,38,36,0
"Block Group 3, Census Tract 7501",308,53,89,36,0,0,51,0,0,19,0,0,40,10,0,0,10
"Block Group 4, Census Tract 7501",316,35,0,20,39,50,27,32,85,0,10,8,10,0,0,0,0
"Block Group 1, Census Tract 7502",228,16,19,13,73,0,0,0,13,0,0,41,9,0,0,44,0
"Block Group 2, Census Tract 7502",428,50,24,6,46,13,26,11,0,0,58,36,7,71,22,37,21
"Block Group 3, Census Tract 7502",246,0,0,0,0,0,0,0,8,0,0,10,14,87,17,20,90
"Block Group 4, Census Tract 7502",384,48,0,0,14,0,25,28,23,0,24,0,65,72,6,41,38
"Block Group 1, Census Tract 7503",257,8,0,7,0,0,5,21,0,7,11,9,48,18,21,58,44
"Block Group 2, Census Tract 7503",367,0,6,14,20,7,0,14,7,0,13,37,39,113,11,39,47
"Block Group 3, Census Tract 7503",342,5,4,0,6,11,42,17,6,17,21,21,50,33,12,29,68
"Block Group 1, Census Tract 7504",648,50,23,25,77,0,0,8,11,25,26,69,62,77,73,72,50
"Block Group 2, Census Tract 7504",286,15,0,0,0,0,0,10,0,0,0,31,58,73,46,14,39
"Block Group 3, Census Tract 7504",267,11,0,9,22,0,0,0,7,11,0,0,70,0,47,29,61
"Block Group 1, Census Tract 7505",788,81,0,0,63,50,27,33,61,75,0,138,49,35,114,13,49
"Block Group 2, Census Tract 7505",231,0,0,0,9,0,0,62,0,0,0,18,72,38,0,19,13
"Block Group 3, Census Tract 7505",653,65,36,16,0,18,81,104,10,59,52,54,17,85,15,22,19
"Block Group 4, Census Tract 7505",306,48,0,0,0,18,19,0,7,0,23,64,127,0,0,0,0
"Block Group 1, Census Tract 7506",443,56,28,10,44,0,20,0,25,35,24,31,40,65,33,32,0
"Block Group 2, Census Tract 7506",238,46,18,0,65,0,42,0,0,12,11,22,9,13,0,0,0
"Block Group 3, Census Tract 7506",277,33,0,9,11,20,9,0,29,12,40,64,20,30,0,0,0
"Block Group 4, Census Tract 7506",298,59,0,40,31,10,0,44,11,10,0,47,0,9,10,0,27
"Block Group 1, Census Tract 7608.01",1453,76,72,107,57,64,38,18,14,86,93,174,333,152,59,47,63
"Block Group 2, Census Tract 7608.01",746,16,24,0,17,60,37,4,80,37,127,46,136,110,9,43,0
"Block Group 1, Census Tract 7608.02",1113,100,36,54,67,68,37,43,38,27,119,101,120,57,70,113,63
"Block Group 1, Census Tract 7608.03",677,14,18,61,55,68,30,0,12,36,164,62,55,17,18,45,22
"Block Group 2, Census Tract 7608.03",850,38,138,37,65,119,57,20,0,37,108,82,101,17,15,16,0
"Block Group 3, Census Tract 7608.03",802,5,55,116,113,35,59,37,82,32,78,33,117,40,0,0,0
"Block Group 4, Census Tract 7608.03",479,0,27,11,10,68,10,8,39,18,43,61,93,43,45,3,0
"Block Group 1, Census Tract 7702.01",667,34,17,21,18,0,33,0,18,21,31,53,91,121,31,145,33
"Block Group 2, Census Tract 7702.01",890,15,13,77,46,15,60,45,32,13,107,74,116,72,43,123,39
"Block Group 3, Census Tract 7702.01",1304,16,17,51,30,164,72,98,58,13,158,147,256,141,0,53,30
"Block Group 1, Census Tract 7702.02",643,70,0,0,25,14,25,47,36,14,25,84,61,90,26,63,63
"Block Group 2, Census Tract 7702.02",1047,0,0,69,103,25,60,30,67,53,93,192,97,28,122,41,67
"Block Group 3, Census Tract 7702.02",468,0,0,13,27,0,26,13,13,27,25,62,102,26,27,49,58
"Block Group 1, Census Tract 7703",371,0,0,66,0,0,20,39,16,0,16,11,36,31,85,10,41
"Block Group 2, Census Tract 7703",457,16,0,0,0,0,0,16,17,18,120,46,95,61,9,44,15
"Block Group 3, Census Tract 7703",566,14,0,17,0,35,17,43,19,33,48,52,98,82,15,67,26
"Block Group 4, Census Tract 7703",844,19,0,14,0,36,0,52,31,28,49,187,240,43,65,14,66
"Block Group 5, Census Tract 7703",573,18,0,21,16,17,42,12,16,17,30,12,80,164,69,0,59
"Block Group 1, Census Tract 7704",430,6,0,20,33,18,7,30,0,5,0,70,106,82,38,15,0
"Block Group 2, Census Tract 7704",609,0,6,0,0,0,22,56,34,9,39,67,120,110,91,23,32
"Block Group 3, Census Tract 7704",710,25,58,19,16,10,9,32,22,73,33,107,98,87,78,6,37
"Block Group 1, Census Tract 7705",935,12,71,58,70,67,54,71,73,39,75,222,123,0,0,0,0
"Block Group 2, Census Tract 7705",118,10,0,0,0,0,39,0,56,13,0,0,0,0,0,0,0
"Block Group 1, Census Tract 7706.01",317,0,0,13,0,18,11,19,14,14,37,40,40,48,11,36,16
"Block Group 2, Census Tract 7706.01",481,0,0,0,7,9,60,5,11,0,12,11,81,50,156,37,42
"Block Group 3, Census Tract 7706.01",257,11,1,32,0,8,0,13,10,0,4,13,50,52,9,39,15
"Block Group 1, Census Tract 7706.02",550,80,34,0,28,53,0,35,21,9,42,65,74,41,38,25,5
"Block Group 2, Census Tract 7706.02",561,37,55,0,0,41,16,0,8,22,88,17,229,19,6,23,0
"Block Group 3, Census Tract 7706.02",480,0,0,0,29,31,9,0,0,0,35,55,62,53,72,72,62
"Block Group 1, Census Tract 7707",329,17,17,29,29,0,35,4,27,8,40,45,44,29,0,5,0
"Block Group 2, Census Tract 7707",711,24,9,35,10,52,39,37,55,36,36,46,103,33,49,103,44
"Block Group 1, Census Tract 7708",816,46,78,69,39,65,0,14,65,0,176,28,166,21,10,24,15
"Block Group 2, Census Tract 7708",1127,33,44,34,27,63,46,27,88,74,48,125,185,179,43,55,56
"Block Group 1, Census Tract 7709.01",468,10,10,10,86,11,14,23,26,12,0,32,85,38,29,43,39
"Block Group 2, Census Tract 7709.01",327,0,0,20,0,0,11,20,11,30,40,31,78,21,25,9,31
"Block Group 3, Census Tract 7709.01",236,13,20,11,9,0,9,20,10,0,0,17,26,17,18,32,34
"Block Group 4, Census Tract 7709.01",914,73,23,8,21,23,62,10,0,19,72,142,139,118,57,85,62
"Block Group 1, Census Tract 7709.02",617,34,0,0,24,41,23,26,30,34,34,29,128,57,60,60,37
"Block Group 2, Census Tract 7709.02",736,44,12,25,46,29,43,58,19,33,91,73,128,80,31,4,20
"Block Group 1, Census Tract 8001",367,9,23,0,0,7,10,27,0,10,0,28,7,15,11,14,206
"Block Group 2, Census Tract 8001",466,5,6,8,0,0,6,7,0,2,0,13,16,24,27,19,333
"Block Group 1, Census Tract 8002",545,26,0,0,21,0,0,0,0,18,0,20,110,0,16,56,278
"Block Group 2, Census Tract 8002",441,12,40,0,30,9,0,13,12,0,34,13,28,0,0,0,250
"Block Group 3, Census Tract 8002",307,52,0,0,0,8,0,14,0,0,13,0,16,58,21,26,99
"Block Group 4, Census Tract 8002",365,14,12,0,12,0,0,0,12,0,0,0,22,16,42,45,190
"Block Group 5, Census Tract 8002",380,0,0,0,0,0,0,0,0,0,31,23,0,45,20,43,218
"Block Group 6, Census Tract 8002",341,0,0,0,0,0,0,0,0,0,16,0,0,44,0,37,244
"Block Group 1, Census Tract 8003",478,18,30,0,0,0,0,24,21,0,8,34,10,32,20,29,252
"Block Group 2, Census Tract 8003",162,15,0,0,0,8,0,0,0,0,8,0,0,38,0,24,69
"Block Group 3, Census Tract 8003",538,9,0,0,11,10,0,0,10,5,20,41,29,0,53,60,290
"Block Group 1, Census Tract 8004",368,47,0,0,0,0,0,0,0,12,34,0,9,0,22,41,203
"Block Group 2, Census Tract 8004",548,0,18,9,7,0,11,0,0,8,8,6,12,42,27,56,344
"Block Group 3, Census Tract 8004",287,8,0,0,0,11,0,0,0,0,0,10,13,19,31,16,179
"Block Group 1, Census Tract 8005",323,11,9,7,0,0,10,4,0,11,18,0,71,30,20,34,98
"Block Group 2, Census Tract 8005",327,0,0,0,10,0,0,0,9,12,0,9,0,49,16,27,195
"Block Group 3, Census Tract 8005",310,9,0,0,0,17,0,0,0,0,11,10,13,9,10,37,194
"Block Group 4, Census Tract 8005",418,25,0,0,0,0,7,9,0,0,0,10,10,30,19,45,263
"Block Group 5, Census Tract 8005",319,7,0,0,0,0,0,0,11,0,7,10,11,21,10,29,213
"Block Group 1, Census Tract 8006",381,10,4,0,0,0,15,0,5,6,12,0,17,32,19,42,219
"Block Group 2, Census Tract 8006",361,15,1,7,0,5,8,0,7,0,0,18,31,13,13,36,207
"Block Group 1, Census Tract 8007",221,0,15,9,10,0,0,0,9,0,0,0,6,14,0,11,147
"Block Group 2, Census Tract 8007",743,8,0,10,28,0,47,8,19,0,0,31,46,56,21,113,356
"Block Group 3, Census Tract 8007",263,0,0,0,0,0,0,0,0,0,13,0,15,27,17,30,161
"Block Group 4, Census Tract 8007",426,0,0,0,26,13,0,39,0,0,20,7,32,41,26,52,170
"Block Group 1, Census Tract 8008",969,105,9,10,9,17,9,28,18,0,60,100,130,83,57,68,266
"Block Group 1, Census Tract 8009",406,8,8,8,0,9,0,11,0,13,24,14,13,57,36,30,175
"Block Group 2, Census Tract 8009",291,0,0,25,0,0,0,0,0,12,8,0,60,27,15,30,114
"Block Group 3, Census Tract 8009",366,0,17,8,0,17,19,10,7,18,18,9,34,63,18,31,97
"Block Group 4, Census Tract 8009",381,0,10,0,7,0,0,16,0,0,8,28,49,99,78,49,37
"Block Group 1, Census Tract 8010",291,0,0,0,0,16,0,9,0,0,28,9,42,18,9,34,126
"Block Group 2, Census Tract 8010",434,8,0,9,0,0,0,10,23,9,11,36,22,66,55,33,152
"Block Group 3, Census Tract 8010",636,40,9,41,9,7,39,44,0,28,35,48,48,23,26,109,130
"Block Group 4, Census Tract 8010",594,12,20,0,0,27,0,8,16,37,15,31,101,56,36,75,160
"Block Group 1, Census Tract 8011",217,0,0,0,0,0,0,0,0,5,0,6,12,28,18,48,100
"Block Group 2, Census Tract 8011",405,10,0,0,0,0,11,22,0,24,13,11,8,30,31,88,157
"Block Group 3, Census Tract 8011",503,0,0,0,0,9,0,0,0,0,32,67,51,40,7,126,171
"Block Group 4, Census Tract 8011",547,12,10,0,12,0,8,14,0,0,22,33,30,0,40,78,288
"Block Group 1, Census Tract 8012",456,0,8,9,0,0,0,19,9,7,43,21,47,28,8,17,240
"Block Group 2, Census Tract 8012",219,0,0,0,22,0,0,0,0,0,0,0,0,0,28,46,123
"Block Group 3, Census Tract 8012",615,21,0,0,8,18,0,0,0,0,27,7,67,35,39,58,335
"Block Group 1, Census Tract 8013",374,20,44,0,0,0,20,0,0,0,11,10,39,28,24,48,130
"Block Group 2, Census Tract 8013",433,11,20,0,0,30,21,0,0,10,22,11,62,9,4,58,175
"Block Group 3, Census Tract 8013",309,0,0,0,0,0,0,0,0,11,0,0,9,10,23,9,247
"Block Group 4, Census Tract 8013",529,47,11,30,22,9,0,8,37,11,0,10,79,46,18,55,146
"Block Group 1, Census Tract 8014",617,46,0,7,0,0,9,29,0,0,24,38,59,42,83,70,210
"Block Group 2, Census Tract 8014",474,10,0,8,10,0,8,9,16,20,35,9,50,48,43,52,156
"Block Group 1, Census Tract 8015",947,16,27,47,50,47,118,80,16,13,42,93,44,109,52,88,105
"Block Group 2, Census Tract 8015",800,0,0,0,0,0,0,37,67,21,14,32,26,115,105,75,308
