area_name,Total,"Less than $10,000","$10,000 to \$14,999","\$15,000 to \$19,999","$20,000 to \$24,999","$25,000 to \$29,999","$30,000 to \$34,999","$35,000 to \$39,999","$40,000 to \$44,999","$45,000 to \$49,999","$50,000 to \$59,999","$60,000 to \$74,999","$75,000 to \$99,999","$100,000 to \$124,999","$125,000 to \$149,999","$150,000 to \$199,999","$200,000 or more"
"Block Group 1, Census Tract 2104",524,35,39,47,12,25,21,19,44,25,3,39,68,30,41,44,32
"Block Group 2, Census Tract 2104",294,9,12,7,49,0,22,41,0,0,30,40,43,6,16,7,12
"Block Group 1, Census Tract 2105.01",307,81,18,0,0,0,14,0,0,0,47,62,27,24,5,19,10
"Block Group 2, Census Tract 2105.01",1029,86,33,77,30,64,45,12,12,94,106,104,100,119,57,66,24
"Block Group 1, Census Tract 2105.02",727,67,43,7,0,29,65,32,40,21,115,87,76,52,0,57,36
"Block Group 2, Census Tract 2105.02",411,29,0,21,9,0,0,0,47,0,11,76,36,29,48,47,58
"Block Group 3, Census Tract 2105.02",434,0,25,0,0,47,29,0,17,33,30,78,54,39,27,33,22
"Block Group 1, Census Tract 2106.01",322,0,0,0,6,0,0,9,0,9,0,16,48,39,17,16,162
"Block Group 2, Census Tract 2106.01",157,16,0,0,10,0,32,0,0,6,21,0,30,21,0,0,21
"Block Group 3, Census Tract 2106.01",660,20,10,10,10,25,0,58,0,40,109,43,160,29,27,41,78
"Block Group 1, Census Tract 2106.02",428,27,49,0,0,0,0,0,0,31,28,32,44,89,6,73,49
"Block Group 2, Census Tract 2106.02",363,0,20,11,14,8,37,28,12,15,8,46,50,28,19,21,46
"Block Group 3, Census Tract 2106.02",713,0,0,0,5,10,12,18,29,18,30,121,89,107,33,204,37
"Block Group 1, Census Tract 2107",216,0,3,8,30,0,0,0,31,0,51,0,25,34,24,10,0
"Block Group 2, Census Tract 2107",542,9,0,0,0,58,25,40,9,0,8,52,109,60,87,6,79
"Block Group 3, Census Tract 2107",694,71,9,0,23,33,0,0,14,29,97,84,48,113,102,15,56
"Block Group 1, Census Tract 2108",424,7,4,0,14,6,13,72,18,16,33,31,43,82,9,48,28
"Block Group 1, Census Tract 2109",953,20,11,0,21,0,0,18,34,56,23,120,134,142,108,136,130
"Block Group 2, Census Tract 2109",448,30,10,9,10,29,0,0,11,0,23,80,92,48,10,75,21
"Block Group 1, Census Tract 2203",478,0,0,0,0,7,5,9,9,0,49,53,52,63,70,60,101
"Block Group 2, Census Tract 2203",427,16,0,0,0,6,13,11,0,32,63,24,133,26,5,58,40
"Block Group 1, Census Tract 2204",419,20,0,0,50,0,0,38,0,0,23,95,44,16,19,70,44
"Block Group 2, Census Tract 2204",789,0,145,0,30,0,10,0,4,20,24,24,112,89,63,92,176
"Block Group 1, Census Tract 2205",468,16,0,0,16,16,19,12,10,21,9,91,70,52,40,66,30
"Block Group 2, Census Tract 2205",446,19,10,9,0,0,22,7,0,9,10,29,112,106,16,37,60
"Block Group 3, Census Tract 2205",310,35,0,8,31,10,14,19,0,0,11,33,17,60,37,8,27
"Block Group 1, Census Tract 2206.01",364,21,0,0,30,0,0,0,7,17,19,13,52,69,10,70,56
"Block Group 2, Census Tract 2206.01",370,17,0,0,54,0,0,11,14,0,16,43,4,50,56,49,56
"Block Group 1, Census Tract 2206.02",988,158,13,68,195,44,20,31,13,0,77,15,157,34,48,38,77
"Block Group 2, Census Tract 2206.02",680,16,15,73,0,12,40,0,34,0,122,68,106,67,64,29,34
"Block Group 3, Census Tract 2206.02",235,0,0,0,0,45,0,0,0,0,42,45,16,16,0,71,0
"Block Group 4, Census Tract 2206.02",746,15,0,38,34,54,14,0,0,13,94,157,49,9,19,113,137
"Block Group 1, Census Tract 2207.01",403,0,52,13,16,15,0,0,15,81,0,29,93,24,0,44,21
"Block Group 2, Census Tract 2207.01",250,0,0,16,0,0,6,0,9,10,18,58,19,0,16,68,30
"Block Group 3, Census Tract 2207.01",458,9,9,19,11,0,0,0,19,0,71,154,52,22,36,30,26
"Block Group 1, Census Tract 2207.02",574,29,0,0,0,0,0,26,29,0,62,116,91,43,39,106,33
"Block Group 2, Census Tract 2207.02",408,19,0,0,44,22,17,0,13,16,24,42,58,60,0,84,9
"Block Group 3, Census Tract 2207.02",270,0,8,0,54,19,12,0,36,0,28,16,36,20,18,9,14
"Block Group 4, Census Tract 2207.02",389,0,7,120,0,19,53,0,0,0,0,34,26,42,48,13,27
"Block Group 1, Census Tract 2209.01",378,28,70,0,0,17,17,10,0,0,26,13,64,17,69,34,13
"Block Group 2, Census Tract 2209.01",384,33,34,0,36,56,0,0,7,17,18,7,30,17,70,36,23
"Block Group 3, Census Tract 2209.01",292,0,0,16,10,10,33,18,0,0,0,55,38,86,0,8,18
"Block Group 1, Census Tract 2209.02",385,15,4,12,11,22,40,0,19,30,24,31,83,25,6,28,35
"Block Group 2, Census Tract 2209.02",605,21,19,3,18,27,53,6,19,8,44,102,88,34,36,64,63
"Block Group 1, Census Tract 2210",536,16,22,17,19,37,11,24,23,17,65,47,78,83,38,27,12
"Block Group 2, Census Tract 2210",527,25,32,9,12,11,22,8,14,0,9,55,103,135,39,39,14
"Block Group 1, Census Tract 2211",786,31,17,23,13,27,0,12,23,44,51,96,120,14,116,41,158
"Block Group 2, Census Tract 2211",761,86,84,14,33,11,120,0,0,32,14,76,89,86,59,17,40
"Block Group 3, Census Tract 2211",464,33,13,21,23,0,22,0,0,0,16,37,77,88,39,49,46
"Block Group 1, Census Tract 2212",581,50,28,10,0,0,0,8,10,0,31,9,60,74,24,132,145
"Block Group 2, Census Tract 2212",645,0,0,22,0,18,1,5,40,0,22,65,84,87,50,100,151
"Block Group 1, Census Tract 2213",558,20,0,24,0,0,21,39,7,15,40,56,142,30,20,8,136
"Block Group 2, Census Tract 2213",582,137,61,32,0,0,25,27,0,0,88,7,36,49,56,8,56
"Block Group 3, Census Tract 2213",304,16,16,0,10,9,0,9,0,19,43,36,79,0,18,15,34
"Block Group 1, Census Tract 2214",454,0,9,0,0,30,8,29,27,0,21,15,34,26,51,58,146
"Block Group 2, Census Tract 2214",528,7,29,0,0,18,33,0,10,25,25,50,65,35,55,84,92
"Block Group 3, Census Tract 2214",541,8,0,33,26,10,57,0,6,0,113,36,66,24,8,52,102
"Block Group 1, Census Tract 2215",714,114,74,62,32,37,0,15,35,0,16,57,53,36,42,28,113
"Block Group 2, Census Tract 2215",651,24,14,8,0,67,71,0,18,40,47,101,72,61,39,21,68
"Block Group 1, Census Tract 2216",711,34,11,18,26,10,0,0,6,0,17,37,67,76,47,137,225
"Block Group 2, Census Tract 2216",706,0,0,11,0,11,13,9,10,0,39,110,49,50,87,94,223
"Block Group 1, Census Tract 2222",396,5,0,0,0,0,0,0,0,0,7,21,21,51,33,65,193
"Block Group 2, Census Tract 2222",612,0,0,12,0,16,0,10,20,11,13,119,23,51,17,98,222
"Block Group 1, Census Tract 2225",563,31,10,4,9,34,3,7,14,0,23,44,68,67,81,55,113
"Block Group 1, Census Tract 2226",781,49,15,39,43,59,12,14,5,50,56,48,95,99,30,81,86
"Block Group 1, Census Tract 2227",270,26,8,7,9,9,0,4,0,13,6,20,38,37,36,31,26
"Block Group 2, Census Tract 2227",568,49,6,5,19,4,33,22,24,20,22,93,118,57,58,22,16
"Block Group 1, Census Tract 2228",407,16,17,15,8,31,10,17,4,18,6,19,85,110,16,12,23
"Block Group 1, Census Tract 2229",369,13,14,12,21,23,9,20,34,0,18,21,68,21,26,13,56
"Block Group 1, Census Tract 2301",657,16,38,27,9,59,42,35,13,14,31,19,64,74,51,87,78
"Block Group 1, Census Tract 2302",695,37,27,16,14,45,8,0,8,38,132,58,97,64,71,30,50
"Block Group 1, Census Tract 2303",249,10,9,6,25,0,0,9,30,35,30,18,34,10,18,4,11
"Block Group 1, Census Tract 2304",351,57,11,0,17,0,3,12,17,0,16,11,64,24,54,36,29
"Block Group 2, Census Tract 2304",405,35,17,37,13,4,0,58,8,19,6,19,108,51,6,10,14
"Block Group 1, Census Tract 2305",661,72,48,0,84,20,79,76,0,29,49,41,88,26,0,30,19
"Block Group 2, Census Tract 2305",605,326,51,8,47,31,0,0,0,52,30,0,15,45,0,0,0
"Block Group 1, Census Tract 2306",203,0,0,25,0,0,0,12,0,0,15,15,0,43,93,0,0
"Block Group 2, Census Tract 2306",428,80,25,75,25,22,31,0,36,0,25,13,30,66,0,0,0
"Block Group 3, Census Tract 2306",251,0,0,0,38,0,0,13,52,0,16,34,26,40,32,0,0
"Block Group 4, Census Tract 2306",171,51,15,3,0,12,0,0,0,0,29,0,29,32,0,0,0
"Block Group 5, Census Tract 2306",533,76,27,0,18,0,0,0,78,28,0,151,36,66,0,0,53
"Block Group 6, Census Tract 2306",409,7,15,0,43,53,93,24,0,0,0,85,14,31,0,15,29
"Block Group 1, Census Tract 2307",670,63,42,0,31,248,22,0,63,0,0,72,55,28,0,46,0
"Block Group 2, Census Tract 2307",284,10,0,0,28,52,26,0,2,12,0,43,10,64,0,37,0
"Block Group 3, Census Tract 2307",299,21,0,0,28,0,0,14,0,35,39,69,0,93,0,0,0
"Block Group 4, Census Tract 2307",687,66,16,16,21,95,39,51,113,57,24,49,91,0,49,0,0
"Block Group 1, Census Tract 2308",326,41,0,7,9,23,44,11,7,0,17,51,23,29,11,31,22
"Block Group 1, Census Tract 2309",540,35,21,0,0,47,11,30,25,30,67,62,48,51,93,10,10
"Block Group 2, Census Tract 2309",1017,7,81,35,0,53,62,45,39,22,156,117,115,79,36,105,65
"Block Group 3, Census Tract 2309",448,78,0,0,19,36,27,0,21,17,35,69,0,51,25,0,70
"Block Group 1, Census Tract 2311",410,49,23,6,11,0,23,47,0,0,87,41,13,54,22,0,34
"Block Group 1, Census Tract 2312",314,0,0,17,66,32,22,54,0,46,8,0,0,22,7,40,0
"Block Group 2, Census Tract 2312",239,0,40,63,0,44,12,6,0,0,0,32,21,0,21,0,0
"Block Group 3, Census Tract 2312",365,0,21,100,11,36,0,53,22,0,18,48,22,2,32,0,0
"Block Group 4, Census Tract 2312",442,45,59,76,59,0,0,0,0,29,0,53,13,91,0,4,13
"Block Group 5, Census Tract 2312",690,0,17,62,11,113,29,0,129,229,0,30,65,5,0,0,0
"Block Group 1, Census Tract 2315",198,62,0,38,0,0,11,0,0,0,0,0,38,49,0,0,0
"Block Group 2, Census Tract 2315",359,53,0,0,0,0,0,0,59,0,52,15,53,106,0,21,0
"Block Group 3, Census Tract 2315",287,67,0,0,42,0,25,33,0,0,0,58,17,45,0,0,0
"Block Group 4, Census Tract 2315",459,86,116,0,0,0,0,28,0,61,45,115,0,0,0,8,0
"Block Group 5, Census Tract 2315",846,144,205,79,0,181,0,27,43,0,37,0,47,15,0,0,68
"Block Group 1, Census Tract 2402",805,34,38,18,24,0,0,9,13,19,25,74,22,53,83,101,292
"Block Group 1, Census Tract 2403",615,15,10,8,0,5,10,5,9,5,29,20,81,75,38,89,216
"Block Group 1, Census Tract 2405",1301,43,0,6,18,0,0,15,15,0,25,24,97,98,126,413,421
"Block Group 1, Census Tract 2406",656,17,16,14,5,22,0,0,0,0,41,38,57,76,105,46,219
"Block Group 1, Census Tract 2407",712,6,71,7,25,11,32,13,0,27,81,29,71,40,43,80,176
"Block Group 1, Census Tract 2408",219,0,23,4,0,0,12,0,0,0,10,25,19,12,0,38,76
"Block Group 2, Census Tract 2408",406,19,11,13,23,5,18,0,17,0,61,38,41,30,8,35,87
"Block Group 1, Census Tract 2409",539,37,22,18,32,23,18,0,12,23,60,31,108,56,5,47,47
"Block Group 1, Census Tract 2410",345,7,22,0,4,32,13,23,0,11,0,16,53,37,41,32,54
"Block Group 2, Census Tract 2410",451,26,24,14,31,6,0,6,10,0,24,84,70,48,26,48,34
"Block Group 1, Census Tract 2411",663,61,12,14,27,0,12,0,0,23,31,95,90,35,95,77,91
"Block Group 2, Census Tract 2411",823,27,51,50,57,37,9,0,10,0,62,58,155,67,17,138,85
"Block Group 1, Census Tract 2412",376,11,0,0,0,0,0,0,0,0,19,33,96,37,40,26,114
"Block Group 2, Census Tract 2412",460,34,74,13,6,0,16,9,0,0,0,19,24,51,116,39,59
"Block Group 1, Census Tract 2413",770,23,15,0,33,14,6,0,4,21,11,23,106,53,48,149,264
"Block Group 1, Census Tract 2414",852,103,17,118,10,46,59,0,0,0,66,0,0,12,71,120,230
"Block Group 2, Census Tract 2414",414,15,17,0,0,0,0,0,0,0,0,16,60,0,107,20,179
"Block Group 3, Census Tract 2414",814,0,0,0,0,0,64,0,0,0,0,18,104,42,51,124,411
"Block Group 4, Census Tract 2414",522,20,0,0,0,0,0,51,0,0,30,60,19,13,115,74,140
"Block Group 1, Census Tract 2415",552,12,0,0,0,0,0,0,0,21,0,36,68,80,16,115,204
"Block Group 2, Census Tract 2415",300,24,0,0,9,0,0,0,0,0,7,15,14,46,16,44,125
"Block Group 3, Census Tract 2415",408,0,0,0,6,0,0,0,0,6,15,83,39,28,67,91,73
"Block Group 1, Census Tract 2416",651,0,20,25,0,0,0,15,0,0,94,36,44,95,40,163,119
"Block Group 2, Census Tract 2416",975,0,26,0,21,47,55,11,38,17,51,47,142,178,122,98,122
"Block Group 1, Census Tract 2420",583,51,0,0,19,0,0,0,0,0,0,30,77,36,116,89,165
"Block Group 2, Census Tract 2420",1015,54,87,82,0,39,39,0,0,0,14,12,13,16,113,308,238
"Block Group 3, Census Tract 2420",472,14,0,0,15,33,19,16,0,5,41,46,213,26,0,15,29
"Block Group 1, Census Tract 2421",695,0,54,0,0,0,3,23,0,0,18,20,27,23,41,91,395
"Block Group 2, Census Tract 2421",516,14,0,0,0,11,0,24,23,0,32,61,38,21,28,99,165
"Block Group 3, Census Tract 2421",760,13,0,0,10,31,0,0,25,22,37,36,53,65,47,116,305
"Block Group 1, Census Tract 2422",882,8,11,7,10,14,7,8,0,11,0,122,23,115,156,108,282
"Block Group 2, Census Tract 2422",958,45,0,0,0,37,0,9,0,0,25,62,114,68,96,177,325
"Block Group 1, Census Tract 2423",732,13,7,8,8,8,27,20,9,29,32,42,176,79,96,66,112
"Block Group 2, Census Tract 2423",1017,48,7,0,0,23,63,67,68,24,8,177,67,76,100,99,190
"Block Group 1, Census Tract 2424",591,10,26,0,9,13,7,17,8,18,54,39,79,143,35,71,62
"Block Group 2, Census Tract 2424",886,24,8,9,26,10,50,26,15,8,38,98,201,97,44,130,102
"Block Group 1, Census Tract 2425",818,72,24,21,20,19,0,8,0,18,58,132,133,85,71,90,67
"Block Group 2, Census Tract 2425",764,34,0,33,13,11,17,5,36,0,109,119,69,73,104,77,64
"Block Group 1, Census Tract 2426",558,115,94,41,0,38,0,0,0,0,33,16,128,19,39,0,35
"Block Group 2, Census Tract 2426",663,48,0,0,0,0,16,18,19,16,116,127,137,15,29,60,62
"Block Group 3, Census Tract 2426",812,46,0,0,0,53,0,0,0,0,18,127,177,149,70,112,60
"Block Group 4, Census Tract 2426",466,68,45,0,0,0,42,17,0,0,14,45,41,74,39,17,64
"Block Group 1, Census Tract 2427",808,86,28,78,22,5,22,35,44,0,63,48,88,84,50,47,108
"Block Group 1, Census Tract 2428",660,5,17,14,0,19,19,10,0,19,78,39,74,33,66,97,170
"Block Group 1, Census Tract 2429",556,14,5,0,6,14,5,6,5,0,19,66,59,44,69,71,173
"Block Group 2, Census Tract 2429",246,31,0,0,0,20,0,5,0,0,8,42,41,17,8,10,64
"Block Group 1, Census Tract 2430",466,17,0,0,0,31,0,0,0,0,9,23,69,46,22,130,119
"Block Group 2, Census Tract 2430",613,0,7,0,27,8,0,8,8,12,29,95,177,32,48,44,118
"Block Group 1, Census Tract 2431",531,0,13,0,0,7,4,0,16,10,0,59,75,69,42,70,166
"Block Group 2, Census Tract 2431",413,13,0,44,0,1,17,0,0,0,11,159,22,23,29,25,69
"Block Group 1, Census Tract 2432",612,5,11,16,0,5,0,0,5,30,63,30,30,70,56,71,220
"Block Group 2, Census Tract 2432",396,0,4,0,0,6,0,6,0,7,29,174,11,19,23,40,77
"Block Group 1, Census Tract 2433",514,26,11,0,70,0,9,32,20,24,8,49,114,18,33,53,47
"Block Group 2, Census Tract 2433",727,20,0,0,17,0,19,9,0,0,14,70,70,81,45,173,209
"Block Group 1, Census Tract 2434",579,0,111,0,18,0,31,27,0,0,11,51,95,33,40,29,133
"Block Group 2, Census Tract 2434",314,94,0,0,0,11,11,0,10,33,25,0,14,32,44,22,18
"Block Group 3, Census Tract 2434",484,0,16,11,0,0,0,0,0,7,31,5,62,103,48,145,56
"Block Group 1, Census Tract 2435",709,18,0,0,0,65,0,27,0,90,64,21,59,78,70,90,127
"Block Group 2, Census Tract 2435",1519,40,0,0,6,8,17,8,25,81,9,66,157,82,162,286,572
"Block Group 1, Census Tract 2502",456,47,16,2,59,1,21,23,10,16,25,35,104,20,15,42,20
"Block Group 2, Census Tract 2502",402,37,8,36,35,27,8,23,20,26,0,36,33,18,45,32,18
"Block Group 1, Census Tract 2503",367,0,40,0,0,19,36,35,7,0,33,0,83,54,25,0,35
"Block Group 2, Census Tract 2503",385,24,0,33,89,21,0,29,47,0,0,81,22,10,19,10,0
"Block Group 3, Census Tract 2503",587,59,21,36,70,11,0,24,23,78,42,33,11,12,110,7,50
"Block Group 4, Census Tract 2503",195,0,28,50,0,23,48,13,0,0,10,0,10,13,0,0,0
"Block Group 1, Census Tract 2504",232,0,0,35,0,29,0,19,0,37,0,0,54,25,0,33,0
"Block Group 2, Census Tract 2504",349,50,46,27,0,35,29,0,23,0,66,14,0,44,0,15,0
"Block Group 3, Census Tract 2504",593,47,0,88,33,59,38,60,15,36,73,66,51,0,0,0,27
"Block Group 4, Census Tract 2504",350,0,0,43,0,54,0,0,51,55,28,65,23,0,31,0,0
"Block Group 5, Census Tract 2504",496,65,43,39,0,25,0,0,0,20,50,18,98,22,95,0,21
"Block Group 1, Census Tract 2505",353,56,12,0,0,13,0,0,0,0,18,0,33,87,42,0,92
"Block Group 2, Census Tract 2505",527,68,13,28,0,88,115,0,0,37,0,43,8,22,65,29,11
"Block Group 3, Census Tract 2505",331,99,13,0,0,14,0,0,0,0,0,23,37,8,87,11,39
"Block Group 4, Census Tract 2505",355,0,38,0,60,0,0,0,0,0,0,0,0,23,59,175,0
"Block Group 5, Census Tract 2505",397,0,0,9,0,0,0,0,0,0,0,9,50,36,233,60,0
"Block Group 6, Census Tract 2505",425,21,31,0,95,14,0,32,0,0,76,53,0,0,88,15,0
"Block Group 7, Census Tract 2505",382,0,0,0,0,0,0,23,0,0,34,63,21,19,24,105,93
"Block Group 1, Census Tract 2506",343,0,35,36,72,25,0,0,13,24,0,26,32,11,39,30,0
"Block Group 2, Census Tract 2506",253,6,0,19,0,0,0,16,12,0,0,27,50,31,36,41,15
"Block Group 3, Census Tract 2506",345,0,41,50,0,0,0,30,35,28,47,26,7,0,34,0,47
"Block Group 4, Census Tract 2506",351,38,13,44,0,26,0,25,12,5,13,48,28,7,20,0,72
"Block Group 1, Census Tract 2507",262,116,0,14,0,0,41,0,0,0,0,27,5,0,56,3,0
"Block Group 2, Census Tract 2507",375,0,66,0,0,0,0,35,32,0,61,73,69,0,12,27,0
"Block Group 3, Census Tract 2507",500,0,0,125,0,90,0,0,98,0,0,58,0,83,0,46,0
"Block Group 4, Census Tract 2507",535,0,81,0,52,0,42,0,0,70,158,29,29,37,0,37,0
"Block Group 5, Census Tract 2507",544,129,69,0,0,0,0,71,114,0,20,0,55,72,0,14,0
"Block Group 1, Census Tract 2508",304,22,11,21,38,9,6,0,6,21,13,36,77,23,8,5,8
"Block Group 2, Census Tract 2508",473,62,0,47,6,31,0,29,4,18,15,126,64,41,23,7,0
"Block Group 1, Census Tract 2510",382,45,7,26,39,76,22,12,13,7,4,31,65,28,7,0,0
"Block Group 1, Census Tract 2511",413,143,68,50,22,40,0,0,22,0,0,13,45,10,0,0,0
"Block Group 2, Census Tract 2511",296,37,12,0,0,0,0,90,26,54,0,38,39,0,0,0,0
"Block Group 3, Census Tract 2511",416,49,27,68,15,73,48,15,0,0,43,32,0,20,0,26,0
"Block Group 4, Census Tract 2511",584,72,29,24,113,41,0,59,0,58,35,0,27,8,32,63,23
"Block Group 1, Census Tract 2512",136,0,23,9,0,47,0,0,11,0,0,12,0,0,34,0,0
"Block Group 2, Census Tract 2512",321,110,46,19,0,37,0,0,0,0,65,44,0,0,0,0,0
"Block Group 3, Census Tract 2512",304,99,0,0,0,8,0,5,43,0,9,43,2,0,55,0,40
"Block Group 4, Census Tract 2512",480,11,0,0,36,42,25,49,57,0,14,75,22,16,124,0,9
"Block Group 1, Census Tract 2513",198,25,0,47,11,0,0,27,12,8,13,0,25,0,0,0,30
"Block Group 2, Census Tract 2513",239,54,15,19,31,0,12,51,0,0,0,0,30,16,11,0,0
"Block Group 3, Census Tract 2513",362,48,0,0,29,51,90,41,0,48,0,14,8,24,9,0,0
"Block Group 4, Census Tract 2513",200,31,0,0,0,28,37,7,11,0,0,0,41,10,21,9,5
"Block Group 5, Census Tract 2513",456,5,25,33,0,47,19,70,40,52,38,27,39,13,0,17,31
"Block Group 1, Census Tract 2514",286,113,63,29,0,0,0,0,0,0,0,47,14,20,0,0,0
"Block Group 2, Census Tract 2514",327,62,181,0,0,8,0,0,0,0,11,11,0,54,0,0,0
"Block Group 3, Census Tract 2514",580,37,78,0,75,45,96,6,3,0,0,106,8,48,36,0,42
"Block Group 4, Census Tract 2514",845,203,81,278,38,0,0,95,0,0,0,104,17,11,0,0,18
"Block Group 1, Census Tract 2515",152,0,14,0,0,0,0,0,23,38,0,0,27,50,0,0,0
"Block Group 2, Census Tract 2515",207,83,18,0,55,0,0,0,0,0,0,11,22,0,18,0,0
"Block Group 3, Census Tract 2515",302,51,18,44,33,22,0,26,0,18,18,20,37,15,0,0,0
"Block Group 4, Census Tract 2515",638,84,84,80,0,36,0,15,19,0,77,42,52,92,45,0,12
"Block Group 1, Census Tract 2516",475,73,46,0,0,49,27,0,28,62,34,40,41,15,40,0,20
"Block Group 2, Census Tract 2516",375,0,76,83,25,65,18,20,0,0,0,32,23,0,21,12,0
"Block Group 3, Census Tract 2516",384,15,91,21,0,54,0,0,94,0,0,15,28,56,0,10,0
"Block Group 1, Census Tract 2517",414,69,0,28,9,0,0,62,18,8,57,59,8,49,42,5,0
"Block Group 1, Census Tract 2518",390,82,76,26,30,33,85,13,0,0,0,22,23,0,0,0,0
"Block Group 2, Census Tract 2518",315,25,0,59,38,0,37,0,0,0,22,66,33,35,0,0,0
"Block Group 3, Census Tract 2518",392,83,16,28,15,25,58,0,36,0,72,38,21,0,0,0,0
"Block Group 4, Census Tract 2518",298,0,0,34,170,0,0,0,0,70,0,0,24,0,0,0,0
"Block Group 5, Census Tract 2518",229,0,0,0,85,0,25,15,21,0,58,0,0,0,0,25,0
"Block Group 1, Census Tract 2519",328,40,0,15,46,0,62,37,0,30,53,0,30,15,0,0,0
"Block Group 2, Census Tract 2519",477,112,29,26,21,0,0,7,0,37,107,0,0,70,33,35,0
"Block Group 3, Census Tract 2519",517,87,73,90,43,74,0,46,20,0,14,20,33,0,0,17,0
"Block Group 4, Census Tract 2519",892,223,51,97,83,79,28,49,7,89,34,10,27,0,11,0,104
"Block Group 1, Census Tract 2520",224,0,32,105,59,28,0,0,0,0,0,0,0,0,0,0,0
"Block Group 2, Census Tract 2520",1172,109,176,159,0,149,102,120,0,0,169,29,55,104,0,0,0
"Block Group 3, Census Tract 2520",575,111,0,60,0,51,0,0,67,0,81,72,41,0,69,23,0
"Block Group 4, Census Tract 2520",531,172,0,120,79,10,0,60,0,0,0,0,0,28,34,28,0
"Block Group 1, Census Tract 2521.01",690,217,86,54,16,0,40,11,32,41,11,110,13,25,10,6,18
"Block Group 1, Census Tract 2521.02",606,80,16,41,52,57,62,29,22,66,65,56,31,0,0,29,0
"Block Group 2, Census Tract 2521.02",611,65,29,0,0,0,0,50,14,0,230,0,185,0,0,38,0
"Block Group 3, Census Tract 2521.02",531,93,83,51,47,0,0,0,29,162,0,0,52,0,14,0,0
"Block Group 4, Census Tract 2521.02",442,92,0,0,0,42,79,0,0,27,87,0,44,0,0,71,0
"Block Group 1, Census Tract 2522.01",280,58,19,5,0,15,9,23,14,28,35,12,31,11,13,0,7
"Block Group 2, Census Tract 2522.01",175,40,14,28,0,16,0,0,34,0,21,0,8,14,0,0,0
"Block Group 3, Census Tract 2522.01",547,54,53,43,44,19,34,32,8,70,22,42,42,6,33,27,18
"Block Group 1, Census Tract 2522.02",307,55,25,0,46,33,0,60,0,8,0,0,40,40,0,0,0
"Block Group 2, Census Tract 2522.02",304,62,0,34,16,18,0,24,21,0,52,0,35,32,10,0,0
"Block Group 3, Census Tract 2522.02",391,88,55,17,29,0,32,31,24,17,0,27,25,14,32,0,0
"Block Group 4, Census Tract 2522.02",194,0,0,68,0,18,0,0,0,0,40,34,34,0,0,0,0
"Block Group 5, Census Tract 2522.02",522,49,29,19,0,13,83,0,0,0,120,49,24,63,0,58,15
"Block Group 1, Census Tract 2601",539,119,100,41,20,69,13,7,0,24,43,48,31,0,3,21,0
"Block Group 1, Census Tract 2602",369,35,17,12,0,20,54,20,56,0,40,0,53,23,34,5,0
"Block Group 1, Census Tract 2603",569,155,70,82,25,12,44,14,52,9,13,8,43,16,14,12,0
"Block Group 1, Census Tract 2604",480,102,104,0,53,0,18,0,9,0,67,73,35,0,0,19,0
"Block Group 1, Census Tract 2605",594,93,43,34,29,52,0,33,55,70,39,35,48,46,17,0,0
"Block Group 1, Census Tract 2606",194,18,0,13,0,7,23,29,10,0,7,11,31,38,0,0,7
"Block Group 2, Census Tract 2606",417,69,46,28,0,15,10,36,21,57,67,19,19,0,17,6,7
"Block Group 1, Census Tract 2607",93,29,0,0,8,0,0,0,32,0,18,0,6,0,0,0,0
"Block Group 2, Census Tract 2607",462,46,26,26,116,24,35,7,25,0,32,18,27,30,7,19,24
"Block Group 1, Census Tract 2608",366,91,14,66,0,18,0,12,42,17,21,21,37,0,27,0,0
"Block Group 2, Census Tract 2608",404,55,27,17,11,32,30,23,9,20,75,0,48,16,15,22,4
"Block Group 1, Census Tract 2609",299,71,40,11,66,0,11,20,0,23,0,30,21,6,0,0,0
"Block Group 2, Census Tract 2609",98,0,14,10,0,0,0,0,0,0,23,6,22,0,23,0,0
"Block Group 1, Census Tract 2610",482,40,37,60,0,22,8,44,168,0,39,0,17,23,19,5,0
"Block Group 2, Census Tract 2610",454,8,100,35,20,0,29,13,47,7,29,68,33,51,6,0,8
"Block Group 1, Census Tract 2705",591,179,46,83,37,18,20,0,44,25,56,66,9,8,0,0,0
"Block Group 1, Census Tract 2712",375,100,19,0,58,30,0,15,11,2,9,28,40,30,16,0,17
"Block Group 1, Census Tract 2713",343,62,30,8,52,16,7,5,37,0,32,16,52,8,7,7,4
"Block Group 1, Census Tract 2714",526,93,74,35,31,59,12,43,31,10,29,0,24,54,7,24,0
"Block Group 1, Census Tract 2715",528,96,39,42,43,11,27,42,15,29,0,8,31,102,0,27,16
"Block Group 1, Census Tract 2718",206,0,16,12,0,0,10,32,30,0,28,0,21,30,27,0,0
"Block Group 1, Census Tract 2801",1137,45,12,0,28,0,14,0,0,0,0,77,117,138,114,246,346
"Block Group 2, Census Tract 2801",2691,37,15,0,16,0,0,28,34,13,71,97,834,344,247,333,622
"Block Group 3, Census Tract 2801",870,15,32,0,16,25,0,0,0,0,22,0,40,92,44,149,435
"Block Group 1, Census Tract 2804",565,70,30,6,28,84,0,0,28,14,12,74,21,60,78,22,38
"Block Group 1, Census Tract 2808",374,45,128,9,7,40,43,0,0,0,0,31,10,39,3,0,19
"Block Group 1, Census Tract 2809",367,96,26,16,31,0,0,0,8,0,10,19,29,28,12,9,83
