area_name,Total,"Less than $10,000","$10,000 to \$14,999","\$15,000 to \$19,999","$20,000 to \$24,999","$25,000 to \$29,999","$30,000 to \$34,999","$35,000 to \$39,999","$40,000 to \$44,999","$45,000 to \$49,999","$50,000 to \$59,999","$60,000 to \$74,999","$75,000 to \$99,999","$100,000 to \$124,999","$125,000 to \$149,999","$150,000 to \$199,999","$200,000 or more"
"Block Group 1, Census Tract 8008",979,42,0,9,18,19,18,33,18,17,89,126,120,83,61,81,245
"Block Group 1, Census Tract 8009",426,0,9,8,0,10,21,16,0,11,26,8,16,52,35,42,172
"Block Group 2, Census Tract 8009",294,0,0,33,0,0,0,0,0,0,8,0,65,27,14,42,105
"Block Group 3, Census Tract 8009",369,0,17,9,0,7,18,12,7,8,18,9,25,72,8,59,100
"Block Group 4, Census Tract 8009",356,0,16,0,6,0,16,0,0,0,7,32,43,85,73,44,34
"Block Group 1, Census Tract 8010",287,0,0,0,0,15,0,8,0,0,39,16,41,18,9,21,120
"Block Group 2, Census Tract 8010",443,9,0,8,0,12,0,9,22,16,18,41,8,79,51,35,135
"Block Group 3, Census Tract 8010",628,34,34,47,0,6,19,46,0,19,64,34,70,30,11,84,130
"Block Group 4, Census Tract 8010",573,18,20,0,18,16,9,8,13,46,8,38,78,25,27,72,177
"Block Group 1, Census Tract 8011",175,0,0,0,0,0,0,0,4,0,0,6,6,23,17,50,69
"Block Group 2, Census Tract 8011",387,10,12,0,0,0,0,0,12,10,11,22,16,36,21,75,162
"Block Group 3, Census Tract 8011",497,0,0,0,0,7,0,0,0,0,34,62,43,52,34,131,134
"Block Group 4, Census Tract 8011",554,10,8,0,36,0,8,16,0,7,0,16,35,74,18,78,248
"Block Group 1, Census Tract 8012",470,16,8,7,0,0,0,26,0,8,44,17,37,24,13,0,270
"Block Group 2, Census Tract 8012",233,32,0,0,19,0,0,0,0,0,0,0,0,0,36,39,107
"Block Group 3, Census Tract 8012",593,18,0,0,14,8,39,9,25,14,17,0,64,22,60,35,268
"Block Group 1, Census Tract 8013",337,11,31,0,0,0,20,0,0,0,16,0,32,17,11,29,170
"Block Group 2, Census Tract 8013",435,0,29,0,38,0,31,0,0,9,21,10,49,49,3,44,152
"Block Group 3, Census Tract 8013",317,0,0,0,0,0,0,0,0,10,0,0,25,10,24,0,248
"Block Group 4, Census Tract 8013",557,45,10,39,20,11,7,0,29,10,11,20,60,54,19,84,138
"Block Group 1, Census Tract 8014",607,21,0,0,7,0,11,0,0,0,31,33,51,69,90,96,198
"Block Group 2, Census Tract 8014",433,10,0,28,0,0,17,0,30,33,23,13,41,47,39,63,89
"Block Group 1, Census Tract 8015",958,17,46,30,44,67,96,92,37,17,19,34,72,110,58,65,154
"Block Group 2, Census Tract 8015",715,0,0,0,0,0,14,31,11,34,52,0,50,161,82,45,235
"Block Group 3, Census Tract 8015",737,40,0,31,44,37,35,29,50,0,8,17,90,124,29,90,113
"Block Group 1, Census Tract 8016.01",1104,30,32,38,11,45,46,0,26,39,38,75,121,150,87,87,279
"Block Group 2, Census Tract 8016.01",671,41,8,23,0,10,19,16,16,32,9,70,39,51,16,78,243
"Block Group 1, Census Tract 8016.03",578,2,13,40,56,34,0,0,19,11,13,7,92,88,13,57,133
"Block Group 2, Census Tract 8016.03",1001,48,34,87,131,127,18,39,85,38,100,57,112,77,24,10,14
"Block Group 1, Census Tract 8016.05",438,14,0,14,16,13,13,27,14,12,0,48,45,67,48,31,76
"Block Group 2, Census Tract 8016.05",358,0,0,0,0,0,14,0,0,0,15,72,65,51,25,45,71
"Block Group 3, Census Tract 8016.05",685,0,0,0,18,30,15,0,30,13,33,43,32,48,120,203,100
"Block Group 4, Census Tract 8016.05",461,0,15,0,0,16,0,0,0,0,0,15,29,0,77,103,206
"Block Group 5, Census Tract 8016.05",274,0,14,0,0,0,8,0,0,0,16,0,30,32,34,23,117
"Block Group 1, Census Tract 8016.06",417,0,17,0,0,0,12,0,64,0,17,14,30,27,46,98,92
"Block Group 2, Census Tract 8016.06",371,14,0,0,0,0,3,0,0,14,0,10,19,0,39,157,115
"Block Group 3, Census Tract 8016.06",504,0,0,30,0,15,0,0,0,0,9,11,45,48,27,77,242
"Block Group 4, Census Tract 8016.06",280,0,12,0,0,0,0,0,0,12,101,0,24,44,17,37,33
"Block Group 5, Census Tract 8016.06",934,53,43,45,87,84,40,29,41,38,56,98,38,87,35,56,104
"Block Group 1, Census Tract 8016.07",523,10,8,0,0,0,22,11,7,0,34,0,51,55,54,116,155
"Block Group 2, Census Tract 8016.07",529,64,0,51,0,20,0,57,17,10,60,35,34,69,23,53,36
"Block Group 3, Census Tract 8016.07",1018,33,36,8,47,41,19,0,113,18,69,141,137,49,5,88,214
"Block Group 1, Census Tract 8016.08",961,18,11,29,13,14,45,36,0,12,86,52,127,98,116,133,171
"Block Group 2, Census Tract 8016.08",672,55,0,0,86,88,26,0,15,12,13,55,64,118,15,46,79
"Block Group 3, Census Tract 8016.08",250,0,0,0,0,0,0,0,0,0,0,24,0,0,21,90,115
"Block Group 4, Census Tract 8016.08",1004,12,0,33,0,19,21,0,35,14,51,12,68,125,131,117,366
"Block Group 1, Census Tract 8017.01",750,8,7,8,50,24,7,14,0,8,56,14,48,47,34,110,315
"Block Group 2, Census Tract 8017.01",487,8,0,0,0,8,0,21,0,0,11,7,74,68,26,108,156
"Block Group 1, Census Tract 8017.02",480,8,7,0,0,0,7,7,9,8,34,36,15,63,0,58,228
"Block Group 2, Census Tract 8017.02",365,0,28,0,0,0,7,8,0,17,0,24,50,52,26,33,120
"Block Group 3, Census Tract 8017.02",610,17,0,21,19,21,11,10,9,37,47,58,72,85,57,39,107
"Block Group 4, Census Tract 8017.02",236,0,0,8,14,17,0,24,0,0,27,10,16,17,17,25,61
"Block Group 1, Census Tract 8018",603,12,32,71,15,33,0,0,15,0,59,68,37,31,17,43,170
"Block Group 2, Census Tract 8018",562,19,0,15,0,0,0,0,15,17,8,14,0,17,67,38,352
"Block Group 3, Census Tract 8018",579,29,0,0,0,0,0,0,10,16,14,60,0,64,69,104,213
"Block Group 4, Census Tract 8018",606,88,0,0,0,32,0,0,0,0,29,32,62,73,120,130,40
"Block Group 1, Census Tract 8019.01",1034,20,46,16,32,9,29,51,18,20,96,111,127,88,19,131,221
"Block Group 2, Census Tract 8019.01",526,34,11,9,54,20,23,10,14,0,17,50,86,37,12,101,48
"Block Group 3, Census Tract 8019.01",268,0,0,0,0,11,0,11,0,9,0,19,38,20,25,45,90
"Block Group 1, Census Tract 8019.02",387,0,0,7,0,0,0,0,0,9,22,27,81,10,36,74,121
"Block Group 2, Census Tract 8019.02",459,10,0,0,19,0,0,0,10,0,22,13,32,37,40,82,194
"Block Group 3, Census Tract 8019.02",290,27,6,0,7,0,23,0,6,6,9,21,69,9,0,35,72
"Block Group 1, Census Tract 8020.02",924,9,22,20,0,26,19,63,8,7,52,71,92,109,164,61,201
"Block Group 2, Census Tract 8020.02",720,9,10,8,0,16,9,0,72,8,24,81,119,19,60,108,177
"Block Group 1, Census Tract 8020.03",870,16,0,16,16,37,27,25,21,26,17,66,169,112,101,109,112
"Block Group 1, Census Tract 8020.04",395,12,14,13,56,13,27,12,14,33,0,92,25,15,13,56,0
"Block Group 2, Census Tract 8020.04",324,115,0,69,19,52,0,0,0,0,16,18,15,0,0,13,7
"Block Group 3, Census Tract 8020.04",611,10,15,37,52,30,18,0,17,46,65,73,86,52,0,38,72
"Block Group 4, Census Tract 8020.04",779,70,28,0,69,149,98,45,0,12,53,36,60,73,14,59,13
"Block Group 1, Census Tract 8021",186,0,0,0,0,0,0,0,8,8,9,6,20,49,0,6,80
"Block Group 2, Census Tract 8021",355,39,42,27,0,7,0,0,0,11,9,18,46,0,14,71,71
"Block Group 3, Census Tract 8021",607,0,0,0,32,8,8,8,10,0,8,31,45,35,80,82,260
"Block Group 1, Census Tract 8022",410,0,0,40,40,0,0,0,0,0,25,9,22,28,26,24,196
"Block Group 2, Census Tract 8022",871,21,10,35,39,10,14,11,37,50,93,39,129,78,56,117,132
"Block Group 3, Census Tract 8022",602,29,20,19,7,20,28,17,26,30,9,0,39,29,34,67,228
"Block Group 1, Census Tract 8023",2257,157,139,27,65,67,49,0,33,41,85,130,214,195,163,237,655
"Block Group 1, Census Tract 8024.02",567,24,8,0,24,7,80,31,9,8,43,42,49,49,66,79,48
"Block Group 2, Census Tract 8024.02",553,23,17,21,0,9,23,25,12,60,58,57,40,56,42,56,54
"Block Group 3, Census Tract 8024.02",572,38,36,67,37,18,34,26,14,0,18,79,83,16,33,0,73
"Block Group 4, Census Tract 8024.02",404,38,9,25,64,9,76,27,0,10,9,57,0,71,0,9,0
"Block Group 1, Census Tract 8024.03",834,23,6,42,87,15,23,41,57,13,60,84,159,99,64,51,10
"Block Group 1, Census Tract 8024.04",641,11,66,28,27,64,39,28,37,19,89,47,98,60,14,14,0
"Block Group 2, Census Tract 8024.04",973,118,10,54,29,0,78,56,0,41,125,77,59,93,47,137,49
"Block Group 3, Census Tract 8024.04",364,0,0,7,24,0,12,8,11,25,0,101,67,39,31,19,20
"Block Group 4, Census Tract 8024.04",717,12,77,21,53,20,48,0,93,11,59,49,79,109,62,0,24
"Block Group 1, Census Tract 8025.03",446,0,10,0,0,14,16,0,46,0,51,0,98,105,20,57,29
"Block Group 2, Census Tract 8025.03",828,44,92,36,18,0,29,31,31,17,85,93,63,97,58,126,8
"Block Group 3, Census Tract 8025.03",800,53,0,79,0,23,0,85,48,0,15,38,153,96,61,130,19
"Block Group 4, Census Tract 8025.03",329,0,17,0,15,17,42,0,80,20,0,22,65,33,0,18,0
"Block Group 1, Census Tract 8025.04",534,9,0,19,22,0,46,73,9,29,15,76,122,36,36,0,42
"Block Group 2, Census Tract 8025.04",398,34,0,0,7,23,8,9,6,0,44,46,101,103,10,7,0
"Block Group 3, Census Tract 8025.04",678,27,0,38,18,14,7,33,18,5,50,54,55,82,95,117,65
"Block Group 4, Census Tract 8025.04",465,0,23,0,9,23,9,15,15,18,34,17,108,63,15,81,35
"Block Group 1, Census Tract 8025.05",884,55,46,36,30,65,75,81,54,42,96,125,151,28,0,0,0
"Block Group 2, Census Tract 8025.05",237,10,0,36,0,0,0,0,0,20,12,34,45,44,12,0,24
"Block Group 3, Census Tract 8025.05",1245,76,102,23,58,63,62,26,68,0,177,194,100,39,137,60,60
"Block Group 1, Census Tract 8025.06",474,10,11,6,20,37,47,19,9,55,10,13,50,61,47,51,28
"Block Group 2, Census Tract 8025.06",316,14,0,0,5,5,0,11,21,13,13,41,70,59,27,22,15
"Block Group 1, Census Tract 8026.05",496,16,23,0,13,0,12,0,0,16,13,24,134,43,77,57,68
"Block Group 2, Census Tract 8026.05",793,0,17,106,63,39,59,43,42,16,48,56,65,41,49,65,84
"Block Group 3, Census Tract 8026.05",470,33,12,15,0,18,0,0,0,36,0,42,104,41,53,116,0
"Block Group 4, Census Tract 8026.05",426,0,0,0,0,0,13,1,27,0,16,36,30,25,95,108,75
"Block Group 5, Census Tract 8026.05",586,0,10,55,6,0,0,0,27,23,36,20,88,72,52,108,89
"Block Group 1, Census Tract 8026.07",479,5,0,8,20,6,4,15,23,5,28,41,46,87,42,54,95
"Block Group 1, Census Tract 8026.08",1073,98,59,15,134,15,83,39,31,17,158,133,73,30,82,26,80
"Block Group 2, Census Tract 8026.08",1119,72,12,8,110,0,57,50,61,9,171,117,107,70,81,139,55
"Block Group 3, Census Tract 8026.08",341,0,0,15,0,29,0,0,12,0,12,59,55,13,47,47,52
"Block Group 4, Census Tract 8026.08",476,0,45,33,0,61,59,15,16,33,42,30,101,28,13,0,0
"Block Group 1, Census Tract 8026.09",950,46,13,15,11,74,68,12,36,35,146,28,188,68,121,66,23
"Block Group 2, Census Tract 8026.09",246,25,0,36,0,25,33,20,0,35,30,31,11,0,0,0,0
"Block Group 3, Census Tract 8026.09",502,0,0,12,24,0,26,13,30,74,47,39,87,113,37,0,0
"Block Group 4, Census Tract 8026.09",730,51,46,0,69,8,71,0,69,77,118,134,49,8,17,13,0
"Block Group 1, Census Tract 8026.10",635,6,4,12,33,30,36,24,12,0,32,64,97,85,94,55,51
"Block Group 1, Census Tract 8027.01",713,0,0,21,28,42,39,0,22,10,116,164,144,63,29,0,35
"Block Group 2, Census Tract 8027.01",469,0,0,10,0,15,37,34,0,26,10,89,59,22,62,28,77
"Block Group 3, Census Tract 8027.01",329,0,18,14,17,0,0,12,34,0,0,15,12,83,35,59,30
"Block Group 4, Census Tract 8027.01",693,0,0,0,0,0,0,17,49,0,18,60,69,137,83,140,120
"Block Group 1, Census Tract 8027.02",789,85,43,69,83,0,18,28,25,27,26,78,44,52,74,55,82
"Block Group 2, Census Tract 8027.02",740,10,11,0,0,0,38,63,0,9,53,40,145,103,48,91,129
"Block Group 3, Census Tract 8027.02",249,17,0,0,8,0,0,0,0,9,26,18,24,47,55,14,31
"Block Group 1, Census Tract 8028.01",380,0,0,10,8,0,10,16,0,9,45,6,55,36,32,51,102
"Block Group 2, Census Tract 8028.01",541,67,9,0,26,0,11,0,0,9,40,42,59,76,47,42,113
"Block Group 3, Census Tract 8028.01",255,0,0,10,0,0,0,0,17,0,20,9,19,22,28,42,88
"Block Group 4, Census Tract 8028.01",409,0,10,8,18,58,0,0,44,45,18,27,29,47,52,14,39
"Block Group 5, Census Tract 8028.01",282,0,0,0,9,0,16,0,10,30,11,42,55,44,23,19,23
"Block Group 1, Census Tract 8028.02",392,0,0,0,0,24,12,2,38,19,18,50,59,57,40,47,26
"Block Group 2, Census Tract 8028.02",501,74,0,0,0,15,0,0,55,0,16,25,59,73,53,34,97
"Block Group 3, Census Tract 8028.02",475,16,16,56,0,16,0,0,0,0,0,37,58,94,62,65,55
"Block Group 4, Census Tract 8028.02",426,12,0,16,25,0,26,0,62,12,0,43,24,53,34,30,89
"Block Group 5, Census Tract 8028.02",502,0,0,0,76,0,14,36,17,0,65,18,28,95,75,49,29
"Block Group 1, Census Tract 8029",374,0,16,0,45,0,0,11,0,0,11,19,79,56,23,42,72
"Block Group 2, Census Tract 8029",502,14,0,0,0,12,18,0,25,0,14,0,70,27,84,86,152
"Block Group 3, Census Tract 8029",672,0,0,12,24,0,11,24,0,0,41,0,70,98,79,81,232
"Block Group 4, Census Tract 8029",504,12,0,0,0,0,12,0,29,0,59,32,64,50,27,102,117
"Block Group 1, Census Tract 8030.05",337,10,0,0,10,0,0,0,11,0,10,10,29,80,28,67,82
"Block Group 2, Census Tract 8030.05",745,73,59,29,0,56,32,84,19,56,43,53,31,55,31,38,86
"Block Group 1, Census Tract 8030.07",622,15,0,0,24,14,22,0,30,15,45,141,120,65,39,26,66
"Block Group 2, Census Tract 8030.07",546,13,0,0,0,0,31,0,0,26,0,12,65,78,74,98,149
"Block Group 3, Census Tract 8030.07",828,0,71,51,25,0,12,13,0,0,54,50,103,136,77,126,110
"Block Group 1, Census Tract 8030.08",662,22,13,0,0,0,0,0,27,65,19,17,111,58,59,157,114
"Block Group 2, Census Tract 8030.08",376,9,0,38,7,0,8,0,13,0,16,45,12,46,35,60,87
"Block Group 3, Census Tract 8030.08",629,14,22,13,35,0,23,9,18,15,18,30,80,172,20,61,99
"Block Group 1, Census Tract 8030.10",431,15,10,25,8,9,30,0,0,0,49,20,120,16,26,48,55
"Block Group 2, Census Tract 8030.10",245,0,0,0,0,8,0,0,0,0,0,25,49,64,24,66,9
"Block Group 3, Census Tract 8030.10",365,0,0,0,9,0,37,0,9,0,16,17,26,65,30,91,65
"Block Group 4, Census Tract 8030.10",947,27,0,10,50,37,24,41,10,0,50,51,157,79,69,156,186
"Block Group 1, Census Tract 8030.12",933,28,31,14,68,52,28,11,8,18,107,95,180,83,67,98,45
"Block Group 1, Census Tract 8030.13",897,69,14,27,85,82,38,143,16,54,39,98,37,65,53,62,15
"Block Group 2, Census Tract 8030.13",910,41,0,0,14,26,23,26,13,12,0,71,131,83,70,188,212
"Block Group 3, Census Tract 8030.13",400,13,0,0,14,13,28,0,0,26,26,67,106,29,37,28,13
"Block Group 1, Census Tract 8030.14",703,0,7,8,17,36,7,71,17,25,108,41,85,93,14,87,87
"Block Group 2, Census Tract 8030.14",654,39,33,68,54,0,19,35,19,17,48,76,69,55,50,20,52
"Block Group 1, Census Tract 8030.15",901,17,16,8,11,8,15,23,35,16,77,109,174,94,74,112,112
"Block Group 2, Census Tract 8030.15",609,49,32,16,76,21,28,32,10,40,54,54,64,14,19,9,91
"Block Group 3, Census Tract 8030.15",392,7,10,0,0,12,7,7,0,13,39,29,65,47,13,71,72
"Block Group 1, Census Tract 8030.16",912,10,5,0,16,32,7,9,32,6,25,118,212,154,72,138,76
"Block Group 1, Census Tract 8030.17",976,0,0,55,0,0,20,37,98,0,39,115,210,94,130,35,143
"Block Group 2, Census Tract 8030.17",874,0,0,0,22,45,0,11,32,27,54,89,122,70,116,122,164
"Block Group 3, Census Tract 8030.17",815,14,22,18,40,17,68,17,52,62,30,84,44,156,81,97,13
"Block Group 1, Census Tract 8031",678,60,33,8,0,8,0,28,0,8,22,85,68,102,57,92,107
"Block Group 2, Census Tract 8031",543,0,8,8,8,0,5,34,0,19,60,27,30,45,35,64,200
"Block Group 1, Census Tract 8032",597,0,0,8,27,13,0,0,26,0,38,102,100,52,84,41,106
"Block Group 2, Census Tract 8032",1211,0,66,115,22,60,17,74,66,57,59,117,153,101,91,98,115
"Block Group 3, Census Tract 8032",524,18,31,14,0,0,0,49,12,0,18,64,83,35,56,62,82
"Block Group 1, Census Tract 8033",864,25,0,12,0,33,17,42,24,29,56,123,121,28,143,161,50
"Block Group 2, Census Tract 8033",1128,108,67,80,31,26,25,108,30,14,0,35,61,137,128,82,196
"Block Group 3, Census Tract 8033",766,30,0,73,0,26,0,0,0,21,38,25,101,135,52,174,91
"Block Group 1, Census Tract 8034",376,33,0,0,0,0,0,0,20,31,83,46,82,22,13,31,15
"Block Group 2, Census Tract 8034",304,0,31,0,16,14,0,16,0,0,39,14,17,11,0,52,94
"Block Group 3, Census Tract 8034",322,0,0,0,17,0,0,0,17,15,0,15,15,26,121,0,96
"Block Group 4, Census Tract 8034",498,42,0,0,0,0,13,0,28,32,10,46,50,74,47,79,77
"Block Group 5, Census Tract 8034",389,0,0,0,0,30,0,0,0,0,0,15,16,51,46,58,173
"Block Group 6, Census Tract 8034",343,16,0,0,0,14,0,30,0,16,24,32,0,59,32,18,102
"Block Group 1, Census Tract 8035",381,12,0,12,26,0,54,15,0,12,24,18,15,34,0,43,116
"Block Group 2, Census Tract 8035",321,15,13,0,38,0,0,17,0,13,14,12,9,53,46,13,78
"Block Group 3, Census Tract 8035",756,25,46,74,50,37,13,26,0,0,87,43,78,0,73,109,95
"Block Group 4, Census Tract 8035",482,26,0,14,0,0,0,0,13,0,28,14,13,51,58,68,197
"Block Group 5, Census Tract 8035",308,0,25,13,13,0,12,25,0,12,13,28,20,51,53,30,13
"Block Group 1, Census Tract 8036.03",781,0,16,0,0,13,17,25,14,9,0,20,128,71,73,200,195
"Block Group 2, Census Tract 8036.03",305,14,0,13,0,0,0,0,0,0,0,16,0,28,21,64,149
"Block Group 3, Census Tract 8036.03",853,23,0,0,47,13,0,20,27,34,0,83,70,165,30,118,223
"Block Group 4, Census Tract 8036.03",380,0,13,0,0,0,13,12,0,0,12,0,13,20,20,100,177
"Block Group 1, Census Tract 8036.04",582,19,29,0,30,20,52,49,27,26,67,59,82,41,21,11,49
"Block Group 2, Census Tract 8036.04",465,0,0,21,0,21,18,28,19,37,39,68,46,65,19,50,34
"Block Group 3, Census Tract 8036.04",455,0,7,9,17,26,31,9,8,10,26,48,99,48,25,56,36
"Block Group 4, Census Tract 8036.04",343,10,0,10,7,45,0,0,9,4,22,72,54,18,26,53,13
"Block Group 1, Census Tract 8036.05",556,0,20,0,12,0,0,0,9,12,14,31,66,78,69,101,144
"Block Group 2, Census Tract 8036.05",457,36,55,16,0,0,0,0,17,30,13,0,0,59,79,87,65
"Block Group 3, Census Tract 8036.05",557,0,0,0,0,19,15,40,49,16,15,18,12,68,35,181,89
"Block Group 4, Census Tract 8036.05",1077,35,57,0,91,61,37,172,78,49,87,99,68,98,21,66,58
"Block Group 1, Census Tract 8036.06",637,16,25,79,109,47,18,76,0,16,68,84,83,0,16,0,0
"Block Group 2, Census Tract 8036.06",534,33,19,52,39,0,76,15,16,16,91,60,0,70,0,47,0
"Block Group 3, Census Tract 8036.06",1266,20,58,70,44,18,57,19,45,152,70,252,291,133,18,0,19
"Block Group 4, Census Tract 8036.06",339,0,13,15,0,45,0,26,0,12,114,20,20,26,19,15,14
"Block Group 1, Census Tract 8036.07",347,0,0,0,0,0,0,0,0,32,17,7,82,103,24,56,26
"Block Group 2, Census Tract 8036.07",368,8,0,0,0,7,0,14,12,0,15,8,61,61,94,53,35
"Block Group 3, Census Tract 8036.07",732,8,9,17,16,24,9,25,19,0,53,24,86,120,88,151,83
"Block Group 4, Census Tract 8036.07",399,0,0,0,0,0,8,0,30,0,25,49,85,54,47,83,18
"Block Group 1, Census Tract 8036.08",939,0,21,0,22,13,0,12,29,21,45,45,112,61,52,155,351
"Block Group 2, Census Tract 8036.08",910,13,0,47,68,15,63,34,77,38,105,135,79,60,49,71,56
"Block Group 3, Census Tract 8036.08",1000,105,101,13,14,43,41,26,28,166,98,123,63,138,14,0,27
"Block Group 1, Census Tract 8036.10",580,13,0,32,0,0,0,0,32,21,0,62,124,35,75,79,107
"Block Group 2, Census Tract 8036.10",373,21,0,18,22,0,13,100,0,23,87,32,30,11,16,0,0
"Block Group 3, Census Tract 8036.10",965,34,0,17,57,0,29,24,112,31,66,121,74,102,61,87,150
"Block Group 4, Census Tract 8036.10",1275,72,57,67,12,68,76,65,93,151,43,58,157,128,39,118,71
"Block Group 1, Census Tract 8036.11",231,0,0,0,0,20,9,27,0,43,12,28,21,35,18,0,18
"Block Group 2, Census Tract 8036.11",378,0,0,65,11,0,118,0,43,34,0,22,23,21,18,23,0
"Block Group 3, Census Tract 8036.11",601,0,0,0,40,13,55,67,30,0,21,109,89,77,55,45,0
"Block Group 4, Census Tract 8036.11",359,0,35,0,8,42,8,20,12,31,47,25,88,33,10,0,0
"Block Group 5, Census Tract 8036.11",468,0,0,12,0,19,33,0,0,34,70,90,85,98,0,27,0
"Block Group 1, Census Tract 8036.12",599,24,0,12,33,17,61,86,53,61,51,133,52,16,0,0,0
"Block Group 2, Census Tract 8036.12",629,38,10,13,11,8,23,13,26,36,68,85,93,104,56,13,32
"Block Group 1, Census Tract 8037.01",582,7,32,14,0,48,8,24,3,18,42,31,70,57,44,121,63
"Block Group 2, Census Tract 8037.01",796,52,28,26,31,12,17,18,18,9,43,122,108,82,130,56,44
"Block Group 1, Census Tract 8037.02",330,18,13,13,45,13,12,0,14,23,27,13,46,0,17,36,40
"Block Group 2, Census Tract 8037.02",766,0,13,16,55,0,13,14,0,32,26,18,54,119,60,63,283
"Block Group 3, Census Tract 8037.02",737,0,0,13,0,0,15,30,89,15,45,104,101,69,86,80,90
"Block Group 4, Census Tract 8037.02",778,14,0,0,56,18,12,26,47,81,27,106,108,73,28,54,128
"Block Group 1, Census Tract 8038",412,0,0,0,0,0,25,0,29,41,36,26,87,59,35,64,10
"Block Group 2, Census Tract 8038",380,38,0,0,0,34,16,0,8,8,18,70,46,18,37,41,46
"Block Group 3, Census Tract 8038",673,30,19,27,26,37,11,11,43,9,9,71,114,90,41,52,83
"Block Group 4, Census Tract 8038",297,9,9,9,8,8,8,0,0,8,14,37,27,37,33,54,36
"Block Group 1, Census Tract 8039.01",1096,88,10,29,69,83,40,59,57,27,87,230,136,97,56,18,10
"Block Group 2, Census Tract 8039.01",665,9,0,10,10,15,43,0,11,31,45,103,64,78,37,100,109
"Block Group 1, Census Tract 8039.02",371,15,7,0,17,0,0,6,0,42,33,11,70,61,32,26,51
"Block Group 2, Census Tract 8039.02",352,5,0,8,13,6,13,19,8,22,38,54,58,47,4,45,12
"Block Group 3, Census Tract 8039.02",552,21,8,8,0,37,21,20,13,0,35,46,72,90,40,66,75
"Block Group 1, Census Tract 8040",680,17,0,9,0,10,57,8,22,21,122,77,77,104,100,31,25
"Block Group 2, Census Tract 8040",1190,44,11,17,73,47,42,66,58,39,74,177,129,146,153,81,33
"Block Group 1, Census Tract 8041.02",806,0,0,38,10,13,48,0,17,0,0,74,87,188,63,89,179
"Block Group 2, Census Tract 8041.02",842,32,0,36,15,18,49,13,21,0,0,31,25,18,120,174,290
"Block Group 3, Census Tract 8041.02",882,0,0,17,0,0,0,45,50,16,58,52,83,162,48,80,271
"Block Group 1, Census Tract 8041.04",614,0,10,0,9,34,0,10,0,0,12,24,66,110,71,115,153
"Block Group 2, Census Tract 8041.04",678,27,15,0,4,11,23,9,14,0,60,53,148,91,55,48,120
"Block Group 3, Census Tract 8041.04",483,0,8,12,0,9,0,26,6,7,6,67,45,61,44,74,118
"Block Group 1, Census Tract 8041.05",562,13,16,18,11,0,10,0,11,0,11,79,19,71,71,123,109
"Block Group 2, Census Tract 8041.05",384,15,0,0,0,10,0,18,0,0,64,24,24,60,44,59,66
"Block Group 3, Census Tract 8041.05",309,0,0,0,11,0,21,0,0,0,0,32,39,55,43,52,56
"Block Group 1, Census Tract 8041.06",747,14,14,0,50,0,0,0,34,0,12,109,39,28,105,205,137
"Block Group 2, Census Tract 8041.06",713,29,0,0,0,18,0,0,0,52,89,74,41,152,99,85,74
"Block Group 3, Census Tract 8041.06",560,14,0,69,14,0,0,0,0,0,24,63,61,63,31,42,179
"Block Group 4, Census Tract 8041.06",723,14,0,28,49,14,17,0,47,63,125,18,46,27,105,110,60
"Block Group 1, Census Tract 8041.08",667,39,0,14,43,11,8,18,14,86,26,64,112,133,42,30,27
"Block Group 2, Census Tract 8041.08",1233,8,33,23,48,36,19,35,0,35,68,213,251,225,133,99,7
"Block Group 1, Census Tract 8041.09",365,0,10,22,0,0,15,0,8,0,0,17,24,41,49,55,124
"Block Group 2, Census Tract 8041.09",715,31,8,68,15,15,58,36,21,20,58,62,33,31,70,65,124
"Block Group 1, Census Tract 8042.01",787,33,0,0,0,0,0,0,0,12,51,47,63,82,66,130,303
"Block Group 2, Census Tract 8042.01",1043,22,15,25,14,54,37,19,48,0,21,17,149,77,79,82,384
"Block Group 3, Census Tract 8042.01",557,36,0,22,0,0,19,18,0,0,16,0,0,96,52,56,242
"Block Group 4, Census Tract 8042.01",401,50,0,0,16,0,15,0,0,0,26,14,16,44,48,40,132
"Block Group 1, Census Tract 8042.02",282,101,14,28,0,13,0,0,0,0,0,0,8,31,29,15,43
"Block Group 2, Census Tract 8042.02",1047,8,0,0,0,0,23,43,0,38,67,122,79,95,76,138,358
"Block Group 3, Census Tract 8042.02",269,38,0,0,0,0,0,0,0,28,0,28,22,8,24,27,94
"Block Group 4, Census Tract 8042.02",996,15,0,44,0,19,25,0,0,0,96,73,132,123,73,135,261
"Block Group 1, Census Tract 8043.05",546,0,0,27,0,18,22,14,0,0,115,84,130,120,16,0,0
"Block Group 2, Census Tract 8043.05",479,23,0,74,17,0,51,0,6,0,30,36,147,77,4,14,0
"Block Group 3, Census Tract 8043.05",576,0,50,0,0,13,0,78,55,27,13,14,168,24,48,74,12
"Block Group 4, Census Tract 8043.05",803,56,12,18,0,21,58,11,60,40,22,104,165,99,23,15,99
"Block Group 1, Census Tract 8043.06",749,9,5,76,33,31,48,0,91,32,60,84,87,66,75,21,31
"Block Group 2, Census Tract 8043.06",225,25,0,0,0,8,16,0,0,23,17,22,67,11,15,12,9
"Block Group 3, Census Tract 8043.06",320,14,22,32,40,16,8,19,0,46,3,45,0,60,0,15,0
"Block Group 4, Census Tract 8043.06",401,8,10,0,27,13,10,0,12,9,0,176,48,79,0,9,0
