area_name,Total,No schooling completed,Nursery school,Kindergarten,1st grade,2nd grade,3rd grade,4th grade,5th grade,6th grade,7th grade,8th grade,9th grade,10th grade,11th grade,"12th grade, no diploma",Regular high school diploma,GED or alternative credential,"Some college, less than 1 year","Some college, 1 or more years, no degree",Associate's degree,Bachelor's degree,Master's degree,Professional school degree,Doctorate degree
"Block Group 4, Census Tract 8016.06",272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,106,75,44,10
"Block Group 5, Census Tract 8016.06",1753,16,0,0,0,0,0,0,0,0,0,16,45,0,0,34,166,0,66,186,19,616,329,188,72
"Block Group 1, Census Tract 8016.07",1141,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,102,8,15,43,37,516,219,165,15
"Block Group 2, Census Tract 8016.07",945,14,0,0,0,0,0,0,0,0,0,10,0,0,1,0,96,3,0,86,8,325,145,224,33
"Block Group 3, Census Tract 8016.07",1979,9,0,0,0,0,21,0,0,0,0,6,0,8,38,0,347,21,41,101,39,686,283,354,25
"Block Group 1, Census Tract 8016.08",1938,16,0,0,0,0,0,0,0,0,0,0,0,0,0,35,99,0,156,286,91,627,360,235,33
"Block Group 2, Census Tract 8016.08",948,0,0,0,0,0,0,2,51,13,52,0,14,2,0,13,110,3,16,40,34,270,218,93,17
"Block Group 3, Census Tract 8016.08",339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,79,6,113,72,14,39
"Block Group 4, Census Tract 8016.08",1736,10,0,0,0,0,0,0,17,0,0,0,0,0,13,0,115,0,25,188,93,553,491,181,50
"Block Group 1, Census Tract 8017.01",1201,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,31,37,10,63,78,422,385,116,46
"Block Group 2, Census Tract 8017.01",1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,5,0,14,5,471,413,33,97
"Block Group 1, Census Tract 8017.02",901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,34,13,488,286,30,26
"Block Group 2, Census Tract 8017.02",659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,78,55,232,151,83,0
"Block Group 3, Census Tract 8017.02",1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,9,29,127,50,497,186,78,51
"Block Group 4, Census Tract 8017.02",393,7,0,0,0,0,0,0,0,0,0,0,0,0,0,36,16,0,10,66,8,77,122,28,23
"Block Group 1, Census Tract 8018",1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,12,93,140,467,296,88,67
"Block Group 2, Census Tract 8018",970,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,88,11,7,41,14,233,471,77,25
"Block Group 3, Census Tract 8018",1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,19,166,0,587,306,126,12
"Block Group 4, Census Tract 8018",1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,27,11,113,0,290,321,127,63
"Block Group 1, Census Tract 8019.01",1937,0,0,0,0,0,0,0,0,0,0,13,0,26,0,5,127,0,51,83,78,727,548,193,86
"Block Group 2, Census Tract 8019.01",1039,36,0,0,0,0,0,0,0,0,33,30,39,0,32,18,185,46,34,76,41,258,187,15,9
"Block Group 3, Census Tract 8019.01",463,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,128,19,0,0,18,148,94,27,17
"Block Group 1, Census Tract 8019.02",644,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,6,11,7,58,46,249,188,13,38
"Block Group 2, Census Tract 8019.02",1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0,26,41,569,274,136,48
"Block Group 3, Census Tract 8019.02",675,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,10,8,12,160,130,189,141,14,0
"Block Group 1, Census Tract 8020.02",1588,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,185,33,77,76,58,551,338,172,84
"Block Group 2, Census Tract 8020.02",2003,0,0,0,0,5,0,0,0,0,0,0,0,13,7,58,308,6,64,245,98,533,517,116,33
"Block Group 1, Census Tract 8020.03",1636,3,7,4,0,0,0,0,0,0,0,17,0,19,7,2,256,7,155,106,106,548,281,58,60
"Block Group 1, Census Tract 8020.04",592,16,0,0,0,0,0,0,0,46,0,0,0,9,0,0,23,0,16,127,87,179,45,44,0
"Block Group 2, Census Tract 8020.04",1142,119,0,0,0,0,5,0,0,0,0,25,5,0,19,0,15,49,33,313,37,353,103,43,23
"Block Group 3, Census Tract 8020.04",964,0,0,0,0,0,0,0,0,0,0,34,0,0,19,0,107,0,47,111,15,482,127,11,11
"Block Group 4, Census Tract 8020.04",1328,50,0,0,0,0,21,0,0,0,0,0,0,0,0,0,508,0,84,179,103,286,97,0,0
"Block Group 1, Census Tract 8021",484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,9,23,54,169,114,57,10
"Block Group 2, Census Tract 8021",607,42,0,0,0,0,0,0,0,68,0,0,0,0,0,0,28,13,0,3,15,228,134,23,53
"Block Group 3, Census Tract 8021",1217,0,0,0,0,0,0,0,0,0,0,0,8,29,0,8,46,0,12,73,28,544,313,115,41
"Block Group 1, Census Tract 8022",695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,41,34,386,146,67,0
"Block Group 2, Census Tract 8022",1286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,40,79,84,361,569,105,32
"Block Group 3, Census Tract 8022",1367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,64,64,37,447,429,156,106
"Block Group 1, Census Tract 8023",1646,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,49,0,35,169,31,658,507,184,10
"Block Group 2, Census Tract 8023",2573,4,0,0,0,0,0,0,0,0,0,0,0,0,13,43,206,1,108,255,328,902,440,273,0
"Block Group 1, Census Tract 8024.02",1655,40,0,0,0,19,0,0,0,8,56,46,37,32,0,21,138,12,69,232,15,564,325,25,16
"Block Group 2, Census Tract 8024.02",1152,0,30,0,0,0,0,0,0,0,0,0,0,0,19,0,274,11,60,162,56,278,88,18,156
"Block Group 3, Census Tract 8024.02",1102,0,0,0,0,0,0,0,0,33,0,40,0,0,30,32,134,15,125,165,64,359,105,0,0
"Block Group 4, Census Tract 8024.02",789,44,0,0,0,0,0,0,0,20,0,0,33,0,0,18,227,15,0,86,22,299,25,0,0
"Block Group 1, Census Tract 8024.03",1238,0,0,0,0,0,0,0,0,0,0,0,0,7,38,6,144,29,100,167,72,419,231,15,10
"Block Group 1, Census Tract 8024.04",1410,27,0,0,0,0,0,43,0,0,0,0,0,0,157,125,164,66,95,320,115,245,34,19,0
"Block Group 2, Census Tract 8024.04",1596,90,0,0,0,0,0,0,0,0,0,8,0,50,43,0,371,104,29,183,162,439,117,0,0
"Block Group 3, Census Tract 8024.04",899,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,34,263,68,277,77,0,0
"Block Group 4, Census Tract 8024.04",1782,14,0,0,0,0,0,0,33,0,0,43,35,0,0,0,640,51,128,354,32,305,104,0,43
"Block Group 1, Census Tract 8025.03",635,22,0,0,0,0,0,0,0,0,0,0,0,0,0,25,23,0,12,0,14,257,282,0,0
"Block Group 2, Census Tract 8025.03",1527,14,0,0,0,0,0,0,0,0,0,13,0,0,0,0,94,14,77,188,255,657,155,33,27
"Block Group 3, Census Tract 8025.03",2698,182,0,0,0,0,0,0,0,0,0,0,0,0,0,33,748,29,66,215,213,969,191,11,41
"Block Group 4, Census Tract 8025.03",498,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,181,13,10,9,71,118,55,14,0
"Block Group 1, Census Tract 8025.04",991,24,0,0,0,45,14,0,0,56,0,0,17,0,0,0,222,89,0,70,112,262,80,0,0
"Block Group 2, Census Tract 8025.04",1038,36,0,33,0,0,0,0,43,90,0,0,0,0,0,46,299,49,36,67,54,222,63,0,0
"Block Group 3, Census Tract 8025.04",1876,166,0,0,0,9,0,0,0,94,5,17,26,17,0,63,337,11,48,414,126,371,169,3,0
"Block Group 4, Census Tract 8025.04",788,9,11,0,0,0,0,0,0,11,3,0,0,0,7,13,107,16,50,112,45,286,104,14,0
"Block Group 1, Census Tract 8025.05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Block Group 2, Census Tract 8025.05",560,64,0,0,0,0,0,0,13,0,0,0,0,0,33,0,56,0,46,37,76,98,136,0,1
"Block Group 3, Census Tract 8025.05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Block Group 4, Census Tract 8025.05",1253,12,0,0,0,0,59,0,0,0,0,0,0,81,127,51,334,45,37,51,78,215,128,20,15
"Block Group 5, Census Tract 8025.05",1391,20,0,0,0,0,0,0,0,0,0,0,0,0,0,7,130,35,22,294,197,515,118,36,17
"Block Group 6, Census Tract 8025.05",1042,85,0,0,0,15,10,0,0,128,0,0,211,0,31,39,186,55,0,111,92,79,0,0,0
"Block Group 1, Census Tract 8025.06",924,89,52,0,0,0,0,0,0,5,0,20,13,28,53,8,174,34,61,91,87,165,39,5,0
"Block Group 2, Census Tract 8025.06",811,38,0,0,0,0,3,0,0,29,0,0,4,18,9,53,179,4,59,165,45,182,16,0,7
"Block Group 1, Census Tract 8026.05",1434,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,104,95,104,272,115,509,60,136,26
"Block Group 2, Census Tract 8026.05",1084,0,0,0,0,0,0,0,0,0,1,19,0,0,10,22,145,17,51,248,51,407,113,0,0
"Block Group 3, Census Tract 8026.05",1070,46,0,0,0,0,0,0,0,0,0,0,0,32,43,16,224,22,144,44,78,267,154,0,0
"Block Group 4, Census Tract 8026.05",1074,111,0,0,0,0,0,0,0,0,0,58,0,0,0,30,57,0,37,103,109,449,109,11,0
"Block Group 5, Census Tract 8026.05",1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,12,15,0,102,420,585,11,0
"Block Group 1, Census Tract 8026.07",874,10,0,0,0,0,0,0,0,0,0,11,0,10,0,0,164,28,82,83,77,212,166,31,0
"Block Group 1, Census Tract 8026.08",1674,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,420,0,29,186,201,618,138,69,0
"Block Group 2, Census Tract 8026.08",1581,0,0,0,0,0,0,0,40,0,16,0,0,0,0,0,366,34,85,127,78,522,282,31,0
"Block Group 3, Census Tract 8026.08",660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,50,47,36,305,116,0,0
"Block Group 4, Census Tract 8026.08",741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,71,38,61,183,84,130,98,43,0
"Block Group 1, Census Tract 8026.09",1774,159,0,0,0,0,0,0,0,24,0,26,0,11,0,13,258,0,110,207,79,610,277,0,0
"Block Group 2, Census Tract 8026.09",240,0,0,25,0,0,0,0,0,73,0,26,68,19,0,0,0,0,0,0,0,0,0,29,0
"Block Group 3, Census Tract 8026.09",1033,239,0,0,14,0,0,0,0,13,0,27,0,0,37,65,250,81,37,58,37,108,67,0,0
"Block Group 4, Census Tract 8026.09",1644,203,46,0,0,0,0,0,0,152,0,10,28,0,0,0,386,65,53,186,216,236,45,0,18
"Block Group 1, Census Tract 8026.10",1593,30,0,0,0,0,0,0,0,0,0,1,13,5,6,13,364,65,74,166,105,452,225,47,27
"Block Group 1, Census Tract 8027.01",1727,154,0,0,0,0,0,0,0,58,0,14,55,0,18,127,518,17,141,116,90,372,38,9,0
"Block Group 2, Census Tract 8027.01",910,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,135,13,8,157,69,268,181,17,23
"Block Group 3, Census Tract 8027.01",526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,18,0,88,37,42,177,101,16,0
"Block Group 4, Census Tract 8027.01",1398,21,0,0,0,0,17,0,0,0,0,0,0,0,0,72,96,5,44,128,92,513,261,77,72
"Block Group 1, Census Tract 8027.02",1555,12,0,0,0,0,0,0,0,0,0,19,0,38,11,24,366,0,58,161,52,625,118,61,10
"Block Group 2, Census Tract 8027.02",1605,9,0,0,0,0,9,0,0,0,0,9,0,0,0,16,235,43,67,237,143,498,318,13,8
"Block Group 3, Census Tract 8027.02",645,15,0,0,0,0,0,0,0,0,0,12,0,0,12,0,35,9,45,85,43,232,157,0,0
"Block Group 1, Census Tract 8028.01",716,0,0,0,0,0,0,0,0,30,5,0,0,0,0,25,84,5,46,21,25,228,216,25,6
"Block Group 2, Census Tract 8028.01",821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,3,55,100,14,339,190,0,41
"Block Group 3, Census Tract 8028.01",524,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,73,1,15,38,33,212,124,17,0
"Block Group 4, Census Tract 8028.01",685,5,0,0,0,0,0,0,4,0,0,0,0,7,0,7,29,5,15,70,66,219,238,20,0
"Block Group 5, Census Tract 8028.01",527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,12,12,36,29,185,117,12,14
"Block Group 1, Census Tract 8028.02",854,44,0,0,0,0,0,0,0,0,38,0,0,28,0,37,38,43,49,114,15,302,146,0,0
"Block Group 2, Census Tract 8028.02",684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,68,31,0,83,77,234,138,2,36
"Block Group 3, Census Tract 8028.02",1085,67,0,0,0,0,0,0,0,0,0,0,0,0,39,13,211,47,25,78,69,397,106,22,11
"Block Group 4, Census Tract 8028.02",785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,93,0,50,125,28,328,77,40,16
"Block Group 5, Census Tract 8028.02",928,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,131,41,35,62,180,306,105,43,12
"Block Group 1, Census Tract 8029",861,72,0,0,0,0,0,0,13,0,0,0,0,0,0,18,116,16,0,164,72,187,187,0,16
"Block Group 2, Census Tract 8029",1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,43,17,52,52,66,406,377,83,0
"Block Group 3, Census Tract 8029",1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,168,90,60,511,153,105,45
"Block Group 4, Census Tract 8029",676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,115,22,13,10,22,342,95,40,0
"Block Group 1, Census Tract 8030.05",668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,57,40,226,235,31,12
"Block Group 2, Census Tract 8030.05",1278,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,241,0,57,181,89,467,208,18,5
"Block Group 1, Census Tract 8030.07",1090,8,0,0,0,0,0,0,0,17,0,0,0,0,0,0,276,0,76,192,114,225,145,8,29
"Block Group 2, Census Tract 8030.07",1440,0,0,0,0,0,0,0,0,11,0,0,0,0,0,10,142,0,0,229,184,457,250,136,21
"Block Group 3, Census Tract 8030.07",1268,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,30,82,126,115,525,122,70,49
"Block Group 1, Census Tract 8030.08",1146,0,0,0,0,0,0,0,0,0,0,0,6,3,7,11,112,20,43,84,79,440,252,55,34
"Block Group 2, Census Tract 8030.08",731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,60,21,9,88,27,290,193,9,19
"Block Group 3, Census Tract 8030.08",1560,9,0,0,0,0,0,0,0,6,0,0,16,0,1,73,208,0,50,160,62,554,263,96,62
"Block Group 1, Census Tract 8030.10",615,67,0,0,0,0,0,0,48,24,0,20,0,0,0,0,66,0,23,164,54,132,17,0,0
"Block Group 2, Census Tract 8030.10",492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,200,0,25,100,17,94,9,0,0
"Block Group 3, Census Tract 8030.10",613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,69,60,83,263,94,13,19
"Block Group 4, Census Tract 8030.10",1645,0,0,0,0,0,0,0,0,0,0,0,0,12,21,0,189,0,53,133,113,598,392,98,36
"Block Group 1, Census Tract 8030.12",1555,46,0,0,9,0,0,0,0,24,0,0,17,9,10,18,175,16,112,172,124,461,325,15,22
"Block Group 1, Census Tract 8030.13",1400,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,0,132,215,153,357,85,0,40
"Block Group 2, Census Tract 8030.13",1993,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,119,0,223,238,367,455,469,61,0
"Block Group 3, Census Tract 8030.13",789,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,159,0,81,79,10,254,173,0,27
"Block Group 1, Census Tract 8030.14",1436,71,0,0,0,0,0,0,0,15,0,0,0,0,7,28,289,106,41,184,198,338,135,24,0
"Block Group 2, Census Tract 8030.14",927,27,0,0,0,0,0,0,0,16,0,0,5,0,0,25,151,19,124,60,96,277,81,16,30
"Block Group 1, Census Tract 8030.15",1641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,16,46,266,78,575,458,25,9
"Block Group 2, Census Tract 8030.15",1096,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,210,68,115,132,174,218,165,0,0
"Block Group 3, Census Tract 8030.15",909,18,0,0,0,0,0,0,0,0,0,0,0,0,0,51,189,12,21,109,59,258,179,9,4
"Block Group 1, Census Tract 8030.16",1733,14,0,0,0,0,0,0,0,5,0,0,0,5,0,13,179,13,78,185,50,619,500,41,31
"Block Group 1, Census Tract 8030.17",1711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,52,71,115,199,706,389,35,37
"Block Group 2, Census Tract 8030.17",1473,7,0,0,0,0,0,0,0,0,0,0,11,0,0,113,105,39,67,111,69,601,307,43,0
"Block Group 3, Census Tract 8030.17",1301,196,0,0,0,0,48,0,0,0,0,62,57,0,0,0,323,0,27,37,20,251,231,17,32
"Block Group 1, Census Tract 8031",1191,5,0,0,0,0,0,0,0,0,0,2,7,17,2,35,135,52,26,184,64,408,206,37,11
"Block Group 2, Census Tract 8031",1091,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,46,27,22,55,69,430,387,37,10
"Block Group 1, Census Tract 8032",1332,0,0,0,0,0,0,0,0,0,0,16,0,0,38,22,207,60,0,161,195,378,217,38,0
"Block Group 2, Census Tract 8032",1669,13,0,0,0,0,0,0,15,0,0,33,3,0,19,6,517,19,37,239,133,393,181,43,18
"Block Group 3, Census Tract 8032",805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,62,43,22,43,30,323,215,19,18
"Block Group 1, Census Tract 8033",1598,22,7,0,0,0,0,0,0,0,0,0,0,0,13,0,183,11,107,366,50,643,170,19,7
"Block Group 2, Census Tract 8033",1390,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,302,0,48,126,78,443,251,33,75
"Block Group 3, Census Tract 8033",1405,0,0,0,0,0,0,0,0,0,0,0,53,0,0,25,103,51,0,59,57,426,580,51,0
"Block Group 1, Census Tract 8034",622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,126,0,74,72,72,176,46,15,0
"Block Group 2, Census Tract 8034",946,3,0,0,0,0,0,0,0,22,0,5,0,0,0,19,208,26,5,20,116,248,235,22,17
"Block Group 3, Census Tract 8034",520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,40,0,43,247,102,39,40
"Block Group 4, Census Tract 8034",987,22,0,0,0,0,0,0,0,0,0,0,0,0,0,94,41,0,18,67,0,531,176,38,0
"Block Group 5, Census Tract 8034",687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,39,25,0,63,20,350,145,0,16
"Block Group 6, Census Tract 8034",682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,83,0,0,0,34,277,195,75,0
"Block Group 1, Census Tract 8035",577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,12,12,29,334,154,0,0
"Block Group 2, Census Tract 8035",765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,68,19,24,297,316,8,29
"Block Group 3, Census Tract 8035",1388,24,0,0,0,0,0,0,0,0,0,0,0,0,7,0,208,0,39,78,191,474,293,43,31
"Block Group 4, Census Tract 8035",958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,19,34,78,288,213,69,58
"Block Group 5, Census Tract 8035",355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,10,12,24,45,99,127,12,0
"Block Group 1, Census Tract 8036.03",1559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,197,128,136,676,204,69,41
"Block Group 2, Census Tract 8036.03",682,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,26,59,34,285,69,113,60
"Block Group 3, Census Tract 8036.03",1688,32,24,0,0,0,0,0,0,0,0,0,0,0,0,24,115,21,44,46,24,666,605,22,65
"Block Group 4, Census Tract 8036.03",682,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,120,7,0,55,41,228,183,22,0
"Block Group 1, Census Tract 8036.04",956,0,0,0,0,0,0,0,9,37,0,10,0,0,14,8,183,31,84,147,23,339,39,32,0
"Block Group 2, Census Tract 8036.04",585,8,0,0,0,0,12,0,0,0,0,25,0,0,0,0,58,10,42,51,55,229,73,0,22
"Block Group 3, Census Tract 8036.04",855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,58,102,61,319,183,27,12
"Block Group 4, Census Tract 8036.04",849,8,0,0,0,0,0,41,0,81,0,0,0,0,0,7,175,0,12,107,102,213,77,17,9
"Block Group 1, Census Tract 8036.05",1120,19,0,0,0,0,0,0,0,0,19,10,0,18,0,0,283,30,0,0,77,404,227,14,19
"Block Group 2, Census Tract 8036.05",812,27,0,0,0,0,0,0,0,0,4,0,0,4,0,0,35,3,0,105,87,378,127,21,21
"Block Group 3, Census Tract 8036.05",971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,112,0,44,259,39,307,124,11,57
"Block Group 4, Census Tract 8036.05",487,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,92,0,9,97,96,143,26,0,14
"Block Group 5, Census Tract 8036.05",1359,135,0,0,0,0,0,0,10,166,0,0,0,0,0,61,381,0,141,198,79,131,45,12,0
"Block Group 1, Census Tract 8036.07",523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,14,12,49,18,222,107,17,12
"Block Group 2, Census Tract 8036.07",585,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77,17,55,122,53,220,36,0,4
"Block Group 3, Census Tract 8036.07",1299,0,0,0,0,0,0,0,0,0,0,0,0,0,8,34,115,44,136,150,112,404,268,5,23
"Block Group 4, Census Tract 8036.07",652,0,10,0,0,0,0,0,0,0,0,0,19,0,0,10,125,31,35,73,113,173,57,6,0
"Block Group 1, Census Tract 8036.08",1930,41,0,0,0,0,13,0,0,0,0,0,10,0,0,55,93,45,44,99,80,969,375,106,0
"Block Group 2, Census Tract 8036.08",1944,59,0,0,0,0,0,0,0,0,0,52,0,0,0,0,371,48,104,240,72,608,183,133,74
"Block Group 3, Census Tract 8036.08",1668,59,0,0,0,0,0,0,0,0,0,0,67,10,0,38,278,39,24,194,94,738,127,0,0
"Block Group 1, Census Tract 8036.11",951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,158,47,135,92,12,270,152,0,14
"Block Group 2, Census Tract 8036.11",507,0,0,0,0,0,0,0,0,113,0,16,50,0,62,14,63,0,9,28,100,52,0,0,0
"Block Group 3, Census Tract 8036.11",868,0,0,0,0,0,0,0,0,152,0,0,0,69,17,0,86,16,38,130,53,190,117,0,0
"Block Group 4, Census Tract 8036.11",533,17,0,0,0,0,0,0,0,0,0,0,0,0,16,0,73,13,12,49,3,296,54,0,0
"Block Group 5, Census Tract 8036.11",1019,84,0,0,0,0,0,0,18,0,0,0,0,22,0,54,307,59,52,162,108,85,62,0,6
"Block Group 1, Census Tract 8036.12",909,31,0,0,0,0,0,0,0,47,49,47,46,46,0,0,291,44,56,93,25,104,30,0,0
"Block Group 2, Census Tract 8036.12",1208,0,0,0,0,0,0,0,0,0,0,0,0,0,8,55,181,73,45,125,111,452,127,31,0
"Block Group 1, Census Tract 8036.13",1160,173,0,0,0,18,0,0,0,234,0,83,16,0,0,15,376,16,0,65,2,128,34,0,0
"Block Group 2, Census Tract 8036.13",992,0,0,0,0,88,29,0,0,54,0,44,22,0,0,21,239,0,131,136,15,171,32,0,10
"Block Group 1, Census Tract 8036.14",1024,78,0,0,0,0,0,0,0,14,36,98,83,75,49,84,167,11,63,56,17,120,61,12,0
"Block Group 2, Census Tract 8036.14",1553,144,0,0,0,0,0,0,0,164,0,36,8,0,0,0,415,0,97,151,72,370,85,11,0
"Block Group 1, Census Tract 8036.15",1077,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,144,36,32,68,64,418,273,10,0
"Block Group 2, Census Tract 8036.15",659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,134,73,131,248,28,0,0
"Block Group 1, Census Tract 8036.16",1169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,11,32,155,129,358,212,85,17
"Block Group 2, Census Tract 8036.16",649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,200,0,17,60,63,155,58,79,0
"Block Group 3, Census Tract 8036.16",1846,40,0,0,0,0,0,0,35,0,0,0,0,0,0,91,196,0,0,498,62,503,367,22,32
"Block Group 1, Census Tract 8037.01",1199,9,0,0,0,0,0,0,0,0,0,0,6,0,0,0,197,21,62,52,159,471,197,18,7
"Block Group 2, Census Tract 8037.01",1033,20,0,0,0,0,0,0,0,0,0,8,24,0,53,0,220,5,16,162,43,255,185,33,9
"Block Group 1, Census Tract 8037.02",661,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,147,0,25,103,19,278,75,0,0
"Block Group 2, Census Tract 8037.02",1314,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,62,0,24,70,43,450,561,64,30
"Block Group 3, Census Tract 8037.02",1283,11,0,0,0,0,0,0,0,0,0,20,0,0,0,0,268,17,93,85,159,419,166,26,19
"Block Group 4, Census Tract 8037.02",1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,72,54,78,169,124,386,446,0,24
"Block Group 1, Census Tract 8038",734,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,160,9,74,132,71,159,74,18,12
"Block Group 2, Census Tract 8038",387,0,0,0,0,0,0,0,0,0,6,0,6,0,9,8,123,9,11,18,53,103,18,0,23
"Block Group 3, Census Tract 8038",1246,54,0,0,0,0,0,0,0,54,2,0,0,0,2,0,120,29,72,194,96,498,83,27,15
"Block Group 4, Census Tract 8038",707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,93,5,14,124,24,300,120,9,0
"Block Group 1, Census Tract 8039.01",1585,0,0,0,0,0,0,0,0,0,0,0,7,49,3,71,254,19,145,233,107,471,204,17,5
"Block Group 2, Census Tract 8039.01",1423,0,0,0,0,0,0,0,0,0,0,0,74,0,0,22,157,72,43,148,82,542,263,20,0
"Block Group 1, Census Tract 8039.02",864,0,0,0,0,0,0,0,0,0,0,0,24,0,43,0,220,44,107,100,52,199,56,19,0
"Block Group 2, Census Tract 8039.02",747,13,0,0,0,0,0,0,0,25,0,0,0,0,0,0,189,41,30,90,130,140,78,6,5
"Block Group 3, Census Tract 8039.02",956,11,0,0,0,0,0,0,8,20,0,38,0,4,0,0,233,24,76,103,106,240,77,16,0
"Block Group 1, Census Tract 8040",1619,9,0,0,0,0,0,0,21,17,17,18,0,0,0,45,727,74,68,117,88,347,42,29,0
"Block Group 2, Census Tract 8040",1908,14,0,0,64,0,14,0,0,0,0,0,0,0,24,78,309,19,190,279,251,430,206,18,12
"Block Group 1, Census Tract 8041.02",1167,0,0,0,0,0,0,0,0,0,0,11,0,31,0,0,93,22,87,150,67,407,238,18,43
