area_name,Total,No schooling completed,Nursery school,Kindergarten,1st grade,2nd grade,3rd grade,4th grade,5th grade,6th grade,7th grade,8th grade,9th grade,10th grade,11th grade,"12th grade, no diploma",Regular high school diploma,GED or alternative credential,"Some college, less than 1 year","Some college, 1 or more years, no degree",Associate's degree,Bachelor's degree,Master's degree,Professional school degree,Doctorate degree
"Block Group 1, Census Tract 8045.09",774,0,0,0,0,0,0,0,0,0,33,13,52,6,83,40,226,20,93,60,58,69,13,0,8
"Block Group 2, Census Tract 8045.09",1170,0,0,0,0,0,0,0,0,155,31,6,76,37,19,42,255,48,27,192,91,125,38,28,0
"Block Group 3, Census Tract 8045.09",766,0,0,0,0,0,0,0,0,0,0,23,7,0,0,13,115,13,84,180,74,82,149,26,0
"Block Group 4, Census Tract 8045.09",1171,26,0,0,0,0,0,0,12,58,36,0,13,33,20,32,166,38,19,237,93,319,62,7,0
"Block Group 1, Census Tract 8045.10",1188,0,0,27,0,0,23,48,18,132,0,36,55,62,25,0,453,28,66,98,22,72,23,0,0
"Block Group 2, Census Tract 8045.10",600,32,0,0,0,0,7,0,0,50,60,6,0,18,10,6,188,22,0,111,30,53,7,0,0
"Block Group 3, Census Tract 8045.10",867,37,0,0,0,0,0,29,0,109,39,79,0,10,10,8,202,18,31,128,39,128,0,0,0
"Block Group 4, Census Tract 8045.10",887,17,0,0,0,0,16,0,0,111,8,0,5,30,19,72,303,43,54,60,67,63,13,6,0
"Block Group 1, Census Tract 8045.11",1151,14,0,0,0,0,19,0,22,5,0,17,25,61,24,38,260,45,50,155,110,191,76,27,12
"Block Group 2, Census Tract 8045.11",264,23,0,18,0,3,0,0,16,0,0,19,37,0,0,4,32,35,11,5,10,36,15,0,0
"Block Group 1, Census Tract 8046.03",1822,13,0,0,0,0,0,0,0,56,0,0,19,16,0,33,725,12,20,373,108,269,151,27,0
"Block Group 2, Census Tract 8046.03",1072,0,0,0,0,0,0,0,0,0,0,62,0,0,26,0,141,89,43,195,27,419,53,0,17
"Block Group 3, Census Tract 8046.03",1513,0,0,0,0,0,0,0,0,0,0,9,9,0,0,29,145,10,0,205,44,681,309,60,12
"Block Group 1, Census Tract 8046.06",496,28,0,0,0,0,0,0,0,0,0,13,0,0,0,0,69,10,0,152,43,72,72,21,16
"Block Group 2, Census Tract 8046.06",1843,9,0,0,0,0,5,6,11,0,42,23,14,47,9,19,337,17,144,334,172,525,100,0,29
"Block Group 3, Census Tract 8046.06",925,16,0,0,0,0,0,0,0,0,0,0,0,0,0,20,164,12,87,88,55,322,154,0,7
"Block Group 4, Census Tract 8046.06",1882,3,0,0,0,0,0,0,0,1,0,0,0,0,25,11,292,54,194,213,107,642,258,21,61
"Block Group 1, Census Tract 8046.07",1580,56,0,0,0,0,0,0,0,0,0,0,0,15,0,0,336,0,105,231,147,388,237,65,0
"Block Group 2, Census Tract 8046.07",1563,58,0,0,0,0,0,0,0,0,0,0,0,0,0,15,464,0,94,309,89,339,177,18,0
"Block Group 3, Census Tract 8046.07",1065,11,0,0,24,0,0,0,0,0,0,0,0,0,0,32,109,36,136,126,148,300,127,16,0
"Block Group 4, Census Tract 8046.07",946,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,242,32,32,73,134,245,97,17,40
"Block Group 1, Census Tract 8046.08",959,0,0,0,0,0,0,0,0,22,0,10,0,14,11,9,221,6,29,156,93,305,66,16,1
"Block Group 2, Census Tract 8046.08",356,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,62,0,29,51,31,93,53,0,29
"Block Group 3, Census Tract 8046.08",1207,36,0,0,0,0,0,8,0,0,0,0,0,10,10,6,164,0,50,160,47,405,265,19,27
"Block Group 1, Census Tract 8046.09",1745,10,0,0,0,0,0,0,29,0,0,0,0,16,0,0,222,0,31,111,129,504,558,92,43
"Block Group 2, Census Tract 8046.09",1222,18,0,0,0,0,0,0,0,0,0,0,0,53,0,0,162,69,129,210,31,319,203,13,15
"Block Group 3, Census Tract 8046.09",1228,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,153,46,14,87,87,485,225,39,65
"Block Group 1, Census Tract 8046.10",1260,0,0,0,0,0,0,0,0,0,0,0,0,7,0,21,224,40,108,188,108,394,137,25,8
"Block Group 2, Census Tract 8046.10",593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,125,7,38,44,95,209,67,0,0
"Block Group 1, Census Tract 8046.11",1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,238,35,81,119,74,213,212,19,7
"Block Group 2, Census Tract 8046.11",1489,0,0,0,0,0,0,0,0,0,0,9,0,11,0,0,261,49,92,191,144,470,239,23,0
"Block Group 3, Census Tract 8046.11",715,0,0,0,0,0,10,0,0,0,0,0,9,0,8,9,103,17,57,52,70,237,134,9,0
"Block Group 1, Census Tract 8047.01",862,40,0,0,0,0,0,0,0,0,0,0,0,0,30,32,127,0,107,114,38,273,70,31,0
"Block Group 2, Census Tract 8047.01",678,0,0,0,0,0,0,0,0,0,0,0,0,0,26,22,126,21,78,96,48,176,69,7,9
"Block Group 3, Census Tract 8047.01",1390,3,0,0,0,0,0,0,0,0,0,20,1,24,14,0,360,31,92,215,68,459,56,47,0
"Block Group 4, Census Tract 8047.01",1363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,174,148,34,65,26,650,140,87,18
"Block Group 1, Census Tract 8047.05",812,0,0,0,0,0,0,0,0,0,0,34,0,0,0,11,95,0,47,79,137,271,93,45,0
"Block Group 2, Census Tract 8047.05",1104,0,0,0,0,0,0,0,0,48,0,0,8,33,27,23,250,60,46,148,74,294,67,12,14
"Block Group 3, Census Tract 8047.05",1108,0,0,0,0,0,0,0,0,42,8,49,8,38,0,8,192,17,44,203,72,318,90,19,0
"Block Group 1, Census Tract 8047.06",920,0,0,0,0,0,0,0,0,0,25,0,0,5,13,11,159,9,66,84,84,309,124,22,9
"Block Group 2, Census Tract 8047.06",749,5,0,0,0,0,0,0,0,10,0,0,0,0,0,10,109,15,79,71,68,271,84,27,0
"Block Group 1, Census Tract 8047.09",790,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,260,20,0,52,80,251,78,16,0
"Block Group 2, Census Tract 8047.09",926,25,0,0,0,0,36,0,0,24,0,0,23,98,0,35,147,25,29,189,19,187,77,12,0
"Block Group 3, Census Tract 8047.09",861,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,332,14,66,107,21,168,130,0,0
"Block Group 4, Census Tract 8047.09",1088,25,0,0,0,53,0,0,0,0,0,0,52,0,34,30,253,23,14,25,214,285,80,0,0
"Block Group 5, Census Tract 8047.09",518,0,0,0,0,0,11,0,0,10,0,0,9,0,16,0,105,16,8,67,57,142,62,0,15
"Block Group 1, Census Tract 8047.10",779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,80,129,85,300,31,0,0
"Block Group 2, Census Tract 8047.10",702,17,0,0,0,0,0,0,0,0,0,0,7,0,0,13,117,39,58,69,46,230,45,33,28
"Block Group 3, Census Tract 8047.10",1063,0,0,0,0,0,0,0,0,0,0,0,0,9,0,22,265,6,80,250,42,292,65,0,32
"Block Group 4, Census Tract 8047.10",443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,97,0,33,52,57,91,70,16,10
"Block Group 1, Census Tract 8047.11",1889,33,0,0,0,0,0,0,22,37,0,44,0,14,16,43,270,24,212,318,118,540,183,15,0
"Block Group 2, Census Tract 8047.11",775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,12,113,80,208,131,0,0
"Block Group 3, Census Tract 8047.11",2126,56,0,0,0,0,0,0,0,0,14,0,0,0,15,44,285,32,54,265,184,854,263,47,13
"Block Group 4, Census Tract 8047.11",624,0,0,0,0,0,0,0,0,0,0,0,12,4,0,13,167,20,8,67,87,169,73,4,0
"Block Group 1, Census Tract 8047.12",1612,19,0,11,0,0,0,0,0,5,0,0,0,15,0,14,400,8,63,214,145,455,224,19,20
"Block Group 2, Census Tract 8047.12",737,0,0,0,0,0,0,0,0,10,0,0,0,8,0,0,203,0,89,49,57,179,123,19,0
"Block Group 3, Census Tract 8047.12",1472,0,0,0,0,0,12,12,0,0,0,0,0,14,0,3,220,16,64,232,116,506,210,67,0
"Block Group 1, Census Tract 8047.13",1355,0,0,0,0,0,0,0,0,0,52,0,0,0,16,57,133,27,17,80,69,525,282,48,49
"Block Group 2, Census Tract 8047.13",1091,21,0,0,0,0,0,0,0,0,0,22,0,0,0,0,52,16,32,55,116,348,378,0,51
"Block Group 3, Census Tract 8047.13",572,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,55,34,64,139,49,119,80,16,0
"Block Group 4, Census Tract 8047.13",882,0,0,0,0,0,0,0,0,0,0,178,0,0,0,16,98,0,16,266,16,261,31,0,0
"Block Group 1, Census Tract 8047.14",636,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,60,38,68,90,78,248,30,0,8
"Block Group 2, Census Tract 8047.14",744,46,0,0,0,0,0,0,0,0,0,14,0,0,0,10,104,23,75,85,62,256,37,11,21
"Block Group 3, Census Tract 8047.14",965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,144,45,79,135,191,245,119,0,0
"Block Group 1, Census Tract 8047.15",998,16,0,0,0,38,0,0,0,34,0,37,0,70,0,72,288,26,26,143,11,142,81,0,14
"Block Group 2, Census Tract 8047.15",958,57,0,0,0,0,70,61,0,49,1,17,0,12,1,7,106,21,25,110,82,232,90,17,0
"Block Group 1, Census Tract 8047.16",1012,13,0,0,0,0,0,0,0,9,0,9,0,0,0,0,97,18,56,126,127,284,212,26,35
"Block Group 2, Census Tract 8047.16",1508,27,0,0,0,0,0,0,0,0,22,7,0,27,0,11,242,17,113,184,76,455,215,39,73
"Block Group 3, Census Tract 8047.16",726,21,0,0,0,0,0,0,0,7,0,0,7,0,38,17,201,0,51,94,88,142,60,0,0
"Block Group 1, Census Tract 8048.03",747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,22,99,71,64,185,186,13,15
"Block Group 2, Census Tract 8048.03",1157,19,0,0,0,0,0,0,0,16,0,50,0,41,0,0,145,23,57,182,89,411,79,45,0
"Block Group 3, Census Tract 8048.03",2124,32,0,0,0,0,0,0,0,0,0,133,0,16,0,23,320,49,237,373,202,445,265,0,29
"Block Group 1, Census Tract 8048.04",867,34,0,0,0,0,0,0,0,0,0,0,13,0,33,0,183,0,35,157,23,216,124,49,0
"Block Group 2, Census Tract 8048.04",1598,16,0,0,0,0,0,0,0,61,0,26,0,0,19,84,224,22,12,179,36,625,252,33,9
"Block Group 3, Census Tract 8048.04",693,0,0,0,0,0,0,0,0,63,0,0,67,27,0,0,57,19,39,74,47,190,100,10,0
"Block Group 4, Census Tract 8048.04",1257,14,0,0,0,0,0,0,0,0,0,45,0,0,0,15,269,35,79,177,129,317,176,0,1
"Block Group 1, Census Tract 8048.05",951,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,160,17,72,171,101,279,126,0,0
"Block Group 2, Census Tract 8048.05",603,55,0,0,0,0,0,0,0,0,0,0,0,0,0,23,170,0,43,82,43,173,14,0,0
"Block Group 3, Census Tract 8048.05",932,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,374,11,28,23,108,206,120,19,11
"Block Group 4, Census Tract 8048.05",2072,0,17,0,0,0,0,0,0,23,0,0,0,16,8,89,458,0,50,355,225,497,206,30,98
"Block Group 1, Census Tract 8048.06",425,0,0,0,0,0,0,0,17,0,0,0,0,0,0,20,92,46,30,100,13,96,11,0,0
"Block Group 2, Census Tract 8048.06",948,19,0,0,0,0,0,0,7,14,0,6,0,0,9,8,380,62,40,151,66,177,9,0,0
"Block Group 3, Census Tract 8048.06",995,33,0,0,0,0,0,0,0,0,0,0,13,24,31,30,327,37,34,198,69,85,86,25,3
"Block Group 1, Census Tract 8048.07",776,9,0,0,0,0,0,0,0,0,0,0,0,0,0,20,195,0,167,63,35,231,47,0,9
"Block Group 2, Census Tract 8048.07",658,0,0,0,0,0,0,0,0,17,0,29,0,0,0,8,189,17,19,139,15,130,73,12,10
"Block Group 3, Census Tract 8048.07",1442,30,8,0,0,0,0,0,14,32,11,9,22,30,7,91,290,29,98,260,185,289,37,0,0
"Block Group 4, Census Tract 8048.07",780,0,0,0,0,0,0,20,0,0,0,0,9,0,0,0,210,16,51,99,150,131,94,0,0
"Block Group 1, Census Tract 8048.08",469,0,0,0,0,0,0,0,0,3,0,0,13,0,0,9,58,5,22,61,34,165,90,6,3
"Block Group 2, Census Tract 8048.08",908,5,0,0,0,0,0,0,0,9,0,0,10,0,0,8,275,19,41,131,54,267,89,0,0
"Block Group 3, Census Tract 8048.08",425,8,0,0,0,0,0,0,0,0,0,5,0,0,0,8,124,14,43,49,29,90,36,15,4
"Block Group 1, Census Tract 8048.09",1104,0,0,0,0,0,0,0,11,0,0,0,0,0,0,25,296,21,88,125,97,316,88,14,23
"Block Group 2, Census Tract 8048.09",1164,0,0,0,0,0,0,0,0,0,0,0,8,0,9,42,230,9,43,150,86,356,187,18,26
"Block Group 3, Census Tract 8048.09",766,0,0,0,0,0,0,0,10,0,0,0,0,0,26,0,165,14,75,56,74,195,122,8,21
"Block Group 1, Census Tract 8048.10",717,26,0,0,0,0,0,0,0,13,0,0,0,0,0,0,134,14,14,212,17,165,113,0,9
"Block Group 2, Census Tract 8048.10",728,11,0,0,0,0,0,0,0,0,0,0,0,0,12,0,85,11,14,129,46,225,181,14,0
"Block Group 3, Census Tract 8048.10",2103,0,0,0,0,0,0,0,0,0,0,19,9,53,31,0,343,63,75,242,100,845,294,0,29
"Block Group 4, Census Tract 8048.10",1352,19,0,0,0,0,0,43,0,0,0,28,0,13,0,48,502,51,0,224,151,178,95,0,0
"Block Group 1, Census Tract 8049.01",1381,0,0,0,0,0,0,0,0,67,0,0,0,0,0,15,137,0,134,254,43,398,298,35,0
"Block Group 2, Census Tract 8049.01",739,11,0,0,0,0,0,0,0,0,0,0,0,14,0,0,104,0,26,93,71,260,104,30,26
"Block Group 3, Census Tract 8049.01",938,0,0,0,0,0,0,0,0,39,0,20,0,0,0,0,93,52,10,199,37,296,170,22,0
"Block Group 4, Census Tract 8049.01",463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,32,51,17,186,62,18,0
"Block Group 5, Census Tract 8049.01",604,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,15,43,58,14,107,191,0,48
"Block Group 6, Census Tract 8049.01",599,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,169,0,0,48,39,179,151,0,0
"Block Group 1, Census Tract 8049.02",1152,0,0,64,0,0,0,0,0,0,0,0,0,0,0,36,150,31,41,182,135,282,161,70,0
"Block Group 2, Census Tract 8049.02",633,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,89,28,13,43,31,220,195,0,13
"Block Group 3, Census Tract 8049.02",462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,74,0,10,24,75,142,110,14,0
"Block Group 4, Census Tract 8049.02",1020,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,178,0,64,149,141,386,60,15,0
"Block Group 5, Census Tract 8049.02",594,41,0,0,0,0,0,0,0,20,0,94,0,41,28,0,96,0,0,69,16,76,60,53,0
"Block Group 1, Census Tract 8050.01",724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,120,0,19,133,51,270,100,21,0
"Block Group 2, Census Tract 8050.01",842,0,0,0,0,0,0,0,0,0,0,43,0,0,0,10,160,0,59,93,42,269,120,46,0
"Block Group 3, Census Tract 8050.01",1117,0,0,0,0,0,0,0,0,0,0,0,0,0,27,11,139,32,74,87,121,345,213,50,18
"Block Group 4, Census Tract 8050.01",830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,25,9,111,50,300,132,49,20
"Block Group 1, Census Tract 8050.02",1719,35,0,0,0,0,0,0,0,60,0,49,0,0,120,47,282,19,37,151,127,630,126,36,0
"Block Group 2, Census Tract 8050.02",1353,34,0,0,0,0,0,0,136,0,0,0,49,17,93,0,241,17,136,98,143,244,145,0,0
"Block Group 3, Census Tract 8050.02",735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,13,41,136,56,268,19,16,0
"Block Group 4, Census Tract 8050.02",733,21,0,0,0,0,0,0,0,111,0,48,51,0,0,0,124,0,87,57,68,122,44,0,0
"Block Group 5, Census Tract 8050.02",675,0,0,0,0,0,0,0,0,0,0,0,0,14,0,24,226,90,123,13,15,140,15,15,0
"Block Group 1, Census Tract 8051.05",1650,168,0,0,0,66,42,0,21,529,32,141,102,169,0,21,139,0,16,69,45,77,13,0,0
"Block Group 2, Census Tract 8051.05",783,15,0,0,0,0,0,0,0,51,0,0,0,0,0,0,143,0,0,45,93,231,134,54,17
"Block Group 3, Census Tract 8051.05",1413,23,0,0,0,0,0,0,0,147,0,0,83,0,0,54,220,25,42,111,69,377,244,18,0
"Block Group 4, Census Tract 8051.05",538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,9,20,69,16,196,0,0,22
"Block Group 1, Census Tract 8051.06",968,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,205,10,88,99,35,353,144,5,10
"Block Group 2, Census Tract 8051.06",1291,7,0,0,0,0,0,0,39,12,0,10,0,0,15,20,162,10,20,171,151,396,206,50,22
"Block Group 1, Census Tract 8051.07",965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,12,128,117,111,332,99,6,17
"Block Group 2, Census Tract 8051.07",1016,24,0,0,0,0,0,0,0,0,0,0,0,0,36,0,223,14,29,206,116,221,126,0,21
"Block Group 3, Census Tract 8051.07",821,14,0,0,0,0,0,0,0,0,0,0,0,0,85,0,328,25,21,140,11,155,42,0,0
"Block Group 4, Census Tract 8051.07",1083,20,0,0,0,0,5,0,0,107,0,0,86,20,37,0,260,42,37,190,41,185,27,0,26
"Block Group 5, Census Tract 8051.07",566,72,0,0,0,0,0,0,0,123,66,66,0,0,0,0,98,0,0,39,0,47,55,0,0
"Block Group 1, Census Tract 8051.08",1921,0,0,0,0,0,0,0,0,11,0,135,87,0,42,51,632,47,106,264,82,381,55,28,0
"Block Group 2, Census Tract 8051.08",1314,50,0,0,0,0,8,0,8,0,0,0,24,18,0,28,146,24,30,234,39,577,128,0,0
"Block Group 3, Census Tract 8051.08",554,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,121,0,33,55,14,202,99,0,16
"Block Group 4, Census Tract 8051.08",708,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,212,18,88,130,34,116,82,5,0
"Block Group 1, Census Tract 8051.09",1017,24,0,0,0,0,0,0,47,19,0,14,0,29,0,24,336,19,72,76,105,142,104,0,6
"Block Group 2, Census Tract 8051.09",1277,0,0,0,0,0,0,0,0,0,0,25,0,0,13,0,134,0,85,107,121,508,158,75,51
"Block Group 3, Census Tract 8051.09",848,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,19,34,88,36,210,116,36,0
"Block Group 1, Census Tract 8051.10",1687,34,0,0,0,0,0,0,0,22,0,0,0,0,8,6,261,8,57,368,111,521,260,22,9
"Block Group 2, Census Tract 8051.10",801,0,0,0,0,0,0,0,0,0,0,0,5,26,7,0,218,24,20,125,32,166,124,37,17
"Block Group 3, Census Tract 8051.10",547,15,0,0,0,0,0,0,0,0,0,0,8,9,27,0,166,19,43,38,61,86,57,0,18
"Block Group 4, Census Tract 8051.10",376,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,72,9,9,62,16,131,46,0,0
"Block Group 1, Census Tract 8051.11",347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,107,14,18,60,0,75,46,0,11
"Block Group 2, Census Tract 8051.11",670,21,0,0,0,0,0,0,0,0,0,21,0,0,0,0,196,0,31,89,73,220,19,0,0
"Block Group 3, Census Tract 8051.11",1937,71,0,0,0,0,0,0,0,46,0,92,0,0,48,93,289,125,99,396,118,263,237,44,16
"Block Group 4, Census Tract 8051.11",465,0,0,0,0,0,0,0,0,0,0,0,61,0,15,12,37,0,58,144,33,19,51,0,35
"Block Group 5, Census Tract 8051.11",506,109,0,0,0,0,0,34,0,0,0,0,53,0,0,0,117,45,11,55,11,71,0,0,0
"Block Group 6, Census Tract 8051.11",801,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,116,37,0,0,0,526,79,0,17
"Block Group 1, Census Tract 8051.12",1478,69,0,0,0,0,18,0,0,50,17,50,33,16,12,86,434,10,78,146,104,268,61,26,0
"Block Group 2, Census Tract 8051.12",995,22,0,0,0,0,0,0,0,10,0,19,12,7,0,35,257,7,106,110,23,252,102,13,20
"Block Group 1, Census Tract 8052.01",707,0,0,0,0,0,0,0,0,0,0,0,0,43,14,6,84,0,5,114,67,219,113,42,0
"Block Group 2, Census Tract 8052.01",520,0,0,0,0,0,0,0,9,0,0,0,0,43,12,0,102,0,50,56,83,114,30,10,11
"Block Group 3, Census Tract 8052.01",1782,0,0,0,1,0,0,10,38,18,17,17,21,66,2,15,432,72,220,204,120,287,177,37,28
"Block Group 1, Census Tract 8052.02",582,12,0,0,0,0,0,0,0,0,0,0,0,0,0,29,57,0,19,19,13,232,171,15,15
"Block Group 2, Census Tract 8052.02",619,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,25,68,29,134,211,16,0
"Block Group 3, Census Tract 8052.02",825,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,128,11,58,168,91,255,68,22,9
"Block Group 4, Census Tract 8052.02",1083,9,0,0,0,0,0,0,0,0,15,10,0,0,0,33,191,24,128,58,118,366,92,0,39
"Block Group 1, Census Tract 8053.01",593,10,0,0,0,0,5,19,0,0,0,0,0,28,22,13,113,6,27,106,31,124,69,8,12
"Block Group 2, Census Tract 8053.01",1091,0,0,0,0,0,0,0,0,0,25,25,9,0,12,18,266,30,49,89,37,346,100,64,21
"Block Group 3, Census Tract 8053.01",660,41,0,0,0,0,20,0,0,0,0,20,9,0,0,28,148,9,9,83,72,182,16,23,0
"Block Group 1, Census Tract 8053.02",733,0,0,0,0,0,0,0,0,0,7,0,0,8,0,8,130,25,28,111,120,184,94,8,10
"Block Group 2, Census Tract 8053.02",1107,0,0,0,0,0,0,0,10,25,0,0,0,10,0,60,307,42,79,150,62,255,78,6,23
"Block Group 3, Census Tract 8053.02",1093,26,0,0,0,0,0,0,11,9,0,0,11,8,0,9,187,0,89,237,167,276,53,0,10
"Block Group 1, Census Tract 8054.01",1195,71,0,0,0,0,0,0,34,0,25,61,0,0,21,11,377,45,82,152,86,180,41,9,0
"Block Group 2, Census Tract 8054.01",753,0,0,0,0,0,16,0,8,0,0,0,0,33,0,21,94,0,61,179,69,162,80,20,10
"Block Group 3, Census Tract 8054.01",1100,25,0,0,0,0,8,0,6,0,0,4,0,56,0,18,314,35,81,44,56,347,68,38,0
"Block Group 1, Census Tract 8054.02",388,0,0,0,0,0,13,0,15,17,0,0,16,0,0,0,55,15,13,29,33,86,52,0,44
"Block Group 2, Census Tract 8054.02",963,0,0,0,0,0,0,22,0,0,0,0,0,0,18,31,244,31,80,26,143,259,63,23,23
"Block Group 3, Census Tract 8054.02",728,19,0,0,0,0,0,0,0,0,0,16,0,0,0,0,109,22,27,71,114,251,64,35,0
"Block Group 4, Census Tract 8054.02",912,0,0,0,0,0,0,0,17,0,0,17,0,13,0,48,252,49,32,46,84,242,96,16,0
"Block Group 5, Census Tract 8054.02",676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,83,120,131,126,33,0,0
"Block Group 1, Census Tract 8055.01",730,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,8,12,49,60,272,112,82,12
"Block Group 2, Census Tract 8055.01",1177,40,0,0,0,0,0,0,0,21,0,0,22,0,7,36,174,42,66,137,83,412,105,20,12
"Block Group 3, Census Tract 8055.01",893,40,0,0,0,0,0,0,0,0,0,0,0,22,25,0,191,38,14,119,41,279,111,6,7
"Block Group 1, Census Tract 8055.02",642,0,0,0,0,0,0,0,0,0,0,0,0,7,23,10,15,7,36,32,29,235,180,54,14
"Block Group 2, Census Tract 8055.02",600,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,13,7,22,42,271,129,33,25
"Block Group 3, Census Tract 8055.02",839,10,0,0,0,0,0,0,0,0,0,0,0,8,0,0,72,0,11,116,46,261,203,92,20
"Block Group 4, Census Tract 8055.02",609,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1,15,113,26,172,146,38,1
"Block Group 1, Census Tract 8056",896,21,0,0,0,11,0,0,0,0,0,0,7,0,0,0,114,13,42,93,47,290,181,52,25
"Block Group 2, Census Tract 8056",692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,32,67,18,220,188,88,25
"Block Group 3, Census Tract 8056",688,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,40,14,17,23,50,299,144,72,19
"Block Group 4, Census Tract 8056",575,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,13,83,35,221,152,18,9
"Block Group 1, Census Tract 8057.01",751,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,28,44,79,39,228,199,63,10
"Block Group 2, Census Tract 8057.01",454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,37,0,74,7,57,160,84,24,0
"Block Group 3, Census Tract 8057.01",763,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,104,0,45,141,29,276,86,43,15
"Block Group 4, Census Tract 8057.01",835,12,0,0,0,0,0,0,0,0,0,0,0,0,0,10,125,26,26,100,61,329,108,27,11
"Block Group 5, Census Tract 8057.01",650,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,18,27,69,9,283,156,45,0
"Block Group 1, Census Tract 8057.02",799,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,73,10,27,81,62,287,198,43,10
"Block Group 2, Census Tract 8057.02",547,0,0,0,0,5,0,0,0,0,0,0,0,0,5,18,60,0,40,50,63,226,71,4,5
"Block Group 1, Census Tract 8058.01",517,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,86,0,29,44,8,147,155,25,8
"Block Group 2, Census Tract 8058.01",664,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,88,2,54,137,40,190,67,57,27
"Block Group 3, Census Tract 8058.01",557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,25,71,40,178,114,36,16
"Block Group 1, Census Tract 8058.02",573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,73,12,50,105,56,162,58,23,24
"Block Group 2, Census Tract 8058.02",532,8,0,0,0,0,0,0,0,0,0,0,0,7,0,0,36,11,20,27,50,257,86,30,0
"Block Group 3, Census Tract 8058.02",879,0,0,0,0,0,0,0,0,3,11,25,3,9,18,12,79,33,23,95,19,350,178,21,0
"Block Group 4, Census Tract 8058.02",581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,24,49,31,298,78,27,0
"Block Group 5, Census Tract 8058.02",789,14,0,0,0,0,0,0,0,0,0,9,0,0,0,0,72,0,10,157,63,238,174,6,46
"Block Group 1, Census Tract 8059.01",1068,0,0,0,0,0,0,0,0,29,0,0,9,30,0,79,140,40,63,107,102,261,139,49,20
"Block Group 2, Census Tract 8059.01",1318,0,0,0,0,0,12,0,0,0,0,5,0,16,0,54,117,32,73,277,183,472,54,23,0
"Block Group 3, Census Tract 8059.01",785,0,0,0,0,0,0,0,0,0,0,10,10,17,0,17,149,17,51,116,58,157,119,42,22
"Block Group 1, Census Tract 8059.02",534,0,0,0,0,0,0,0,0,0,0,21,10,0,22,0,97,29,23,98,27,126,27,35,19
"Block Group 2, Census Tract 8059.02",1148,28,0,0,0,0,0,0,0,0,0,2,4,13,23,16,213,21,31,112,116,486,28,14,41
