area_name,Total,No schooling completed,Nursery school,Kindergarten,1st grade,2nd grade,3rd grade,4th grade,5th grade,6th grade,7th grade,8th grade,9th grade,10th grade,11th grade,"12th grade, no diploma",Regular high school diploma,GED or alternative credential,"Some college, less than 1 year","Some college, 1 or more years, no degree",Associate's degree,Bachelor's degree,Master's degree,Professional school degree,Doctorate degree
"Block Group 2, Census Tract 1902",968,31,0,0,0,0,9,0,0,24,44,69,169,0,15,0,245,33,13,104,54,102,56,0,0
"Block Group 3, Census Tract 1902",1012,36,0,0,0,0,12,25,0,20,30,86,100,31,51,24,197,41,58,78,72,114,37,0,0
"Block Group 4, Census Tract 1902",684,0,0,0,0,0,29,0,0,23,3,3,74,24,50,0,105,46,11,76,57,173,10,0,0
"Block Group 1, Census Tract 1903",799,26,0,0,0,20,0,0,0,60,0,9,28,43,0,0,337,32,65,69,6,86,18,0,0
"Block Group 2, Census Tract 1903",1151,0,0,0,0,0,0,28,0,44,0,7,35,0,0,32,390,29,51,241,72,164,58,0,0
"Block Group 3, Census Tract 1903",749,0,0,0,0,0,0,0,9,36,23,0,38,15,30,0,189,0,42,196,54,77,40,0,0
"Block Group 4, Census Tract 1903",838,37,0,0,12,14,0,15,20,55,0,47,29,25,0,52,247,7,0,82,61,86,49,0,0
"Block Group 1, Census Tract 1904.01",1103,0,0,0,0,0,0,0,5,0,0,0,23,7,25,34,232,24,80,203,115,213,120,10,12
"Block Group 2, Census Tract 1904.01",1387,35,0,0,0,13,22,0,13,48,46,66,33,26,52,29,387,78,19,117,148,216,39,0,0
"Block Group 1, Census Tract 1904.02",1271,49,0,0,5,0,0,0,6,107,7,9,30,0,0,17,417,103,64,113,82,164,61,28,9
"Block Group 2, Census Tract 1904.02",2085,95,0,0,0,27,7,0,38,62,8,106,171,18,16,75,614,58,84,287,96,273,50,0,0
"Block Group 1, Census Tract 1906.01",682,0,0,0,0,0,0,0,29,0,0,43,22,9,0,0,155,11,39,202,65,60,14,33,0
"Block Group 2, Census Tract 1906.01",551,25,0,0,0,0,8,0,0,70,0,27,93,0,0,0,124,0,0,56,62,34,30,22,0
"Block Group 3, Census Tract 1906.01",1560,121,0,0,0,0,0,22,0,105,0,10,62,25,0,130,515,69,52,158,106,82,103,0,0
"Block Group 1, Census Tract 1906.02",1272,65,0,0,0,26,0,8,0,110,0,42,95,97,39,38,365,21,47,87,60,163,9,0,0
"Block Group 2, Census Tract 1906.02",1274,20,0,0,0,19,0,5,6,133,11,59,41,43,70,37,357,57,38,209,24,125,20,0,0
"Block Group 3, Census Tract 1906.02",1147,22,0,0,0,0,10,0,24,152,40,86,57,0,0,72,238,53,38,72,128,116,39,0,0
"Block Group 1, Census Tract 1907.01",996,17,0,0,0,0,7,21,0,83,0,38,53,47,51,33,292,5,72,146,35,75,21,0,0
"Block Group 2, Census Tract 1907.01",813,29,0,0,0,0,14,7,11,67,0,18,50,7,0,18,253,26,39,83,68,87,36,0,0
"Block Group 1, Census Tract 1907.02",606,24,19,0,0,0,44,17,0,59,0,52,18,0,21,0,121,0,10,47,35,92,29,18,0
"Block Group 2, Census Tract 1907.02",910,32,0,0,0,28,0,0,28,195,0,0,123,46,17,19,211,23,58,56,19,39,0,16,0
"Block Group 3, Census Tract 1907.02",1408,44,0,0,0,21,31,32,7,186,13,74,209,16,9,36,262,96,24,132,80,97,39,0,0
"Block Group 1, Census Tract 1908",431,23,0,0,0,51,0,0,0,26,0,11,0,0,16,15,129,20,52,29,25,6,10,18,0
"Block Group 2, Census Tract 1908",721,21,0,0,0,0,0,23,0,28,22,0,25,10,49,0,210,51,0,129,80,29,44,0,0
"Block Group 3, Census Tract 1908",1150,33,0,0,21,13,0,19,34,150,31,0,68,10,36,43,315,124,10,97,21,110,15,0,0
"Block Group 4, Census Tract 1908",1188,98,0,0,0,0,53,0,44,80,0,123,76,25,11,31,286,33,9,185,9,48,77,0,0
"Block Group 5, Census Tract 1908",851,11,0,0,20,0,26,0,0,0,17,78,52,0,0,19,239,20,19,137,16,77,91,29,0
"Block Group 1, Census Tract 1909",1323,15,0,0,0,21,34,50,13,62,22,33,31,35,40,93,352,55,37,214,77,88,30,21,0
"Block Group 1, Census Tract 1910",734,6,0,0,0,0,17,0,28,91,13,35,27,36,0,40,166,27,11,138,24,70,0,5,0
"Block Group 2, Census Tract 1910",847,56,0,0,5,0,30,0,26,141,11,24,77,0,0,63,184,9,16,85,69,40,11,0,0
"Block Group 1, Census Tract 1911",742,35,0,0,0,0,24,19,7,88,22,54,55,14,0,26,208,23,47,52,28,0,31,9,0
"Block Group 2, Census Tract 1911",573,77,0,0,0,9,24,9,30,47,27,17,101,9,5,23,80,46,22,47,0,0,0,0,0
"Block Group 3, Census Tract 1911",526,23,0,0,23,15,0,0,0,53,0,0,21,0,0,9,178,71,49,38,37,9,0,0,0
"Block Group 4, Census Tract 1911",652,34,0,0,8,0,16,9,5,71,11,9,11,0,0,20,212,78,19,38,29,64,11,0,7
"Block Group 5, Census Tract 1911",1245,29,0,0,0,0,27,0,45,178,39,73,186,6,21,53,254,43,41,89,35,117,9,0,0
"Block Group 6, Census Tract 1911",534,27,0,0,0,0,0,0,14,0,0,10,53,49,20,24,161,37,18,63,10,29,19,0,0
"Block Group 1, Census Tract 1912",1531,18,0,0,0,32,45,57,41,344,27,35,124,53,63,126,273,46,45,109,24,61,0,1,7
"Block Group 2, Census Tract 1912",518,12,0,0,16,11,32,0,18,13,12,50,28,0,12,42,95,20,13,89,21,14,20,0,0
"Block Group 1, Census Tract 1913.01",1177,59,0,0,0,0,21,0,22,118,26,29,34,0,97,68,328,21,34,114,48,131,26,1,0
"Block Group 2, Census Tract 1913.01",982,32,0,0,0,24,0,0,0,55,0,90,117,112,71,0,290,28,8,37,22,83,13,0,0
"Block Group 3, Census Tract 1913.01",1190,63,0,0,0,22,0,0,0,81,0,21,170,58,26,33,230,42,152,54,115,114,9,0,0
"Block Group 1, Census Tract 1913.02",1508,36,0,0,0,0,0,78,49,185,0,20,179,32,32,117,352,108,68,151,10,74,17,0,0
"Block Group 2, Census Tract 1913.02",1497,19,0,0,0,0,85,8,17,74,9,87,100,0,77,55,488,23,38,214,97,74,32,0,0
"Block Group 1, Census Tract 2001",609,46,0,0,0,0,0,0,10,69,0,15,0,0,18,0,99,13,55,89,26,140,29,0,0
"Block Group 2, Census Tract 2001",1134,78,0,0,0,0,0,16,11,154,0,65,25,13,0,76,225,82,32,159,45,96,49,0,8
"Block Group 3, Census Tract 2001",1202,18,0,0,0,3,0,0,0,72,36,49,32,33,12,57,289,39,40,184,57,140,117,15,9
"Block Group 1, Census Tract 2002",861,35,0,0,21,0,0,18,0,50,27,0,26,32,10,56,245,24,54,90,75,71,27,0,0
"Block Group 2, Census Tract 2002",664,0,0,0,0,0,20,22,0,20,18,20,20,0,27,53,241,5,33,78,33,53,21,0,0
"Block Group 3, Census Tract 2002",662,49,0,0,0,0,25,27,53,61,0,0,0,11,41,20,131,30,43,68,47,31,25,0,0
"Block Group 4, Census Tract 2002",931,81,0,0,0,18,2,30,0,30,21,34,17,21,24,19,392,24,39,63,22,61,33,0,0
"Block Group 1, Census Tract 2003",652,65,0,0,0,0,1,5,2,100,10,40,18,13,29,13,105,34,44,91,35,38,9,0,0
"Block Group 2, Census Tract 2003",593,49,0,3,0,18,17,0,10,86,0,21,85,29,10,29,131,0,0,69,0,21,15,0,0
"Block Group 1, Census Tract 2004.01",619,21,0,0,0,53,4,0,7,37,0,67,53,23,48,9,101,31,21,84,29,25,6,0,0
"Block Group 2, Census Tract 2004.01",1687,102,0,0,21,13,37,9,31,257,15,37,82,94,177,63,204,102,68,128,102,90,29,13,13
"Block Group 1, Census Tract 2004.02",716,17,0,0,0,0,24,0,23,80,7,0,98,25,12,0,117,25,10,154,43,71,10,0,0
"Block Group 2, Census Tract 2004.02",894,107,0,0,0,0,29,24,0,92,0,26,49,14,27,21,136,26,77,138,42,74,12,0,0
"Block Group 3, Census Tract 2004.02",944,9,0,0,0,9,11,0,11,105,0,20,112,19,57,0,219,9,45,172,89,25,26,6,0
"Block Group 1, Census Tract 2101",990,16,0,0,0,0,0,16,0,58,0,0,9,0,37,22,227,54,7,59,28,289,94,58,16
"Block Group 2, Census Tract 2101",813,29,0,0,0,0,0,0,9,17,10,2,23,79,35,0,63,10,21,104,25,289,97,0,0
"Block Group 3, Census Tract 2101",684,0,0,0,0,0,0,14,0,39,18,0,0,54,0,20,102,22,25,92,50,155,93,0,0
"Block Group 1, Census Tract 2104",1215,30,0,0,0,20,0,6,0,60,15,46,21,26,12,31,342,21,54,142,87,210,76,8,8
"Block Group 2, Census Tract 2104",627,5,0,0,0,0,20,5,19,69,0,44,0,10,0,4,99,47,16,138,23,120,8,0,0
"Block Group 1, Census Tract 2105.01",785,0,0,0,0,0,0,13,0,203,18,0,86,0,10,0,120,0,0,131,54,103,26,0,21
"Block Group 2, Census Tract 2105.01",1859,15,0,0,0,0,35,12,53,133,4,41,103,89,18,14,446,24,48,224,121,259,151,45,24
"Block Group 1, Census Tract 2105.02",1259,53,0,0,0,16,0,13,0,171,9,35,13,0,18,12,323,14,90,228,40,121,98,0,5
"Block Group 2, Census Tract 2105.02",814,57,0,0,0,0,0,0,0,122,0,10,20,38,0,59,154,9,28,140,11,143,16,0,7
"Block Group 3, Census Tract 2105.02",797,0,0,0,0,0,11,0,0,117,0,0,0,53,0,0,376,8,34,61,17,62,42,11,5
"Block Group 1, Census Tract 2106.01",274,6,0,0,0,0,0,0,0,32,0,0,22,0,12,16,79,0,18,30,8,42,0,9,0
"Block Group 2, Census Tract 2106.01",525,0,0,0,0,0,0,0,0,59,0,0,12,7,0,0,105,10,54,76,30,143,29,0,0
"Block Group 3, Census Tract 2106.01",1174,71,0,0,0,0,0,43,28,254,0,0,22,6,15,76,158,46,40,102,50,192,56,15,0
"Block Group 1, Census Tract 2106.02",955,39,0,0,0,0,20,0,8,17,0,18,31,6,18,50,121,77,0,106,61,172,195,16,0
"Block Group 2, Census Tract 2106.02",606,0,0,0,0,8,0,0,0,96,0,0,20,13,0,0,181,6,0,99,25,125,33,0,0
"Block Group 3, Census Tract 2106.02",1241,32,0,0,0,15,16,0,16,90,8,35,43,0,11,16,352,33,67,123,39,193,144,8,0
"Block Group 1, Census Tract 2107",592,9,0,0,0,0,0,0,0,121,0,0,0,12,22,18,21,35,0,44,30,247,28,0,5
"Block Group 2, Census Tract 2107",1033,9,0,0,0,0,26,0,0,0,0,31,19,0,50,35,286,70,28,107,51,175,111,9,26
"Block Group 3, Census Tract 2107",1375,18,0,0,0,8,43,8,9,133,0,0,27,55,0,32,341,45,9,102,145,235,143,16,6
"Block Group 1, Census Tract 2108",844,35,0,0,0,0,8,14,8,56,8,12,0,0,30,14,208,16,41,86,29,174,94,6,5
"Block Group 1, Census Tract 2109",1441,11,0,0,0,0,75,8,0,110,0,30,0,8,47,63,311,10,58,64,43,402,182,14,5
"Block Group 2, Census Tract 2109",631,48,0,0,0,0,9,0,0,8,0,0,0,10,0,0,213,0,0,36,12,192,84,19,0
"Block Group 1, Census Tract 2203",1001,34,0,0,0,0,0,0,0,21,0,0,6,0,8,9,84,17,24,127,20,418,172,41,20
"Block Group 2, Census Tract 2203",724,11,0,0,0,0,0,6,6,23,11,6,4,0,0,12,62,7,4,122,34,284,119,13,0
"Block Group 1, Census Tract 2204",883,0,0,0,0,23,0,0,11,0,0,0,49,13,0,0,100,17,12,150,48,278,134,46,2
"Block Group 2, Census Tract 2204",1036,11,0,0,0,0,0,0,8,51,21,0,0,9,0,11,173,0,14,175,19,344,158,35,7
"Block Group 1, Census Tract 2205",833,4,0,0,0,0,0,0,0,0,0,0,0,0,7,8,62,0,18,47,44,441,170,8,24
"Block Group 2, Census Tract 2205",610,0,0,0,0,0,0,0,0,9,0,0,0,0,0,17,133,0,0,47,0,280,114,0,10
"Block Group 3, Census Tract 2205",704,5,0,0,0,5,23,0,0,49,0,0,17,16,0,0,100,10,24,36,11,237,125,20,26
"Block Group 1, Census Tract 2206.01",605,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,58,30,41,60,47,246,83,21,6
"Block Group 2, Census Tract 2206.01",731,0,0,0,0,0,0,0,9,45,9,5,10,17,32,1,94,19,22,124,68,157,108,6,5
"Block Group 1, Census Tract 2206.02",337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,14,47,0,153,94,0,0
"Block Group 2, Census Tract 2206.02",585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,49,78,310,59,14,0
"Block Group 3, Census Tract 2206.02",1045,52,0,0,0,0,27,0,0,76,0,0,10,67,0,55,236,39,43,120,14,264,27,15,0
"Block Group 4, Census Tract 2206.02",1088,0,0,0,0,0,0,0,0,0,0,0,0,40,30,0,230,11,63,182,39,343,138,12,0
"Block Group 5, Census Tract 2206.02",799,0,0,0,0,0,0,0,0,61,0,0,0,0,38,0,230,0,0,64,75,257,55,19,0
"Block Group 1, Census Tract 2207.01",710,16,0,0,0,0,0,0,29,106,0,11,0,31,0,9,229,0,0,27,75,129,38,10,0
"Block Group 2, Census Tract 2207.01",433,14,0,0,0,0,0,21,0,0,0,0,0,0,0,0,106,10,0,59,0,134,54,18,17
"Block Group 3, Census Tract 2207.01",1110,13,0,0,0,0,9,0,0,0,12,0,92,39,0,0,409,29,76,147,20,169,49,46,0
"Block Group 1, Census Tract 2207.02",742,0,0,0,0,19,27,27,0,49,32,0,0,26,18,16,188,27,13,101,43,149,0,7,0
"Block Group 2, Census Tract 2207.02",404,0,0,0,0,0,17,0,0,15,0,16,0,18,39,0,61,0,10,60,45,83,32,8,0
"Block Group 3, Census Tract 2207.02",615,0,0,0,0,0,0,0,0,0,0,28,0,7,30,13,184,27,17,107,51,106,20,9,16
"Block Group 4, Census Tract 2207.02",542,0,0,0,0,0,0,17,0,89,16,27,17,0,0,9,59,0,12,40,21,172,38,25,0
"Block Group 1, Census Tract 2209.01",610,18,0,0,19,12,0,17,0,11,0,21,0,0,12,17,178,62,32,64,47,63,37,0,0
"Block Group 2, Census Tract 2209.01",715,55,0,0,0,0,0,0,0,34,0,43,0,0,54,48,242,10,47,68,20,78,16,0,0
"Block Group 3, Census Tract 2209.01",539,71,0,0,0,0,0,11,0,58,13,0,0,10,43,11,102,14,45,56,66,18,21,0,0
"Block Group 1, Census Tract 2209.02",696,33,0,0,0,9,0,0,21,19,0,5,10,20,12,14,288,16,26,55,35,85,44,4,0
"Block Group 2, Census Tract 2209.02",1210,25,0,0,0,11,9,0,4,79,0,29,38,5,21,34,413,56,82,176,39,113,68,0,8
"Block Group 1, Census Tract 2210",925,14,0,0,0,0,10,0,0,19,25,16,5,17,0,0,255,17,40,71,66,229,131,5,5
"Block Group 2, Census Tract 2210",861,13,0,0,10,21,0,23,12,97,0,17,9,13,23,32,175,24,47,62,67,133,73,0,10
"Block Group 1, Census Tract 2211",1319,0,0,0,0,0,0,0,0,0,8,32,0,37,26,30,340,36,18,236,7,365,143,31,10
"Block Group 2, Census Tract 2211",1322,24,0,0,0,0,19,0,9,0,9,97,10,0,34,18,195,22,128,137,56,389,87,79,9
"Block Group 3, Census Tract 2211",874,24,0,0,0,0,57,0,0,0,19,32,0,0,26,0,290,0,17,107,17,177,100,8,0
"Block Group 1, Census Tract 2212",995,0,0,0,0,0,0,20,0,9,0,12,28,22,10,14,125,6,40,59,91,364,128,26,41
"Block Group 2, Census Tract 2212",1155,21,0,0,0,0,0,0,0,0,0,15,9,12,1,43,280,11,27,52,69,378,193,18,26
"Block Group 1, Census Tract 2213",836,8,0,0,0,0,0,0,0,86,0,31,8,9,0,14,117,0,23,59,27,331,88,27,8
"Block Group 2, Census Tract 2213",782,0,0,0,0,18,0,0,0,0,12,0,0,17,43,0,55,12,74,121,16,320,74,20,0
"Block Group 3, Census Tract 2213",386,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,44,0,8,15,16,147,105,11,30
"Block Group 1, Census Tract 2214",708,6,0,0,0,0,0,0,0,18,11,0,0,36,0,29,153,0,5,85,57,186,94,28,0
"Block Group 2, Census Tract 2214",435,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,54,24,187,122,23,9
"Block Group 3, Census Tract 2214",984,14,0,0,0,0,0,0,0,0,0,25,10,0,40,8,194,37,42,144,32,337,84,17,0
"Block Group 1, Census Tract 2215",886,16,0,0,0,7,15,19,0,20,0,112,0,0,0,18,74,17,63,60,32,322,71,33,7
"Block Group 2, Census Tract 2215",1434,19,0,0,0,0,0,0,0,10,9,18,0,26,0,30,318,17,50,170,157,402,174,34,0
"Block Group 1, Census Tract 2216",1023,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,50,0,28,48,20,459,301,97,17
"Block Group 2, Census Tract 2216",1210,0,0,0,0,0,8,0,0,0,0,0,22,0,0,8,150,14,32,76,67,520,183,67,63
"Block Group 1, Census Tract 2222",758,0,0,0,0,0,0,0,0,9,0,0,0,5,0,5,13,17,16,91,0,273,216,87,26
"Block Group 2, Census Tract 2222",786,4,0,0,0,0,0,0,0,0,0,4,3,1,0,2,30,9,17,22,15,442,142,82,13
"Block Group 1, Census Tract 2225",1094,46,0,0,0,8,7,0,0,14,0,27,0,15,40,5,366,12,37,80,63,251,82,24,17
"Block Group 1, Census Tract 2226",1163,12,0,0,4,0,5,0,0,37,7,0,30,16,5,28,208,22,53,157,86,309,132,17,35
"Block Group 1, Census Tract 2227",581,53,0,0,0,0,0,0,0,5,0,4,0,4,34,0,118,17,25,44,26,146,61,8,36
"Block Group 2, Census Tract 2227",1048,12,0,0,0,0,0,8,0,24,10,20,36,19,24,34,327,28,13,135,86,227,41,4,0
"Block Group 1, Census Tract 2228",664,35,0,0,18,31,0,0,0,17,4,39,21,10,18,4,202,19,14,48,63,79,41,1,0
"Block Group 1, Census Tract 2229",556,41,0,0,0,12,0,0,0,9,0,32,4,30,3,11,153,3,25,37,101,35,57,0,3
"Block Group 1, Census Tract 2301",1024,4,0,0,0,0,0,10,0,51,0,12,31,6,30,13,152,57,51,174,90,271,56,16,0
"Block Group 1, Census Tract 2302",1201,37,0,0,0,30,0,27,19,45,0,105,79,52,37,53,291,57,39,176,59,90,5,0,0
"Block Group 1, Census Tract 2303",608,42,0,0,0,0,10,5,0,59,0,32,7,0,25,14,173,24,26,75,41,53,18,4,0
"Block Group 1, Census Tract 2304",802,33,0,0,0,0,0,12,3,105,6,10,17,0,52,23,180,27,15,133,30,107,28,15,6
"Block Group 2, Census Tract 2304",766,51,0,0,0,5,20,6,27,100,0,63,0,16,35,14,143,18,24,139,30,49,18,8,0
"Block Group 1, Census Tract 2305",1070,38,0,0,0,7,0,30,20,75,44,44,61,45,16,24,253,88,59,91,29,138,8,0,0
"Block Group 2, Census Tract 2305",1068,58,0,0,0,7,26,0,16,107,0,47,67,38,0,61,268,103,2,89,81,94,4,0,0
"Block Group 1, Census Tract 2306",362,13,0,0,0,0,0,0,0,0,0,37,0,0,0,33,170,57,0,25,27,0,0,0,0
"Block Group 2, Census Tract 2306",965,0,0,0,0,0,0,0,0,0,0,74,25,27,41,89,333,115,52,79,53,77,0,0,0
"Block Group 3, Census Tract 2306",408,0,0,0,0,0,0,0,0,72,0,0,0,31,7,0,160,0,0,100,27,11,0,0,0
"Block Group 4, Census Tract 2306",563,0,0,0,0,0,0,0,0,76,0,51,16,18,32,20,123,0,57,35,71,25,39,0,0
"Block Group 5, Census Tract 2306",757,8,0,0,0,0,20,29,0,34,0,11,0,22,42,87,177,97,21,75,28,76,12,10,8
"Block Group 6, Census Tract 2306",524,36,0,0,0,16,0,36,0,72,0,8,24,22,18,21,72,37,0,35,17,88,22,0,0
"Block Group 1, Census Tract 2307",805,21,0,0,29,0,81,11,0,10,0,24,0,58,27,43,273,0,65,44,32,62,25,0,0
"Block Group 2, Census Tract 2307",478,29,0,0,32,0,0,31,0,28,0,0,18,21,14,20,147,0,37,39,0,38,24,0,0
"Block Group 3, Census Tract 2307",775,52,0,0,0,0,24,20,35,41,0,20,57,58,0,37,206,62,0,66,35,32,0,30,0
"Block Group 4, Census Tract 2307",1114,47,14,20,9,15,19,0,18,88,0,0,15,43,0,43,402,0,33,142,119,56,31,0,0
"Block Group 1, Census Tract 2308",833,22,0,0,16,0,4,11,9,37,1,48,32,1,20,26,182,81,30,146,39,83,38,7,0
"Block Group 1, Census Tract 2309",1020,12,0,0,0,0,0,0,22,0,0,10,64,0,34,38,256,29,20,196,53,222,55,0,9
"Block Group 2, Census Tract 2309",1126,7,0,0,8,12,0,20,13,54,0,32,10,31,11,46,197,28,56,159,48,291,80,23,0
"Block Group 3, Census Tract 2309",1152,5,0,0,0,0,0,0,21,27,4,83,54,59,27,33,361,23,35,210,5,139,61,5,0
"Block Group 1, Census Tract 2311",788,14,0,0,5,5,5,0,0,10,4,32,10,33,42,8,344,23,26,142,20,33,29,0,3
"Block Group 1, Census Tract 2312",661,26,0,0,0,0,42,18,0,15,16,99,0,54,33,0,177,10,24,32,23,55,37,0,0
"Block Group 2, Census Tract 2312",612,0,0,0,0,0,0,0,0,0,17,25,29,69,40,22,125,48,27,163,10,37,0,0,0
"Block Group 3, Census Tract 2312",443,0,0,0,0,0,0,0,0,18,0,0,19,18,43,17,130,38,69,38,22,0,31,0,0
"Block Group 4, Census Tract 2312",997,18,0,2,0,18,0,2,20,37,0,86,34,76,64,0,205,64,72,156,44,87,12,0,0
"Block Group 5, Census Tract 2312",572,20,0,0,13,0,15,0,19,0,19,67,0,39,44,9,62,10,49,133,21,41,11,0,0
"Block Group 1, Census Tract 2315",436,0,0,0,0,0,0,0,0,0,0,0,19,33,21,0,239,16,19,64,0,25,0,0,0
"Block Group 2, Census Tract 2315",706,0,0,0,0,0,0,0,0,0,2,1,0,2,107,46,310,63,6,133,4,16,16,0,0
"Block Group 3, Census Tract 2315",153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,56,35,25,0,21,0
"Block Group 4, Census Tract 2315",735,0,0,0,0,0,0,0,0,32,49,0,0,0,0,59,219,0,93,194,35,36,18,0,0
"Block Group 5, Census Tract 2315",624,30,0,0,0,0,0,0,45,0,42,0,0,32,25,34,346,16,0,18,36,0,0,0,0
"Block Group 6, Census Tract 2315",1308,53,0,0,0,0,0,0,0,61,0,27,149,137,57,76,245,16,41,293,71,82,0,0,0
"Block Group 1, Census Tract 2402",1262,5,0,0,0,0,0,0,0,0,0,42,4,0,6,9,180,5,19,76,17,630,164,85,20
"Block Group 1, Census Tract 2403",1000,5,0,0,0,0,11,0,0,6,0,4,0,0,0,8,36,6,10,59,35,502,201,101,16
"Block Group 1, Census Tract 2405",1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,17,45,50,924,491,180,27
"Block Group 1, Census Tract 2406",1039,9,0,0,28,8,7,0,0,8,0,0,8,0,5,50,135,10,36,45,35,357,164,122,12
"Block Group 1, Census Tract 2407",1083,22,0,0,0,7,0,17,0,10,0,35,5,25,18,18,227,10,21,40,122,305,142,29,30
"Block Group 1, Census Tract 2408",521,0,0,0,0,0,0,0,0,10,0,22,10,8,26,75,123,0,4,87,13,82,41,0,20
"Block Group 2, Census Tract 2408",589,30,0,0,0,0,0,0,9,20,0,0,10,4,5,5,147,11,18,85,25,149,41,0,30
"Block Group 1, Census Tract 2409",862,37,0,0,0,0,10,0,0,37,23,33,14,0,3,30,194,20,27,137,38,114,110,26,9
"Block Group 1, Census Tract 2410",638,21,0,0,0,0,0,9,0,23,0,0,0,18,9,12,159,11,24,44,40,162,95,11,0
"Block Group 2, Census Tract 2410",661,33,0,0,4,19,11,20,0,17,13,25,19,25,24,0,108,6,14,71,37,159,46,5,5
"Block Group 1, Census Tract 2411",1372,30,0,0,0,0,67,0,0,31,32,24,0,0,0,0,157,10,8,239,41,506,150,44,33
"Block Group 2, Census Tract 2411",1504,0,0,0,0,0,0,16,0,0,0,0,0,0,35,59,222,31,59,101,130,682,110,59,0
"Block Group 1, Census Tract 2412",691,29,0,0,0,6,0,0,0,0,6,0,0,0,0,0,52,6,8,57,33,278,150,60,6
"Block Group 2, Census Tract 2412",669,18,0,0,0,14,0,27,0,23,53,0,16,11,0,12,50,2,11,20,48,221,70,53,20
"Block Group 1, Census Tract 2413",1442,24,0,0,0,0,0,0,0,0,7,7,7,14,0,8,162,17,36,62,31,647,303,115,2
"Block Group 1, Census Tract 2414",899,52,0,0,0,0,0,0,40,55,0,96,0,0,0,0,72,0,0,0,42,321,166,41,14
"Block Group 2, Census Tract 2414",676,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,13,39,51,446,77,38,0
"Block Group 3, Census Tract 2414",962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,207,12,442,122,116,19
"Block Group 4, Census Tract 2414",1520,13,0,0,0,0,0,0,0,0,0,0,0,0,13,0,30,0,0,59,0,793,314,198,100
"Block Group 1, Census Tract 2415",1377,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,92,2,0,116,76,616,267,188,2
"Block Group 2, Census Tract 2415",599,0,0,0,0,0,0,0,23,21,0,0,0,0,0,0,34,0,8,99,22,302,34,56,0
"Block Group 3, Census Tract 2415",533,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,24,49,13,277,89,63,9
"Block Group 1, Census Tract 2416",1023,0,0,0,0,0,0,0,6,24,0,0,17,0,0,18,54,5,18,34,45,553,81,124,44
"Block Group 2, Census Tract 2416",1753,40,0,0,0,0,0,0,9,42,49,0,0,47,0,10,80,0,96,164,32,808,272,87,17
"Block Group 1, Census Tract 2420",1543,39,0,0,0,0,0,0,21,55,0,68,0,0,0,44,66,22,17,256,36,714,173,32,0
"Block Group 2, Census Tract 2420",1247,61,0,0,0,15,15,0,0,106,43,0,0,0,0,65,166,13,69,47,25,505,75,28,14
"Block Group 3, Census Tract 2420",1173,0,0,0,0,0,0,0,39,72,0,0,0,0,2,15,155,77,17,267,42,257,184,46,0
"Block Group 1, Census Tract 2421",539,14,0,0,0,0,0,0,0,0,18,0,0,0,0,19,0,11,8,14,0,253,90,87,25
"Block Group 2, Census Tract 2421",1175,52,0,0,0,0,9,0,0,0,0,0,0,0,9,12,203,0,0,27,21,510,227,105,0
"Block Group 3, Census Tract 2421",1199,0,0,0,0,13,0,0,0,12,0,0,0,0,0,0,32,0,0,71,27,689,296,31,28
"Block Group 1, Census Tract 2422",1258,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,134,7,0,48,65,556,252,112,46
"Block Group 2, Census Tract 2422",1272,0,0,0,0,0,0,10,0,23,0,25,9,0,0,12,90,6,18,43,0,552,317,127,40
"Block Group 1, Census Tract 2423",1159,0,0,0,0,0,10,0,0,0,0,8,0,0,0,0,72,12,9,165,25,532,206,104,16
"Block Group 2, Census Tract 2423",1478,23,0,0,0,0,0,0,0,0,9,0,0,0,0,42,59,12,40,80,82,718,207,73,133
"Block Group 1, Census Tract 2424",902,0,0,0,0,0,0,0,0,0,10,23,0,0,10,0,9,22,9,45,34,413,227,35,65
"Block Group 2, Census Tract 2424",1405,12,0,0,0,10,31,0,0,11,53,6,0,11,0,48,78,59,86,150,80,490,230,18,32
"Block Group 1, Census Tract 2425",1371,0,0,0,0,0,24,14,8,7,0,62,0,92,0,24,115,50,16,213,31,468,184,30,33
"Block Group 2, Census Tract 2425",1480,97,0,0,0,0,0,14,0,0,0,45,0,31,0,30,170,22,45,330,22,522,124,12,16
"Block Group 1, Census Tract 2426",776,64,0,0,0,0,0,0,0,54,0,102,14,15,67,0,93,10,0,60,18,249,30,0,0
"Block Group 2, Census Tract 2426",1299,42,0,0,0,32,0,0,0,31,0,22,39,24,27,0,163,35,71,72,54,474,196,17,0
