area_name,Total,No schooling completed,Nursery school,Kindergarten,1st grade,2nd grade,3rd grade,4th grade,5th grade,6th grade,7th grade,8th grade,9th grade,10th grade,11th grade,"12th grade, no diploma",Regular high school diploma,GED or alternative credential,"Some college, less than 1 year","Some college, 1 or more years, no degree",Associate's degree,Bachelor's degree,Master's degree,Professional school degree,Doctorate degree
"Block Group 2, Census Tract 8036.12",1065,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,192,15,38,232,131,349,104,0,0
"Block Group 1, Census Tract 8036.13",1422,51,0,0,0,17,0,0,0,296,0,273,0,76,0,16,313,15,77,8,68,190,22,0,0
"Block Group 2, Census Tract 8036.13",625,0,0,0,0,100,29,0,0,86,0,11,17,0,0,0,51,0,115,115,10,79,12,0,0
"Block Group 1, Census Tract 8036.14",915,14,0,0,0,0,0,0,0,11,39,112,76,27,0,20,197,14,51,40,43,178,89,4,0
"Block Group 2, Census Tract 8036.14",2010,148,0,0,0,0,0,0,0,234,96,166,9,0,0,10,482,0,85,293,115,305,51,16,0
"Block Group 1, Census Tract 8036.15",969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,126,34,16,26,26,327,359,29,13
"Block Group 2, Census Tract 8036.15",683,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,117,162,100,183,15,0,0
"Block Group 1, Census Tract 8036.16",1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,49,91,121,620,135,46,30
"Block Group 2, Census Tract 8036.16",413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,16,65,98,145,31,24,0
"Block Group 3, Census Tract 8036.16",1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,190,0,0,572,59,460,384,16,33
"Block Group 1, Census Tract 8037.01",1056,0,0,0,0,0,0,0,0,0,0,0,6,0,16,107,137,26,64,33,151,331,162,23,0
"Block Group 2, Census Tract 8037.01",1034,7,0,0,0,0,0,0,0,0,0,9,0,0,22,0,198,5,14,189,39,353,174,11,13
"Block Group 1, Census Tract 8037.02",669,0,0,0,0,0,0,0,0,0,0,0,12,12,32,0,153,12,37,61,21,240,43,46,0
"Block Group 2, Census Tract 8037.02",1447,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,27,96,29,514,600,38,41
"Block Group 3, Census Tract 8037.02",1083,12,0,0,0,0,0,0,0,0,0,16,0,0,0,0,203,14,40,65,72,414,173,43,31
"Block Group 4, Census Tract 8037.02",1336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,47,14,53,257,107,409,435,0,0
"Block Group 1, Census Tract 8038",783,15,0,0,0,0,0,0,0,0,0,34,0,0,0,28,140,7,111,111,101,162,60,7,7
"Block Group 2, Census Tract 8038",537,0,0,0,0,0,0,0,0,0,7,0,0,0,8,10,140,9,15,22,87,156,54,6,23
"Block Group 3, Census Tract 8038",1135,0,0,0,0,0,0,0,0,0,2,19,0,0,2,16,79,61,24,231,147,402,91,45,16
"Block Group 4, Census Tract 8038",646,8,0,0,0,0,0,0,0,0,0,0,0,0,0,24,92,0,16,75,23,236,153,19,0
"Block Group 1, Census Tract 8039.01",1586,0,0,0,0,0,0,0,0,0,0,0,8,61,23,32,237,23,118,224,61,493,279,12,15
"Block Group 2, Census Tract 8039.01",1424,9,0,0,0,0,0,7,0,0,0,21,68,0,0,12,131,73,65,163,65,515,276,19,0
"Block Group 1, Census Tract 8039.02",781,0,0,0,0,0,0,0,0,0,0,0,27,0,33,0,188,7,95,71,34,174,141,11,0
"Block Group 2, Census Tract 8039.02",599,0,0,0,0,0,0,0,0,9,0,0,0,0,0,11,126,45,56,65,145,106,26,10,0
"Block Group 3, Census Tract 8039.02",1065,11,0,0,0,0,0,0,7,37,0,74,8,14,7,8,290,29,95,101,71,230,75,8,0
"Block Group 1, Census Tract 8040",1592,4,0,0,0,0,0,27,61,27,5,8,0,0,8,14,533,39,139,154,91,381,86,6,9
"Block Group 2, Census Tract 8040",2044,0,0,0,61,0,11,0,0,0,0,0,29,30,8,65,334,28,177,288,216,561,206,9,21
"Block Group 1, Census Tract 8041.02",1329,0,0,0,0,0,0,0,0,0,0,20,0,14,0,15,105,0,117,186,64,448,267,43,50
"Block Group 2, Census Tract 8041.02",1842,0,0,0,9,0,0,0,11,0,0,0,19,0,0,0,312,27,88,179,117,616,319,128,17
"Block Group 3, Census Tract 8041.02",1696,20,0,0,0,0,0,0,0,0,0,0,18,1,0,12,38,0,36,185,107,742,325,142,70
"Block Group 1, Census Tract 8041.04",1017,0,0,0,0,0,0,0,0,0,0,2,2,1,0,18,94,8,14,182,40,397,232,17,10
"Block Group 2, Census Tract 8041.04",1441,0,0,0,0,0,0,10,0,0,0,7,0,0,0,0,115,3,37,117,83,636,340,93,0
"Block Group 3, Census Tract 8041.04",1074,0,0,0,0,0,20,0,0,0,6,20,0,6,0,0,67,0,79,85,79,389,201,108,14
"Block Group 1, Census Tract 8041.05",1166,0,0,0,0,0,0,0,0,11,0,0,0,0,0,19,315,0,8,96,91,328,237,44,17
"Block Group 2, Census Tract 8041.05",853,0,0,0,0,0,0,0,0,0,0,0,11,0,0,18,133,42,24,234,26,168,165,15,17
"Block Group 3, Census Tract 8041.05",893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,0,257,50,63,282,134,50,8
"Block Group 1, Census Tract 8041.06",1703,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,238,0,56,241,70,554,433,66,31
"Block Group 2, Census Tract 8041.06",1094,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,21,41,144,209,273,113,71,0
"Block Group 3, Census Tract 8041.06",937,0,0,0,0,0,0,0,0,8,0,27,0,0,0,0,50,15,42,27,44,454,196,26,48
"Block Group 4, Census Tract 8041.06",1241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,13,99,286,67,456,120,67,0
"Block Group 1, Census Tract 8041.08",1456,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,11,79,121,172,584,208,24,11
"Block Group 2, Census Tract 8041.08",1381,0,0,0,0,0,0,0,0,5,0,0,0,10,8,0,31,17,55,29,70,633,483,40,0
"Block Group 1, Census Tract 8041.09",754,5,0,0,22,0,0,5,0,0,0,14,0,14,12,38,58,38,54,77,32,247,100,21,17
"Block Group 2, Census Tract 8041.09",1493,0,0,0,0,0,0,0,0,11,0,21,0,5,11,19,240,41,31,182,37,578,187,130,0
"Block Group 1, Census Tract 8042.02",1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,34,0,29,125,27,489,160,120,17
"Block Group 2, Census Tract 8042.02",2108,14,0,0,0,0,0,0,21,0,0,50,77,0,0,62,106,11,16,201,138,637,512,202,61
"Block Group 3, Census Tract 8042.02",1837,38,0,0,0,0,0,0,0,0,0,0,0,19,17,12,100,0,44,245,152,818,286,93,13
"Block Group 4, Census Tract 8042.02",399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,38,40,131,88,0,37
"Block Group 1, Census Tract 8042.03",1502,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,83,230,117,490,305,125,49
"Block Group 2, Census Tract 8042.03",653,12,0,0,0,0,0,0,0,0,0,0,0,0,62,0,23,0,0,67,48,242,134,47,18
"Block Group 1, Census Tract 8042.04",1444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,13,61,39,823,308,56,0
"Block Group 2, Census Tract 8042.04",1087,0,0,0,0,0,0,0,17,0,0,12,9,8,9,12,195,7,30,132,38,440,73,62,43
"Block Group 3, Census Tract 8042.04",920,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,42,68,76,271,94,185,32
"Block Group 1, Census Tract 8043.05",1148,53,0,0,0,0,0,0,0,238,0,61,0,0,12,0,314,20,69,181,12,150,38,0,0
"Block Group 2, Census Tract 8043.05",1788,0,0,0,0,0,18,0,0,0,0,0,42,1,0,45,803,63,232,109,320,141,14,0,0
"Block Group 3, Census Tract 8043.05",1372,0,0,0,0,0,45,0,0,44,0,0,0,52,77,0,162,16,293,166,178,179,146,0,14
"Block Group 4, Census Tract 8043.05",1115,35,0,0,0,0,0,0,0,0,0,0,0,16,0,28,211,0,26,108,193,400,86,12,0
"Block Group 1, Census Tract 8043.06",2296,48,0,0,0,0,0,23,31,87,0,14,0,27,16,83,598,46,739,180,151,238,15,0,0
"Block Group 2, Census Tract 8043.06",404,0,0,0,0,0,0,0,0,5,0,5,0,22,0,12,184,14,54,0,26,82,0,0,0
"Block Group 3, Census Tract 8043.06",729,5,16,0,0,0,16,0,0,24,0,9,0,0,0,41,354,21,20,70,30,104,10,0,9
"Block Group 4, Census Tract 8043.06",972,0,0,0,0,0,0,0,0,49,0,31,0,0,55,49,269,17,69,80,71,169,34,56,23
"Block Group 1, Census Tract 8043.08",1597,0,0,15,0,0,30,0,35,0,0,0,0,46,0,36,603,91,67,134,97,307,104,32,0
"Block Group 2, Census Tract 8043.08",1358,4,0,0,0,0,0,0,0,0,0,9,4,34,0,47,438,132,73,155,98,261,46,15,42
"Block Group 3, Census Tract 8043.08",809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,26,137,111,330,55,0,18
"Block Group 1, Census Tract 8043.09",1309,15,0,0,0,0,0,0,0,27,0,7,11,16,7,33,474,14,88,164,220,192,30,11,0
"Block Group 2, Census Tract 8043.09",672,3,0,0,0,0,0,0,1,19,0,1,23,5,0,0,143,32,49,110,28,172,52,27,7
"Block Group 1, Census Tract 8043.12",1383,0,0,0,0,0,0,0,0,0,0,15,0,20,0,6,209,0,48,125,38,418,363,141,0
"Block Group 1, Census Tract 8043.13",1818,18,0,0,0,0,0,0,12,35,0,0,0,7,0,62,850,27,109,200,161,300,37,0,0
"Block Group 2, Census Tract 8043.13",881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,7,20,173,82,159,156,0,98
"Block Group 3, Census Tract 8043.13",1362,16,0,0,0,0,0,0,0,11,0,49,0,0,0,9,116,12,59,243,69,516,153,97,12
"Block Group 1, Census Tract 8043.14",971,0,0,0,0,0,0,0,0,0,0,0,17,0,19,0,321,0,92,107,35,176,155,49,0
"Block Group 1, Census Tract 8043.15",1788,38,0,0,0,1,0,0,1,0,0,0,17,0,45,0,518,51,182,196,199,411,113,16,0
"Block Group 1, Census Tract 8043.16",2048,0,0,0,0,0,0,0,0,10,0,30,0,0,19,33,756,86,165,252,168,368,161,0,0
"Block Group 2, Census Tract 8043.16",1555,38,0,0,0,0,29,0,0,0,0,0,0,0,0,29,180,70,74,178,69,653,182,18,35
"Block Group 1, Census Tract 8044.03",816,65,0,0,0,0,0,0,0,97,0,34,33,0,0,35,170,35,66,200,13,17,34,17,0
"Block Group 2, Census Tract 8044.03",961,0,0,0,0,0,20,0,0,0,0,14,0,0,129,25,92,75,33,166,196,154,57,0,0
"Block Group 3, Census Tract 8044.03",877,0,0,0,0,0,0,0,0,0,0,14,0,0,0,19,55,16,0,54,45,269,334,39,32
"Block Group 4, Census Tract 8044.03",2079,0,0,0,0,0,32,0,0,0,0,116,0,0,0,41,420,17,67,405,404,324,220,13,20
"Block Group 1, Census Tract 8044.04",802,0,0,0,0,15,0,0,0,143,0,97,0,0,10,0,185,0,14,52,75,147,64,0,0
"Block Group 2, Census Tract 8044.04",775,98,0,0,0,0,0,0,0,118,0,0,14,14,0,19,131,53,67,98,43,36,63,0,21
"Block Group 3, Census Tract 8044.04",1198,0,0,0,0,16,0,7,0,48,0,0,20,5,0,14,349,59,35,138,124,351,32,0,0
"Block Group 4, Census Tract 8044.04",954,0,0,0,34,0,0,0,65,0,19,97,69,24,0,176,230,34,9,106,66,17,8,0,0
"Block Group 1, Census Tract 8044.05",1291,34,0,0,0,14,0,0,11,166,0,51,111,20,24,17,327,0,33,157,10,293,15,8,0
"Block Group 2, Census Tract 8044.05",681,15,0,0,0,0,0,0,9,13,0,30,0,25,26,9,296,0,38,72,29,58,32,29,0
"Block Group 1, Census Tract 8044.06",1559,79,0,0,0,24,0,0,0,205,11,23,27,20,11,49,228,14,57,195,106,336,126,23,25
"Block Group 2, Census Tract 8044.06",1247,66,0,0,0,0,13,0,0,12,130,29,12,0,0,21,320,84,49,202,168,79,45,9,8
"Block Group 3, Census Tract 8044.06",1000,0,0,0,0,0,0,0,0,72,0,0,0,40,28,42,340,6,77,161,93,86,40,15,0
"Block Group 1, Census Tract 8045.05",505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,60,60,48,160,36,0,0
"Block Group 2, Census Tract 8045.05",592,32,0,0,0,0,0,0,0,8,25,8,0,47,0,14,183,18,42,75,69,55,16,0,0
"Block Group 3, Census Tract 8045.05",1125,15,0,0,0,0,0,0,0,39,0,0,33,0,0,33,149,43,101,158,92,327,104,22,9
"Block Group 1, Census Tract 8045.06",707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,10,68,54,25,288,63,41,0
"Block Group 2, Census Tract 8045.06",1046,0,0,0,0,0,0,2,0,0,0,0,0,3,12,11,201,36,101,102,40,242,187,101,8
"Block Group 3, Census Tract 8045.06",1913,28,0,0,0,6,0,0,0,0,9,15,0,39,30,46,244,107,154,122,261,549,261,42,0
"Block Group 1, Census Tract 8045.08",1467,14,0,0,0,0,0,0,0,50,0,27,13,117,28,80,369,86,48,131,135,259,89,21,0
"Block Group 1, Census Tract 8045.09",693,0,0,0,0,0,0,0,0,0,29,8,49,6,81,26,175,18,112,50,47,70,15,0,7
"Block Group 2, Census Tract 8045.09",1055,0,0,0,0,0,0,0,0,171,48,6,47,39,21,35,283,48,17,125,104,58,31,22,0
"Block Group 3, Census Tract 8045.09",1093,0,0,0,0,0,0,0,0,370,87,9,7,0,0,22,87,12,63,207,53,84,70,22,0
"Block Group 4, Census Tract 8045.09",1105,38,0,0,0,0,0,0,0,44,34,0,36,58,24,30,131,32,38,208,57,316,47,12,0
"Block Group 1, Census Tract 8045.10",1139,0,0,0,0,0,28,55,20,121,0,31,59,17,0,0,428,31,72,82,78,62,55,0,0
"Block Group 2, Census Tract 8045.10",533,33,0,0,0,2,12,0,0,77,36,11,0,0,10,8,159,14,0,73,29,62,7,0,0
"Block Group 3, Census Tract 8045.10",888,75,0,0,0,0,0,0,0,36,14,126,13,10,0,14,137,35,34,78,48,268,0,0,0
"Block Group 4, Census Tract 8045.10",805,24,0,0,0,0,13,0,0,62,9,0,4,25,31,56,315,39,35,36,90,44,15,7,0
"Block Group 1, Census Tract 8045.11",636,31,0,0,0,0,16,0,21,0,0,18,18,26,22,21,178,9,23,95,49,99,6,4,0
"Block Group 2, Census Tract 8045.11",713,9,0,0,0,6,0,0,0,5,0,51,21,45,0,10,99,68,35,107,54,119,55,17,12
"Block Group 1, Census Tract 8045.12",1076,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,138,18,131,337,31,254,123,12,0
"Block Group 2, Census Tract 8045.12",1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,43,144,106,356,143,58,153
"Block Group 1, Census Tract 8045.13",502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,20,0,26,54,212,77,55,13
"Block Group 2, Census Tract 8045.13",1410,0,0,0,0,0,0,0,0,0,24,7,0,0,14,109,216,14,103,317,67,385,147,7,0
"Block Group 3, Census Tract 8045.13",994,14,0,0,0,0,0,0,0,0,0,0,0,0,0,44,292,0,0,69,7,449,119,0,0
"Block Group 1, Census Tract 8045.14",325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,146,67,21,0,30,16,22,0,0
"Block Group 2, Census Tract 8045.14",2246,27,0,0,0,0,0,0,0,0,0,0,0,21,0,93,487,0,116,188,130,815,369,0,0
"Block Group 3, Census Tract 8045.14",1344,0,0,0,0,0,0,0,0,27,0,16,0,0,0,17,241,22,0,291,168,509,38,15,0
"Block Group 1, Census Tract 8046.03",1852,13,0,0,0,0,0,0,0,32,0,0,47,0,130,15,581,5,174,370,82,267,105,31,0
"Block Group 2, Census Tract 8046.03",1176,0,0,0,0,0,0,0,0,0,0,57,0,0,18,0,130,148,58,143,39,449,75,0,59
"Block Group 3, Census Tract 8046.03",1459,0,0,0,0,0,0,0,0,0,0,10,10,0,4,25,139,10,10,129,34,768,221,82,17
"Block Group 1, Census Tract 8046.06",571,15,0,0,0,0,0,0,0,0,0,17,0,0,0,0,111,22,0,191,52,91,56,16,0
"Block Group 2, Census Tract 8046.06",1898,21,0,0,0,0,5,6,0,0,4,16,22,0,3,0,367,17,194,362,112,602,125,0,42
"Block Group 3, Census Tract 8046.06",783,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,52,82,66,304,169,0,14
"Block Group 4, Census Tract 8046.06",1825,0,0,0,0,0,0,0,0,1,0,0,0,0,32,9,278,85,193,174,169,519,275,0,90
"Block Group 1, Census Tract 8046.07",1675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,91,238,160,578,284,58,0
"Block Group 2, Census Tract 8046.07",1182,28,0,0,0,0,0,0,0,0,0,0,0,0,0,21,337,0,43,178,90,256,195,34,0
"Block Group 3, Census Tract 8046.07",1195,14,0,0,0,0,0,0,0,0,0,0,0,0,0,42,123,33,154,170,184,285,173,17,0
"Block Group 4, Census Tract 8046.07",1149,0,0,0,0,0,0,0,0,5,0,21,134,14,12,0,300,23,33,67,64,184,215,15,62
"Block Group 1, Census Tract 8046.08",796,0,0,0,0,0,10,0,0,0,0,13,0,0,9,18,138,6,31,101,83,209,165,8,5
"Block Group 2, Census Tract 8046.08",270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,24,50,31,77,30,0,18
"Block Group 3, Census Tract 8046.08",1332,31,0,0,0,0,0,8,0,0,0,0,0,8,0,6,144,6,44,229,40,427,356,16,17
"Block Group 1, Census Tract 8046.09",1683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,201,0,22,37,108,504,621,118,53
"Block Group 2, Census Tract 8046.09",1319,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,77,87,162,6,351,403,21,84
"Block Group 3, Census Tract 8046.09",1034,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,167,45,12,57,62,378,228,38,14
"Block Group 1, Census Tract 8046.10",1347,4,0,0,0,0,0,0,0,0,0,0,0,0,0,44,296,32,125,182,119,362,150,25,8
"Block Group 2, Census Tract 8046.10",488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,103,8,29,65,75,155,44,0,0
"Block Group 1, Census Tract 8046.11",885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,197,37,81,163,37,196,148,17,0
"Block Group 2, Census Tract 8046.11",1535,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,274,58,65,191,229,476,208,16,0
"Block Group 3, Census Tract 8046.11",541,9,0,0,0,0,8,0,0,0,0,0,0,0,8,8,90,16,53,53,56,122,108,10,0
"Block Group 1, Census Tract 8047.01",764,33,0,0,0,0,0,0,0,0,0,0,0,0,0,23,144,0,64,104,51,266,53,26,0
"Block Group 2, Census Tract 8047.01",802,0,0,0,0,0,0,0,0,0,0,0,32,0,24,14,146,34,33,138,48,259,50,24,0
"Block Group 3, Census Tract 8047.01",1306,0,0,0,0,0,0,0,0,0,0,30,2,28,13,0,346,36,86,205,79,402,49,30,0
"Block Group 4, Census Tract 8047.01",1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,181,144,68,67,41,519,119,109,34
"Block Group 1, Census Tract 8047.05",982,0,0,0,0,0,0,0,0,0,0,28,7,0,31,26,80,0,35,112,118,430,73,42,0
"Block Group 2, Census Tract 8047.05",1229,23,0,0,0,0,0,0,0,52,0,0,4,67,35,34,242,51,85,185,133,281,19,9,9
"Block Group 3, Census Tract 8047.05",947,7,0,0,0,0,0,0,0,37,5,36,0,31,0,0,150,13,33,147,30,347,71,32,8
"Block Group 1, Census Tract 8047.06",856,3,0,0,0,0,0,0,0,0,22,0,0,5,13,12,165,9,49,74,71,307,93,24,9
"Block Group 2, Census Tract 8047.06",679,4,0,0,0,0,0,0,0,3,0,0,0,0,0,7,114,12,64,71,76,236,59,33,0
"Block Group 1, Census Tract 8047.09",580,0,0,0,0,0,6,0,0,0,0,0,0,0,21,14,218,13,0,82,79,114,14,19,0
"Block Group 2, Census Tract 8047.09",1471,38,0,0,0,0,33,0,0,24,0,0,37,97,0,99,129,45,30,178,29,628,92,12,0
"Block Group 3, Census Tract 8047.09",982,49,0,0,0,0,0,0,0,0,0,4,0,0,17,4,382,13,106,65,19,184,139,0,0
"Block Group 4, Census Tract 8047.09",1377,30,0,0,0,0,0,0,0,0,0,0,84,0,23,28,195,24,126,93,136,518,120,0,0
"Block Group 5, Census Tract 8047.09",555,0,0,0,0,0,13,0,0,0,0,0,0,0,19,0,122,19,44,74,60,132,51,6,15
"Block Group 1, Census Tract 8047.10",776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,60,104,95,273,50,0,0
"Block Group 2, Census Tract 8047.10",603,19,0,0,0,0,0,0,0,0,0,0,0,0,0,15,95,42,73,69,36,139,47,30,38
"Block Group 3, Census Tract 8047.10",1051,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,290,7,72,218,96,256,70,0,24
"Block Group 4, Census Tract 8047.10",409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,80,0,34,68,69,77,45,13,7
"Block Group 1, Census Tract 8047.11",1663,28,0,0,0,0,0,0,18,41,0,47,0,0,0,54,250,11,185,322,130,318,222,37,0
"Block Group 2, Census Tract 8047.11",714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,8,73,43,117,73,0,0
"Block Group 3, Census Tract 8047.11",2264,53,0,0,0,0,0,0,0,0,14,0,0,62,12,35,319,12,40,402,163,755,344,45,8
"Block Group 4, Census Tract 8047.11",412,0,0,0,0,0,0,0,0,0,0,0,18,2,0,19,122,18,0,17,74,89,51,2,0
"Block Group 1, Census Tract 8047.12",1486,5,0,26,0,0,0,0,0,0,0,0,0,13,0,15,327,7,82,269,119,386,203,16,18
"Block Group 2, Census Tract 8047.12",721,0,0,0,0,0,0,0,0,27,0,0,0,8,7,0,197,0,102,62,38,150,118,12,0
"Block Group 3, Census Tract 8047.12",1338,0,0,0,0,0,11,10,0,0,0,0,0,21,0,7,190,0,62,203,118,443,212,61,0
"Block Group 1, Census Tract 8047.13",1132,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,71,26,17,57,73,405,396,15,56
"Block Group 2, Census Tract 8047.13",1239,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,16,71,60,101,478,358,0,55
"Block Group 3, Census Tract 8047.13",740,0,0,0,0,0,0,0,0,13,0,0,0,0,15,0,52,11,37,48,277,166,113,8,0
"Block Group 4, Census Tract 8047.13",481,0,0,0,0,0,0,0,0,0,0,12,0,0,0,16,58,0,6,65,51,259,14,0,0
"Block Group 1, Census Tract 8047.14",599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,44,16,62,60,67,290,43,0,7
"Block Group 2, Census Tract 8047.14",844,16,0,0,0,0,0,0,0,0,0,14,0,0,0,12,89,11,81,93,50,382,70,10,16
"Block Group 3, Census Tract 8047.14",873,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,100,27,87,116,175,227,130,0,0
"Block Group 1, Census Tract 8047.15",1480,14,0,0,0,35,0,0,0,96,0,35,0,91,0,99,575,0,73,136,7,202,101,0,16
"Block Group 2, Census Tract 8047.15",866,40,0,0,0,0,57,46,0,31,0,10,0,11,1,22,112,27,10,72,71,259,87,10,0
"Block Group 1, Census Tract 8047.16",929,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,87,16,47,98,140,276,172,35,38
"Block Group 2, Census Tract 8047.16",1494,58,0,0,0,0,0,0,0,27,11,6,0,23,0,38,257,6,112,154,107,386,226,29,54
"Block Group 3, Census Tract 8047.16",740,18,0,0,0,0,0,0,0,6,0,0,22,0,39,28,153,0,27,130,122,130,65,0,0
"Block Group 1, Census Tract 8048.03",620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,13,97,34,50,219,120,11,13
"Block Group 2, Census Tract 8048.03",1161,0,0,0,0,0,0,0,0,16,0,59,0,19,0,0,156,7,43,328,75,353,66,39,0
"Block Group 3, Census Tract 8048.03",1713,28,0,0,0,0,0,0,0,0,0,0,0,0,0,16,280,59,192,305,178,360,270,0,25
"Block Group 1, Census Tract 8048.04",1223,58,0,0,0,0,0,0,0,0,0,0,15,0,44,0,258,0,85,210,41,354,116,42,0
"Block Group 2, Census Tract 8048.04",1031,43,0,0,0,0,0,0,0,40,0,10,0,0,0,50,100,24,8,98,26,403,198,31,0
"Block Group 3, Census Tract 8048.04",617,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,78,39,26,139,87,166,53,0,0
"Block Group 4, Census Tract 8048.04",1380,12,0,0,0,0,0,0,0,0,0,38,0,0,0,13,332,45,39,371,144,265,120,0,1
"Block Group 1, Census Tract 8048.05",1109,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,223,14,49,187,155,325,132,0,0
"Block Group 2, Census Tract 8048.05",508,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,70,102,31,118,28,0,0
"Block Group 3, Census Tract 8048.05",721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,15,8,88,177,111,21,9
"Block Group 4, Census Tract 8048.05",2299,0,38,0,0,0,0,0,0,21,0,0,0,18,0,38,510,0,29,504,245,559,211,27,99
"Block Group 1, Census Tract 8048.06",446,0,0,0,0,0,0,0,29,4,0,0,4,0,0,8,68,42,28,113,8,108,34,0,0
"Block Group 2, Census Tract 8048.06",804,4,0,0,0,0,0,0,20,35,0,19,0,0,0,4,282,30,32,155,72,141,10,0,0
"Block Group 3, Census Tract 8048.06",992,37,0,0,0,0,0,0,0,0,0,0,14,32,39,34,330,23,39,158,110,90,62,16,8
"Block Group 1, Census Tract 8048.07",689,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,95,0,171,37,50,225,99,0,0
"Block Group 2, Census Tract 8048.07",828,0,0,0,0,0,0,0,0,9,0,16,0,0,0,7,213,23,26,239,18,116,149,0,12
"Block Group 3, Census Tract 8048.07",1512,18,8,0,0,0,0,0,4,23,10,8,21,27,5,163,252,24,68,374,172,298,37,0,0
"Block Group 4, Census Tract 8048.07",716,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,156,18,50,129,130,132,85,0,0
"Block Group 1, Census Tract 8048.08",562,1,0,0,0,0,0,0,0,4,0,0,10,0,2,14,115,4,28,64,44,174,93,5,4
"Block Group 2, Census Tract 8048.08",997,0,0,0,0,0,0,0,0,9,0,0,8,0,4,4,275,15,50,191,73,290,78,0,0
"Block Group 3, Census Tract 8048.08",392,8,0,0,0,0,0,0,0,0,0,3,0,0,0,11,135,12,35,46,28,64,34,16,0
"Block Group 1, Census Tract 8048.09",1048,0,0,0,0,0,0,0,11,0,0,0,0,0,0,28,308,24,45,119,99,302,83,20,9
"Block Group 2, Census Tract 8048.09",1299,0,0,0,0,0,0,0,0,0,0,0,0,0,9,38,253,10,38,113,68,488,215,10,57
"Block Group 3, Census Tract 8048.09",695,0,0,0,0,0,0,0,14,0,0,0,0,0,20,0,163,9,55,58,39,175,132,0,30
"Block Group 1, Census Tract 8048.10",765,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,123,17,15,187,0,166,225,0,16
"Block Group 2, Census Tract 8048.10",682,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,99,16,0,89,52,167,228,16,0
"Block Group 3, Census Tract 8048.10",2020,0,0,0,0,0,0,0,0,0,0,19,0,64,44,0,390,78,96,221,78,665,330,0,35
