area_name,Total,No schooling completed,Nursery school,Kindergarten,1st grade,2nd grade,3rd grade,4th grade,5th grade,6th grade,7th grade,8th grade,9th grade,10th grade,11th grade,"12th grade, no diploma",Regular high school diploma,GED or alternative credential,"Some college, less than 1 year","Some college, 1 or more years, no degree",Associate's degree,Bachelor's degree,Master's degree,Professional school degree,Doctorate degree
"Block Group 3, Census Tract 7306",724,0,0,0,0,0,0,0,0,0,29,10,0,0,0,66,46,0,52,223,0,152,128,18,0
"Block Group 1, Census Tract 7307",669,0,0,0,0,0,0,5,0,0,0,14,14,13,6,0,156,29,53,91,77,130,69,12,0
"Block Group 2, Census Tract 7307",902,23,0,0,0,0,0,0,0,11,0,17,6,18,49,32,188,51,69,210,71,99,58,0,0
"Block Group 1, Census Tract 7401",491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,37,49,137,44,75,33,9,0
"Block Group 2, Census Tract 7401",341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,29,102,14,121,37,0,12
"Block Group 3, Census Tract 7401",504,12,0,0,0,0,0,0,0,0,0,11,0,12,0,10,102,0,40,158,37,118,4,0,0
"Block Group 4, Census Tract 7401",854,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,268,36,87,174,62,114,68,0,11
"Block Group 1, Census Tract 7402",1027,26,0,0,0,0,0,0,0,0,15,0,0,6,0,9,265,21,26,126,52,191,271,0,19
"Block Group 2, Census Tract 7402",984,0,0,0,0,0,30,0,0,0,0,0,0,14,0,0,215,0,75,215,32,354,49,0,0
"Block Group 3, Census Tract 7402",1130,0,0,0,0,0,0,0,0,0,0,20,0,30,21,20,158,24,130,165,66,334,129,11,22
"Block Group 4, Census Tract 7402",951,0,0,0,0,0,0,0,0,0,10,0,0,0,8,37,296,22,85,46,106,189,124,0,28
"Block Group 1, Census Tract 7403",884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,92,0,33,287,87,173,183,10,8
"Block Group 2, Census Tract 7403",693,7,0,0,0,0,0,0,0,0,0,0,9,0,0,0,171,21,114,112,20,149,89,1,0
"Block Group 3, Census Tract 7403",657,0,0,0,0,0,0,0,0,11,0,0,0,0,0,19,126,0,25,61,28,217,144,18,8
"Block Group 4, Census Tract 7403",666,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,99,9,61,67,133,149,131,0,0
"Block Group 5, Census Tract 7403",540,0,0,0,0,0,0,0,0,8,9,0,0,0,0,9,115,9,30,184,8,136,32,0,0
"Block Group 1, Census Tract 7404",755,0,0,0,0,0,0,0,0,0,0,16,0,7,11,0,251,4,32,101,12,237,84,0,0
"Block Group 2, Census Tract 7404",582,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,147,0,87,137,23,89,45,12,0
"Block Group 3, Census Tract 7404",1497,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,220,43,159,227,146,418,246,8,22
"Block Group 4, Census Tract 7404",449,7,0,0,7,0,0,0,0,0,0,13,0,21,0,6,118,9,44,29,31,102,62,0,0
"Block Group 1, Census Tract 7501",747,0,0,0,0,0,9,0,13,0,0,15,0,8,26,40,157,0,39,160,20,150,103,0,7
"Block Group 2, Census Tract 7501",804,15,0,0,0,0,0,0,0,0,0,0,0,0,35,0,312,0,50,105,46,113,103,0,25
"Block Group 3, Census Tract 7501",395,0,0,0,0,0,0,0,0,0,0,8,0,0,43,24,84,0,28,67,71,36,34,0,0
"Block Group 4, Census Tract 7501",835,0,0,0,0,0,0,0,0,0,0,10,14,0,61,0,492,4,25,156,39,34,0,0,0
"Block Group 1, Census Tract 7502",382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,15,107,48,85,65,0,0
"Block Group 2, Census Tract 7502",606,0,0,0,0,0,0,0,0,0,0,18,0,1,2,0,80,8,20,81,18,162,158,58,0
"Block Group 3, Census Tract 7502",538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,8,40,38,152,139,108,28
"Block Group 4, Census Tract 7502",581,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,57,0,33,123,39,169,86,60,11
"Block Group 1, Census Tract 7503",440,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,62,5,9,23,37,154,98,30,6
"Block Group 2, Census Tract 7503",599,0,0,0,0,0,0,0,0,0,0,7,0,25,0,0,80,10,0,113,37,192,101,34,0
"Block Group 3, Census Tract 7503",619,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,121,0,20,121,22,153,146,16,5
"Block Group 1, Census Tract 7504",1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,200,31,16,152,59,344,136,35,27
"Block Group 2, Census Tract 7504",579,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,27,46,109,37,145,161,0,30
"Block Group 3, Census Tract 7504",482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,23,25,97,106,87,77,8,0
"Block Group 1, Census Tract 7505",1510,6,0,0,0,0,0,0,5,0,6,5,38,16,29,17,234,59,35,253,69,441,218,63,16
"Block Group 2, Census Tract 7505",604,0,0,0,0,0,0,0,0,0,0,0,0,0,38,17,153,0,0,145,112,68,40,0,31
"Block Group 3, Census Tract 7505",1245,22,0,0,0,0,0,0,0,0,0,0,0,15,198,43,240,20,0,315,103,141,67,17,64
"Block Group 4, Census Tract 7505",631,34,0,0,0,0,0,0,0,0,14,0,0,15,0,0,157,15,109,120,48,68,51,0,0
"Block Group 1, Census Tract 7506",538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,140,11,65,108,101,47,50,0,0
"Block Group 2, Census Tract 7506",653,10,0,0,0,0,0,58,0,0,0,0,0,12,7,0,73,0,20,169,174,88,42,0,0
"Block Group 3, Census Tract 7506",615,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,16,22,259,1,91,1,0,0
"Block Group 4, Census Tract 7506",457,0,0,0,0,0,0,0,0,0,0,6,0,0,78,0,131,10,34,92,0,40,66,0,0
"Block Group 1, Census Tract 7608.01",2053,60,0,0,0,0,43,0,0,0,0,0,0,13,0,42,136,52,46,246,197,911,210,62,35
"Block Group 2, Census Tract 7608.01",1263,0,0,0,0,0,0,11,0,0,0,12,0,0,0,0,274,33,94,253,34,309,243,0,0
"Block Group 1, Census Tract 7608.02",2037,18,0,0,0,0,0,0,15,8,0,100,0,29,0,41,469,42,72,434,109,546,136,0,18
"Block Group 1, Census Tract 7608.03",1134,117,0,0,0,0,0,0,0,0,0,0,11,48,0,52,312,14,32,139,54,198,122,0,35
"Block Group 2, Census Tract 7608.03",1376,59,0,0,0,0,0,0,0,0,7,0,35,0,0,81,312,64,45,255,171,177,170,0,0
"Block Group 3, Census Tract 7608.03",1311,0,0,0,0,0,0,0,56,0,0,0,64,0,0,0,324,0,178,300,74,259,42,14,0
"Block Group 4, Census Tract 7608.03",798,60,0,0,0,0,0,2,7,43,0,0,0,0,5,38,211,2,45,53,113,160,45,0,14
"Block Group 1, Census Tract 7702.01",1194,0,0,0,0,0,0,0,0,0,0,6,0,17,9,0,146,0,26,282,232,324,121,17,14
"Block Group 2, Census Tract 7702.01",1518,30,0,0,0,0,0,0,0,0,0,0,0,0,31,15,415,40,124,157,62,396,177,32,39
"Block Group 3, Census Tract 7702.01",1746,16,0,0,0,0,0,0,0,0,0,0,8,0,0,13,378,55,132,244,248,469,163,20,0
"Block Group 1, Census Tract 7702.02",1052,14,0,0,0,0,18,0,0,0,0,0,0,0,0,29,210,0,99,182,110,261,129,0,0
"Block Group 2, Census Tract 7702.02",1515,20,0,0,0,0,20,0,24,0,0,0,23,0,0,24,501,15,126,232,118,257,141,14,0
"Block Group 3, Census Tract 7702.02",1099,0,0,0,0,0,0,0,0,23,0,0,51,40,0,0,251,14,66,385,64,105,87,0,13
"Block Group 1, Census Tract 7703",593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,16,16,61,88,132,58,0,0
"Block Group 2, Census Tract 7703",864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,271,14,63,192,59,130,59,0,20
"Block Group 3, Census Tract 7703",979,45,0,0,0,0,0,0,0,44,0,16,16,0,8,18,180,0,82,181,70,223,96,0,0
"Block Group 4, Census Tract 7703",1452,16,0,0,0,0,0,0,0,0,0,0,25,30,0,0,509,50,33,147,187,302,153,0,0
"Block Group 5, Census Tract 7703",1324,32,0,0,0,0,0,0,0,0,0,0,0,13,0,38,178,0,139,442,204,210,68,0,0
"Block Group 1, Census Tract 7704",983,44,0,0,0,0,0,0,0,0,0,0,0,0,11,23,269,24,51,208,66,194,93,0,0
"Block Group 2, Census Tract 7704",1277,11,0,0,0,0,0,8,10,13,5,0,0,9,0,19,363,44,84,351,71,224,65,0,0
"Block Group 3, Census Tract 7704",1078,0,0,0,20,0,0,0,0,0,0,18,0,49,24,25,272,24,39,231,145,122,98,11,0
"Block Group 1, Census Tract 7705",2048,85,0,0,31,0,10,0,0,219,9,162,54,68,71,48,563,184,81,226,139,86,12,0,0
"Block Group 2, Census Tract 7705",155,9,0,0,0,0,0,0,0,0,0,0,0,0,28,32,35,0,0,12,9,15,15,0,0
"Block Group 1, Census Tract 7706.01",694,0,0,0,1,0,0,0,0,0,11,0,0,24,0,0,120,11,62,114,86,153,102,10,0
"Block Group 2, Census Tract 7706.01",1012,7,0,0,0,0,0,0,11,0,0,14,22,8,60,10,384,39,104,92,49,137,60,15,0
"Block Group 3, Census Tract 7706.01",806,44,0,0,0,0,0,0,0,99,0,0,0,0,0,13,82,21,11,59,99,270,90,10,8
"Block Group 1, Census Tract 7706.02",1255,33,0,0,0,0,14,0,33,135,12,60,6,12,19,54,254,68,32,187,73,191,63,9,0
"Block Group 2, Census Tract 7706.02",1094,95,0,0,0,8,0,5,47,68,0,156,36,28,0,0,250,9,0,161,85,62,84,0,0
"Block Group 3, Census Tract 7706.02",1072,67,0,0,0,0,0,10,0,25,0,18,0,0,0,8,304,0,51,115,99,298,44,0,33
"Block Group 1, Census Tract 7707",456,10,0,0,0,0,0,0,0,25,0,0,6,0,0,13,107,5,39,73,25,127,21,5,0
"Block Group 2, Census Tract 7707",1376,18,0,0,0,0,0,0,6,0,7,8,0,32,7,35,365,15,134,308,86,183,129,31,12
"Block Group 1, Census Tract 7708",1575,51,0,0,0,0,0,37,30,0,0,31,0,0,12,105,634,39,184,193,75,125,15,44,0
"Block Group 2, Census Tract 7708",2449,131,0,0,0,0,0,0,41,0,0,82,0,0,112,97,669,46,146,551,140,295,139,0,0
"Block Group 1, Census Tract 7709.01",823,10,0,0,0,0,0,0,10,0,10,9,0,31,0,20,231,21,29,127,85,132,59,49,0
"Block Group 2, Census Tract 7709.01",727,9,0,0,0,0,0,0,10,12,0,18,0,0,0,20,145,0,64,107,56,151,108,18,9
"Block Group 3, Census Tract 7709.01",535,50,0,0,0,0,0,0,0,0,0,0,0,0,0,40,191,20,46,65,32,91,0,0,0
"Block Group 4, Census Tract 7709.01",1874,21,0,0,0,0,0,31,23,83,13,13,10,0,0,42,503,41,135,247,221,354,110,27,0
"Block Group 1, Census Tract 7709.02",1212,0,0,0,0,0,0,0,0,16,0,11,0,46,0,49,313,21,131,135,157,223,79,31,0
"Block Group 2, Census Tract 7709.02",1441,25,0,0,0,0,0,0,16,16,0,60,0,0,48,29,482,13,57,200,179,187,119,10,0
"Block Group 1, Census Tract 8001",732,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,19,52,17,273,160,143,46
"Block Group 2, Census Tract 8001",918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,14,0,11,34,18,309,239,252,13
"Block Group 1, Census Tract 8002",1043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,31,17,33,385,274,128,110
"Block Group 2, Census Tract 8002",741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,33,216,192,259,13
"Block Group 3, Census Tract 8002",593,0,0,0,0,0,0,0,0,0,1,0,2,15,0,1,23,0,0,64,0,228,169,69,21
"Block Group 4, Census Tract 8002",603,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,44,20,142,182,112,60
"Block Group 5, Census Tract 8002",576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,16,15,0,189,94,65,70
"Block Group 6, Census Tract 8002",624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,205,106,14
"Block Group 1, Census Tract 8003",897,18,14,0,0,0,0,0,0,0,0,0,0,9,0,4,35,7,9,44,16,364,237,76,64
"Block Group 2, Census Tract 8003",368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,21,6,158,57,63,33
"Block Group 3, Census Tract 8003",980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,20,42,9,371,308,165,53
"Block Group 1, Census Tract 8004",716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,31,0,311,289,77,0
"Block Group 2, Census Tract 8004",1017,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,0,60,21,275,428,172,20
"Block Group 3, Census Tract 8004",560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,230,168,84,46
"Block Group 1, Census Tract 8005",542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,9,26,15,266,143,8,18
"Block Group 2, Census Tract 8005",598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,1,294,172,82,37
"Block Group 3, Census Tract 8005",641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,31,255,261,57,19
"Block Group 4, Census Tract 8005",778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,26,0,388,264,80,0
"Block Group 5, Census Tract 8005",612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,46,7,297,169,60,18
"Block Group 1, Census Tract 8006",681,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,17,37,0,252,232,91,21
"Block Group 2, Census Tract 8006",758,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,21,12,317,263,96,38
"Block Group 1, Census Tract 8007",480,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,19,0,20,17,30,154,137,79,0
"Block Group 2, Census Tract 8007",1328,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,31,0,8,121,5,500,348,239,69
"Block Group 3, Census Tract 8007",510,0,0,0,0,0,0,0,0,8,0,0,0,12,0,0,26,0,9,17,32,198,184,24,0
"Block Group 4, Census Tract 8007",788,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,13,8,21,51,39,264,195,128,44
"Block Group 1, Census Tract 8008",1680,0,0,0,0,0,0,0,0,0,0,0,0,7,7,9,202,12,60,133,69,612,386,141,42
"Block Group 1, Census Tract 8009",892,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,59,7,19,10,0,306,246,128,99
"Block Group 2, Census Tract 8009",549,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,24,49,8,217,84,123,29
"Block Group 3, Census Tract 8009",782,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,97,21,0,104,48,214,178,67,32
"Block Group 4, Census Tract 8009",825,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,101,40,21,35,83,211,196,75,33
"Block Group 1, Census Tract 8010",549,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,39,10,31,18,27,141,222,32,19
"Block Group 2, Census Tract 8010",884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,17,37,49,343,275,76,63
"Block Group 3, Census Tract 8010",1067,0,0,0,0,0,0,0,0,0,15,0,13,0,0,8,42,8,9,135,43,375,242,107,70
"Block Group 4, Census Tract 8010",1130,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,41,0,32,135,90,398,218,110,94
"Block Group 1, Census Tract 8011",369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,44,0,125,78,56,52
"Block Group 2, Census Tract 8011",728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,17,12,0,319,235,61,44
"Block Group 3, Census Tract 8011",954,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,40,0,18,106,45,347,244,104,39
"Block Group 4, Census Tract 8011",1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,20,23,35,357,247,252,74
"Block Group 1, Census Tract 8012",979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,61,35,266,364,154,92
"Block Group 2, Census Tract 8012",423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,8,0,21,0,113,155,94,0
"Block Group 3, Census Tract 8012",993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,68,15,288,366,182,67
"Block Group 1, Census Tract 8013",578,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,21,0,0,26,9,182,141,73,115
"Block Group 2, Census Tract 8013",778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,16,49,31,217,352,68,16
"Block Group 3, Census Tract 8013",624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,174,260,135,39
"Block Group 4, Census Tract 8013",972,0,0,0,0,0,0,0,0,0,0,10,0,10,2,0,69,47,31,81,0,273,284,127,38
"Block Group 1, Census Tract 8014",1331,21,0,0,13,0,0,0,0,0,0,0,0,0,0,11,50,17,10,142,55,441,304,212,55
"Block Group 2, Census Tract 8014",840,21,9,0,0,0,0,0,0,0,0,0,0,0,10,0,73,26,14,90,52,221,155,115,54
"Block Group 1, Census Tract 8015",2053,0,0,0,0,0,0,0,0,0,6,12,33,27,56,6,456,104,134,205,71,505,350,88,0
"Block Group 2, Census Tract 8015",1445,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,98,0,0,118,64,651,301,114,51
"Block Group 3, Census Tract 8015",1191,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,131,0,30,131,7,516,206,115,38
"Block Group 1, Census Tract 8016.01",2107,29,0,0,0,0,11,0,0,0,6,6,5,10,0,12,332,18,65,179,86,663,361,265,59
"Block Group 2, Census Tract 8016.01",1291,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,101,0,0,215,44,461,279,141,30
"Block Group 1, Census Tract 8016.03",1288,9,0,0,0,0,0,0,65,0,0,9,55,10,45,17,191,37,43,175,22,239,332,21,18
"Block Group 2, Census Tract 8016.03",1633,0,0,0,14,0,0,0,23,51,0,0,0,0,0,33,296,39,187,155,115,546,140,18,16
"Block Group 1, Census Tract 8016.05",749,44,0,0,0,0,0,0,0,0,0,21,0,0,0,14,30,0,15,84,69,309,71,64,28
"Block Group 2, Census Tract 8016.05",739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,13,64,50,365,174,0,22
"Block Group 3, Census Tract 8016.05",1370,0,0,0,0,0,0,0,0,0,0,0,0,0,21,68,116,17,32,132,32,587,290,75,0
"Block Group 4, Census Tract 8016.05",841,16,0,0,0,2,1,0,0,0,0,0,0,0,0,0,14,0,2,37,0,239,218,144,168
"Block Group 5, Census Tract 8016.05",542,17,0,0,0,0,0,0,0,0,0,0,15,0,0,0,62,0,0,196,0,85,97,70,0
"Block Group 1, Census Tract 8016.06",869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,23,0,46,53,282,97,138,0
"Block Group 2, Census Tract 8016.06",692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,24,51,0,245,225,86,43
"Block Group 3, Census Tract 8016.06",969,0,0,0,0,0,0,0,19,0,0,0,0,0,0,13,75,12,28,71,10,302,223,202,14
"Block Group 4, Census Tract 8016.06",589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,70,27,236,119,0,0
"Block Group 5, Census Tract 8016.06",1438,0,0,0,0,0,0,0,0,0,0,51,32,19,0,0,152,0,89,195,57,507,216,120,0
"Block Group 1, Census Tract 8016.07",1118,11,0,0,0,0,0,0,0,0,0,0,0,0,0,14,72,0,33,119,102,377,256,116,18
"Block Group 2, Census Tract 8016.07",974,20,10,0,0,0,0,0,0,0,0,0,0,1,0,11,149,39,0,110,8,340,164,80,42
"Block Group 3, Census Tract 8016.07",1693,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,203,20,88,153,99,612,293,164,26
"Block Group 1, Census Tract 8016.08",1881,0,0,0,0,0,0,0,0,19,30,0,0,0,0,56,118,30,38,343,110,466,418,185,68
"Block Group 2, Census Tract 8016.08",1057,0,0,0,0,0,0,0,0,0,0,12,0,5,0,14,267,0,32,116,21,323,172,35,60
"Block Group 3, Census Tract 8016.08",547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,61,0,230,101,95,42
"Block Group 4, Census Tract 8016.08",1976,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,130,0,15,132,128,877,398,218,60
"Block Group 1, Census Tract 8017.01",1503,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,54,8,18,151,147,552,374,136,51
"Block Group 2, Census Tract 8017.01",934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,25,82,28,455,182,114,19
"Block Group 1, Census Tract 8017.02",894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,22,0,17,67,36,375,241,104,20
"Block Group 2, Census Tract 8017.02",711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,35,0,42,97,10,309,166,34,8
"Block Group 3, Census Tract 8017.02",1125,11,0,0,0,0,0,0,0,0,0,0,0,8,0,0,141,0,10,131,37,421,241,75,50
"Block Group 4, Census Tract 8017.02",422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,47,4,0,24,48,139,142,0,11
"Block Group 1, Census Tract 8018",1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,46,103,28,460,248,13,37
"Block Group 2, Census Tract 8018",1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,16,9,137,8,347,214,318,13
"Block Group 3, Census Tract 8018",1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,69,0,486,202,197,0
"Block Group 4, Census Tract 8018",949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,68,110,97,0,441,113,11,54
"Block Group 1, Census Tract 8019.01",1833,0,0,0,0,0,0,0,0,0,20,10,0,0,9,28,232,28,80,194,117,632,258,188,37
"Block Group 2, Census Tract 8019.01",980,0,0,0,0,0,0,0,0,0,7,7,7,6,21,9,153,102,60,60,45,267,173,56,7
"Block Group 3, Census Tract 8019.01",609,0,0,0,0,0,0,0,0,0,0,6,5,16,5,12,42,6,55,45,37,181,119,73,7
"Block Group 1, Census Tract 8019.02",761,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,19,95,69,19,314,123,67,17
"Block Group 2, Census Tract 8019.02",982,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,44,34,88,32,431,217,75,10
"Block Group 3, Census Tract 8019.02",468,0,0,0,0,0,0,0,9,16,0,0,0,9,18,0,14,9,25,43,37,163,111,8,6
"Block Group 1, Census Tract 8020.02",1914,0,0,0,0,0,0,0,0,9,0,8,0,0,9,0,175,74,94,305,85,693,302,148,12
"Block Group 2, Census Tract 8020.02",1755,14,0,0,0,0,0,0,0,0,0,0,6,26,0,30,482,48,81,127,178,312,302,130,19
"Block Group 1, Census Tract 8020.03",1783,9,0,5,0,0,0,0,0,18,14,0,12,14,7,22,191,37,86,214,93,704,242,65,50
"Block Group 1, Census Tract 8020.04",671,0,0,0,0,0,0,0,12,56,0,0,0,0,0,17,163,0,0,31,45,116,201,30,0
"Block Group 2, Census Tract 8020.04",658,9,0,0,0,0,0,0,0,0,0,7,0,0,5,0,104,20,141,155,106,68,36,7,0
"Block Group 3, Census Tract 8020.04",1218,57,0,0,0,0,0,0,15,0,0,34,0,6,0,0,206,19,18,218,128,305,111,77,24
"Block Group 4, Census Tract 8020.04",1180,35,0,0,0,0,0,0,7,0,12,6,12,0,40,0,273,19,76,98,83,316,173,14,16
"Block Group 1, Census Tract 8021",359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,9,8,177,72,71,7
"Block Group 2, Census Tract 8021",620,25,0,0,0,0,0,0,0,0,0,0,26,0,0,0,114,14,0,45,29,179,154,10,24
"Block Group 3, Census Tract 8021",1160,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,78,0,26,34,39,510,333,97,28
"Block Group 1, Census Tract 8022",797,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,48,0,49,33,7,374,188,42,32
"Block Group 2, Census Tract 8022",1291,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,217,0,41,105,31,477,248,143,20
"Block Group 3, Census Tract 8022",1145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,89,0,81,93,45,459,263,85,18
"Block Group 1, Census Tract 8023",3733,2,0,0,0,0,0,0,0,16,0,12,0,10,0,16,222,72,99,261,105,1384,1040,435,59
"Block Group 1, Census Tract 8024.02",1135,23,0,0,0,0,0,0,0,74,0,27,69,0,8,0,272,23,40,144,49,240,133,0,33
"Block Group 2, Census Tract 8024.02",997,0,0,0,0,0,0,0,0,16,0,16,10,3,34,0,241,20,45,150,34,221,140,13,54
"Block Group 3, Census Tract 8024.02",1298,70,0,0,0,0,0,13,3,23,0,12,7,21,10,87,358,15,38,181,79,255,82,35,9
"Block Group 4, Census Tract 8024.02",747,23,0,0,0,0,0,0,0,51,0,28,0,0,7,28,133,19,51,175,20,186,18,0,8
"Block Group 1, Census Tract 8024.03",1211,6,0,0,0,0,0,0,0,0,0,3,0,11,6,9,173,33,73,121,100,388,241,31,16
"Block Group 1, Census Tract 8024.04",986,15,0,0,0,0,19,22,0,25,0,14,39,32,0,37,145,0,35,269,74,150,96,0,14
"Block Group 2, Census Tract 8024.04",1898,58,0,0,0,45,0,0,41,0,0,0,67,8,17,24,348,15,148,235,92,570,170,60,0
"Block Group 3, Census Tract 8024.04",656,62,31,0,0,0,0,0,0,0,0,0,0,16,0,25,107,39,10,51,35,174,70,16,20
"Block Group 4, Census Tract 8024.04",1636,26,0,0,0,0,42,5,0,10,0,8,65,8,52,20,883,7,69,90,83,180,80,8,0
"Block Group 1, Census Tract 8025.03",809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,48,0,0,0,32,368,346,0,0
"Block Group 2, Census Tract 8025.03",1593,0,0,0,0,0,0,0,0,0,0,17,0,29,0,0,247,4,105,214,243,461,198,35,40
"Block Group 3, Census Tract 8025.03",1531,0,0,0,0,23,0,0,0,25,0,0,0,0,0,44,341,47,68,192,177,413,195,6,0
"Block Group 4, Census Tract 8025.03",937,43,0,0,0,0,0,0,0,0,0,0,0,0,31,65,265,42,46,52,70,232,58,33,0
"Block Group 1, Census Tract 8025.04",1144,10,0,0,0,21,0,0,0,80,0,0,60,20,33,19,276,57,74,163,50,199,68,0,14
"Block Group 2, Census Tract 8025.04",820,0,0,0,0,0,9,0,0,42,8,19,0,19,41,20,271,7,81,131,29,80,63,0,0
"Block Group 3, Census Tract 8025.04",1799,22,0,0,0,6,0,0,0,120,23,35,61,0,61,17,428,18,132,200,133,296,231,16,0
"Block Group 4, Census Tract 8025.04",1036,6,0,0,0,0,0,0,0,0,0,0,0,0,0,14,282,21,53,144,157,209,132,7,11
"Block Group 1, Census Tract 8025.05",1528,74,0,0,0,14,41,55,0,143,0,0,51,21,30,39,446,33,45,135,28,209,164,0,0
"Block Group 2, Census Tract 8025.05",533,99,0,0,0,0,0,0,0,58,0,0,0,0,0,0,77,0,46,60,61,109,23,0,0
"Block Group 3, Census Tract 8025.05",2238,21,0,0,0,0,0,0,0,31,0,91,81,76,38,38,297,48,112,204,118,831,195,57,0
