"GEO_ID","NAME","B25003_001E","B25003_001M","B25003_002E","B25003_002M","B25003_003E","B25003_003M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Owner occupied","Margin of Error!!Total:!!Owner occupied","Estimate!!Total:!!Renter occupied","Margin of Error!!Total:!!Renter occupied",
"1500000US170318020044","Block Group 4; Census Tract 8020.04; Cook County; Illinois","853","198","451","141","402","150",
"1500000US170318021001","Block Group 1; Census Tract 8021; Cook County; Illinois","247","91","247","91","0","12",
"1500000US170318021002","Block Group 2; Census Tract 8021; Cook County; Illinois","320","130","191","56","129","120",
"1500000US170318021003","Block Group 3; Census Tract 8021; Cook County; Illinois","658","89","516","99","142","65",
"1500000US170318022001","Block Group 1; Census Tract 8022; Cook County; Illinois","357","76","345","75","12","15",
"1500000US170318022002","Block Group 2; Census Tract 8022; Cook County; Illinois","894","273","689","258","205","86",
"1500000US170318022003","Block Group 3; Census Tract 8022; Cook County; Illinois","686","109","575","98","111","61",
"1500000US170318023001","Block Group 1; Census Tract 8023; Cook County; Illinois","978","154","601","113","377","115",
"1500000US170318023002","Block Group 2; Census Tract 8023; Cook County; Illinois","1721","372","880","172","841","386",
"1500000US170318024021","Block Group 1; Census Tract 8024.02; Cook County; Illinois","931","314","486","281","445","155",
"1500000US170318024022","Block Group 2; Census Tract 8024.02; Cook County; Illinois","676","232","614","235","62","50",
"1500000US170318024023","Block Group 3; Census Tract 8024.02; Cook County; Illinois","504","112","357","104","147","65",
"1500000US170318024024","Block Group 4; Census Tract 8024.02; Cook County; Illinois","323","105","86","48","237","97",
"1500000US170318024031","Block Group 1; Census Tract 8024.03; Cook County; Illinois","835","78","668","82","167","53",
"1500000US170318024041","Block Group 1; Census Tract 8024.04; Cook County; Illinois","784","217","623","209","161","99",
"1500000US170318024042","Block Group 2; Census Tract 8024.04; Cook County; Illinois","967","288","366","256","601","167",
"1500000US170318024043","Block Group 3; Census Tract 8024.04; Cook County; Illinois","471","170","397","169","74","52",
"1500000US170318024044","Block Group 4; Census Tract 8024.04; Cook County; Illinois","954","300","640","262","314","150",
"1500000US170318025031","Block Group 1; Census Tract 8025.03; Cook County; Illinois","336","115","0","12","336","115",
"1500000US170318025032","Block Group 2; Census Tract 8025.03; Cook County; Illinois","938","276","864","276","74","93",
"1500000US170318025033","Block Group 3; Census Tract 8025.03; Cook County; Illinois","1170","300","1021","287","149","127",
"1500000US170318025034","Block Group 4; Census Tract 8025.03; Cook County; Illinois","229","87","229","87","0","12",
"1500000US170318025041","Block Group 1; Census Tract 8025.04; Cook County; Illinois","446","103","386","95","60","70",
"1500000US170318025042","Block Group 2; Census Tract 8025.04; Cook County; Illinois","530","144","414","142","116","62",
"1500000US170318025043","Block Group 3; Census Tract 8025.04; Cook County; Illinois","742","216","635","199","107","97",
"1500000US170318025044","Block Group 4; Census Tract 8025.04; Cook County; Illinois","402","95","402","95","0","12",
"1500000US170318025051","Block Group 1; Census Tract 8025.05; Cook County; Illinois","0","12","0","12","0","12",
"1500000US170318025052","Block Group 2; Census Tract 8025.05; Cook County; Illinois","319","112","184","85","135","104",
"1500000US170318025053","Block Group 3; Census Tract 8025.05; Cook County; Illinois","0","12","0","12","0","12",
"1500000US170318025054","Block Group 4; Census Tract 8025.05; Cook County; Illinois","959","268","119","66","840","264",
"1500000US170318025055","Block Group 5; Census Tract 8025.05; Cook County; Illinois","782","156","604","140","178","124",
"1500000US170318025056","Block Group 6; Census Tract 8025.05; Cook County; Illinois","537","138","30","31","507","135",
"1500000US170318025061","Block Group 1; Census Tract 8025.06; Cook County; Illinois","442","102","286","83","156","59",
"1500000US170318025062","Block Group 2; Census Tract 8025.06; Cook County; Illinois","361","61","251","56","110","43",
"1500000US170318026051","Block Group 1; Census Tract 8026.05; Cook County; Illinois","754","276","615","262","139","81",
"1500000US170318026052","Block Group 2; Census Tract 8026.05; Cook County; Illinois","610","136","610","136","0","12",
"1500000US170318026053","Block Group 3; Census Tract 8026.05; Cook County; Illinois","506","123","506","123","0","12",
"1500000US170318026054","Block Group 4; Census Tract 8026.05; Cook County; Illinois","491","122","471","113","20","24",
"1500000US170318026055","Block Group 5; Census Tract 8026.05; Cook County; Illinois","802","288","330","245","472","153",
"1500000US170318026071","Block Group 1; Census Tract 8026.07; Cook County; Illinois","432","56","408","57","24","21",
"1500000US170318026081","Block Group 1; Census Tract 8026.08; Cook County; Illinois","1174","197","912","178","262","152",
"1500000US170318026082","Block Group 2; Census Tract 8026.08; Cook County; Illinois","871","180","775","167","96","96",
"1500000US170318026083","Block Group 3; Census Tract 8026.08; Cook County; Illinois","342","101","258","94","84","67",
"1500000US170318026084","Block Group 4; Census Tract 8026.08; Cook County; Illinois","534","147","522","145","12","18",
"1500000US170318026091","Block Group 1; Census Tract 8026.09; Cook County; Illinois","958","265","225","117","733","242",
"1500000US170318026092","Block Group 2; Census Tract 8026.09; Cook County; Illinois","165","99","0","12","165","99",
"1500000US170318026093","Block Group 3; Census Tract 8026.09; Cook County; Illinois","501","127","340","116","161","105",
"1500000US170318026094","Block Group 4; Census Tract 8026.09; Cook County; Illinois","1082","263","733","246","349","177",
"1500000US170318026101","Block Group 1; Census Tract 8026.10; Cook County; Illinois","769","143","725","140","44","26",
"1500000US170318027011","Block Group 1; Census Tract 8027.01; Cook County; Illinois","720","198","524","208","196","98",
"1500000US170318027012","Block Group 2; Census Tract 8027.01; Cook County; Illinois","516","134","445","130","71","72",
"1500000US170318027013","Block Group 3; Census Tract 8027.01; Cook County; Illinois","274","85","262","87","12","19",
"1500000US170318027014","Block Group 4; Census Tract 8027.01; Cook County; Illinois","696","113","696","113","0","12",
"1500000US170318027021","Block Group 1; Census Tract 8027.02; Cook County; Illinois","759","113","494","103","265","77",
"1500000US170318027022","Block Group 2; Census Tract 8027.02; Cook County; Illinois","691","117","593","104","98","50",
"1500000US170318027023","Block Group 3; Census Tract 8027.02; Cook County; Illinois","282","73","268","75","14","21",
"1500000US170318028011","Block Group 1; Census Tract 8028.01; Cook County; Illinois","411","79","369","79","42","50",
"1500000US170318028012","Block Group 2; Census Tract 8028.01; Cook County; Illinois","477","93","245","75","232","71",
"1500000US170318028013","Block Group 3; Census Tract 8028.01; Cook County; Illinois","292","109","282","106","10","16",
"1500000US170318028014","Block Group 4; Census Tract 8028.01; Cook County; Illinois","417","116","400","114","17","21",
"1500000US170318028015","Block Group 5; Census Tract 8028.01; Cook County; Illinois","262","77","262","77","0","12",
"1500000US170318028021","Block Group 1; Census Tract 8028.02; Cook County; Illinois","393","129","306","119","87","69",
"1500000US170318028022","Block Group 2; Census Tract 8028.02; Cook County; Illinois","368","99","368","99","0","12",
"1500000US170318028023","Block Group 3; Census Tract 8028.02; Cook County; Illinois","581","189","449","99","132","182",
"1500000US170318028024","Block Group 4; Census Tract 8028.02; Cook County; Illinois","449","170","352","130","97","102",
"1500000US170318028025","Block Group 5; Census Tract 8028.02; Cook County; Illinois","531","136","505","134","26","30",
"1500000US170318029001","Block Group 1; Census Tract 8029; Cook County; Illinois","409","142","409","142","0","12",
"1500000US170318029002","Block Group 2; Census Tract 8029; Cook County; Illinois","573","102","573","102","0","12",
"1500000US170318029003","Block Group 3; Census Tract 8029; Cook County; Illinois","686","178","678","177","8","13",
"1500000US170318029004","Block Group 4; Census Tract 8029; Cook County; Illinois","390","158","295","121","95","108",
"1500000US170318030051","Block Group 1; Census Tract 8030.05; Cook County; Illinois","356","88","356","88","0","12",
"1500000US170318030052","Block Group 2; Census Tract 8030.05; Cook County; Illinois","807","240","580","242","227","72",
"1500000US170318030071","Block Group 1; Census Tract 8030.07; Cook County; Illinois","646","220","586","220","60","49",
"1500000US170318030072","Block Group 2; Census Tract 8030.07; Cook County; Illinois","737","164","441","99","296","145",
"1500000US170318030073","Block Group 3; Census Tract 8030.07; Cook County; Illinois","753","142","678","139","75","61",
"1500000US170318030081","Block Group 1; Census Tract 8030.08; Cook County; Illinois","610","109","500","91","110","68",
"1500000US170318030082","Block Group 2; Census Tract 8030.08; Cook County; Illinois","388","111","382","112","6","9",
"1500000US170318030083","Block Group 3; Census Tract 8030.08; Cook County; Illinois","724","157","704","157","20","18",
"1500000US170318030101","Block Group 1; Census Tract 8030.10; Cook County; Illinois","318","100","253","96","65","42",
"1500000US170318030102","Block Group 2; Census Tract 8030.10; Cook County; Illinois","159","69","159","69","0","12",
"1500000US170318030103","Block Group 3; Census Tract 8030.10; Cook County; Illinois","337","92","337","92","0","12",
"1500000US170318030104","Block Group 4; Census Tract 8030.10; Cook County; Illinois","923","116","923","116","0","12",
"1500000US170318030121","Block Group 1; Census Tract 8030.12; Cook County; Illinois","954","130","618","121","336","73",
"1500000US170318030131","Block Group 1; Census Tract 8030.13; Cook County; Illinois","903","228","796","214","107","69",
"1500000US170318030132","Block Group 2; Census Tract 8030.13; Cook County; Illinois","961","245","845","249","116","85",
"1500000US170318030133","Block Group 3; Census Tract 8030.13; Cook County; Illinois","489","136","472","138","17","26",
"1500000US170318030141","Block Group 1; Census Tract 8030.14; Cook County; Illinois","843","173","502","102","341","158",
"1500000US170318030142","Block Group 2; Census Tract 8030.14; Cook County; Illinois","594","112","456","100","138","71",
"1500000US170318030151","Block Group 1; Census Tract 8030.15; Cook County; Illinois","874","146","847","145","27","24",
"1500000US170318030152","Block Group 2; Census Tract 8030.15; Cook County; Illinois","716","122","329","97","387","127",
"1500000US170318030153","Block Group 3; Census Tract 8030.15; Cook County; Illinois","449","106","440","110","9","14",
"1500000US170318030161","Block Group 1; Census Tract 8030.16; Cook County; Illinois","937","130","426","95","511","88",
"1500000US170318030171","Block Group 1; Census Tract 8030.17; Cook County; Illinois","960","224","793","183","167","129",
"1500000US170318030172","Block Group 2; Census Tract 8030.17; Cook County; Illinois","796","143","477","113","319","100",
"1500000US170318030173","Block Group 3; Census Tract 8030.17; Cook County; Illinois","776","169","225","85","551","164",
"1500000US170318031001","Block Group 1; Census Tract 8031; Cook County; Illinois","586","126","548","124","38","30",
"1500000US170318031002","Block Group 2; Census Tract 8031; Cook County; Illinois","579","71","545","71","34","25",
"1500000US170318032001","Block Group 1; Census Tract 8032; Cook County; Illinois","653","176","543","141","110","102",
"1500000US170318032002","Block Group 2; Census Tract 8032; Cook County; Illinois","982","274","881","263","101","93",
"1500000US170318032003","Block Group 3; Census Tract 8032; Cook County; Illinois","502","108","374","102","128","70",
"1500000US170318033001","Block Group 1; Census Tract 8033; Cook County; Illinois","968","185","711","182","257","105",
"1500000US170318033002","Block Group 2; Census Tract 8033; Cook County; Illinois","955","232","368","160","587","173",
"1500000US170318033003","Block Group 3; Census Tract 8033; Cook County; Illinois","1003","397","561","359","442","135",
"1500000US170318034001","Block Group 1; Census Tract 8034; Cook County; Illinois","295","83","256","88","39","44",
"1500000US170318034002","Block Group 2; Census Tract 8034; Cook County; Illinois","477","197","235","78","242","178",
"1500000US170318034003","Block Group 3; Census Tract 8034; Cook County; Illinois","249","105","249","105","0","12",
"1500000US170318034004","Block Group 4; Census Tract 8034; Cook County; Illinois","526","116","375","105","151","74",
"1500000US170318034005","Block Group 5; Census Tract 8034; Cook County; Illinois","368","91","346","102","22","31",
"1500000US170318034006","Block Group 6; Census Tract 8034; Cook County; Illinois","393","146","340","131","53","58",
"1500000US170318035001","Block Group 1; Census Tract 8035; Cook County; Illinois","377","117","331","123","46","54",
"1500000US170318035002","Block Group 2; Census Tract 8035; Cook County; Illinois","384","123","361","124","23","36",
"1500000US170318035003","Block Group 3; Census Tract 8035; Cook County; Illinois","728","166","466","151","262","95",
"1500000US170318035004","Block Group 4; Census Tract 8035; Cook County; Illinois","501","109","490","108","11","17",
"1500000US170318035005","Block Group 5; Census Tract 8035; Cook County; Illinois","229","85","229","85","0","12",
"1500000US170318036031","Block Group 1; Census Tract 8036.03; Cook County; Illinois","789","159","681","139","108","92",
"1500000US170318036032","Block Group 2; Census Tract 8036.03; Cook County; Illinois","340","116","337","116","3","9",
"1500000US170318036033","Block Group 3; Census Tract 8036.03; Cook County; Illinois","777","144","736","142","41","44",
"1500000US170318036034","Block Group 4; Census Tract 8036.03; Cook County; Illinois","349","96","330","92","19","32",
"1500000US170318036041","Block Group 1; Census Tract 8036.04; Cook County; Illinois","556","120","366","105","190","69",
"1500000US170318036042","Block Group 2; Census Tract 8036.04; Cook County; Illinois","392","79","227","62","165","60",
"1500000US170318036043","Block Group 3; Census Tract 8036.04; Cook County; Illinois","448","80","448","80","0","12",
"1500000US170318036044","Block Group 4; Census Tract 8036.04; Cook County; Illinois","404","105","222","55","182","81",
"1500000US170318036051","Block Group 1; Census Tract 8036.05; Cook County; Illinois","526","145","526","145","0","12",
"1500000US170318036052","Block Group 2; Census Tract 8036.05; Cook County; Illinois","374","119","307","102","67","80",
"1500000US170318036053","Block Group 3; Census Tract 8036.05; Cook County; Illinois","611","217","599","218","12","19",
"1500000US170318036054","Block Group 4; Census Tract 8036.05; Cook County; Illinois","291","112","209","85","82","70",
"1500000US170318036055","Block Group 5; Census Tract 8036.05; Cook County; Illinois","705","189","335","146","370","110",
"1500000US170318036071","Block Group 1; Census Tract 8036.07; Cook County; Illinois","262","65","262","65","0","12",
"1500000US170318036072","Block Group 2; Census Tract 8036.07; Cook County; Illinois","321","137","243","55","78","127",
"1500000US170318036073","Block Group 3; Census Tract 8036.07; Cook County; Illinois","720","111","703","112","17","16",
"1500000US170318036074","Block Group 4; Census Tract 8036.07; Cook County; Illinois","346","67","325","70","21","27",
"1500000US170318036081","Block Group 1; Census Tract 8036.08; Cook County; Illinois","1072","305","857","144","215","332",
"1500000US170318036082","Block Group 2; Census Tract 8036.08; Cook County; Illinois","1066","231","641","191","425","167",
"1500000US170318036083","Block Group 3; Census Tract 8036.08; Cook County; Illinois","1069","317","131","74","938","333",
"1500000US170318036111","Block Group 1; Census Tract 8036.11; Cook County; Illinois","425","170","404","175","21","27",
"1500000US170318036112","Block Group 2; Census Tract 8036.11; Cook County; Illinois","402","197","69","51","333","196",
"1500000US170318036113","Block Group 3; Census Tract 8036.11; Cook County; Illinois","346","109","308","108","38","45",
"1500000US170318036114","Block Group 4; Census Tract 8036.11; Cook County; Illinois","300","99","300","99","0","12",
"1500000US170318036115","Block Group 5; Census Tract 8036.11; Cook County; Illinois","636","234","239","88","397","206",
"1500000US170318036121","Block Group 1; Census Tract 8036.12; Cook County; Illinois","569","139","37","38","532","136",
"1500000US170318036122","Block Group 2; Census Tract 8036.12; Cook County; Illinois","767","152","262","81","505","140",
"1500000US170318036131","Block Group 1; Census Tract 8036.13; Cook County; Illinois","558","128","323","147","235","118",
"1500000US170318036132","Block Group 2; Census Tract 8036.13; Cook County; Illinois","542","164","281","173","261","104",
"1500000US170318036141","Block Group 1; Census Tract 8036.14; Cook County; Illinois","644","144","155","72","489","129",
"1500000US170318036142","Block Group 2; Census Tract 8036.14; Cook County; Illinois","935","131","205","91","730","126",
"1500000US170318036151","Block Group 1; Census Tract 8036.15; Cook County; Illinois","601","148","490","132","111","76",
"1500000US170318036152","Block Group 2; Census Tract 8036.15; Cook County; Illinois","464","117","75","49","389","111",
"1500000US170318036161","Block Group 1; Census Tract 8036.16; Cook County; Illinois","675","154","603","151","72","47",
"1500000US170318036162","Block Group 2; Census Tract 8036.16; Cook County; Illinois","337","90","178","67","159","90",
"1500000US170318036163","Block Group 3; Census Tract 8036.16; Cook County; Illinois","1069","370","606","352","463","144",
"1500000US170318037011","Block Group 1; Census Tract 8037.01; Cook County; Illinois","707","130","399","77","308","127",
"1500000US170318037012","Block Group 2; Census Tract 8037.01; Cook County; Illinois","652","120","406","82","246","105",
"1500000US170318037021","Block Group 1; Census Tract 8037.02; Cook County; Illinois","409","131","256","78","153","106",
"1500000US170318037022","Block Group 2; Census Tract 8037.02; Cook County; Illinois","592","130","592","130","0","12",
"1500000US170318037023","Block Group 3; Census Tract 8037.02; Cook County; Illinois","685","199","594","189","91","63",
"1500000US170318037024","Block Group 4; Census Tract 8037.02; Cook County; Illinois","768","214","264","104","504","211",
"1500000US170318038001","Block Group 1; Census Tract 8038; Cook County; Illinois","378","77","336","70","42","42",
"1500000US170318038002","Block Group 2; Census Tract 8038; Cook County; Illinois","250","69","217","58","33","42",
"1500000US170318038003","Block Group 3; Census Tract 8038; Cook County; Illinois","731","149","520","106","211","133",
"1500000US170318038004","Block Group 4; Census Tract 8038; Cook County; Illinois","373","97","313","83","60","58",
"1500000US170318039011","Block Group 1; Census Tract 8039.01; Cook County; Illinois","1146","186","921","183","225","87",
"1500000US170318039012","Block Group 2; Census Tract 8039.01; Cook County; Illinois","895","148","574","86","321","126",
"1500000US170318039021","Block Group 1; Census Tract 8039.02; Cook County; Illinois","446","119","373","101","73","84",
"1500000US170318039022","Block Group 2; Census Tract 8039.02; Cook County; Illinois","372","106","361","105","11","17",
"1500000US170318039023","Block Group 3; Census Tract 8039.02; Cook County; Illinois","412","110","357","102","55","39",
"1500000US170318040001","Block Group 1; Census Tract 8040; Cook County; Illinois","776","183","718","187","58","43",
"1500000US170318040002","Block Group 2; Census Tract 8040; Cook County; Illinois","1162","178","1014","185","148","74",
"1500000US170318041021","Block Group 1; Census Tract 8041.02; Cook County; Illinois","553","106","537","108","16","26",
"1500000US170318041022","Block Group 2; Census Tract 8041.02; Cook County; Illinois","856","173","837","173","19","30",
"1500000US170318041023","Block Group 3; Census Tract 8041.02; Cook County; Illinois","1026","173","940","188","86","71",
"1500000US170318041041","Block Group 1; Census Tract 8041.04; Cook County; Illinois","622","127","521","110","101","73",
"1500000US170318041042","Block Group 2; Census Tract 8041.04; Cook County; Illinois","713","150","582","160","131","59",
"1500000US170318041043","Block Group 3; Census Tract 8041.04; Cook County; Illinois","540","186","502","188","38","29",
"1500000US170318041051","Block Group 1; Census Tract 8041.05; Cook County; Illinois","594","97","570","100","24","18",
"1500000US170318041052","Block Group 2; Census Tract 8041.05; Cook County; Illinois","479","144","479","144","0","12",
"1500000US170318041053","Block Group 3; Census Tract 8041.05; Cook County; Illinois","426","159","426","159","0","12",
"1500000US170318041061","Block Group 1; Census Tract 8041.06; Cook County; Illinois","854","252","697","225","157","100",
"1500000US170318041062","Block Group 2; Census Tract 8041.06; Cook County; Illinois","647","195","474","141","173","153",
"1500000US170318041063","Block Group 3; Census Tract 8041.06; Cook County; Illinois","447","120","447","120","0","12",
"1500000US170318041064","Block Group 4; Census Tract 8041.06; Cook County; Illinois","659","140","559","149","100","109",
"1500000US170318041081","Block Group 1; Census Tract 8041.08; Cook County; Illinois","1310","276","339","75","971","263",
"1500000US170318041082","Block Group 2; Census Tract 8041.08; Cook County; Illinois","951","191","0","12","951","191",
"1500000US170318041091","Block Group 1; Census Tract 8041.09; Cook County; Illinois","357","82","357","82","0","12",
"1500000US170318041092","Block Group 2; Census Tract 8041.09; Cook County; Illinois","776","174","641","180","135","49",
"1500000US170318042021","Block Group 1; Census Tract 8042.02; Cook County; Illinois","638","176","400","126","238","129",
"1500000US170318042022","Block Group 2; Census Tract 8042.02; Cook County; Illinois","1051","166","901","164","150","113",
"1500000US170318042023","Block Group 3; Census Tract 8042.02; Cook County; Illinois","910","201","897","202","13","22",
"1500000US170318042024","Block Group 4; Census Tract 8042.02; Cook County; Illinois","247","89","240","90","7","12",
"1500000US170318042031","Block Group 1; Census Tract 8042.03; Cook County; Illinois","702","119","702","119","0","12",
"1500000US170318042032","Block Group 2; Census Tract 8042.03; Cook County; Illinois","313","89","313","89","0","12",
"1500000US170318042041","Block Group 1; Census Tract 8042.04; Cook County; Illinois","921","257","796","265","125","69",
"1500000US170318042042","Block Group 2; Census Tract 8042.04; Cook County; Illinois","469","130","371","101","98","94",
"1500000US170318042043","Block Group 3; Census Tract 8042.04; Cook County; Illinois","472","83","463","82","9","15",
"1500000US170318043051","Block Group 1; Census Tract 8043.05; Cook County; Illinois","465","140","425","138","40","57",
"1500000US170318043052","Block Group 2; Census Tract 8043.05; Cook County; Illinois","541","240","541","240","0","12",
"1500000US170318043053","Block Group 3; Census Tract 8043.05; Cook County; Illinois","764","407","629","401","135","102",
"1500000US170318043054","Block Group 4; Census Tract 8043.05; Cook County; Illinois","943","161","686","157","257","111",
"1500000US170318043061","Block Group 1; Census Tract 8043.06; Cook County; Illinois","936","278","809","281","127","85",
"1500000US170318043062","Block Group 2; Census Tract 8043.06; Cook County; Illinois","284","92","268","92","16","25",
"1500000US170318043063","Block Group 3; Census Tract 8043.06; Cook County; Illinois","363","110","312","99","51","55",
"1500000US170318043064","Block Group 4; Census Tract 8043.06; Cook County; Illinois","285","103","226","72","59","68",
"1500000US170318043081","Block Group 1; Census Tract 8043.08; Cook County; Illinois","809","196","640","184","169","131",
"1500000US170318043082","Block Group 2; Census Tract 8043.08; Cook County; Illinois","651","197","407","127","244","172",
"1500000US170318043083","Block Group 3; Census Tract 8043.08; Cook County; Illinois","572","162","393","129","179","93",
"1500000US170318043091","Block Group 1; Census Tract 8043.09; Cook County; Illinois","684","120","605","140","79","67",
"1500000US170318043092","Block Group 2; Census Tract 8043.09; Cook County; Illinois","299","68","216","55","83","55",
"1500000US170318043121","Block Group 1; Census Tract 8043.12; Cook County; Illinois","621","115","612","113","9","14",
"1500000US170318043131","Block Group 1; Census Tract 8043.13; Cook County; Illinois","994","222","739","154","255","218",
"1500000US170318043132","Block Group 2; Census Tract 8043.13; Cook County; Illinois","478","143","402","140","76","69",
"1500000US170318043133","Block Group 3; Census Tract 8043.13; Cook County; Illinois","702","175","563","140","139","122",
"1500000US170318043141","Block Group 1; Census Tract 8043.14; Cook County; Illinois","622","73","546","88","76","49",
"1500000US170318043151","Block Group 1; Census Tract 8043.15; Cook County; Illinois","877","95","806","99","71","41",
"1500000US170318043161","Block Group 1; Census Tract 8043.16; Cook County; Illinois","1017","227","922","236","95","68",
"1500000US170318043162","Block Group 2; Census Tract 8043.16; Cook County; Illinois","611","157","611","157","0","12",
"1500000US170318044031","Block Group 1; Census Tract 8044.03; Cook County; Illinois","437","167","230","98","207","133",
"1500000US170318044032","Block Group 2; Census Tract 8044.03; Cook County; Illinois","696","323","190","90","506","295",
"1500000US170318044033","Block Group 3; Census Tract 8044.03; Cook County; Illinois","357","84","357","84","0","12",
"1500000US170318044034","Block Group 4; Census Tract 8044.03; Cook County; Illinois","1119","336","904","295","215","199",
"1500000US170318044041","Block Group 1; Census Tract 8044.04; Cook County; Illinois","402","230","373","231","29","35",
"1500000US170318044042","Block Group 2; Census Tract 8044.04; Cook County; Illinois","312","82","256","90","56","54",
"1500000US170318044043","Block Group 3; Census Tract 8044.04; Cook County; Illinois","506","149","468","142","38","48",
"1500000US170318044044","Block Group 4; Census Tract 8044.04; Cook County; Illinois","368","118","269","125","99","75",
"1500000US170318044051","Block Group 1; Census Tract 8044.05; Cook County; Illinois","504","153","263","113","241","100",
"1500000US170318044052","Block Group 2; Census Tract 8044.05; Cook County; Illinois","517","133","86","71","431","125",
"1500000US170318044061","Block Group 1; Census Tract 8044.06; Cook County; Illinois","727","156","581","140","146","97",
"1500000US170318044062","Block Group 2; Census Tract 8044.06; Cook County; Illinois","533","99","489","104","44","32",
"1500000US170318044063","Block Group 3; Census Tract 8044.06; Cook County; Illinois","580","122","495","113","85","57",
"1500000US170318045051","Block Group 1; Census Tract 8045.05; Cook County; Illinois","278","88","212","74","66","51",
"1500000US170318045052","Block Group 2; Census Tract 8045.05; Cook County; Illinois","316","83","206","72","110","68",
"1500000US170318045053","Block Group 3; Census Tract 8045.05; Cook County; Illinois","909","135","503","130","406","118",
"1500000US170318045061","Block Group 1; Census Tract 8045.06; Cook County; Illinois","357","94","344","95","13","20",
"1500000US170318045062","Block Group 2; Census Tract 8045.06; Cook County; Illinois","653","171","409","86","244","147",
"1500000US170318045063","Block Group 3; Census Tract 8045.06; Cook County; Illinois","985","146","918","144","67","33",
"1500000US170318045081","Block Group 1; Census Tract 8045.08; Cook County; Illinois","855","134","378","89","477","132",
"1500000US170318045091","Block Group 1; Census Tract 8045.09; Cook County; Illinois","382","87","382","87","0","12",
"1500000US170318045092","Block Group 2; Census Tract 8045.09; Cook County; Illinois","324","116","291","122","33","37",
"1500000US170318045093","Block Group 3; Census Tract 8045.09; Cook County; Illinois","483","159","225","84","258","158",
"1500000US170318045094","Block Group 4; Census Tract 8045.09; Cook County; Illinois","456","105","356","97","100","79",
"1500000US170318045101","Block Group 1; Census Tract 8045.10; Cook County; Illinois","371","135","296","108","75","74",
"1500000US170318045102","Block Group 2; Census Tract 8045.10; Cook County; Illinois","249","95","246","95","3","4",
"1500000US170318045103","Block Group 3; Census Tract 8045.10; Cook County; Illinois","431","167","88","68","343","147",
"1500000US170318045104","Block Group 4; Census Tract 8045.10; Cook County; Illinois","320","100","290","86","30","48",
"1500000US170318045111","Block Group 1; Census Tract 8045.11; Cook County; Illinois","341","73","106","37","235","66",
"1500000US170318045112","Block Group 2; Census Tract 8045.11; Cook County; Illinois","396","80","207","61","189","62",
"1500000US170318045121","Block Group 1; Census Tract 8045.12; Cook County; Illinois","563","137","563","137","0","12",
"1500000US170318045122","Block Group 2; Census Tract 8045.12; Cook County; Illinois","764","154","653","153","111","79",
"1500000US170318045131","Block Group 1; Census Tract 8045.13; Cook County; Illinois","300","145","254","147","46","61",
"1500000US170318045132","Block Group 2; Census Tract 8045.13; Cook County; Illinois","644","174","526","211","118","140",
"1500000US170318045133","Block Group 3; Census Tract 8045.13; Cook County; Illinois","528","158","477","174","51","80",
"1500000US170318045141","Block Group 1; Census Tract 8045.14; Cook County; Illinois","341","139","319","138","22","28",
"1500000US170318045142","Block Group 2; Census Tract 8045.14; Cook County; Illinois","766","243","716","245","50","44",
"1500000US170318045143","Block Group 3; Census Tract 8045.14; Cook County; Illinois","586","137","321","106","265","114",
"1500000US170318046031","Block Group 1; Census Tract 8046.03; Cook County; Illinois","869","288","462","226","407","171",
"1500000US170318046032","Block Group 2; Census Tract 8046.03; Cook County; Illinois","1053","198","219","103","834","206",
"1500000US170318046033","Block Group 3; Census Tract 8046.03; Cook County; Illinois","1010","245","248","95","762","244",
"1500000US170318046061","Block Group 1; Census Tract 8046.06; Cook County; Illinois","224","77","187","69","37","29",
"1500000US170318046062","Block Group 2; Census Tract 8046.06; Cook County; Illinois","833","124","818","128","15","23",
"1500000US170318046063","Block Group 3; Census Tract 8046.06; Cook County; Illinois","473","130","454","128","19","29",
"1500000US170318046064","Block Group 4; Census Tract 8046.06; Cook County; Illinois","899","153","852","154","47","43",
"1500000US170318046071","Block Group 1; Census Tract 8046.07; Cook County; Illinois","686","132","633","131","53","56",
"1500000US170318046072","Block Group 2; Census Tract 8046.07; Cook County; Illinois","625","198","597","199","28","42",
"1500000US170318046073","Block Group 3; Census Tract 8046.07; Cook County; Illinois","453","149","453","149","0","12",
"1500000US170318046074","Block Group 4; Census Tract 8046.07; Cook County; Illinois","668","192","180","74","488","178",
"1500000US170318046081","Block Group 1; Census Tract 8046.08; Cook County; Illinois","594","142","410","100","184","124",
"1500000US170318046082","Block Group 2; Census Tract 8046.08; Cook County; Illinois","168","73","138","63","30","36",
"1500000US170318046083","Block Group 3; Census Tract 8046.08; Cook County; Illinois","825","185","597","194","228","102",
"1500000US170318046091","Block Group 1; Census Tract 8046.09; Cook County; Illinois","887","153","689","154","198","75",
"1500000US170318046092","Block Group 2; Census Tract 8046.09; Cook County; Illinois","1004","270","573","220","431","178",
"1500000US170318046093","Block Group 3; Census Tract 8046.09; Cook County; Illinois","573","123","307","104","266","95",
"1500000US170318046101","Block Group 1; Census Tract 8046.10; Cook County; Illinois","904","164","696","130","208","121",
"1500000US170318046102","Block Group 2; Census Tract 8046.10; Cook County; Illinois","341","65","251","58","90","44",
"1500000US170318046111","Block Group 1; Census Tract 8046.11; Cook County; Illinois","546","81","463","80","83","50",
