"GEO_ID","NAME","B25003_001E","B25003_001M","B25003_002E","B25003_002M","B25003_003E","B25003_003M",
"1500000US170312519002","Block Group 2, Census Tract 2519, Cook County, Illinois","409","126","116","78","293","111",
"1500000US170312519003","Block Group 3, Census Tract 2519, Cook County, Illinois","342","114","73","64","269","96",
"1500000US170312519004","Block Group 4, Census Tract 2519, Cook County, Illinois","637","130","79","60","558","134",
"1500000US170312520001","Block Group 1, Census Tract 2520, Cook County, Illinois","412","134","38","54","374","137",
"1500000US170312520002","Block Group 2, Census Tract 2520, Cook County, Illinois","884","187","279","122","605","179",
"1500000US170312520003","Block Group 3, Census Tract 2520, Cook County, Illinois","552","166","112","61","440","169",
"1500000US170312520004","Block Group 4, Census Tract 2520, Cook County, Illinois","441","146","50","43","391","143",
"1500000US170312521011","Block Group 1, Census Tract 2521.01, Cook County, Illinois","605","68","111","48","494","77",
"1500000US170312521021","Block Group 1, Census Tract 2521.02, Cook County, Illinois","660","175","324","99","336","156",
"1500000US170312521022","Block Group 2, Census Tract 2521.02, Cook County, Illinois","492","165","279","131","213","124",
"1500000US170312521023","Block Group 3, Census Tract 2521.02, Cook County, Illinois","701","174","259","105","442","177",
"1500000US170312521024","Block Group 4, Census Tract 2521.02, Cook County, Illinois","338","130","171","82","167","122",
"1500000US170312522011","Block Group 1, Census Tract 2522.01, Cook County, Illinois","219","62","15","17","204","63",
"1500000US170312522012","Block Group 2, Census Tract 2522.01, Cook County, Illinois","167","61","27","27","140","58",
"1500000US170312522013","Block Group 3, Census Tract 2522.01, Cook County, Illinois","591","69","284","60","307","75",
"1500000US170312522021","Block Group 1, Census Tract 2522.02, Cook County, Illinois","229","95","59","47","170","84",
"1500000US170312522022","Block Group 2, Census Tract 2522.02, Cook County, Illinois","296","98","45","53","251","96",
"1500000US170312522023","Block Group 3, Census Tract 2522.02, Cook County, Illinois","479","122","60","42","419","121",
"1500000US170312522024","Block Group 4, Census Tract 2522.02, Cook County, Illinois","124","69","36","56","88","56",
"1500000US170312522025","Block Group 5, Census Tract 2522.02, Cook County, Illinois","381","98","142","87","239","88",
"1500000US170312601001","Block Group 1, Census Tract 2601, Cook County, Illinois","531","68","62","39","469","69",
"1500000US170312602001","Block Group 1, Census Tract 2602, Cook County, Illinois","315","45","89","36","226","47",
"1500000US170312603001","Block Group 1, Census Tract 2603, Cook County, Illinois","537","55","86","43","451","63",
"1500000US170312604001","Block Group 1, Census Tract 2604, Cook County, Illinois","372","61","79","45","293","73",
"1500000US170312605001","Block Group 1, Census Tract 2605, Cook County, Illinois","550","70","142","56","408","82",
"1500000US170312606001","Block Group 1, Census Tract 2606, Cook County, Illinois","188","55","61","34","127","45",
"1500000US170312606002","Block Group 2, Census Tract 2606, Cook County, Illinois","373","69","125","41","248","65",
"1500000US170312607001","Block Group 1, Census Tract 2607, Cook County, Illinois","179","49","57","31","122","45",
"1500000US170312607002","Block Group 2, Census Tract 2607, Cook County, Illinois","345","66","72","32","273","66",
"1500000US170312608001","Block Group 1, Census Tract 2608, Cook County, Illinois","399","78","102","57","297","77",
"1500000US170312608002","Block Group 2, Census Tract 2608, Cook County, Illinois","478","83","91","33","387","86",
"1500000US170312609001","Block Group 1, Census Tract 2609, Cook County, Illinois","298","59","88","45","210","62",
"1500000US170312609002","Block Group 2, Census Tract 2609, Cook County, Illinois","97","41","65","35","32","31",
"1500000US170312610001","Block Group 1, Census Tract 2610, Cook County, Illinois","303","76","65","34","238","72",
"1500000US170312610002","Block Group 2, Census Tract 2610, Cook County, Illinois","367","71","127","48","240","64",
"1500000US170312705001","Block Group 1, Census Tract 2705, Cook County, Illinois","604","69","54","28","550","71",
"1500000US170312712001","Block Group 1, Census Tract 2712, Cook County, Illinois","387","44","56","34","331","47",
"1500000US170312713001","Block Group 1, Census Tract 2713, Cook County, Illinois","365","43","75","50","290","54",
"1500000US170312714001","Block Group 1, Census Tract 2714, Cook County, Illinois","451","59","67","27","384","60",
"1500000US170312715001","Block Group 1, Census Tract 2715, Cook County, Illinois","482","53","164","45","318","57",
"1500000US170312718001","Block Group 1, Census Tract 2718, Cook County, Illinois","218","54","32","21","186","56",
"1500000US170312801001","Block Group 1, Census Tract 2801, Cook County, Illinois","3115","239","1087","181","2028","222",
"1500000US170312801002","Block Group 2, Census Tract 2801, Cook County, Illinois","981","166","434","105","547","143",
"1500000US170312804001","Block Group 1, Census Tract 2804, Cook County, Illinois","587","37","42","40","545","50",
"1500000US170312808001","Block Group 1, Census Tract 2808, Cook County, Illinois","358","34","76","32","282","39",
"1500000US170312809001","Block Group 1, Census Tract 2809, Cook County, Illinois","378","34","62","30","316","41",
"1500000US170312819001","Block Group 1, Census Tract 2819, Cook County, Illinois","1187","164","553","121","634","134",
"1500000US170312819002","Block Group 2, Census Tract 2819, Cook County, Illinois","881","155","0","11","881","155",
"1500000US170312819003","Block Group 3, Census Tract 2819, Cook County, Illinois","1459","185","312","80","1147","192",
"1500000US170312827001","Block Group 1, Census Tract 2827, Cook County, Illinois","307","79","147","58","160","63",
"1500000US170312827002","Block Group 2, Census Tract 2827, Cook County, Illinois","462","84","236","67","226","63",
"1500000US170312828001","Block Group 1, Census Tract 2828, Cook County, Illinois","663","57","219","51","444","66",
"1500000US170312831001","Block Group 1, Census Tract 2831, Cook County, Illinois","578","79","18","22","560","79",
"1500000US170312831002","Block Group 2, Census Tract 2831, Cook County, Illinois","585","81","114","48","471","79",
"1500000US170312832001","Block Group 1, Census Tract 2832, Cook County, Illinois","657","49","274","50","383","62",
"1500000US170312838001","Block Group 1, Census Tract 2838, Cook County, Illinois","249","82","56","38","193","83",
"1500000US170312838002","Block Group 2, Census Tract 2838, Cook County, Illinois","1409","104","630","107","779","125",
"1500000US170312909001","Block Group 1, Census Tract 2909, Cook County, Illinois","284","118","26","27","258","118",
"1500000US170312909002","Block Group 2, Census Tract 2909, Cook County, Illinois","234","97","51","32","183","94",
"1500000US170312909003","Block Group 3, Census Tract 2909, Cook County, Illinois","234","89","46","44","188","84",
"1500000US170312909004","Block Group 4, Census Tract 2909, Cook County, Illinois","398","112","182","85","216","111",
"1500000US170312912001","Block Group 1, Census Tract 2912, Cook County, Illinois","446","90","55","32","391","83",
"1500000US170312912002","Block Group 2, Census Tract 2912, Cook County, Illinois","331","80","53","28","278","77",
"1500000US170312916001","Block Group 1, Census Tract 2916, Cook County, Illinois","300","44","100","47","200","49",
"1500000US170312922001","Block Group 1, Census Tract 2922, Cook County, Illinois","242","62","77","47","165","53",
"1500000US170312922002","Block Group 2, Census Tract 2922, Cook County, Illinois","385","76","100","48","285","72",
"1500000US170312922003","Block Group 3, Census Tract 2922, Cook County, Illinois","263","63","98","50","165","56",
"1500000US170312924001","Block Group 1, Census Tract 2924, Cook County, Illinois","193","56","27","21","166","54",
"1500000US170312924002","Block Group 2, Census Tract 2924, Cook County, Illinois","416","66","165","44","251","79",
"1500000US170312925001","Block Group 1, Census Tract 2925, Cook County, Illinois","364","116","52","37","312","117",
"1500000US170312925002","Block Group 2, Census Tract 2925, Cook County, Illinois","552","123","209","75","343","122",
"1500000US170312925003","Block Group 3, Census Tract 2925, Cook County, Illinois","343","91","215","82","128","71",
"1500000US170312925004","Block Group 4, Census Tract 2925, Cook County, Illinois","128","58","63","48","65","50",
"1500000US170313005001","Block Group 1, Census Tract 3005, Cook County, Illinois","215","60","85","40","130","54",
"1500000US170313005002","Block Group 2, Census Tract 3005, Cook County, Illinois","659","79","179","55","480","82",
"1500000US170313006001","Block Group 1, Census Tract 3006, Cook County, Illinois","407","74","210","54","197","64",
"1500000US170313006002","Block Group 2, Census Tract 3006, Cook County, Illinois","368","69","144","49","224","64",
"1500000US170313007001","Block Group 1, Census Tract 3007, Cook County, Illinois","745","132","210","86","535","120",
"1500000US170313007002","Block Group 2, Census Tract 3007, Cook County, Illinois","331","100","110","60","221","95",
"1500000US170313007003","Block Group 3, Census Tract 3007, Cook County, Illinois","217","89","98","65","119","73",
"1500000US170313008001","Block Group 1, Census Tract 3008, Cook County, Illinois","424","118","170","75","254","109",
"1500000US170313008002","Block Group 2, Census Tract 3008, Cook County, Illinois","679","135","208","93","471","127",
"1500000US170313009001","Block Group 1, Census Tract 3009, Cook County, Illinois","541","124","103","68","438","142",
"1500000US170313009002","Block Group 2, Census Tract 3009, Cook County, Illinois","543","139","63","45","480","133",
"1500000US170313009003","Block Group 3, Census Tract 3009, Cook County, Illinois","194","79","42","51","152","68",
"1500000US170313011001","Block Group 1, Census Tract 3011, Cook County, Illinois","333","73","87","44","246","71",
"1500000US170313011002","Block Group 2, Census Tract 3011, Cook County, Illinois","436","73","143","57","293","62",
"1500000US170313012001","Block Group 1, Census Tract 3012, Cook County, Illinois","343","109","49","39","294","111",
"1500000US170313012002","Block Group 2, Census Tract 3012, Cook County, Illinois","243","75","51","48","192","78",
"1500000US170313012003","Block Group 3, Census Tract 3012, Cook County, Illinois","555","102","200","80","355","101",
"1500000US170313016001","Block Group 1, Census Tract 3016, Cook County, Illinois","590","112","241","89","349","96",
"1500000US170313016002","Block Group 2, Census Tract 3016, Cook County, Illinois","705","121","410","112","295","111",
"1500000US170313017011","Block Group 1, Census Tract 3017.01, Cook County, Illinois","316","116","141","73","175","99",
"1500000US170313017012","Block Group 2, Census Tract 3017.01, Cook County, Illinois","354","109","133","69","221","93",
"1500000US170313017013","Block Group 3, Census Tract 3017.01, Cook County, Illinois","386","129","77","54","309","120",
"1500000US170313017021","Block Group 1, Census Tract 3017.02, Cook County, Illinois","344","70","137","49","207","72",
"1500000US170313017022","Block Group 2, Census Tract 3017.02, Cook County, Illinois","362","78","178","78","184","72",
"1500000US170313017023","Block Group 3, Census Tract 3017.02, Cook County, Illinois","383","75","171","62","212","74",
"1500000US170313018011","Block Group 1, Census Tract 3018.01, Cook County, Illinois","368","87","136","77","232","78",
"1500000US170313018012","Block Group 2, Census Tract 3018.01, Cook County, Illinois","684","109","260","99","424","119",
"1500000US170313018021","Block Group 1, Census Tract 3018.02, Cook County, Illinois","239","50","138","39","101","45",
"1500000US170313018022","Block Group 2, Census Tract 3018.02, Cook County, Illinois","260","55","73","39","187","54",
"1500000US170313018023","Block Group 3, Census Tract 3018.02, Cook County, Illinois","367","57","155","53","212","61",
"1500000US170313018031","Block Group 1, Census Tract 3018.03, Cook County, Illinois","436","89","168","62","268","88",
"1500000US170313018032","Block Group 2, Census Tract 3018.03, Cook County, Illinois","563","115","148","69","415","110",
"1500000US170313018033","Block Group 3, Census Tract 3018.03, Cook County, Illinois","349","93","209","86","140","63",
"1500000US170313102001","Block Group 1, Census Tract 3102, Cook County, Illinois","325","68","145","45","180","60",
"1500000US170313102002","Block Group 2, Census Tract 3102, Cook County, Illinois","324","72","124","48","200","61",
"1500000US170313103001","Block Group 1, Census Tract 3103, Cook County, Illinois","723","65","212","64","511","77",
"1500000US170313104001","Block Group 1, Census Tract 3104, Cook County, Illinois","522","52","205","56","317","68",
"1500000US170313105001","Block Group 1, Census Tract 3105, Cook County, Illinois","527","66","147","58","380","74",
"1500000US170313106001","Block Group 1, Census Tract 3106, Cook County, Illinois","1100","182","268","132","832","184",
"1500000US170313106002","Block Group 2, Census Tract 3106, Cook County, Illinois","530","137","127","81","403","138",
"1500000US170313106003","Block Group 3, Census Tract 3106, Cook County, Illinois","392","115","62","77","330","118",
"1500000US170313107001","Block Group 1, Census Tract 3107, Cook County, Illinois","523","58","134","53","389","68",
"1500000US170313108001","Block Group 1, Census Tract 3108, Cook County, Illinois","346","97","142","80","204","85",
"1500000US170313108002","Block Group 2, Census Tract 3108, Cook County, Illinois","213","90","30","32","183","87",
"1500000US170313108003","Block Group 3, Census Tract 3108, Cook County, Illinois","966","124","205","86","761","142",
"1500000US170313109001","Block Group 1, Census Tract 3109, Cook County, Illinois","683","150","291","113","392","124",
"1500000US170313109002","Block Group 2, Census Tract 3109, Cook County, Illinois","458","120","113","80","345","108",
"1500000US170313109003","Block Group 3, Census Tract 3109, Cook County, Illinois","544","108","193","87","351","108",
"1500000US170313201001","Block Group 1, Census Tract 3201, Cook County, Illinois","1360","350","898","284","462","249",
"1500000US170313201002","Block Group 2, Census Tract 3201, Cook County, Illinois","1810","318","202","159","1608","302",
"1500000US170313201003","Block Group 3, Census Tract 3201, Cook County, Illinois","2313","374","909","300","1404","331",
"1500000US170313201004","Block Group 4, Census Tract 3201, Cook County, Illinois","2720","342","1399","267","1321","322",
"1500000US170313204001","Block Group 1, Census Tract 3204, Cook County, Illinois","704","84","437","79","267","63",
"1500000US170313206001","Block Group 1, Census Tract 3206, Cook County, Illinois","1160","178","487","121","673","163",
"1500000US170313206002","Block Group 2, Census Tract 3206, Cook County, Illinois","1669","189","677","139","992","186",
"1500000US170313301001","Block Group 1, Census Tract 3301, Cook County, Illinois","2072","410","1238","363","834","261",
"1500000US170313301002","Block Group 2, Census Tract 3301, Cook County, Illinois","2765","416","1666","443","1099","363",
"1500000US170313301003","Block Group 3, Census Tract 3301, Cook County, Illinois","3868","539","2685","520","1183","324",
"1500000US170313301004","Block Group 4, Census Tract 3301, Cook County, Illinois","2812","604","914","361","1898","560",
"1500000US170313302001","Block Group 1, Census Tract 3302, Cook County, Illinois","680","92","0","11","680","92",
"1500000US170313302002","Block Group 2, Census Tract 3302, Cook County, Illinois","1179","100","1023","106","156","74",
"1500000US170313403001","Block Group 1, Census Tract 3403, Cook County, Illinois","699","49","332","67","367","73",
"1500000US170313404001","Block Group 1, Census Tract 3404, Cook County, Illinois","683","56","252","68","431","76",
"1500000US170313405001","Block Group 1, Census Tract 3405, Cook County, Illinois","852","51","217","60","635","68",
"1500000US170313406001","Block Group 1, Census Tract 3406, Cook County, Illinois","430","27","5","8","425","27",
"1500000US170313501001","Block Group 1, Census Tract 3501, Cook County, Illinois","558","90","0","11","558","90",
"1500000US170313501002","Block Group 2, Census Tract 3501, Cook County, Illinois","944","120","10","15","934","121",
"1500000US170313504001","Block Group 1, Census Tract 3504, Cook County, Illinois","658","42","0","11","658","42",
"1500000US170313510001","Block Group 1, Census Tract 3510, Cook County, Illinois","323","145","112","63","211","137",
"1500000US170313510002","Block Group 2, Census Tract 3510, Cook County, Illinois","619","141","65","82","554","138",
"1500000US170313510003","Block Group 3, Census Tract 3510, Cook County, Illinois","1325","173","37","45","1288","175",
"1500000US170313511001","Block Group 1, Census Tract 3511, Cook County, Illinois","868","49","58","47","810","59",
"1500000US170313511002","Block Group 2, Census Tract 3511, Cook County, Illinois","43","21","0","11","43","21",
"1500000US170313511003","Block Group 3, Census Tract 3511, Cook County, Illinois","0","11","0","11","0","11",
"1500000US170313514001","Block Group 1, Census Tract 3514, Cook County, Illinois","789","60","116","66","673","77",
"1500000US170313515001","Block Group 1, Census Tract 3515, Cook County, Illinois","0","11","0","11","0","11",
"1500000US170313515002","Block Group 2, Census Tract 3515, Cook County, Illinois","311","26","29","21","282","31",
"1500000US170313602001","Block Group 1, Census Tract 3602, Cook County, Illinois","657","64","27","22","630","67",
"1500000US170313801001","Block Group 1, Census Tract 3801, Cook County, Illinois","1052","87","258","78","794","103",
"1500000US170313802001","Block Group 1, Census Tract 3802, Cook County, Illinois","193","56","148","52","45","40",
"1500000US170313802002","Block Group 2, Census Tract 3802, Cook County, Illinois","964","92","41","37","923","99",
"1500000US170313805001","Block Group 1, Census Tract 3805, Cook County, Illinois","330","60","0","11","330","60",
"1500000US170313807001","Block Group 1, Census Tract 3807, Cook County, Illinois","437","61","40","21","397","59",
"1500000US170313812001","Block Group 1, Census Tract 3812, Cook County, Illinois","467","134","157","102","310","118",
"1500000US170313812002","Block Group 2, Census Tract 3812, Cook County, Illinois","491","129","73","52","418","126",
"1500000US170313814001","Block Group 1, Census Tract 3814, Cook County, Illinois","691","74","149","68","542","90",
"1500000US170313815001","Block Group 1, Census Tract 3815, Cook County, Illinois","176","41","34","27","142","36",
"1500000US170313817001","Block Group 1, Census Tract 3817, Cook County, Illinois","0","11","0","11","0","11",
"1500000US170313818001","Block Group 1, Census Tract 3818, Cook County, Illinois","348","77","108","27","240","77",
"1500000US170313818002","Block Group 2, Census Tract 3818, Cook County, Illinois","286","67","93","37","193","60",
"1500000US170313819001","Block Group 1, Census Tract 3819, Cook County, Illinois","253","48","51","24","202","51",
"1500000US170313819002","Block Group 2, Census Tract 3819, Cook County, Illinois","274","51","138","42","136","44",
"1500000US170313901001","Block Group 1, Census Tract 3901, Cook County, Illinois","663","44","256","44","407","57",
"1500000US170313902001","Block Group 1, Census Tract 3902, Cook County, Illinois","370","78","139","49","231","67",
"1500000US170313902002","Block Group 2, Census Tract 3902, Cook County, Illinois","448","81","371","81","77","48",
"1500000US170313903001","Block Group 1, Census Tract 3903, Cook County, Illinois","550","101","19","24","531","101",
"1500000US170313903002","Block Group 2, Census Tract 3903, Cook County, Illinois","966","122","181","72","785","121",
"1500000US170313904001","Block Group 1, Census Tract 3904, Cook County, Illinois","641","125","208","78","433","120",
"1500000US170313904002","Block Group 2, Census Tract 3904, Cook County, Illinois","788","121","130","64","658","108",
"1500000US170313905001","Block Group 1, Census Tract 3905, Cook County, Illinois","753","53","233","46","520","59",
"1500000US170313906001","Block Group 1, Census Tract 3906, Cook County, Illinois","395","55","179","36","216","59",
"1500000US170313906002","Block Group 2, Census Tract 3906, Cook County, Illinois","399","49","198","34","201","43",
"1500000US170313907001","Block Group 1, Census Tract 3907, Cook County, Illinois","1075","187","756","161","319","186",
"1500000US170313907002","Block Group 2, Census Tract 3907, Cook County, Illinois","856","188","307","124","549","175",
"1500000US170313907003","Block Group 3, Census Tract 3907, Cook County, Illinois","1404","200","160","54","1244","189",
"1500000US170314003001","Block Group 1, Census Tract 4003, Cook County, Illinois","612","53","106","51","506","58",
"1500000US170314004001","Block Group 1, Census Tract 4004, Cook County, Illinois","439","88","69","41","370","90",
"1500000US170314004002","Block Group 2, Census Tract 4004, Cook County, Illinois","341","77","78","47","263","74",
"1500000US170314005001","Block Group 1, Census Tract 4005, Cook County, Illinois","455","88","54","37","401","88",
"1500000US170314005002","Block Group 2, Census Tract 4005, Cook County, Illinois","307","78","61","37","246","72",
"1500000US170314008001","Block Group 1, Census Tract 4008, Cook County, Illinois","358","144","0","11","358","144",
"1500000US170314008002","Block Group 2, Census Tract 4008, Cook County, Illinois","769","130","59","63","710","125",
"1500000US170314101001","Block Group 1, Census Tract 4101, Cook County, Illinois","407","84","9","13","398","85",
"1500000US170314101002","Block Group 2, Census Tract 4101, Cook County, Illinois","845","96","262","67","583","92",
"1500000US170314102001","Block Group 1, Census Tract 4102, Cook County, Illinois","673","50","74","40","599","43",
"1500000US170314105001","Block Group 1, Census Tract 4105, Cook County, Illinois","537","102","259","77","278","89",
"1500000US170314105002","Block Group 2, Census Tract 4105, Cook County, Illinois","715","96","86","42","629","102",
"1500000US170314106001","Block Group 1, Census Tract 4106, Cook County, Illinois","588","90","273","77","315","72",
"1500000US170314106002","Block Group 2, Census Tract 4106, Cook County, Illinois","481","80","125","34","356","84",
"1500000US170314107001","Block Group 1, Census Tract 4107, Cook County, Illinois","1030","76","312","74","718","75",
"1500000US170314108001","Block Group 1, Census Tract 4108, Cook County, Illinois","707","114","85","61","622","115",
"1500000US170314108002","Block Group 2, Census Tract 4108, Cook County, Illinois","1054","120","355","104","699","122",
"1500000US170314109001","Block Group 1, Census Tract 4109, Cook County, Illinois","334","83","103","37","231","83",
"1500000US170314109002","Block Group 2, Census Tract 4109, Cook County, Illinois","370","82","102","63","268","73",
"1500000US170314109003","Block Group 3, Census Tract 4109, Cook County, Illinois","1121","106","541","88","580","100",
"1500000US170314110001","Block Group 1, Census Tract 4110, Cook County, Illinois","867","161","382","138","485","133",
"1500000US170314110002","Block Group 2, Census Tract 4110, Cook County, Illinois","284","103","255","102","29","25",
"1500000US170314110003","Block Group 3, Census Tract 4110, Cook County, Illinois","695","140","312","106","383","113",
"1500000US170314111001","Block Group 1, Census Tract 4111, Cook County, Illinois","438","52","299","47","139","36",
"1500000US170314111002","Block Group 2, Census Tract 4111, Cook County, Illinois","391","48","138","32","253","41",
"1500000US170314112001","Block Group 1, Census Tract 4112, Cook County, Illinois","521","57","253","45","268","55",
"1500000US170314112002","Block Group 2, Census Tract 4112, Cook County, Illinois","197","44","124","36","73","35",
"1500000US170314201001","Block Group 1, Census Tract 4201, Cook County, Illinois","755","50","15","16","740","53",
"1500000US170314202001","Block Group 1, Census Tract 4202, Cook County, Illinois","606","55","177","45","429","63",
"1500000US170314203001","Block Group 1, Census Tract 4203, Cook County, Illinois","722","55","166","46","556","64",
"1500000US170314204001","Block Group 1, Census Tract 4204, Cook County, Illinois","711","64","120","55","591","74",
"1500000US170314205001","Block Group 1, Census Tract 4205, Cook County, Illinois","455","118","89","83","366","97",
"1500000US170314205002","Block Group 2, Census Tract 4205, Cook County, Illinois","344","92","62","34","282","92",
"1500000US170314206001","Block Group 1, Census Tract 4206, Cook County, Illinois","520","74","89","50","431","85",
"1500000US170314206002","Block Group 2, Census Tract 4206, Cook County, Illinois","413","63","69","29","344","62",
"1500000US170314207001","Block Group 1, Census Tract 4207, Cook County, Illinois","181","65","11","18","170","64",
"1500000US170314207002","Block Group 2, Census Tract 4207, Cook County, Illinois","129","61","27","21","102","59",
"1500000US170314207003","Block Group 3, Census Tract 4207, Cook County, Illinois","279","97","75","58","204","91",
"1500000US170314207004","Block Group 4, Census Tract 4207, Cook County, Illinois","281","97","93","65","188","82",
"1500000US170314207005","Block Group 5, Census Tract 4207, Cook County, Illinois","294","102","61","53","233","100",
"1500000US170314208001","Block Group 1, Census Tract 4208, Cook County, Illinois","385","73","62","40","323","72",
"1500000US170314208002","Block Group 2, Census Tract 4208, Cook County, Illinois","429","84","140","62","289","75",
"1500000US170314212001","Block Group 1, Census Tract 4212, Cook County, Illinois","163","62","70","40","93","54",
"1500000US170314212002","Block Group 2, Census Tract 4212, Cook County, Illinois","317","62","77","43","240","56",
"1500000US170314301011","Block Group 1, Census Tract 4301.01, Cook County, Illinois","406","113","31","28","375","115",
"1500000US170314301012","Block Group 2, Census Tract 4301.01, Cook County, Illinois","291","109","43","33","248","105",
"1500000US170314301013","Block Group 3, Census Tract 4301.01, Cook County, Illinois","326","125","62","58","264","114",
"1500000US170314301014","Block Group 4, Census Tract 4301.01, Cook County, Illinois","609","141","89","61","520","137",
"1500000US170314301021","Block Group 1, Census Tract 4301.02, Cook County, Illinois","899","158","84","57","815","158",
"1500000US170314301022","Block Group 2, Census Tract 4301.02, Cook County, Illinois","362","107","100","63","262","103",
"1500000US170314301023","Block Group 3, Census Tract 4301.02, Cook County, Illinois","630","143","43","29","587","144",
"1500000US170314302001","Block Group 1, Census Tract 4302, Cook County, Illinois","299","130","87","51","212","116",
"1500000US170314302002","Block Group 2, Census Tract 4302, Cook County, Illinois","363","142","80","52","283","133",
"1500000US170314302003","Block Group 3, Census Tract 4302, Cook County, Illinois","388","164","17","28","371","169",
"1500000US170314302004","Block Group 4, Census Tract 4302, Cook County, Illinois","564","185","38","37","526","200",
"1500000US170314302005","Block Group 5, Census Tract 4302, Cook County, Illinois","765","174","119","103","646","155",
"1500000US170314303001","Block Group 1, Census Tract 4303, Cook County, Illinois","441","78","84","41","357","83",
"1500000US170314303002","Block Group 2, Census Tract 4303, Cook County, Illinois","273","70","15","13","258","72",
"1500000US170314303003","Block Group 3, Census Tract 4303, Cook County, Illinois","217","59","29","32","188","51",
"1500000US170314304001","Block Group 1, Census Tract 4304, Cook County, Illinois","217","76","96","50","121","67",
"1500000US170314304002","Block Group 2, Census Tract 4304, Cook County, Illinois","244","110","89","72","155","88",
"1500000US170314304003","Block Group 3, Census Tract 4304, Cook County, Illinois","288","95","63","45","225","99",
"1500000US170314304004","Block Group 4, Census Tract 4304, Cook County, Illinois","338","102","50","58","288","89",
"1500000US170314305001","Block Group 1, Census Tract 4305, Cook County, Illinois","602","120","45","35","557","121",
"1500000US170314305002","Block Group 2, Census Tract 4305, Cook County, Illinois","635","133","38","37","597","136",
"1500000US170314305003","Block Group 3, Census Tract 4305, Cook County, Illinois","348","111","59","41","289","108",
"1500000US170314306001","Block Group 1, Census Tract 4306, Cook County, Illinois","334","78","140","59","194","66",
"1500000US170314306002","Block Group 2, Census Tract 4306, Cook County, Illinois","419","81","129","48","290","83",
"1500000US170314307001","Block Group 1, Census Tract 4307, Cook County, Illinois","763","129","51","32","712","132",
"1500000US170314307002","Block Group 2, Census Tract 4307, Cook County, Illinois","472","105","66","31","406","104",
"1500000US170314308001","Block Group 1, Census Tract 4308, Cook County, Illinois","375","74","146","62","229","73",
"1500000US170314308002","Block Group 2, Census Tract 4308, Cook County, Illinois","311","72","132","57","179","57",
"1500000US170314309001","Block Group 1, Census Tract 4309, Cook County, Illinois","413","69","130","47","283","68",
"1500000US170314309002","Block Group 2, Census Tract 4309, Cook County, Illinois","268","56","99","39","169","58",
"1500000US170314312001","Block Group 1, Census Tract 4312, Cook County, Illinois","531","92","331","72","200","81",
"1500000US170314312002","Block Group 2, Census Tract 4312, Cook County, Illinois","558","98","367","85","191","93",
"1500000US170314313011","Block Group 1, Census Tract 4313.01, Cook County, Illinois","169","76","35","34","134","65",
"1500000US170314313012","Block Group 2, Census Tract 4313.01, Cook County, Illinois","593","134","149","83","444","132",
"1500000US170314313013","Block Group 3, Census Tract 4313.01, Cook County, Illinois","491","113","49","52","442","112",
"1500000US170314313021","Block Group 1, Census Tract 4313.02, Cook County, Illinois","551","107","63","49","488","98",
"1500000US170314313022","Block Group 2, Census Tract 4313.02, Cook County, Illinois","226","86","52","49","174","80",
"1500000US170314313023","Block Group 3, Census Tract 4313.02, Cook County, Illinois","754","142","89","64","665","140",
"1500000US170314314001","Block Group 1, Census Tract 4314, Cook County, Illinois","1359","228","196","95","1163","235",
"1500000US170314314002","Block Group 2, Census Tract 4314, Cook County, Illinois","709","221","133","98","576","216",
"1500000US170314314003","Block Group 3, Census Tract 4314, Cook County, Illinois","1121","213","120","91","1001","195",
"1500000US170314314004","Block Group 4, Census Tract 4314, Cook County, Illinois","147","71","17","27","130","70",
"1500000US170314401011","Block Group 1, Census Tract 4401.01, Cook County, Illinois","628","147","10","17","618","146",
"1500000US170314401012","Block Group 2, Census Tract 4401.01, Cook County, Illinois","467","108","34","47","433","110",
"1500000US170314401013","Block Group 3, Census Tract 4401.01, Cook County, Illinois","220","99","0","11","220","99",
"1500000US170314401014","Block Group 4, Census Tract 4401.01, Cook County, Illinois","545","150","50","48","495","139",
"1500000US170314401021","Block Group 1, Census Tract 4401.02, Cook County, Illinois","458","100","62","52","396","107",
"1500000US170314401022","Block Group 2, Census Tract 4401.02, Cook County, Illinois","293","95","67","41","226","96",
"1500000US170314401023","Block Group 3, Census Tract 4401.02, Cook County, Illinois","474","129","86","70","388","122",
"1500000US170314401024","Block Group 4, Census Tract 4401.02, Cook County, Illinois","368","120","54","38","314","119",
"1500000US170314402011","Block Group 1, Census Tract 4402.01, Cook County, Illinois","597","174","113","69","484","166",
"1500000US170314402012","Block Group 2, Census Tract 4402.01, Cook County, Illinois","745","200","139","80","606","188",
"1500000US170314402013","Block Group 3, Census Tract 4402.01, Cook County, Illinois","320","143","95","80","225","124",
"1500000US170314402014","Block Group 4, Census Tract 4402.01, Cook County, Illinois","712","218","62","77","650","225",
"1500000US170314402021","Block Group 1, Census Tract 4402.02, Cook County, Illinois","583","128","198","73","385","114",
"1500000US170314402022","Block Group 2, Census Tract 4402.02, Cook County, Illinois","680","110","125","58","555","115",
"1500000US170314402023","Block Group 3, Census Tract 4402.02, Cook County, Illinois","349","89","326","92","23","30",
"1500000US170314403001","Block Group 1, Census Tract 4403, Cook County, Illinois","312","86","312","86","0","11",
"1500000US170314403002","Block Group 2, Census Tract 4403, Cook County, Illinois","575","171","313","152","262","102",
