"GEO_ID","NAME","B25003_001E","B25003_001M","B25003_002E","B25003_002M","B25003_003E","B25003_003M",
"1500000US170310814031","Block Group 1, Census Tract 814.03, Cook County, Illinois","2506","326","1040","222","1466","317",
"1500000US170310814032","Block Group 2, Census Tract 814.03, Cook County, Illinois","1081","279","222","134","859","241",
"1500000US170310814033","Block Group 3, Census Tract 814.03, Cook County, Illinois","1644","255","374","202","1270","196",
"1500000US170310815001","Block Group 1, Census Tract 815, Cook County, Illinois","921","169","431","137","490","139",
"1500000US170310815002","Block Group 2, Census Tract 815, Cook County, Illinois","879","161","416","137","463","137",
"1500000US170310815003","Block Group 3, Census Tract 815, Cook County, Illinois","1388","252","494","161","894","239",
"1500000US170310816001","Block Group 1, Census Tract 816, Cook County, Illinois","1792","206","676","191","1116","182",
"1500000US170310816002","Block Group 2, Census Tract 816, Cook County, Illinois","743","132","43","30","700","128",
"1500000US170310817001","Block Group 1, Census Tract 817, Cook County, Illinois","819","165","297","121","522","149",
"1500000US170310817002","Block Group 2, Census Tract 817, Cook County, Illinois","1597","190","302","110","1295","181",
"1500000US170310818001","Block Group 1, Census Tract 818, Cook County, Illinois","2213","268","1550","269","663","246",
"1500000US170310818002","Block Group 2, Census Tract 818, Cook County, Illinois","2385","260","1214","310","1171","250",
"1500000US170310818003","Block Group 3, Census Tract 818, Cook County, Illinois","1121","221","455","137","666","196",
"1500000US170310819001","Block Group 1, Census Tract 819, Cook County, Illinois","413","51","230","46","183","39",
"1500000US170310901001","Block Group 1, Census Tract 901, Cook County, Illinois","457","70","325","58","132","66",
"1500000US170310901002","Block Group 2, Census Tract 901, Cook County, Illinois","322","58","290","59","32","20",
"1500000US170310901003","Block Group 3, Census Tract 901, Cook County, Illinois","268","56","235","59","33","29",
"1500000US170310901004","Block Group 4, Census Tract 901, Cook County, Illinois","332","60","332","60","0","11",
"1500000US170310902001","Block Group 1, Census Tract 902, Cook County, Illinois","312","98","289","111","23","30",
"1500000US170310902002","Block Group 2, Census Tract 902, Cook County, Illinois","594","131","471","130","123","90",
"1500000US170310902003","Block Group 3, Census Tract 902, Cook County, Illinois","724","134","504","122","220","103",
"1500000US170310902004","Block Group 4, Census Tract 902, Cook County, Illinois","863","122","532","101","331","105",
"1500000US170310902005","Block Group 5, Census Tract 902, Cook County, Illinois","259","63","259","63","0","11",
"1500000US170310903001","Block Group 1, Census Tract 903, Cook County, Illinois","507","34","401","41","106","35",
"1500000US170311001001","Block Group 1, Census Tract 1001, Cook County, Illinois","376","109","289","96","87","66",
"1500000US170311001002","Block Group 2, Census Tract 1001, Cook County, Illinois","722","146","452","144","270","123",
"1500000US170311001003","Block Group 3, Census Tract 1001, Cook County, Illinois","387","125","259","92","128","107",
"1500000US170311001004","Block Group 4, Census Tract 1001, Cook County, Illinois","322","96","254","104","68","55",
"1500000US170311001005","Block Group 5, Census Tract 1001, Cook County, Illinois","400","103","210","80","190","111",
"1500000US170311002001","Block Group 1, Census Tract 1002, Cook County, Illinois","601","133","345","121","256","138",
"1500000US170311002002","Block Group 2, Census Tract 1002, Cook County, Illinois","327","104","280","94","47","49",
"1500000US170311002003","Block Group 3, Census Tract 1002, Cook County, Illinois","305","60","305","60","0","11",
"1500000US170311002004","Block Group 4, Census Tract 1002, Cook County, Illinois","330","102","189","76","141","81",
"1500000US170311002005","Block Group 5, Census Tract 1002, Cook County, Illinois","543","149","376","140","167","105",
"1500000US170311002006","Block Group 6, Census Tract 1002, Cook County, Illinois","256","93","256","93","0","11",
"1500000US170311002007","Block Group 7, Census Tract 1002, Cook County, Illinois","448","103","231","83","217","91",
"1500000US170311003001","Block Group 1, Census Tract 1003, Cook County, Illinois","377","112","377","112","0","11",
"1500000US170311003002","Block Group 2, Census Tract 1003, Cook County, Illinois","472","125","362","123","110","79",
"1500000US170311003003","Block Group 3, Census Tract 1003, Cook County, Illinois","283","112","160","72","123","108",
"1500000US170311003004","Block Group 4, Census Tract 1003, Cook County, Illinois","401","95","261","104","140","96",
"1500000US170311003005","Block Group 5, Census Tract 1003, Cook County, Illinois","307","84","278","82","29","22",
"1500000US170311003006","Block Group 6, Census Tract 1003, Cook County, Illinois","836","128","336","94","500","128",
"1500000US170311004001","Block Group 1, Census Tract 1004, Cook County, Illinois","338","63","311","64","27","24",
"1500000US170311004002","Block Group 2, Census Tract 1004, Cook County, Illinois","382","55","375","56","7","11",
"1500000US170311004003","Block Group 3, Census Tract 1004, Cook County, Illinois","521","52","497","57","24","25",
"1500000US170311005001","Block Group 1, Census Tract 1005, Cook County, Illinois","300","110","266","102","34","40",
"1500000US170311005002","Block Group 2, Census Tract 1005, Cook County, Illinois","274","73","227","74","47","53",
"1500000US170311005003","Block Group 3, Census Tract 1005, Cook County, Illinois","384","102","384","102","0","11",
"1500000US170311005004","Block Group 4, Census Tract 1005, Cook County, Illinois","466","146","442","144","24","34",
"1500000US170311005005","Block Group 5, Census Tract 1005, Cook County, Illinois","713","149","619","157","94","79",
"1500000US170311006001","Block Group 1, Census Tract 1006, Cook County, Illinois","385","63","340","60","45","31",
"1500000US170311006002","Block Group 2, Census Tract 1006, Cook County, Illinois","498","100","417","86","81","67",
"1500000US170311006003","Block Group 3, Census Tract 1006, Cook County, Illinois","342","73","272","66","70","54",
"1500000US170311006004","Block Group 4, Census Tract 1006, Cook County, Illinois","654","96","457","73","197","82",
"1500000US170311007001","Block Group 1, Census Tract 1007, Cook County, Illinois","305","70","239","61","66","57",
"1500000US170311007002","Block Group 2, Census Tract 1007, Cook County, Illinois","345","60","337","61","8","12",
"1500000US170311007003","Block Group 3, Census Tract 1007, Cook County, Illinois","370","78","332","76","38","39",
"1500000US170311007004","Block Group 4, Census Tract 1007, Cook County, Illinois","288","55","280","54","8","12",
"1500000US170311007005","Block Group 5, Census Tract 1007, Cook County, Illinois","492","73","431","70","61","44",
"1500000US170311101001","Block Group 1, Census Tract 1101, Cook County, Illinois","600","149","316","87","284","151",
"1500000US170311101002","Block Group 2, Census Tract 1101, Cook County, Illinois","320","102","174","79","146","88",
"1500000US170311101003","Block Group 3, Census Tract 1101, Cook County, Illinois","219","60","94","52","125","74",
"1500000US170311101004","Block Group 4, Census Tract 1101, Cook County, Illinois","445","151","247","81","198","129",
"1500000US170311101005","Block Group 5, Census Tract 1101, Cook County, Illinois","506","89","342","73","164","93",
"1500000US170311102001","Block Group 1, Census Tract 1102, Cook County, Illinois","684","108","336","101","348","117",
"1500000US170311102002","Block Group 2, Census Tract 1102, Cook County, Illinois","554","103","285","79","269","81",
"1500000US170311103001","Block Group 1, Census Tract 1103, Cook County, Illinois","239","55","230","56","9","14",
"1500000US170311103002","Block Group 2, Census Tract 1103, Cook County, Illinois","455","81","415","75","40","46",
"1500000US170311103003","Block Group 3, Census Tract 1103, Cook County, Illinois","314","79","280","72","34","44",
"1500000US170311103004","Block Group 4, Census Tract 1103, Cook County, Illinois","540","78","445","75","95","66",
"1500000US170311103005","Block Group 5, Census Tract 1103, Cook County, Illinois","428","102","277","76","151","86",
"1500000US170311104001","Block Group 1, Census Tract 1104, Cook County, Illinois","754","86","523","87","231","79",
"1500000US170311104002","Block Group 2, Census Tract 1104, Cook County, Illinois","605","86","422","83","183","71",
"1500000US170311104003","Block Group 3, Census Tract 1104, Cook County, Illinois","477","82","264","67","213","66",
"1500000US170311105011","Block Group 1, Census Tract 1105.01, Cook County, Illinois","417","74","411","74","6","10",
"1500000US170311105012","Block Group 2, Census Tract 1105.01, Cook County, Illinois","380","68","280","71","100","50",
"1500000US170311105013","Block Group 3, Census Tract 1105.01, Cook County, Illinois","556","85","432","78","124","70",
"1500000US170311105014","Block Group 4, Census Tract 1105.01, Cook County, Illinois","195","60","54","47","141","61",
"1500000US170311105015","Block Group 5, Census Tract 1105.01, Cook County, Illinois","194","56","133","44","61","45",
"1500000US170311105021","Block Group 1, Census Tract 1105.02, Cook County, Illinois","764","96","310","74","454","102",
"1500000US170311105022","Block Group 2, Census Tract 1105.02, Cook County, Illinois","713","104","289","80","424","113",
"1500000US170311201001","Block Group 1, Census Tract 1201, Cook County, Illinois","507","83","480","80","27","43",
"1500000US170311201002","Block Group 2, Census Tract 1201, Cook County, Illinois","388","59","380","60","8","12",
"1500000US170311201003","Block Group 3, Census Tract 1201, Cook County, Illinois","229","46","198","45","31","23",
"1500000US170311201004","Block Group 4, Census Tract 1201, Cook County, Illinois","315","64","301","67","14","17",
"1500000US170311202001","Block Group 1, Census Tract 1202, Cook County, Illinois","590","78","527","78","63","40",
"1500000US170311202002","Block Group 2, Census Tract 1202, Cook County, Illinois","273","55","223","42","50","46",
"1500000US170311202003","Block Group 3, Census Tract 1202, Cook County, Illinois","366","74","336","64","30","46",
"1500000US170311202004","Block Group 4, Census Tract 1202, Cook County, Illinois","484","70","350","60","134","75",
"1500000US170311203001","Block Group 1, Census Tract 1203, Cook County, Illinois","474","103","474","103","0","11",
"1500000US170311203002","Block Group 2, Census Tract 1203, Cook County, Illinois","492","100","433","103","59","47",
"1500000US170311203003","Block Group 3, Census Tract 1203, Cook County, Illinois","447","93","447","93","0","11",
"1500000US170311203004","Block Group 4, Census Tract 1203, Cook County, Illinois","250","69","170","68","80","53",
"1500000US170311203005","Block Group 5, Census Tract 1203, Cook County, Illinois","279","103","279","103","0","11",
"1500000US170311203006","Block Group 6, Census Tract 1203, Cook County, Illinois","436","100","401","99","35","27",
"1500000US170311204001","Block Group 1, Census Tract 1204, Cook County, Illinois","360","70","342","71","18","19",
"1500000US170311204002","Block Group 2, Census Tract 1204, Cook County, Illinois","433","79","358","69","75","54",
"1500000US170311204003","Block Group 3, Census Tract 1204, Cook County, Illinois","465","70","342","71","123","51",
"1500000US170311301001","Block Group 1, Census Tract 1301, Cook County, Illinois","295","76","200","59","95","56",
"1500000US170311301002","Block Group 2, Census Tract 1301, Cook County, Illinois","1080","125","375","120","705","136",
"1500000US170311301003","Block Group 3, Census Tract 1301, Cook County, Illinois","560","100","358","92","202","83",
"1500000US170311302001","Block Group 1, Census Tract 1302, Cook County, Illinois","662","24","485","46","177","46",
"1500000US170311303001","Block Group 1, Census Tract 1303, Cook County, Illinois","227","73","72","41","155","73",
"1500000US170311303002","Block Group 2, Census Tract 1303, Cook County, Illinois","314","63","219","56","95","48",
"1500000US170311303003","Block Group 3, Census Tract 1303, Cook County, Illinois","580","89","279","69","301","79",
"1500000US170311303004","Block Group 4, Census Tract 1303, Cook County, Illinois","645","83","232","63","413","93",
"1500000US170311401001","Block Group 1, Census Tract 1401, Cook County, Illinois","508","92","87","42","421","90",
"1500000US170311401002","Block Group 2, Census Tract 1401, Cook County, Illinois","618","91","200","66","418","98",
"1500000US170311402001","Block Group 1, Census Tract 1402, Cook County, Illinois","513","98","174","67","339","88",
"1500000US170311402002","Block Group 2, Census Tract 1402, Cook County, Illinois","545","106","103","49","442","104",
"1500000US170311402003","Block Group 3, Census Tract 1402, Cook County, Illinois","613","124","92","39","521","122",
"1500000US170311403011","Block Group 1, Census Tract 1403.01, Cook County, Illinois","317","70","85","49","232","66",
"1500000US170311403012","Block Group 2, Census Tract 1403.01, Cook County, Illinois","457","70","145","50","312","73",
"1500000US170311403021","Block Group 1, Census Tract 1403.02, Cook County, Illinois","270","59","145","44","125","63",
"1500000US170311403022","Block Group 2, Census Tract 1403.02, Cook County, Illinois","507","105","276","90","231","88",
"1500000US170311403023","Block Group 3, Census Tract 1403.02, Cook County, Illinois","490","89","182","51","308","91",
"1500000US170311404001","Block Group 1, Census Tract 1404, Cook County, Illinois","499","140","239","93","260","134",
"1500000US170311404002","Block Group 2, Census Tract 1404, Cook County, Illinois","497","116","325","90","172","102",
"1500000US170311404003","Block Group 3, Census Tract 1404, Cook County, Illinois","360","76","322","71","38","58",
"1500000US170311404004","Block Group 4, Census Tract 1404, Cook County, Illinois","407","93","185","75","222","75",
"1500000US170311404005","Block Group 5, Census Tract 1404, Cook County, Illinois","517","113","378","102","139","92",
"1500000US170311405001","Block Group 1, Census Tract 1405, Cook County, Illinois","402","99","227","82","175","86",
"1500000US170311405002","Block Group 2, Census Tract 1405, Cook County, Illinois","353","93","202","87","151","52",
"1500000US170311405003","Block Group 3, Census Tract 1405, Cook County, Illinois","517","108","284","81","233","88",
"1500000US170311406011","Block Group 1, Census Tract 1406.01, Cook County, Illinois","918","37","373","59","545","68",
"1500000US170311406021","Block Group 1, Census Tract 1406.02, Cook County, Illinois","256","106","31","24","225","105",
"1500000US170311406022","Block Group 2, Census Tract 1406.02, Cook County, Illinois","591","113","204","66","387","123",
"1500000US170311406023","Block Group 3, Census Tract 1406.02, Cook County, Illinois","449","110","139","66","310","102",
"1500000US170311406024","Block Group 4, Census Tract 1406.02, Cook County, Illinois","293","82","85","45","208","83",
"1500000US170311407011","Block Group 1, Census Tract 1407.01, Cook County, Illinois","548","64","194","47","354","68",
"1500000US170311407012","Block Group 2, Census Tract 1407.01, Cook County, Illinois","458","65","93","41","365","69",
"1500000US170311407021","Block Group 1, Census Tract 1407.02, Cook County, Illinois","464","85","121","47","343","79",
"1500000US170311407022","Block Group 2, Census Tract 1407.02, Cook County, Illinois","561","101","225","75","336","100",
"1500000US170311407023","Block Group 3, Census Tract 1407.02, Cook County, Illinois","583","101","147","64","436","109",
"1500000US170311407024","Block Group 4, Census Tract 1407.02, Cook County, Illinois","452","79","192","55","260","83",
"1500000US170311408001","Block Group 1, Census Tract 1408, Cook County, Illinois","447","134","160","94","287","118",
"1500000US170311408002","Block Group 2, Census Tract 1408, Cook County, Illinois","348","88","230","87","118","50",
"1500000US170311408003","Block Group 3, Census Tract 1408, Cook County, Illinois","507","109","304","85","203","96",
"1500000US170311408004","Block Group 4, Census Tract 1408, Cook County, Illinois","420","135","308","136","112","67",
"1500000US170311408005","Block Group 5, Census Tract 1408, Cook County, Illinois","878","158","281","100","597","150",
"1500000US170311502001","Block Group 1, Census Tract 1502, Cook County, Illinois","453","103","415","104","38","42",
"1500000US170311502002","Block Group 2, Census Tract 1502, Cook County, Illinois","612","151","262","106","350","155",
"1500000US170311502003","Block Group 3, Census Tract 1502, Cook County, Illinois","573","141","178","92","395","120",
"1500000US170311502004","Block Group 4, Census Tract 1502, Cook County, Illinois","731","154","424","105","307","132",
"1500000US170311502005","Block Group 5, Census Tract 1502, Cook County, Illinois","603","138","257","103","346","125",
"1500000US170311503001","Block Group 1, Census Tract 1503, Cook County, Illinois","509","118","209","89","300","98",
"1500000US170311503002","Block Group 2, Census Tract 1503, Cook County, Illinois","483","149","172","86","311","141",
"1500000US170311503003","Block Group 3, Census Tract 1503, Cook County, Illinois","404","116","219","75","185","109",
"1500000US170311503004","Block Group 4, Census Tract 1503, Cook County, Illinois","457","111","357","142","100","102",
"1500000US170311503005","Block Group 5, Census Tract 1503, Cook County, Illinois","242","83","106","52","136","88",
"1500000US170311503006","Block Group 6, Census Tract 1503, Cook County, Illinois","481","127","197","107","284","122",
"1500000US170311503007","Block Group 7, Census Tract 1503, Cook County, Illinois","415","101","320","91","95","50",
"1500000US170311504011","Block Group 1, Census Tract 1504.01, Cook County, Illinois","527","100","314","88","213","100",
"1500000US170311504012","Block Group 2, Census Tract 1504.01, Cook County, Illinois","505","108","324","82","181","99",
"1500000US170311504013","Block Group 3, Census Tract 1504.01, Cook County, Illinois","379","87","235","66","144","69",
"1500000US170311504014","Block Group 4, Census Tract 1504.01, Cook County, Illinois","400","92","166","51","234","96",
"1500000US170311504021","Block Group 1, Census Tract 1504.02, Cook County, Illinois","269","84","206","66","63","61",
"1500000US170311504022","Block Group 2, Census Tract 1504.02, Cook County, Illinois","356","94","221","68","135","78",
"1500000US170311504023","Block Group 3, Census Tract 1504.02, Cook County, Illinois","635","105","479","98","156","88",
"1500000US170311505011","Block Group 1, Census Tract 1505.01, Cook County, Illinois","677","79","489","87","188","84",
"1500000US170311505012","Block Group 2, Census Tract 1505.01, Cook County, Illinois","329","66","273","60","56","48",
"1500000US170311505013","Block Group 3, Census Tract 1505.01, Cook County, Illinois","426","78","330","81","96","63",
"1500000US170311505021","Block Group 1, Census Tract 1505.02, Cook County, Illinois","612","102","358","83","254","84",
"1500000US170311505022","Block Group 2, Census Tract 1505.02, Cook County, Illinois","455","99","247","79","208","85",
"1500000US170311505023","Block Group 3, Census Tract 1505.02, Cook County, Illinois","439","73","320","63","119","61",
"1500000US170311506001","Block Group 1, Census Tract 1506, Cook County, Illinois","402","93","228","71","174","88",
"1500000US170311506002","Block Group 2, Census Tract 1506, Cook County, Illinois","234","66","193","64","41","23",
"1500000US170311506003","Block Group 3, Census Tract 1506, Cook County, Illinois","396","94","334","91","62","60",
"1500000US170311506004","Block Group 4, Census Tract 1506, Cook County, Illinois","338","78","183","66","155","70",
"1500000US170311507001","Block Group 1, Census Tract 1507, Cook County, Illinois","370","95","198","60","172","78",
"1500000US170311507002","Block Group 2, Census Tract 1507, Cook County, Illinois","425","106","317","87","108","83",
"1500000US170311507003","Block Group 3, Census Tract 1507, Cook County, Illinois","272","70","206","62","66","42",
"1500000US170311507004","Block Group 4, Census Tract 1507, Cook County, Illinois","407","104","264","79","143","76",
"1500000US170311508001","Block Group 1, Census Tract 1508, Cook County, Illinois","341","109","121","49","220","106",
"1500000US170311508002","Block Group 2, Census Tract 1508, Cook County, Illinois","315","88","107","45","208","84",
"1500000US170311508003","Block Group 3, Census Tract 1508, Cook County, Illinois","434","96","227","73","207","90",
"1500000US170311508004","Block Group 4, Census Tract 1508, Cook County, Illinois","300","71","166","54","134","67",
"1500000US170311508005","Block Group 5, Census Tract 1508, Cook County, Illinois","314","81","186","58","128","72",
"1500000US170311510011","Block Group 1, Census Tract 1510.01, Cook County, Illinois","598","58","288","58","310","66",
"1500000US170311510012","Block Group 2, Census Tract 1510.01, Cook County, Illinois","286","52","128","42","158","50",
"1500000US170311510021","Block Group 1, Census Tract 1510.02, Cook County, Illinois","351","90","82","45","269","91",
"1500000US170311510022","Block Group 2, Census Tract 1510.02, Cook County, Illinois","453","95","328","79","125","59",
"1500000US170311510023","Block Group 3, Census Tract 1510.02, Cook County, Illinois","484","100","249","78","235","72",
"1500000US170311510024","Block Group 4, Census Tract 1510.02, Cook County, Illinois","240","75","74","44","166","65",
"1500000US170311511001","Block Group 1, Census Tract 1511, Cook County, Illinois","708","110","301","85","407","136",
"1500000US170311511002","Block Group 2, Census Tract 1511, Cook County, Illinois","391","102","111","51","280","99",
"1500000US170311511003","Block Group 3, Census Tract 1511, Cook County, Illinois","321","84","230","77","91","52",
"1500000US170311511004","Block Group 4, Census Tract 1511, Cook County, Illinois","340","87","125","64","215","81",
"1500000US170311512001","Block Group 1, Census Tract 1512, Cook County, Illinois","408","86","234","69","174","75",
"1500000US170311512002","Block Group 2, Census Tract 1512, Cook County, Illinois","414","77","291","62","123","64",
"1500000US170311512003","Block Group 3, Census Tract 1512, Cook County, Illinois","395","60","360","57","35","32",
"1500000US170311601001","Block Group 1, Census Tract 1601, Cook County, Illinois","633","71","318","64","315","70",
"1500000US170311601002","Block Group 2, Census Tract 1601, Cook County, Illinois","313","63","176","41","137","60",
"1500000US170311602001","Block Group 1, Census Tract 1602, Cook County, Illinois","295","95","95","45","200","91",
"1500000US170311602002","Block Group 2, Census Tract 1602, Cook County, Illinois","226","74","106","56","120","62",
"1500000US170311602003","Block Group 3, Census Tract 1602, Cook County, Illinois","205","55","171","53","34","25",
"1500000US170311602004","Block Group 4, Census Tract 1602, Cook County, Illinois","522","101","410","95","112","72",
"1500000US170311603001","Block Group 1, Census Tract 1603, Cook County, Illinois","818","127","353","83","465","134",
"1500000US170311603002","Block Group 2, Census Tract 1603, Cook County, Illinois","517","98","79","53","438","96",
"1500000US170311603003","Block Group 3, Census Tract 1603, Cook County, Illinois","524","99","285","68","239","82",
"1500000US170311604001","Block Group 1, Census Tract 1604, Cook County, Illinois","872","113","496","104","376","104",
"1500000US170311604002","Block Group 2, Census Tract 1604, Cook County, Illinois","570","114","190","68","380","103",
"1500000US170311604003","Block Group 3, Census Tract 1604, Cook County, Illinois","365","76","187","52","178","77",
"1500000US170311605011","Block Group 1, Census Tract 1605.01, Cook County, Illinois","774","106","320","95","454","120",
"1500000US170311605012","Block Group 2, Census Tract 1605.01, Cook County, Illinois","524","91","213","68","311","88",
"1500000US170311605021","Block Group 1, Census Tract 1605.02, Cook County, Illinois","249","54","123","40","126","53",
"1500000US170311605022","Block Group 2, Census Tract 1605.02, Cook County, Illinois","563","86","255","77","308","99",
"1500000US170311605023","Block Group 3, Census Tract 1605.02, Cook County, Illinois","478","82","178","61","300","85",
"1500000US170311606011","Block Group 1, Census Tract 1606.01, Cook County, Illinois","434","76","227","70","207","61",
"1500000US170311606012","Block Group 2, Census Tract 1606.01, Cook County, Illinois","279","81","127","51","152","80",
"1500000US170311606013","Block Group 3, Census Tract 1606.01, Cook County, Illinois","612","100","242","70","370","87",
"1500000US170311606021","Block Group 1, Census Tract 1606.02, Cook County, Illinois","439","95","159","60","280","87",
"1500000US170311606022","Block Group 2, Census Tract 1606.02, Cook County, Illinois","443","82","191","65","252","74",
"1500000US170311606023","Block Group 3, Census Tract 1606.02, Cook County, Illinois","561","98","218","73","343","84",
"1500000US170311607001","Block Group 1, Census Tract 1607, Cook County, Illinois","303","91","136","77","167","58",
"1500000US170311607002","Block Group 2, Census Tract 1607, Cook County, Illinois","403","138","210","103","193","140",
"1500000US170311607003","Block Group 3, Census Tract 1607, Cook County, Illinois","570","112","403","113","167","107",
"1500000US170311607004","Block Group 4, Census Tract 1607, Cook County, Illinois","513","141","162","72","351","158",
"1500000US170311607005","Block Group 5, Census Tract 1607, Cook County, Illinois","462","144","186","89","276","128",
"1500000US170311608001","Block Group 1, Census Tract 1608, Cook County, Illinois","402","93","94","44","308","92",
"1500000US170311608002","Block Group 2, Census Tract 1608, Cook County, Illinois","365","98","144","61","221","87",
"1500000US170311608003","Block Group 3, Census Tract 1608, Cook County, Illinois","305","83","200","62","105","64",
"1500000US170311608004","Block Group 4, Census Tract 1608, Cook County, Illinois","245","81","14","20","231","80",
"1500000US170311608005","Block Group 5, Census Tract 1608, Cook County, Illinois","542","114","270","86","272","95",
"1500000US170311609001","Block Group 1, Census Tract 1609, Cook County, Illinois","631","75","356","75","275","82",
"1500000US170311609002","Block Group 2, Census Tract 1609, Cook County, Illinois","417","64","233","53","184","51",
"1500000US170311610001","Block Group 1, Census Tract 1610, Cook County, Illinois","406","68","219","52","187","47",
"1500000US170311610002","Block Group 2, Census Tract 1610, Cook County, Illinois","403","60","213","42","190","55",
"1500000US170311611001","Block Group 1, Census Tract 1611, Cook County, Illinois","435","59","312","58","123","48",
"1500000US170311611002","Block Group 2, Census Tract 1611, Cook County, Illinois","311","43","232","47","79","37",
"1500000US170311612001","Block Group 1, Census Tract 1612, Cook County, Illinois","394","53","238","50","156","51",
"1500000US170311612002","Block Group 2, Census Tract 1612, Cook County, Illinois","552","52","348","49","204","53",
"1500000US170311613001","Block Group 1, Census Tract 1613, Cook County, Illinois","203","52","102","49","101","43",
"1500000US170311613002","Block Group 2, Census Tract 1613, Cook County, Illinois","477","97","96","46","381","88",
"1500000US170311613003","Block Group 3, Census Tract 1613, Cook County, Illinois","219","69","118","54","101","51",
"1500000US170311613004","Block Group 4, Census Tract 1613, Cook County, Illinois","462","88","190","60","272","86",
"1500000US170311701001","Block Group 1, Census Tract 1701, Cook County, Illinois","982","79","710","81","272","78",
"1500000US170311702001","Block Group 1, Census Tract 1702, Cook County, Illinois","406","108","328","91","78","58",
"1500000US170311702002","Block Group 2, Census Tract 1702, Cook County, Illinois","477","92","369","85","108","69",
"1500000US170311702003","Block Group 3, Census Tract 1702, Cook County, Illinois","358","88","252","71","106","81",
"1500000US170311703001","Block Group 1, Census Tract 1703, Cook County, Illinois","172","59","116","36","56","52",
"1500000US170311703002","Block Group 2, Census Tract 1703, Cook County, Illinois","369","104","258","77","111","94",
"1500000US170311703003","Block Group 3, Census Tract 1703, Cook County, Illinois","348","84","263","83","85","70",
"1500000US170311703004","Block Group 4, Census Tract 1703, Cook County, Illinois","415","94","267","79","148","73",
"1500000US170311703005","Block Group 5, Census Tract 1703, Cook County, Illinois","544","137","308","90","236","129",
"1500000US170311704001","Block Group 1, Census Tract 1704, Cook County, Illinois","332","64","248","60","84","49",
"1500000US170311704002","Block Group 2, Census Tract 1704, Cook County, Illinois","408","80","305","74","103","60",
"1500000US170311704003","Block Group 3, Census Tract 1704, Cook County, Illinois","372","80","239","60","133","65",
"1500000US170311704004","Block Group 4, Census Tract 1704, Cook County, Illinois","405","83","345","79","60","54",
"1500000US170311705001","Block Group 1, Census Tract 1705, Cook County, Illinois","586","112","342","80","244","111",
"1500000US170311705002","Block Group 2, Census Tract 1705, Cook County, Illinois","310","80","255","91","55","51",
"1500000US170311705003","Block Group 3, Census Tract 1705, Cook County, Illinois","544","99","435","87","109","80",
"1500000US170311705004","Block Group 4, Census Tract 1705, Cook County, Illinois","549","108","439","103","110","72",
"1500000US170311706001","Block Group 1, Census Tract 1706, Cook County, Illinois","282","47","275","49","7","11",
"1500000US170311706002","Block Group 2, Census Tract 1706, Cook County, Illinois","707","50","529","64","178","60",
"1500000US170311707001","Block Group 1, Census Tract 1707, Cook County, Illinois","361","75","334","65","27","42",
"1500000US170311707002","Block Group 2, Census Tract 1707, Cook County, Illinois","311","69","233","61","78","58",
"1500000US170311707003","Block Group 3, Census Tract 1707, Cook County, Illinois","369","68","304","65","65","47",
"1500000US170311708001","Block Group 1, Census Tract 1708, Cook County, Illinois","466","84","309","69","157","75",
"1500000US170311708002","Block Group 2, Census Tract 1708, Cook County, Illinois","465","78","332","74","133","61",
"1500000US170311708003","Block Group 3, Census Tract 1708, Cook County, Illinois","493","74","430","73","63","31",
"1500000US170311709001","Block Group 1, Census Tract 1709, Cook County, Illinois","653","29","434","45","219","47",
"1500000US170311710001","Block Group 1, Census Tract 1710, Cook County, Illinois","552","126","307","84","245","128",
"1500000US170311710002","Block Group 2, Census Tract 1710, Cook County, Illinois","449","143","337","96","112","123",
"1500000US170311710003","Block Group 3, Census Tract 1710, Cook County, Illinois","298","114","221","70","77","98",
"1500000US170311710004","Block Group 4, Census Tract 1710, Cook County, Illinois","423","95","316","79","107","82",
"1500000US170311710005","Block Group 5, Census Tract 1710, Cook County, Illinois","470","105","383","92","87","57",
"1500000US170311710006","Block Group 6, Census Tract 1710, Cook County, Illinois","480","110","369","87","111","88",
"1500000US170311711001","Block Group 1, Census Tract 1711, Cook County, Illinois","426","84","330","84","96","50",
"1500000US170311711002","Block Group 2, Census Tract 1711, Cook County, Illinois","433","92","336","80","97","46",
"1500000US170311711003","Block Group 3, Census Tract 1711, Cook County, Illinois","401","97","247","76","154","63",
"1500000US170311801001","Block Group 1, Census Tract 1801, Cook County, Illinois","450","111","361","104","89","78",
"1500000US170311801002","Block Group 2, Census Tract 1801, Cook County, Illinois","427","128","356","121","71","32",
"1500000US170311801003","Block Group 3, Census Tract 1801, Cook County, Illinois","398","129","280","98","118","91",
"1500000US170311801004","Block Group 4, Census Tract 1801, Cook County, Illinois","319","92","246","86","73","63",
"1500000US170311801005","Block Group 5, Census Tract 1801, Cook County, Illinois","500","143","401","135","99","81",
"1500000US170311901001","Block Group 1, Census Tract 1901, Cook County, Illinois","824","36","265","57","559","60",
"1500000US170311902001","Block Group 1, Census Tract 1902, Cook County, Illinois","318","82","172","66","146","65",
"1500000US170311902002","Block Group 2, Census Tract 1902, Cook County, Illinois","439","88","206","70","233","81",
"1500000US170311902003","Block Group 3, Census Tract 1902, Cook County, Illinois","410","82","290","73","120","76",
"1500000US170311902004","Block Group 4, Census Tract 1902, Cook County, Illinois","332","80","215","77","117","57",
"1500000US170311903001","Block Group 1, Census Tract 1903, Cook County, Illinois","347","88","180","75","167","75",
