"GEO_ID","NAME","P002001","P002002","P002003","P002004","P002005","P002006","P002007","P002008","P002009","P002010","P002011","P002012","P002013","P002014","P002015","P002016","P002017","P002018","P002019","P002020","P002021","P002022","P002023","P002024","P002025","P002026","P002027","P002028","P002029","P002030","P002031","P002032","P002033","P002034","P002035","P002036","P002037","P002038","P002039","P002040","P002041","P002042","P002043","P002044","P002045","P002046","P002047","P002048","P002049","P002050","P002051","P002052","P002053","P002054","P002055","P002056","P002057","P002058","P002059","P002060","P002061","P002062","P002063","P002064","P002065","P002066","P002067","P002068","P002069","P002070","P002071","P002072","P002073",
"1500000US170312925004","Block Group 4, Census Tract 2925, Cook County, Illinois","515","20","495","492","4","481","0","1","0","6","3","3","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313005001","Block Group 1, Census Tract 3005, Cook County, Illinois","809","446","363","362","26","335","0","1","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313005002","Block Group 2, Census Tract 3005, Cook County, Illinois","2448","2369","79","75","48","14","3","5","0","5","4","4","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313006001","Block Group 1, Census Tract 3006, Cook County, Illinois","1388","743","645","643","65","574","3","1","0","0","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313006002","Block Group 2, Census Tract 3006, Cook County, Illinois","1824","1742","82","80","54","13","4","6","0","3","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313007001","Block Group 1, Census Tract 3007, Cook County, Illinois","2353","2149","204","197","55","132","7","3","0","0","7","7","0","1","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313007002","Block Group 2, Census Tract 3007, Cook County, Illinois","1334","1296","38","37","30","5","1","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313007003","Block Group 3, Census Tract 3007, Cook County, Illinois","1507","1485","22","21","8","8","0","0","0","5","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313008001","Block Group 1, Census Tract 3008, Cook County, Illinois","2195","2055","140","134","20","90","1","0","0","23","6","6","4","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313008002","Block Group 2, Census Tract 3008, Cook County, Illinois","2415","2361","54","49","35","9","0","4","0","1","5","4","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313009001","Block Group 1, Census Tract 3009, Cook County, Illinois","1977","1911","66","66","30","30","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313009002","Block Group 2, Census Tract 3009, Cook County, Illinois","2000","1939","61","60","36","21","1","2","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313009003","Block Group 3, Census Tract 3009, Cook County, Illinois","1073","1026","47","47","15","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313011001","Block Group 1, Census Tract 3011, Cook County, Illinois","1264","1120","144","139","87","48","0","3","1","0","5","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313011002","Block Group 2, Census Tract 3011, Cook County, Illinois","1353","1249","104","103","30","72","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313012001","Block Group 1, Census Tract 3012, Cook County, Illinois","1347","1253","94","88","49","37","0","2","0","0","6","5","1","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313012002","Block Group 2, Census Tract 3012, Cook County, Illinois","674","502","172","171","17","149","0","2","0","3","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313012003","Block Group 3, Census Tract 3012, Cook County, Illinois","1991","1887","104","97","56","29","9","0","0","3","7","7","2","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313016001","Block Group 1, Census Tract 3016, Cook County, Illinois","2147","2106","41","39","31","2","0","0","0","6","2","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313016002","Block Group 2, Census Tract 3016, Cook County, Illinois","2507","2451","56","54","40","9","2","0","0","3","2","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313017011","Block Group 1, Census Tract 3017.01, Cook County, Illinois","1376","1356","20","19","9","8","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313017012","Block Group 2, Census Tract 3017.01, Cook County, Illinois","1413","1390","23","23","12","4","0","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313017013","Block Group 3, Census Tract 3017.01, Cook County, Illinois","1592","1577","15","15","10","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313017021","Block Group 1, Census Tract 3017.02, Cook County, Illinois","1225","1197","28","28","23","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313017022","Block Group 2, Census Tract 3017.02, Cook County, Illinois","1524","1491","33","33","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313017023","Block Group 3, Census Tract 3017.02, Cook County, Illinois","1296","1248","48","47","38","4","1","1","0","3","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313018011","Block Group 1, Census Tract 3018.01, Cook County, Illinois","1250","1217","33","32","27","0","0","2","0","3","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313018012","Block Group 2, Census Tract 3018.01, Cook County, Illinois","2755","2670","85","84","59","23","1","1","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313018021","Block Group 1, Census Tract 3018.02, Cook County, Illinois","809","788","21","21","13","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313018022","Block Group 2, Census Tract 3018.02, Cook County, Illinois","1372","1306","66","66","19","44","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313018023","Block Group 3, Census Tract 3018.02, Cook County, Illinois","1337","1309","28","27","24","0","0","2","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313018031","Block Group 1, Census Tract 3018.03, Cook County, Illinois","1746","1715","31","30","26","4","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313018032","Block Group 2, Census Tract 3018.03, Cook County, Illinois","2542","2489","53","49","36","4","1","0","0","8","4","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313018033","Block Group 3, Census Tract 3018.03, Cook County, Illinois","1069","1032","37","37","30","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313102001","Block Group 1, Census Tract 3102, Cook County, Illinois","674","449","225","216","163","38","0","15","0","0","9","7","4","1","2","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313102002","Block Group 2, Census Tract 3102, Cook County, Illinois","662","345","317","304","236","38","4","23","0","3","13","11","3","3","3","0","0","1","1","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313103001","Block Group 1, Census Tract 3103, Cook County, Illinois","1697","1147","550","528","415","67","2","42","0","2","22","18","7","0","8","1","2","0","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313104001","Block Group 1, Census Tract 3104, Cook County, Illinois","1332","991","341","329","230","65","4","30","0","0","12","7","4","1","2","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313105001","Block Group 1, Census Tract 3105, Cook County, Illinois","1700","1498","202","193","148","37","1","7","0","0","9","8","2","0","5","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313106001","Block Group 1, Census Tract 3106, Cook County, Illinois","2150","1567","583","560","318","203","1","37","0","1","23","20","5","6","4","0","1","1","1","0","2","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313106002","Block Group 2, Census Tract 3106, Cook County, Illinois","1743","1398","345","333","252","48","3","19","2","9","12","10","2","0","5","0","0","0","2","0","0","0","0","0","1","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313106003","Block Group 3, Census Tract 3106, Cook County, Illinois","1975","1625","350","336","217","85","3","22","0","9","14","11","3","3","3","0","2","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313107001","Block Group 1, Census Tract 3107, Cook County, Illinois","1692","1435","257","247","207","20","2","16","0","2","10","9","1","0","8","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313108001","Block Group 1, Census Tract 3108, Cook County, Illinois","1048","864","184","171","132","25","2","10","0","2","13","7","0","0","6","0","0","0","1","0","0","0","0","0","0","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313108002","Block Group 2, Census Tract 3108, Cook County, Illinois","1117","957","160","148","105","29","4","8","0","2","12","10","2","1","1","0","2","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313108003","Block Group 3, Census Tract 3108, Cook County, Illinois","2351","2157","194","190","165","18","0","6","0","1","4","4","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313109001","Block Group 1, Census Tract 3109, Cook County, Illinois","1738","1481","257","251","201","33","2","15","0","0","6","6","1","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313109002","Block Group 2, Census Tract 3109, Cook County, Illinois","1557","1360","197","186","135","30","5","15","0","1","11","6","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313109003","Block Group 3, Census Tract 3109, Cook County, Illinois","1828","1627","201","187","158","17","0","11","0","1","14","12","8","0","4","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313201001","Block Group 1, Census Tract 3201, Cook County, Illinois","3018","156","2862","2788","2112","234","8","429","0","5","74","69","12","11","33","0","2","4","0","1","0","1","1","0","0","3","1","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313201002","Block Group 2, Census Tract 3201, Cook County, Illinois","2297","188","2109","2046","1308","133","10","585","2","8","63","61","5","3","41","0","2","0","1","0","1","2","0","0","2","4","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313201003","Block Group 3, Census Tract 3201, Cook County, Illinois","1346","122","1224","1180","853","83","1","241","1","1","44","42","10","3","19","0","4","1","2","0","0","0","0","0","0","3","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313201004","Block Group 4, Census Tract 3201, Cook County, Illinois","4187","261","3926","3840","2688","310","1","811","2","28","86","80","15","3","50","0","2","0","1","0","0","0","0","0","0","9","0","6","2","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313204001","Block Group 1, Census Tract 3204, Cook County, Illinois","2518","202","2316","2257","1669","430","7","144","2","5","59","55","21","4","8","3","2","10","5","1","0","0","0","0","0","1","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313206001","Block Group 1, Census Tract 3206, Cook County, Illinois","1934","110","1824","1758","1058","257","2","436","1","4","66","59","9","1","24","2","0","3","3","2","0","0","0","0","2","13","0","7","2","0","0","0","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313206002","Block Group 2, Census Tract 3206, Cook County, Illinois","2322","142","2180","2119","1434","425","1","257","0","2","61","54","11","5","27","0","0","5","3","0","1","0","0","0","1","1","0","7","1","1","0","1","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313301001","Block Group 1, Census Tract 3301, Cook County, Illinois","3426","232","3194","3103","1914","585","1","593","0","10","91","89","26","5","36","3","0","2","4","0","3","0","0","0","0","10","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313301002","Block Group 2, Census Tract 3301, Cook County, Illinois","4356","293","4063","3943","2459","812","1","655","2","14","120","109","21","6","56","3","0","1","14","0","0","0","0","0","6","2","0","10","5","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1500000US170313301003","Block Group 3, Census Tract 3301, Cook County, Illinois","5756","308","5448","5332","3084","1349","7","878","1","13","116","111","18","9","56","0","5","9","3","1","2","1","0","0","1","6","0","5","1","2","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313301004","Block Group 4, Census Tract 3301, Cook County, Illinois","3197","182","3015","2956","1063","1593","7","279","0","14","59","50","18","1","16","1","1","5","4","0","4","0","0","0","0","0","0","9","6","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313302001","Block Group 1, Census Tract 3302, Cook County, Illinois","1137","10","1127","1110","18","778","2","312","0","0","17","14","3","0","4","0","0","2","4","0","0","0","0","0","0","1","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313302002","Block Group 2, Census Tract 3302, Cook County, Illinois","2669","138","2531","2459","1552","468","0","432","0","7","72","69","7","3","42","1","3","2","6","0","0","0","0","0","0","5","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313403001","Block Group 1, Census Tract 3403, Cook County, Illinois","1786","86","1700","1689","338","18","0","1333","0","0","11","9","2","1","5","0","0","0","1","0","0","0","0","0","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313404001","Block Group 1, Census Tract 3404, Cook County, Illinois","1900","93","1807","1786","284","33","3","1466","0","0","21","21","3","1","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313405001","Block Group 1, Census Tract 3405, Cook County, Illinois","1544","146","1398","1381","685","211","1","484","0","0","17","17","1","8","5","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313406001","Block Group 1, Census Tract 3406, Cook County, Illinois","907","1","906","900","1","899","0","0","0","0","6","6","1","0","0","0","0","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313501001","Block Group 1, Census Tract 3501, Cook County, Illinois","879","17","862","845","31","464","0","350","0","0","17","13","4","0","3","0","0","1","0","0","1","0","0","0","0","4","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313501002","Block Group 2, Census Tract 3501, Cook County, Illinois","1265","29","1236","1203","109","692","1","400","0","1","33","32","6","0","10","0","1","3","4","0","1","0","0","0","0","7","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313504001","Block Group 1, Census Tract 3504, Cook County, Illinois","389","12","377","373","0","373","0","0","0","0","4","4","1","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313510001","Block Group 1, Census Tract 3510, Cook County, Illinois","589","12","577","559","23","530","0","6","0","0","18","17","9","0","1","0","0","2","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313510002","Block Group 2, Census Tract 3510, Cook County, Illinois","731","12","719","710","13","594","1","102","0","0","9","7","3","0","1","0","0","1","1","0","1","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313510003","Block Group 3, Census Tract 3510, Cook County, Illinois","1947","31","1916","1860","101","1267","1","482","0","9","56","41","14","0","1","0","1","13","3","2","0","2","0","0","0","5","0","14","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170313511001","Block Group 1, Census Tract 3511, Cook County, Illinois","1910","27","1883","1863","16","1834","3","5","0","5","20","18","4","0","0","0","1","9","0","0","4","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
