"GEO_ID","NAME","B01003_001E","B01003_001M","POPGROUP","POPGROUP_LABEL",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Race/Ethnic Group","Population Groups",
"1400000US17031691100","Census Tract 6911; Cook County; Illinois","3237","479","005","Black or African American alone or in combination with one or more other races",
"1400000US17031820700","Census Tract 8207; Cook County; Illinois","4984","520","003","White alone or in combination with one or more other races",
"1400000US17031230300","Census Tract 2303; Cook County; Illinois","375","151","003","White alone or in combination with one or more other races",
"1400000US17031580800","Census Tract 5808; Cook County; Illinois","1846","295","001","Total population",
"1400000US17031560400","Census Tract 5604; Cook County; Illinois","973","240","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031820502","Census Tract 8205.02; Cook County; Illinois","4467","426","003","White alone or in combination with one or more other races",
"1400000US17031061901","Census Tract 619.01; Cook County; Illinois","3842","414","001","Total population",
"1400000US17031100100","Census Tract 1001; Cook County; Illinois","5285","450","001","Total population",
"1400000US17031828505","Census Tract 8285.05; Cook County; Illinois","2939","488","005","Black or African American alone or in combination with one or more other races",
"1400000US17031806300","Census Tract 8063; Cook County; Illinois","4059","440","003","White alone or in combination with one or more other races",
"1400000US17031110502","Census Tract 1105.02; Cook County; Illinois","3630","527","001","Total population",
"1400000US17031660301","Census Tract 6603.01; Cook County; Illinois","771","259","005","Black or African American alone or in combination with one or more other races",
"1400000US17031711100","Census Tract 7111; Cook County; Illinois","2653","327","005","Black or African American alone or in combination with one or more other races",
"1400000US17031821102","Census Tract 8211.02; Cook County; Illinois","4134","278","001","Total population",
"1400000US17031240800","Census Tract 2408; Cook County; Illinois","1763","241","001","Total population",
"1400000US17031802002","Census Tract 8020.02; Cook County; Illinois","5281","359","001","Total population",
"1400000US17031804305","Census Tract 8043.05; Cook County; Illinois","7871","573","001","Total population",
"1400000US17031671800","Census Tract 6718; Cook County; Illinois","1201","255","005","Black or African American alone or in combination with one or more other races",
"1400000US17031802300","Census Tract 8023; Cook County; Illinois","5286","300","001","Total population",
"1400000US17031242700","Census Tract 2427; Cook County; Illinois","1766","203","001","Total population",
"1400000US17031400400","Census Tract 4004; Cook County; Illinois","1813","288","005","Black or African American alone or in combination with one or more other races",
"1400000US17031050600","Census Tract 506; Cook County; Illinois","2136","248","003","White alone or in combination with one or more other races",
"1400000US17031807400","Census Tract 8074; Cook County; Illinois","814","441","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031808200","Census Tract 8082; Cook County; Illinois","4200","247","003","White alone or in combination with one or more other races",
"1400000US17031830007","Census Tract 8300.07; Cook County; Illinois","979","205","003","White alone or in combination with one or more other races",
"1400000US17031230300","Census Tract 2303; Cook County; Illinois","1029","179","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031310200","Census Tract 3102; Cook County; Illinois","1009","171","003","White alone or in combination with one or more other races",
"1400000US17031804807","Census Tract 8048.07; Cook County; Illinois","3609","325","003","White alone or in combination with one or more other races",
"1400000US17031020801","Census Tract 208.01; Cook County; Illinois","4760","519","001","Total population",
"1400000US17031810800","Census Tract 8108; Cook County; Illinois","4522","518","003","White alone or in combination with one or more other races",
"1400000US17031823101","Census Tract 8231.01; Cook County; Illinois","4274","311","003","White alone or in combination with one or more other races",
"1400000US17031411100","Census Tract 4111; Cook County; Illinois","2266","237","001","Total population",
"1400000US17031812801","Census Tract 8128.01; Cook County; Illinois","1948","277","003","White alone or in combination with one or more other races",
"1400000US17031836300","Census Tract 8363; Cook County; Illinois","1591","227","001","Total population",
"1400000US17031842300","Census Tract 8423; Cook County; Illinois","3112","454","003","White alone or in combination with one or more other races",
"1400000US17031050100","Census Tract 501; Cook County; Illinois","2564","224","001","Total population",
"1400000US17031827804","Census Tract 8278.04; Cook County; Illinois","2612","273","005","Black or African American alone or in combination with one or more other races",
"1400000US17031070400","Census Tract 704; Cook County; Illinois","3415","244","001","Total population",
"1400000US17031803604","Census Tract 8036.04; Cook County; Illinois","3781","288","003","White alone or in combination with one or more other races",
"1400000US17031814700","Census Tract 8147; Cook County; Illinois","5816","676","001","Total population",
"1400000US17031836300","Census Tract 8363; Cook County; Illinois","552","163","003","White alone or in combination with one or more other races",
"1400000US17031411100","Census Tract 4111; Cook County; Illinois","1672","185","003","White alone or in combination with one or more other races",
"1400000US17031807100","Census Tract 8071; Cook County; Illinois","2726","242","003","White alone or in combination with one or more other races",
"1400000US17031150502","Census Tract 1505.02; Cook County; Illinois","1944","621","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031835100","Census Tract 8351; Cook County; Illinois","2523","652","003","White alone or in combination with one or more other races",
"1400000US17031811701","Census Tract 8117.01; Cook County; Illinois","2696","405","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031200402","Census Tract 2004.02; Cook County; Illinois","1506","433","003","White alone or in combination with one or more other races",
"1400000US17031221300","Census Tract 2213; Cook County; Illinois","968","272","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031814800","Census Tract 8148; Cook County; Illinois","3402","846","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031802504","Census Tract 8025.04; Cook County; Illinois","2564","434","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031836500","Census Tract 8365; Cook County; Illinois","1573","192","001","Total population",
"1400000US17031843500","Census Tract 8435; Cook County; Illinois","1950","226","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031611900","Census Tract 6119; Cook County; Illinois","1639","297","005","Black or African American alone or in combination with one or more other races",
"1400000US17031300800","Census Tract 3008; Cook County; Illinois","2711","767","003","White alone or in combination with one or more other races",
"1400000US17031832000","Census Tract 8320; Cook County; Illinois","1801","168","003","White alone or in combination with one or more other races",
"1400000US17031839100","Census Tract 8391; Cook County; Illinois","3505","358","003","White alone or in combination with one or more other races",
"1400000US17031251600","Census Tract 2516; Cook County; Illinois","3290","553","005","Black or African American alone or in combination with one or more other races",
"1400000US17031281900","Census Tract 2819; Cook County; Illinois","2410","385","003","White alone or in combination with one or more other races",
"1400000US17031630200","Census Tract 6302, Cook County, Illinois","1885","245","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031530300","Census Tract 5303; Cook County; Illinois","4530","454","005","Black or African American alone or in combination with one or more other races",
"1400000US17031804309","Census Tract 8043.09; Cook County; Illinois","3177","308","001","Total population",
"1400000US17031826700","Census Tract 8267; Cook County; Illinois","5211","457","001","Total population",
"1400000US17031340500","Census Tract 3405; Cook County; Illinois","990","161","003","White alone or in combination with one or more other races",
"1400000US17031842800","Census Tract 8428; Cook County; Illinois","7446","772","001","Total population",
"1400000US17031460200","Census Tract 4602; Cook County; Illinois","2523","390","001","Total population",
"1400000US17031802506","Census Tract 8025.06; Cook County; Illinois","2836","252","001","Total population",
"1400000US17031813200","Census Tract 8132; Cook County; Illinois","3461","270","003","White alone or in combination with one or more other races",
"1400000US17031031300","Census Tract 313; Cook County; Illinois","3616","442","003","White alone or in combination with one or more other races",
"1400000US17031810302","Census Tract 8103.02; Cook County; Illinois","840","203","005","Black or African American alone or in combination with one or more other races",
"1400000US17031824123","Census Tract 8241.23; Cook County; Illinois","8367","402","001","Total population",
"1400000US17031061800","Census Tract 618; Cook County; Illinois","1179","109","001","Total population",
"1400000US17031802403","Census Tract 8024.03; Cook County; Illinois","1452","116","001","Total population",
"1400000US17031030702","Census Tract 307.02; Cook County; Illinois","1457","183","001","Total population",
"1400000US17031804810","Census Tract 8048.10; Cook County; Illinois","5184","413","003","White alone or in combination with one or more other races",
"1400000US17031681100","Census Tract 6811; Cook County; Illinois","3305","536","005","Black or African American alone or in combination with one or more other races",
"1400000US17031804716","Census Tract 8047.16; Cook County; Illinois","5490","445","001","Total population",
"1400000US17031801100","Census Tract 8011; Cook County; Illinois","4427","240","003","White alone or in combination with one or more other races",
"1400000US17031063200","Census Tract 632; Cook County; Illinois","6942","520","001","Total population",
"1400000US17031834000","Census Tract 8340; Cook County; Illinois","2981","399","005","Black or African American alone or in combination with one or more other races",
"1400000US17031081202","Census Tract 812.02; Cook County; Illinois","3005","308","001","Total population",
"1400000US17031832900","Census Tract 8329; Cook County; Illinois","2613","291","001","Total population",
"1400000US17031770800","Census Tract 7708; Cook County; Illinois","5707","326","001","Total population",
"1400000US17031081300","Census Tract 813; Cook County; Illinois","5232","531","001","Total population",
"1400000US17031809200","Census Tract 8092; Cook County; Illinois","3167","406","005","Black or African American alone or in combination with one or more other races",
"1400000US17031804201","Census Tract 8042.01, Cook County, Illinois","8053","402","001","Total population",
"1400000US17031031502","Census Tract 315.02; Cook County; Illinois","1994","427","005","Black or African American alone or in combination with one or more other races",
"1400000US17031210900","Census Tract 2109; Cook County; Illinois","3141","432","001","Total population",
"1400000US17031440700","Census Tract 4407; Cook County; Illinois","1623","192","005","Black or African American alone or in combination with one or more other races",
"1400000US17031720700","Census Tract 7207; Cook County; Illinois","2065","353","005","Black or African American alone or in combination with one or more other races",
"1400000US17031804714","Census Tract 8047.14; Cook County; Illinois","2883","255","003","White alone or in combination with one or more other races",
"1400000US17031805402","Census Tract 8054.02; Cook County; Illinois","4929","403","001","Total population",
"1400000US17031831700","Census Tract 8317; Cook County; Illinois","1367","262","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031807800","Census Tract 8078; Cook County; Illinois","2132","220","003","White alone or in combination with one or more other races",
"1400000US17031823400","Census Tract 8234; Cook County; Illinois","2546","419","003","White alone or in combination with one or more other races",
"1400000US17031816300","Census Tract 8163; Cook County; Illinois","3653","420","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031243500","Census Tract 2435; Cook County; Illinois","2402","251","003","White alone or in combination with one or more other races",
"1400000US17031835600","Census Tract 8356; Cook County; Illinois","1020","199","001","Total population",
"1400000US17031491200","Census Tract 4912; Cook County; Illinois","2293","229","001","Total population",
"1400000US17031803611","Census Tract 8036.11; Cook County; Illinois","6107","470","001","Total population",
"1400000US17031807500","Census Tract 8075; Cook County; Illinois","3545","241","001","Total population",
"1400000US17031810400","Census Tract 8104; Cook County; Illinois","5164","187","003","White alone or in combination with one or more other races",
"1400000US17031824004","Census Tract 8240.04; Cook County; Illinois","5102","566","003","White alone or in combination with one or more other races",
"1400000US17031061200","Census Tract 612; Cook County; Illinois","2122","171","001","Total population",
"1400000US17031800500","Census Tract 8005; Cook County; Illinois","5301","257","001","Total population",
"1400000US17031031700","Census Tract 317; Cook County; Illinois","6726","562","001","Total population",
"1400000US17031802801","Census Tract 8028.01; Cook County; Illinois","4383","392","003","White alone or in combination with one or more other races",
"1400000US17031804507","Census Tract 8045.07, Cook County, Illinois","8539","706","003","White alone or in combination with one or more other races",
"1400000US17031806502","Census Tract 8065.02; Cook County; Illinois","4404","377","001","Total population",
"1400000US17031830100","Census Tract 8301; Cook County; Illinois","2253","369","005","Black or African American alone or in combination with one or more other races",
"1400000US17031510100","Census Tract 5101; Cook County; Illinois","2607","546","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031831000","Census Tract 8310; Cook County; Illinois","2284","153","001","Total population",
"1400000US17031242400","Census Tract 2424; Cook County; Illinois","2591","305","003","White alone or in combination with one or more other races",
"1400000US17031700501","Census Tract 7005.01; Cook County; Illinois","7751","731","001","Total population",
"1400000US17031804104","Census Tract 8041.04; Cook County; Illinois","3580","284","003","White alone or in combination with one or more other races",
"1400000US17031805502","Census Tract 8055.02; Cook County; Illinois","3955","215","001","Total population",
"1400000US17031560300","Census Tract 5603; Cook County; Illinois","1934","345","003","White alone or in combination with one or more other races",
"1400000US17031611800","Census Tract 6118; Cook County; Illinois","1227","474","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031804105","Census Tract 8041.05; Cook County; Illinois","3704","249","003","White alone or in combination with one or more other races",
"1400000US17031826000","Census Tract 8260; Cook County; Illinois","3163","401","001","Total population",
"1400000US17031805502","Census Tract 8055.02; Cook County; Illinois","3909","228","003","White alone or in combination with one or more other races",
"1400000US17031020100","Census Tract 201; Cook County; Illinois","1789","397","003","White alone or in combination with one or more other races",
"1400000US17031031900","Census Tract 319; Cook County; Illinois","2361","195","001","Total population",
"1400000US17031470100","Census Tract 4701; Cook County; Illinois","2601","490","005","Black or African American alone or in combination with one or more other races",
"1400000US17031802402","Census Tract 8024.02; Cook County; Illinois","5476","410","001","Total population",
"1400000US17031804804","Census Tract 8048.04; Cook County; Illinois","4328","603","003","White alone or in combination with one or more other races",
"1400000US17031838100","Census Tract 8381; Cook County; Illinois","1047","189","005","Black or African American alone or in combination with one or more other races",
"1400000US17031839100","Census Tract 8391; Cook County; Illinois","5704","579","001","Total population",
"1400000US17031550200","Census Tract 5502; Cook County; Illinois","2659","243","003","White alone or in combination with one or more other races",
"1400000US17031720100","Census Tract 7201; Cook County; Illinois","2121","219","003","White alone or in combination with one or more other races",
"1400000US17031837000","Census Tract 8370; Cook County; Illinois","2048","363","005","Black or African American alone or in combination with one or more other races",
"1400000US17031240300","Census Tract 2403; Cook County; Illinois","1335","126","001","Total population",
"1400000US17031814100","Census Tract 8141; Cook County; Illinois","2039","598","003","White alone or in combination with one or more other races",
"1400000US17031190900","Census Tract 1909; Cook County; Illinois","585","228","003","White alone or in combination with one or more other races",
"1400000US17031340400","Census Tract 3404; Cook County; Illinois","2005","228","001","Total population",
"1400000US17031100100","Census Tract 1001; Cook County; Illinois","5021","520","003","White alone or in combination with one or more other races",
"1400000US17031830004","Census Tract 8300.04; Cook County; Illinois","7711","862","001","Total population",
"1400000US17031570300","Census Tract 5703; Cook County; Illinois","3477","573","003","White alone or in combination with one or more other races",
"1400000US17031807600","Census Tract 8076; Cook County; Illinois","6528","525","001","Total population",
"1400000US17031161000","Census Tract 1610; Cook County; Illinois","1722","175","001","Total population",
"1400000US17031804710","Census Tract 8047.10; Cook County; Illinois","4382","339","001","Total population",
"1400000US17031811702","Census Tract 8117.02; Cook County; Illinois","1946","470","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031251200","Census Tract 2512; Cook County; Illinois","4297","527","001","Total population",
"1400000US17031818100","Census Tract 8181; Cook County; Illinois","1812","195","003","White alone or in combination with one or more other races",
"1400000US17031843400","Census Tract 8434; Cook County; Illinois","1281","260","001","Total population",
"1400000US17031250800","Census Tract 2508; Cook County; Illinois","2348","294","001","Total population",
"1400000US17031260500","Census Tract 2605; Cook County; Illinois","1797","272","001","Total population",
"1400000US17031800300","Census Tract 8003; Cook County; Illinois","3339","205","001","Total population",
"1400000US17031802300","Census Tract 8023; Cook County; Illinois","4335","290","003","White alone or in combination with one or more other races",
"1400000US17031063100","Census Tract 631; Cook County; Illinois","2289","241","003","White alone or in combination with one or more other races",
"1400000US17031812100","Census Tract 8121; Cook County; Illinois","4646","290","001","Total population",
"1400000US17031816900","Census Tract 8169; Cook County; Illinois","1339","333","003","White alone or in combination with one or more other races",
"1400000US17031820400","Census Tract 8204; Cook County; Illinois","1070","259","005","Black or African American alone or in combination with one or more other races",
"1400000US17031040401","Census Tract 404.01; Cook County; Illinois","3009","308","001","Total population",
"1400000US17031806103","Census Tract 8061.03; Cook County; Illinois","4966","326","001","Total population",
"1400000US17031410700","Census Tract 4107; Cook County; Illinois","2096","225","001","Total population",
"1400000US17031020100","Census Tract 201; Cook County; Illinois","1368","435","005","Black or African American alone or in combination with one or more other races",
"1400000US17031807200","Census Tract 8072; Cook County; Illinois","3422","336","003","White alone or in combination with one or more other races",
"1400000US17031130300","Census Tract 1303; Cook County; Illinois","5326","399","001","Total population",
"1400000US17031804706","Census Tract 8047.06; Cook County; Illinois","2240","269","003","White alone or in combination with one or more other races",
"1400000US17031051400","Census Tract 514; Cook County; Illinois","1873","220","001","Total population",
"1400000US17031813302","Census Tract 8133.02; Cook County; Illinois","3299","505","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031730700","Census Tract 7307; Cook County; Illinois","2345","290","001","Total population",
"1400000US17031838000","Census Tract 8380; Cook County; Illinois","2928","404","001","Total population",
"1400000US17031803400","Census Tract 8034; Cook County; Illinois","6106","377","001","Total population",
"1400000US17031081403","Census Tract 814.03; Cook County; Illinois","5331","638","003","White alone or in combination with one or more other races",
"1400000US17031831500","Census Tract 8315; Cook County; Illinois","3541","453","001","Total population",
"1400000US17031804510","Census Tract 8045.10; Cook County; Illinois","2031","567","003","White alone or in combination with one or more other races",
"1400000US17031804705","Census Tract 8047.05; Cook County; Illinois","2586","259","003","White alone or in combination with one or more other races",
"1400000US17031804507","Census Tract 8045.07, Cook County, Illinois","12762","724","001","Total population",
"1400000US17031826301","Census Tract 8263.01; Cook County; Illinois","4246","300","001","Total population",
"1400000US17031811100","Census Tract 8111; Cook County; Illinois","1246","319","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031030603","Census Tract 306.03; Cook County; Illinois","691","288","005","Black or African American alone or in combination with one or more other races",
"1400000US17031050800","Census Tract 508; Cook County; Illinois","1317","121","003","White alone or in combination with one or more other races",
"1400000US17031814700","Census Tract 8147; Cook County; Illinois","3789","651","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031829301","Census Tract 8293.01; Cook County; Illinois","3685","386","001","Total population",
"1400000US17031010201","Census Tract 102.01; Cook County; Illinois","3390","724","005","Black or African American alone or in combination with one or more other races",
"1400000US17031630200","Census Tract 6302, Cook County, Illinois","1032","233","003","White alone or in combination with one or more other races",
"1400000US17031640400","Census Tract 6404; Cook County; Illinois","3091","374","003","White alone or in combination with one or more other races",
"1400000US17031841700","Census Tract 8417; Cook County; Illinois","1607","239","001","Total population",
"1400000US17031220902","Census Tract 2209.02; Cook County; Illinois","3249","366","001","Total population",
"1400000US17031802004","Census Tract 8020.04; Cook County; Illinois","5442","713","001","Total population",
"1400000US17031770800","Census Tract 7708; Cook County; Illinois","1573","379","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031803902","Census Tract 8039.02; Cook County; Illinois","3390","200","003","White alone or in combination with one or more other races",
"1400000US17031830700","Census Tract 8307; Cook County; Illinois","1987","258","003","White alone or in combination with one or more other races",
"1400000US17031140602","Census Tract 1406.02; Cook County; Illinois","2650","605","003","White alone or in combination with one or more other races",
"1400000US17031150402","Census Tract 1504.02; Cook County; Illinois","1499","587","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031828505","Census Tract 8285.05; Cook County; Illinois","6769","475","001","Total population",
"1400000US17031802505","Census Tract 8025.05; Cook County; Illinois","3581","677","003","White alone or in combination with one or more other races",
"1400000US17031380700","Census Tract 3807, Cook County, Illinois","1186","234","001","Total population",
"1400000US17031222500","Census Tract 2225; Cook County; Illinois","1262","188","003","White alone or in combination with one or more other races",
"1400000US17031611400","Census Tract 6114; Cook County; Illinois","3143","496","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031740100","Census Tract 7401; Cook County; Illinois","2923","219","003","White alone or in combination with one or more other races",
"1400000US17031180100","Census Tract 1801; Cook County; Illinois","5786","796","001","Total population",
"1400000US17031815200","Census Tract 8152; Cook County; Illinois","6208","598","001","Total population",
"1400000US17031031000","Census Tract 310; Cook County; Illinois","3801","356","001","Total population",
"1400000US17031650100","Census Tract 6501; Cook County; Illinois","4008","633","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031490800","Census Tract 4908; Cook County; Illinois","3883","410","001","Total population",
"1400000US17031460700","Census Tract 4607, Cook County, Illinois","851","256","003","White alone or in combination with one or more other races",
"1400000US17031661100","Census Tract 6611; Cook County; Illinois","1739","359","003","White alone or in combination with one or more other races",
"1400000US17031823803","Census Tract 8238.03; Cook County; Illinois","6803","402","001","Total population",
"1400000US17031824005","Census Tract 8240.05; Cook County; Illinois","5206","344","003","White alone or in combination with one or more other races",
"1400000US17031430101","Census Tract 4301.01; Cook County; Illinois","4055","712","001","Total population",
"1400000US17031750500","Census Tract 7505; Cook County; Illinois","4904","556","005","Black or African American alone or in combination with one or more other races",
"1400000US17031110502","Census Tract 1105.02; Cook County; Illinois","2962","530","003","White alone or in combination with one or more other races",
"1400000US17031824507","Census Tract 8245.07; Cook County; Illinois","4316","309","001","Total population",
"1400000US17031833100","Census Tract 8331; Cook County; Illinois","7547","432","001","Total population",
"1400000US17031030604","Census Tract 306.04; Cook County; Illinois","2910","236","001","Total population",
"1400000US17031140601","Census Tract 1406.01; Cook County; Illinois","2951","466","001","Total population",
"1400000US17031250400","Census Tract 2504; Cook County; Illinois","5271","782","001","Total population",
"1400000US17031814400","Census Tract 8144; Cook County; Illinois","4441","819","003","White alone or in combination with one or more other races",
"1400000US17031230500","Census Tract 2305; Cook County; Illinois","1063","379","003","White alone or in combination with one or more other races",
"1400000US17031804709","Census Tract 8047.09; Cook County; Illinois","3577","476","003","White alone or in combination with one or more other races",
"1400000US17031130200","Census Tract 1302; Cook County; Illinois","1309","202","003","White alone or in combination with one or more other races",
"1400000US17031250200","Census Tract 2502; Cook County; Illinois","1637","273","005","Black or African American alone or in combination with one or more other races",
"1400000US17031836000","Census Tract 8360; Cook County; Illinois","2482","303","001","Total population",
"1400000US17031090200","Census Tract 902; Cook County; Illinois","6767","489","001","Total population",
"1400000US17031150501","Census Tract 1505.01; Cook County; Illinois","1140","392","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031580700","Census Tract 5807; Cook County; Illinois","6098","585","001","Total population",
"1400000US17031070103","Census Tract 701.03; Cook County; Illinois","1629","215","001","Total population",
"1400000US17031818200","Census Tract 8182; Cook County; Illinois","4468","245","001","Total population",
"1400000US17031828202","Census Tract 8282.02; Cook County; Illinois","2627","422","003","White alone or in combination with one or more other races",
"1400000US17031824702","Census Tract 8247.02; Cook County; Illinois","4495","439","003","White alone or in combination with one or more other races",
"1400000US17031250600","Census Tract 2506; Cook County; Illinois","4370","443","001","Total population",
"1400000US17031680600","Census Tract 6806; Cook County; Illinois","1429","284","005","Black or African American alone or in combination with one or more other races",
"1400000US17031814200","Census Tract 8142; Cook County; Illinois","2993","609","003","White alone or in combination with one or more other races",
"1400000US17031822601","Census Tract 8226.01; Cook County; Illinois","4601","329","003","White alone or in combination with one or more other races",
"1400000US17031804404","Census Tract 8044.04; Cook County; Illinois","3244","580","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031804713","Census Tract 8047.13; Cook County; Illinois","4612","547","001","Total population",
"1400000US17031032100","Census Tract 321; Cook County; Illinois","5835","758","003","White alone or in combination with one or more other races",
"1400000US17031611900","Census Tract 6119; Cook County; Illinois","1980","295","001","Total population",
"1400000US17031440102","Census Tract 4401.02; Cook County; Illinois","3019","348","001","Total population",
"1400000US17031841000","Census Tract 8410; Cook County; Illinois","736","106","001","Total population",
"1400000US17031816402","Census Tract 8164.02; Cook County; Illinois","4336","455","001","Total population",
"1400000US17031818402","Census Tract 8184.02; Cook County; Illinois","432","154","005","Black or African American alone or in combination with one or more other races",
"1400000US17031838800","Census Tract 8388; Cook County; Illinois","1391","292","003","White alone or in combination with one or more other races",
"1400000US17031160200","Census Tract 1602; Cook County; Illinois","2691","444","003","White alone or in combination with one or more other races",
"1400000US17031243200","Census Tract 2432; Cook County; Illinois","1931","252","003","White alone or in combination with one or more other races",
"1400000US17031080400","Census Tract 804; Cook County; Illinois","5053","461","001","Total population",
"1400000US17031834000","Census Tract 8340; Cook County; Illinois","3063","412","001","Total population",
"1400000US17031190200","Census Tract 1902; Cook County; Illinois","2559","399","003","White alone or in combination with one or more other races",
"1400000US17031824300","Census Tract 8243; Cook County; Illinois","4808","310","001","Total population",
"1400000US17031301802","Census Tract 3018.02; Cook County; Illinois","3078","382","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031020902","Census Tract 209.02; Cook County; Illinois","740","298","005","Black or African American alone or in combination with one or more other races",
"1400000US17031470100","Census Tract 4701; Cook County; Illinois","2601","490","001","Total population",
"1400000US17031010502","Census Tract 105.02; Cook County; Illinois","698","238","005","Black or African American alone or in combination with one or more other races",
"1400000US17031231200","Census Tract 2312; Cook County; Illinois","2161","535","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031310500","Census Tract 3105; Cook County; Illinois","1359","340","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031820502","Census Tract 8205.02; Cook County; Illinois","5173","358","001","Total population",
"1400000US17031823704","Census Tract 8237.04; Cook County; Illinois","621","128","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031829500","Census Tract 8295; Cook County; Illinois","4150","39","001","Total population",
"1400000US17031110100","Census Tract 1101; Cook County; Illinois","5022","775","003","White alone or in combination with one or more other races",
"1400000US17031809700","Census Tract 8097; Cook County; Illinois","983","214","005","Black or African American alone or in combination with one or more other races",
"1400000US17031838700","Census Tract 8387; Cook County; Illinois","4736","659","001","Total population",
"1400000US17031839200","Census Tract 8392; Cook County; Illinois","2517","257","001","Total population",
"1400000US17031242900","Census Tract 2429; Cook County; Illinois","1312","170","003","White alone or in combination with one or more other races",
"1400000US17031150501","Census Tract 1505.01; Cook County; Illinois","3907","442","001","Total population",
"1400000US17031431301","Census Tract 4313.01; Cook County; Illinois","3037","518","001","Total population",
"1400000US17031600600","Census Tract 6006; Cook County; Illinois","2947","329","001","Total population",
"1400000US17031833100","Census Tract 8331; Cook County; Illinois","5393","431","003","White alone or in combination with one or more other races",
"1400000US17031820606","Census Tract 8206.06; Cook County; Illinois","3629","300","003","White alone or in combination with one or more other races",
"1400000US17031811401","Census Tract 8114.01; Cook County; Illinois","1963","373","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031843500","Census Tract 8435; Cook County; Illinois","5727","506","005","Black or African American alone or in combination with one or more other races",
"1400000US17031461000","Census Tract 4610; Cook County; Illinois","1814","244","001","Total population",
"1400000US17031821900","Census Tract 8219; Cook County; Illinois","4189","313","003","White alone or in combination with one or more other races",
"1400000US17031050300","Census Tract 503; Cook County; Illinois","2520","231","001","Total population",
"1400000US17031301801","Census Tract 3018.01; Cook County; Illinois","2965","658","003","White alone or in combination with one or more other races",
"1400000US17031841600","Census Tract 8416, Cook County, Illinois","730","176","005","Black or African American alone or in combination with one or more other races",
"1400000US17031841500","Census Tract 8415; Cook County; Illinois","2823","384","005","Black or African American alone or in combination with one or more other races",
"1400000US17031816100","Census Tract 8161; Cook County; Illinois","1925","393","005","Black or African American alone or in combination with one or more other races",
"1400000US17031750100","Census Tract 7501; Cook County; Illinois","4396","384","001","Total population",
"1400000US17031805108","Census Tract 8051.08; Cook County; Illinois","2371","558","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031740200","Census Tract 7402; Cook County; Illinois","6101","505","003","White alone or in combination with one or more other races",
"1400000US17031818200","Census Tract 8182; Cook County; Illinois","1351","194","005","Black or African American alone or in combination with one or more other races",
"1400000US17031826800","Census Tract 8268; Cook County; Illinois","5161","353","001","Total population",
"1400000US17031222200","Census Tract 2222; Cook County; Illinois","2099","155","001","Total population",
"1400000US17031260900","Census Tract 2609; Cook County; Illinois","1395","281","005","Black or African American alone or in combination with one or more other races",
"1400000US17031818402","Census Tract 8184.02; Cook County; Illinois","3217","268","001","Total population",
"1400000US17031821002","Census Tract 8210.02; Cook County; Illinois","5565","373","001","Total population",
"1400000US17031839900","Census Tract 8399; Cook County; Illinois","1025","274","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031843900","Census Tract 8439; Cook County; Illinois","3413","457","005","Black or African American alone or in combination with one or more other races",
"1400000US17031063303","Census Tract 633.03; Cook County; Illinois","1066","171","003","White alone or in combination with one or more other races",
"1400000US17031150600","Census Tract 1506; Cook County; Illinois","2983","440","003","White alone or in combination with one or more other races",
"1400000US17031250400","Census Tract 2504; Cook County; Illinois","1119","666","400","Hispanic or Latino (of any race) (200-299)",
"1400000US17031825801","Census Tract 8258.01; Cook County; Illinois","3354","429","001","Total population",
"1400000US17031340600","Census Tract 3406; Cook County; Illinois","917","106","001","Total population",
"1400000US17031630900","Census Tract 6309; Cook County; Illinois","5057","576","400","Hispanic or Latino (of any race) (200-299)",
