"GEO_ID","NAME","B25075_001E","B25075_001M","B25075_002E","B25075_002M","B25075_003E","B25075_003M","B25075_004E","B25075_004M","B25075_005E","B25075_005M","B25075_006E","B25075_006M","B25075_007E","B25075_007M","B25075_008E","B25075_008M","B25075_009E","B25075_009M","B25075_010E","B25075_010M","B25075_011E","B25075_011M","B25075_012E","B25075_012M","B25075_013E","B25075_013M","B25075_014E","B25075_014M","B25075_015E","B25075_015M","B25075_016E","B25075_016M","B25075_017E","B25075_017M","B25075_018E","B25075_018M","B25075_019E","B25075_019M","B25075_020E","B25075_020M","B25075_021E","B25075_021M","B25075_022E","B25075_022M","B25075_023E","B25075_023M","B25075_024E","B25075_024M","B25075_025E","B25075_025M","B25075_026E","B25075_026M","B25075_027E","B25075_027M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than $10,000","Margin of Error!!Total:!!Less than $10,000","Estimate!!Total:!!$10,000 to $14,999","Margin of Error!!Total:!!$10,000 to $14,999","Estimate!!Total:!!$15,000 to $19,999","Margin of Error!!Total:!!$15,000 to $19,999","Estimate!!Total:!!$20,000 to $24,999","Margin of Error!!Total:!!$20,000 to $24,999","Estimate!!Total:!!$25,000 to $29,999","Margin of Error!!Total:!!$25,000 to $29,999","Estimate!!Total:!!$30,000 to $34,999","Margin of Error!!Total:!!$30,000 to $34,999","Estimate!!Total:!!$35,000 to $39,999","Margin of Error!!Total:!!$35,000 to $39,999","Estimate!!Total:!!$40,000 to $49,999","Margin of Error!!Total:!!$40,000 to $49,999","Estimate!!Total:!!$50,000 to $59,999","Margin of Error!!Total:!!$50,000 to $59,999","Estimate!!Total:!!$60,000 to $69,999","Margin of Error!!Total:!!$60,000 to $69,999","Estimate!!Total:!!$70,000 to $79,999","Margin of Error!!Total:!!$70,000 to $79,999","Estimate!!Total:!!$80,000 to $89,999","Margin of Error!!Total:!!$80,000 to $89,999","Estimate!!Total:!!$90,000 to $99,999","Margin of Error!!Total:!!$90,000 to $99,999","Estimate!!Total:!!$100,000 to $124,999","Margin of Error!!Total:!!$100,000 to $124,999","Estimate!!Total:!!$125,000 to $149,999","Margin of Error!!Total:!!$125,000 to $149,999","Estimate!!Total:!!$150,000 to $174,999","Margin of Error!!Total:!!$150,000 to $174,999","Estimate!!Total:!!$175,000 to $199,999","Margin of Error!!Total:!!$175,000 to $199,999","Estimate!!Total:!!$200,000 to $249,999","Margin of Error!!Total:!!$200,000 to $249,999","Estimate!!Total:!!$250,000 to $299,999","Margin of Error!!Total:!!$250,000 to $299,999","Estimate!!Total:!!$300,000 to $399,999","Margin of Error!!Total:!!$300,000 to $399,999","Estimate!!Total:!!$400,000 to $499,999","Margin of Error!!Total:!!$400,000 to $499,999","Estimate!!Total:!!$500,000 to $749,999","Margin of Error!!Total:!!$500,000 to $749,999","Estimate!!Total:!!$750,000 to $999,999","Margin of Error!!Total:!!$750,000 to $999,999","Estimate!!Total:!!$1,000,000 to $1,499,999","Margin of Error!!Total:!!$1,000,000 to $1,499,999","Estimate!!Total:!!$1,500,000 to $1,999,999","Margin of Error!!Total:!!$1,500,000 to $1,999,999","Estimate!!Total:!!$2,000,000 or more","Margin of Error!!Total:!!$2,000,000 or more",
"1500000US170310203012","Block Group 2; Census Tract 203.01; Cook County; Illinois","354","189","0","12","0","12","8","13","0","12","9","14","0","12","0","12","0","12","0","12","0","12","0","12","12","19","0","12","22","25","18","22","25","38","101","146","61","55","0","12","46","34","7","14","32","30","0","12","13","20","0","12","0","12",
"1500000US170310203013","Block Group 3; Census Tract 203.01; Cook County; Illinois","335","82","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8","13","0","12","0","12","0","12","0","12","23","21","12","18","0","12","37","31","51","50","105","50","66","48","0","12","9","14","24","29",
"1500000US170310203021","Block Group 1; Census Tract 203.02; Cook County; Illinois","247","104","12","18","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","9","13","13","20","0","12","19","25","35","55","0","12","51","43","64","51","44","58","0","12","0","12","0","12","0","12",
"1500000US170310203022","Block Group 2; Census Tract 203.02; Cook County; Illinois","294","165","0","12","0","12","0","12","0","12","0","12","0","12","0","12","11","15","0","12","12","18","0","12","0","12","0","12","0","12","0","12","0","12","33","54","9","14","31","28","24","22","67","38","98","148","9","15","0","12","0","12","0","12",
"1500000US170310203023","Block Group 3; Census Tract 203.02; Cook County; Illinois","550","102","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","9","16","0","12","0","12","32","29","47","39","19","21","11","17","37","34","31","26","18","20","134","87","155","62","47","26","10","16","0","12","0","12","0","12",
"1500000US170310204001","Block Group 1; Census Tract 204; Cook County; Illinois","127","57","0","12","0","12","0","12","0","12","0","12","10","16","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","9","15","0","12","0","12","0","12","23","26","11","17","35","28","29","25","10","15","0","12","0","12","0","12",
"1500000US170310204002","Block Group 2; Census Tract 204; Cook County; Illinois","304","85","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","13","20","0","12","0","12","0","12","0","12","12","17","0","12","0","12","33","40","9","16","20","22","98","58","52","30","37","28","0","12","0","12","0","12","30","36",
"1500000US170310204003","Block Group 3; Census Tract 204; Cook County; Illinois","346","104","0","12","0","12","0","12","0","12","0","12","0","12","10","15","0","12","0","12","0","12","9","15","0","12","33","44","20","24","25","23","34","53","11","17","8","12","65","51","69","56","25","32","10","15","27","29","0","12","0","12","0","12",
"1500000US170310205001","Block Group 1; Census Tract 205; Cook County; Illinois","177","99","0","12","5","17","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","24","36","0","12","38","45","21","32","0","12","20","32","28","47","41","47","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US170310205002","Block Group 2; Census Tract 205; Cook County; Illinois","175","113","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","30","42","0","12","0","12","0","12","0","12","17","26","30","49","54","75","0","12","0","12","0","12","44","48","0","12","0","12","0","12","0","12",
"1500000US170310205003","Block Group 3; Census Tract 205; Cook County; Illinois","161","103","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","52","53","0","12","109","85","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
