"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_002E","B19001_002M","B19001_003E","B19001_003M","B19001_004E","B19001_004M","B19001_005E","B19001_005M","B19001_006E","B19001_006M","B19001_007E","B19001_007M","B19001_008E","B19001_008M","B19001_009E","B19001_009M","B19001_010E","B19001_010M","B19001_011E","B19001_011M","B19001_012E","B19001_012M","B19001_013E","B19001_013M","B19001_014E","B19001_014M","B19001_015E","B19001_015M","B19001_016E","B19001_016M","B19001_017E","B19001_017M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than $10,000","Margin of Error!!Total:!!Less than $10,000","Estimate!!Total:!!$10,000 to $14,999","Margin of Error!!Total:!!$10,000 to $14,999","Estimate!!Total:!!$15,000 to $19,999","Margin of Error!!Total:!!$15,000 to $19,999","Estimate!!Total:!!$20,000 to $24,999","Margin of Error!!Total:!!$20,000 to $24,999","Estimate!!Total:!!$25,000 to $29,999","Margin of Error!!Total:!!$25,000 to $29,999","Estimate!!Total:!!$30,000 to $34,999","Margin of Error!!Total:!!$30,000 to $34,999","Estimate!!Total:!!$35,000 to $39,999","Margin of Error!!Total:!!$35,000 to $39,999","Estimate!!Total:!!$40,000 to $44,999","Margin of Error!!Total:!!$40,000 to $44,999","Estimate!!Total:!!$45,000 to $49,999","Margin of Error!!Total:!!$45,000 to $49,999","Estimate!!Total:!!$50,000 to $59,999","Margin of Error!!Total:!!$50,000 to $59,999","Estimate!!Total:!!$60,000 to $74,999","Margin of Error!!Total:!!$60,000 to $74,999","Estimate!!Total:!!$75,000 to $99,999","Margin of Error!!Total:!!$75,000 to $99,999","Estimate!!Total:!!$100,000 to $124,999","Margin of Error!!Total:!!$100,000 to $124,999","Estimate!!Total:!!$125,000 to $149,999","Margin of Error!!Total:!!$125,000 to $149,999","Estimate!!Total:!!$150,000 to $199,999","Margin of Error!!Total:!!$150,000 to $199,999","Estimate!!Total:!!$200,000 or more","Margin of Error!!Total:!!$200,000 or more",
"1500000US170318217001","Block Group 1, Census Tract 8217, Cook County, Illinois","231","64","0","11","0","11","7","11","15","17","0","11","14","22","22","20","3","7","0","11","32","44","31","39","59","52","11","14","32","26","0","11","5","11",
"1500000US170318217002","Block Group 2, Census Tract 8217, Cook County, Illinois","490","109","7","13","7","11","14","17","0","11","7","11","9","14","7","12","52","67","7","11","37","32","38","38","159","79","50","45","42","35","37","31","17","23",
"1500000US170318217003","Block Group 3, Census Tract 8217, Cook County, Illinois","426","79","0","11","0","11","7","11","7","11","15","16","7","11","6","10","14","22","7","11","13","20","22","20","47","41","85","66","46","35","108","67","42","28",
"1500000US170318217004","Block Group 4, Census Tract 8217, Cook County, Illinois","214","50","0","11","19","34","7","11","22","34","0","11","0","11","8","11","0","11","17","19","0","11","8","13","15","18","23","22","46","31","23","19","26","24",
"1500000US170318217005","Block Group 5, Census Tract 8217, Cook County, Illinois","301","93","37","47","7","11","7","11","31","38","19","25","0","11","21","16","21","33","8","14","0","11","31","39","40","36","61","67","0","11","5","9","13","21",
"1500000US170318218001","Block Group 1, Census Tract 8218, Cook County, Illinois","291","88","20","22","23","25","0","11","0","11","0","11","0","11","10","16","19","21","10","15","0","11","77","68","56","39","11","17","17","17","48","60","0","11",
"1500000US170318218002","Block Group 2, Census Tract 8218, Cook County, Illinois","351","90","0","11","0","11","0","11","8","13","35","31","18","20","10","15","0","11","0","11","47","34","60","48","71","54","46","33","43","55","13","20","0","11",
"1500000US170318218003","Block Group 3, Census Tract 8218, Cook County, Illinois","258","72","13","21","0","11","0","11","0","11","0","11","10","16","9","14","5","8","10","17","36","31","30","36","34","31","26","24","67","65","10","15","8","13",
"1500000US170318218004","Block Group 4, Census Tract 8218, Cook County, Illinois","481","115","66","62","0","11","99","79","0","11","22","25","0","11","34","54","70","65","22","25","54","69","36","34","0","11","21","34","11","17","36","57","10","16",
"1500000US170318218005","Block Group 5, Census Tract 8218, Cook County, Illinois","320","63","11","18","0","11","0","11","20","23","0","11","0","11","12","19","0","11","7","10","19","22","40","29","42","32","41","28","16","19","78","48","34","28",
"1500000US170318218006","Block Group 6, Census Tract 8218, Cook County, Illinois","272","59","13","20","0","11","0","11","0","11","0","11","12","19","22","24","30","35","0","11","49","53","0","11","27","25","16","18","29","25","25","23","49","38",
"1500000US170318219001","Block Group 1, Census Tract 8219, Cook County, Illinois","345","70","29","23","7","12","42","43","8","13","0","11","0","11","33","39","16","18","19","28","30","25","15","18","45","41","57","40","31","30","0","11","13","21",
"1500000US170318219002","Block Group 2, Census Tract 8219, Cook County, Illinois","367","74","0","11","9","15","26","44","0","11","0","11","7","12","0","11","23","35","0","11","42","31","47","49","37","35","133","60","9","14","19","24","15","18",
"1500000US170318219003","Block Group 3, Census Tract 8219, Cook County, Illinois","387","79","17","19","0","11","17","18","0","11","0","11","45","43","15","17","15","18","9","14","28","33","28","27","58","31","61","47","28","26","14","16","52","53",
"1500000US170318219004","Block Group 4, Census Tract 8219, Cook County, Illinois","240","56","16","18","0","11","26","39","7","10","8","13","0","11","22","37","8","13","0","11","27","28","8","12","15","18","48","28","26","22","16","17","13","16",
"1500000US170318219005","Block Group 5, Census Tract 8219, Cook County, Illinois","390","82","8","12","7","11","0","11","0","11","7","11","0","11","31","39","44","48","35","36","13","14","15","17","68","43","43","42","20","17","63","39","36","28",
"1500000US170318220001","Block Group 1, Census Tract 8220, Cook County, Illinois","333","78","8","12","6","10","9","14","0","11","22","21","0","11","25","23","54","59","7","10","56","54","60","45","46","35","30","29","10","14","0","11","0","11",
"1500000US170318220002","Block Group 2, Census Tract 8220, Cook County, Illinois","186","89","48","53","11","18","0","11","0","11","0","11","8","13","0","11","22","16","13","16","46","67","5","8","25","25","8","12","0","11","0","11","0","11",
"1500000US170318220003","Block Group 3, Census Tract 8220, Cook County, Illinois","426","90","17","20","24","17","59","35","42","45","39","40","0","11","15","18","10","16","17","19","60","45","21","23","35","28","69","45","18","20","0","11","0","11",
"1500000US170318220004","Block Group 4, Census Tract 8220, Cook County, Illinois","314","87","0","11","8","12","0","11","21","19","16","18","7","12","8","12","16","18","34","48","0","11","72","49","78","56","43","35","0","11","11","17","0","11",
"1500000US170318220005","Block Group 5, Census Tract 8220, Cook County, Illinois","438","94","33","40","0","11","31","44","7","11","0","11","61","61","77","62","14","22","38","49","33","44","28","24","80","51","17","19","7","12","12","19","0","11",
"1500000US170318221011","Block Group 1, Census Tract 8221.01, Cook County, Illinois","406","64","18","20","27","25","11","16","12","19","0","11","8","12","33","30","18","19","20","23","19","22","97","58","35","34","28","26","45","39","16","20","19","23",
"1500000US170318221012","Block Group 2, Census Tract 8221.01, Cook County, Illinois","342","63","0","11","0","11","0","11","16","21","9","14","17","20","36","45","29","27","0","11","48","29","18","23","50","34","38","32","17","22","64","35","0","11",
"1500000US170318221013","Block Group 3, Census Tract 8221.01, Cook County, Illinois","441","78","19","22","0","11","83","67","29","26","31","48","10","16","56","61","11","17","15","12","0","11","60","40","56","37","42","33","8","12","11","17","10","19",
"1500000US170318221014","Block Group 4, Census Tract 8221.01, Cook County, Illinois","393","80","36","42","0","11","23","24","9","13","0","11","0","11","10","16","0","11","9","14","18","21","40","41","43","29","15","17","63","58","48","36","79","61",
"1500000US170318221021","Block Group 1, Census Tract 8221.02, Cook County, Illinois","423","115","16","26","0","11","0","11","61","58","35","42","15","25","16","26","13","25","0","11","25","30","55","54","0","11","61","53","17","27","40","45","69","64",
"1500000US170318221022","Block Group 2, Census Tract 8221.02, Cook County, Illinois","612","142","97","98","16","26","0","11","44","47","0","11","76","87","118","86","54","62","0","11","26","41","20","28","59","48","38","39","40","41","7","17","17","25",
"1500000US170318221023","Block Group 3, Census Tract 8221.02, Cook County, Illinois","511","130","0","11","16","25","0","11","10","16","15","25","0","11","0","11","15","23","0","11","92","97","16","27","108","93","56","58","0","11","98","100","85","66",
"1500000US170318221024","Block Group 4, Census Tract 8221.02, Cook County, Illinois","311","124","96","104","0","11","0","11","0","11","0","11","0","11","13","20","37","42","15","24","20","23","76","51","46","55","0","11","0","11","0","11","8","19",
"1500000US170318222001","Block Group 1, Census Tract 8222, Cook County, Illinois","570","92","9","14","6","11","0","11","10","15","7","11","0","11","42","33","0","11","8","13","34","41","65","48","152","72","126","66","18","23","85","55","8","13",
"1500000US170318222002","Block Group 2, Census Tract 8222, Cook County, Illinois","341","78","8","13","0","11","0","11","15","19","0","11","0","11","0","11","8","13","12","19","69","49","9","15","67","44","36","28","24","24","86","75","7","14",
"1500000US170318222003","Block Group 3, Census Tract 8222, Cook County, Illinois","341","78","6","11","0","11","0","11","0","11","29","27","10","15","0","11","18","15","7","10","19","22","33","31","92","55","32","23","71","51","9","13","15","24",
"1500000US170318223011","Block Group 1, Census Tract 8223.01, Cook County, Illinois","325","68","5","8","0","11","0","11","12","19","7","15","9","13","10","16","61","40","0","11","44","46","14","23","60","40","21","24","31","42","34","27","17","18",
"1500000US170318223012","Block Group 2, Census Tract 8223.01, Cook County, Illinois","241","61","18","20","0","11","0","11","17","19","0","11","8","13","9","15","0","11","10","15","19","20","34","29","17","20","36","41","56","53","0","11","17","13",
"1500000US170318223013","Block Group 3, Census Tract 8223.01, Cook County, Illinois","182","50","35","43","29","25","7","12","0","11","0","11","7","11","0","11","11","17","0","11","9","15","24","21","16","18","44","27","0","11","0","11","0","11",
"1500000US170318223014","Block Group 4, Census Tract 8223.01, Cook County, Illinois","411","83","22","24","72","72","26","24","43","54","5","15","22","36","0","11","0","11","23","38","37","30","19","15","36","29","30","37","8","13","43","32","25","23",
"1500000US170318223021","Block Group 1, Census Tract 8223.02, Cook County, Illinois","472","75","53","34","51","40","15","18","71","51","0","11","29","36","22","21","0","11","0","11","27","25","33","40","80","43","16","20","20","21","45","31","10","16",
"1500000US170318223022","Block Group 2, Census Tract 8223.02, Cook County, Illinois","298","69","0","11","7","11","0","11","8","12","27","42","29","24","22","20","36","30","0","11","0","11","27","24","50","35","37","29","16","17","30","34","9","15",
"1500000US170318223023","Block Group 3, Census Tract 8223.02, Cook County, Illinois","386","76","7","10","15","16","11","17","11","18","7","11","24","23","41","36","0","11","9","15","8","12","21","23","95","65","68","55","25","28","18","21","26","22",
"1500000US170318223024","Block Group 4, Census Tract 8223.02, Cook County, Illinois","362","94","26","33","37","46","8","13","55","45","11","16","45","34","0","11","10","16","40","47","33","35","69","70","20","32","0","11","8","13","0","11","0","11",
"1500000US170318224001","Block Group 1, Census Tract 8224, Cook County, Illinois","378","88","0","11","13","20","12","20","14","22","26","31","0","11","36","50","36","39","38","56","69","72","7","12","72","49","11","19","19","30","0","11","25","28",
"1500000US170318224002","Block Group 2, Census Tract 8224, Cook County, Illinois","706","122","42","46","0","11","12","20","0","11","82","67","95","94","34","42","81","87","44","64","0","11","35","34","135","87","37","35","49","45","21","25","39","40",
"1500000US170318224003","Block Group 3, Census Tract 8224, Cook County, Illinois","663","114","72","56","8","15","74","60","29","34","55","46","86","64","15","23","33","36","16","27","119","100","41","38","66","48","20","28","15","24","14","23","0","11",
"1500000US170318224004","Block Group 4, Census Tract 8224, Cook County, Illinois","238","85","8","13","13","20","13","21","0","11","39","36","9","15","45","65","0","11","0","11","16","27","42","38","0","11","29","36","12","28","12","19","0","11",
"1500000US170318225001","Block Group 1, Census Tract 8225, Cook County, Illinois","387","74","0","11","0","11","0","11","0","11","19","22","0","11","12","20","64","53","18","16","0","11","26","41","49","32","27","25","70","52","80","45","22","21",
"1500000US170318225002","Block Group 2, Census Tract 8225, Cook County, Illinois","304","66","0","11","13","19","0","11","8","12","0","11","9","14","22","22","11","18","10","16","20","17","31","27","65","50","10","17","55","47","29","24","21","19",
"1500000US170318225003","Block Group 3, Census Tract 8225, Cook County, Illinois","380","94","101","77","9","14","0","11","0","11","40","32","22","24","0","11","9","15","0","11","8","14","52","39","27","19","54","40","36","38","11","16","11","17",
"1500000US170318225004","Block Group 4, Census Tract 8225, Cook County, Illinois","530","106","13","19","8","12","0","11","43","36","10","15","19","27","17","19","59","50","16","17","29","44","61","41","86","51","87","60","39","33","25","23","18","20",
"1500000US170318226011","Block Group 1, Census Tract 8226.01, Cook County, Illinois","575","70","13","20","0","11","20","23","7","13","9","14","39","31","39","26","33","32","22","24","81","62","44","34","68","38","71","44","86","59","26","21","17","18",
"1500000US170318226012","Block Group 2, Census Tract 8226.01, Cook County, Illinois","677","85","15","18","20","22","23","24","28","27","27","25","9","14","55","53","17","19","22","25","38","30","20","22","76","45","125","66","49","34","101","49","52","35",
"1500000US170318226013","Block Group 3, Census Tract 8226.01, Cook County, Illinois","436","74","10","16","0","11","0","11","12","18","11","17","0","11","11","18","23","25","0","11","52","39","39","36","121","79","51","40","9","14","69","37","28","30",
"1500000US170318226021","Block Group 1, Census Tract 8226.02, Cook County, Illinois","432","92","15","24","0","11","0","11","11","18","15","24","47","35","0","11","0","11","50","44","27","31","0","11","31","33","31","35","70","68","98","62","37","37",
"1500000US170318226022","Block Group 2, Census Tract 8226.02, Cook County, Illinois","1182","169","15","25","0","11","34","40","0","11","14","23","20","33","39","41","37","45","31","35","79","80","124","105","178","98","140","76","205","86","114","64","152","114",
"1500000US170318226023","Block Group 3, Census Tract 8226.02, Cook County, Illinois","1143","176","115","77","131","121","36","39","127","114","75","62","70","58","37","39","72","58","86","81","98","93","115","76","13","24","133","107","0","11","18","29","17","28",
"1500000US170318227011","Block Group 1, Census Tract 8227.01, Cook County, Illinois","829","144","36","39","59","54","39","44","129","84","47","53","95","74","0","11","34","42","60","58","106","67","110","74","60","52","35","35","0","11","0","11","19","30",
"1500000US170318227012","Block Group 2, Census Tract 8227.01, Cook County, Illinois","475","96","30","37","0","11","10","17","41","38","52","73","0","11","0","11","29","38","26","30","0","11","31","40","86","58","89","80","34","40","37","36","10","21",
"1500000US170318227013","Block Group 3, Census Tract 8227.01, Cook County, Illinois","214","72","0","11","13","21","0","11","0","11","0","11","0","11","0","11","0","11","22","38","16","26","12","21","16","26","42","43","0","11","39","46","54","45",
"1500000US170318227014","Block Group 4, Census Tract 8227.01, Cook County, Illinois","466","136","66","101","19","30","19","29","0","11","0","11","0","11","0","11","0","11","79","79","23","37","65","61","46","71","65","80","49","47","35","38","0","11",
"1500000US170318227021","Block Group 1, Census Tract 8227.02, Cook County, Illinois","926","112","56","45","40","28","77","64","60","46","0","11","36","44","100","68","17","15","34","27","89","59","92","65","126","63","56","39","62","41","65","41","16","19",
"1500000US170318227022","Block Group 2, Census Tract 8227.02, Cook County, Illinois","198","55","17","27","0","11","0","11","24","22","0","11","0","11","16","18","0","11","0","11","0","11","13","15","22","19","22","21","50","37","21","24","13","16",
"1500000US170318227023","Block Group 3, Census Tract 8227.02, Cook County, Illinois","325","89","0","11","0","11","50","46","10","15","27","26","9","13","0","11","17","21","0","11","9","14","141","94","9","14","17","19","30","26","6","11","0","11",
"1500000US170318228011","Block Group 1, Census Tract 8228.01, Cook County, Illinois","1032","90","127","80","18","20","17","22","38","36","17","19","98","53","36","44","38","48","54","38","103","54","80","55","162","80","106","59","58","48","35","26","45","39",
"1500000US170318228012","Block Group 2, Census Tract 8228.01, Cook County, Illinois","470","109","37","48","30","26","35","32","8","12","8","15","0","11","20","22","26","38","0","11","0","11","32","33","64","84","111","61","37","31","26","27","36","42",
"1500000US170318228021","Block Group 1, Census Tract 8228.02, Cook County, Illinois","665","90","9","14","0","11","0","11","67","57","0","11","32","42","18","20","91","67","17","19","103","66","31","26","67","38","43","32","48","29","73","42","66","37",
"1500000US170318228022","Block Group 2, Census Tract 8228.02, Cook County, Illinois","288","61","8","14","18","20","0","11","17","19","0","11","0","11","9","14","0","11","9","13","36","27","74","55","34","26","24","22","8","13","41","28","10","17",
"1500000US170318228023","Block Group 3, Census Tract 8228.02, Cook County, Illinois","300","64","8","14","26","23","0","11","0","11","9","13","7","12","9","14","17","20","16","20","25","24","35","43","16","18","52","35","54","49","26","27","0","11",
"1500000US170318229001","Block Group 1, Census Tract 8229, Cook County, Illinois","652","72","9","13","7","11","27","22","28","19","52","37","27","21","69","48","9","13","75","47","49","31","48","28","126","46","70","42","14","15","23","20","19","18",
"1500000US170318230011","Block Group 1, Census Tract 8230.01, Cook County, Illinois","781","178","156","112","33","37","24","26","37","42","158","78","0","11","71","79","0","11","97","97","14","22","103","84","53","55","11","19","24","38","0","11","0","11",
"1500000US170318230012","Block Group 2, Census Tract 8230.01, Cook County, Illinois","386","133","0","11","23","26","11","20","0","11","15","23","0","11","17","27","26","29","0","11","105","89","110","95","50","46","3","13","26","40","0","11","0","11",
"1500000US170318230013","Block Group 3, Census Tract 8230.01, Cook County, Illinois","295","96","0","11","0","11","13","23","0","11","24","37","47","42","0","11","0","11","81","73","0","11","11","19","79","76","40","39","0","11","0","11","0","11",
"1500000US170318230014","Block Group 4, Census Tract 8230.01, Cook County, Illinois","523","142","22","35","0","11","0","11","22","36","24","26","15","27","0","11","89","68","0","11","133","103","13","23","48","45","121","103","36","34","0","11","0","11",
"1500000US170318230015","Block Group 5, Census Tract 8230.01, Cook County, Illinois","526","151","0","11","21","33","12","19","134","105","21","34","55","61","0","11","50","65","0","11","75","66","19","32","70","56","14","33","12","23","43","58","0","11",
"1500000US170318230021","Block Group 1, Census Tract 8230.02, Cook County, Illinois","408","111","85","85","0","11","17","28","0","11","75","61","31","34","0","11","0","11","0","11","13","21","12","21","65","49","29","34","67","82","14","27","0","11",
"1500000US170318230022","Block Group 2, Census Tract 8230.02, Cook County, Illinois","521","190","0","11","0","11","18","29","15","24","29","35","165","154","14","22","0","11","0","11","0","11","84","65","83","72","0","11","19","31","94","97","0","11",
"1500000US170318230023","Block Group 3, Census Tract 8230.02, Cook County, Illinois","739","186","63","71","0","11","126","109","28","45","19","32","76","87","0","11","45","61","62","71","59","68","40","49","109","135","99","83","0","11","0","11","13","23",
"1500000US170318230024","Block Group 4, Census Tract 8230.02, Cook County, Illinois","543","137","24","39","0","11","35","40","15","25","0","11","52","77","55","74","0","11","19","29","44","48","11","20","115","72","68","67","64","73","32","30","9","21",
"1500000US170318231011","Block Group 1, Census Tract 8231.01, Cook County, Illinois","426","92","49","58","0","11","61","53","50","50","42","40","31","38","22","24","23","21","0","11","18","19","32","39","39","22","0","11","46","35","13","21","0","11",
"1500000US170318231012","Block Group 2, Census Tract 8231.01, Cook County, Illinois","315","71","18","21","0","11","15","18","57","50","47","36","8","12","19","20","28","33","0","11","10","14","23","23","47","38","13","21","23","37","7","11","0","11",
"1500000US170318231013","Block Group 3, Census Tract 8231.01, Cook County, Illinois","220","65","0","11","6","11","0","11","13","23","0","11","10","16","0","11","16","25","46","32","57","66","53","34","0","11","11","17","0","11","0","11","8","14",
"1500000US170318231014","Block Group 4, Census Tract 8231.01, Cook County, Illinois","254","78","29","47","10","16","0","11","18","19","8","13","11","18","0","11","0","11","12","21","0","11","44","39","22","17","43","46","7","12","50","52","0","11",
"1500000US170318231015","Block Group 5, Census Tract 8231.01, Cook County, Illinois","415","80","21","23","0","11","12","21","17","20","30","47","9","13","25","28","17","22","8","13","8","13","90","56","40","31","58","45","49","47","14","17","17","21",
"1500000US170318231021","Block Group 1, Census Tract 8231.02, Cook County, Illinois","658","104","24","38","55","62","37","44","28","26","51","65","43","51","33","45","0","11","7","11","43","32","93","47","92","60","69","43","12","18","38","30","33","33",
"1500000US170318231022","Block Group 2, Census Tract 8231.02, Cook County, Illinois","601","77","33","31","0","11","27","25","0","11","19","24","0","11","9","13","6","11","31","31","28","30","92","55","144","67","135","68","62","40","5","10","10","15",
"1500000US170318232001","Block Group 1, Census Tract 8232, Cook County, Illinois","809","94","34","28","0","11","9","15","38","30","54","48","38","29","39","45","0","11","89","52","39","30","117","59","137","57","76","48","58","40","70","58","11","16",
"1500000US170318232002","Block Group 2, Census Tract 8232, Cook County, Illinois","1024","126","36","45","67","54","10","15","28","27","30","26","29","25","108","78","45","33","49","50","99","85","71","59","172","79","114","49","41","38","93","55","32","29",
"1500000US170318233021","Block Group 1, Census Tract 8233.02, Cook County, Illinois","757","182","38","46","0","11","0","11","17","30","93","92","58","93","0","11","155","134","19","31","55","51","165","98","21","37","98","101","18","29","20","33","0","11",
"1500000US170318233022","Block Group 2, Census Tract 8233.02, Cook County, Illinois","1016","175","117","101","20","32","40","46","88","90","69","111","53","47","18","29","16","27","0","11","47","46","216","134","38","46","215","154","0","11","43","62","36","42",
"1500000US170318233023","Block Group 3, Census Tract 8233.02, Cook County, Illinois","668","174","41","49","38","43","39","46","21","33","44","51","0","11","16","29","49","71","31","36","97","70","25","42","178","114","42","52","47","59","0","11","0","11",
"1500000US170318233031","Block Group 1, Census Tract 8233.03, Cook County, Illinois","245","73","0","11","0","11","0","11","0","11","0","11","8","12","0","11","37","48","0","11","15","17","17","14","55","49","51","42","36","29","16","18","10","15",
"1500000US170318233032","Block Group 2, Census Tract 8233.03, Cook County, Illinois","367","113","51","51","8","13","27","44","0","11","0","11","6","11","8","12","47","73","0","11","6","10","52","42","68","53","34","43","14","14","46","43","0","11",
"1500000US170318233033","Block Group 3, Census Tract 8233.03, Cook County, Illinois","372","111","28","24","0","11","0","11","27","33","34","54","0","11","34","54","0","11","26","32","38","39","64","62","98","62","8","12","0","11","7","11","8","13",
"1500000US170318233034","Block Group 4, Census Tract 8233.03, Cook County, Illinois","215","65","0","11","0","11","0","11","9","13","8","12","0","11","0","11","24","40","8","12","0","11","56","56","34","28","27","43","20","24","21","22","8","14",
"1500000US170318233035","Block Group 5, Census Tract 8233.03, Cook County, Illinois","468","106","31","50","0","11","10","16","9","13","27","23","25","31","26","42","8","13","7","12","65","53","62","53","108","73","18","19","17","19","19","30","36","51",
"1500000US170318233041","Block Group 1, Census Tract 8233.04, Cook County, Illinois","302","76","5","8","5","8","5","8","35","31","18","23","11","12","37","30","39","42","5","8","4","6","13","12","23","19","64","39","4","7","16","28","18","21",
"1500000US170318233042","Block Group 2, Census Tract 8233.04, Cook County, Illinois","399","84","25","28","0","11","9","10","10","12","9","10","32","23","14","13","17","17","3","6","64","49","6","9","125","48","27","28","34","34","24","17","0","11",
"1500000US170318233043","Block Group 3, Census Tract 8233.04, Cook County, Illinois","495","110","65","78","28","24","91","69","25","26","21","16","25","26","20","16","4","6","0","11","45","37","97","94","19","29","6","9","32","36","0","11","17","25",
"1500000US170318233044","Block Group 4, Census Tract 8233.04, Cook County, Illinois","462","115","14","21","40","37","28","32","58","46","0","11","12","18","102","88","0","11","65","68","34","41","28","33","81","74","0","11","0","11","0","11","0","11",
"1500000US170318233045","Block Group 5, Census Tract 8233.04, Cook County, Illinois","249","115","0","11","16","23","0","11","0","11","47","75","0","11","30","24","0","11","0","11","0","11","0","11","72","66","0","11","19","30","16","23","49","76",
"1500000US170318233046","Block Group 6, Census Tract 8233.04, Cook County, Illinois","478","125","34","42","40","29","15","24","0","11","16","24","22","30","12","19","11","17","11","17","59","47","15","23","30","36","109","94","18","27","56","73","30","34",
"1500000US170318234001","Block Group 1, Census Tract 8234, Cook County, Illinois","298","97","0","11","0","11","0","11","63","50","10","14","21","30","0","11","10","15","51","74","25","27","35","49","0","11","25","26","48","63","0","11","10","18",
"1500000US170318234002","Block Group 2, Census Tract 8234, Cook County, Illinois","610","147","50","62","22","25","25","31","44","57","69","86","40","53","63","64","9","15","0","11","127","86","49","79","38","27","19","21","22","26","16","24","17","25",
"1500000US170318234003","Block Group 3, Census Tract 8234, Cook County, Illinois","229","84","22","23","19","21","70","62","0","11","29","27","12","21","0","11","0","11","0","11","0","11","58","42","0","11","10","15","9","14","0","11","0","11",
"1500000US170318234004","Block Group 4, Census Tract 8234, Cook County, Illinois","673","132","10","15","50","33","35","39","30","27","38","37","17","27","9","14","25","36","38","47","113","80","18","23","134","67","111","85","35","32","10","15","0","11",
"1500000US170318235001","Block Group 1, Census Tract 8235, Cook County, Illinois","413","116","9","13","0","11","0","11","8","14","17","20","26","24","12","20","45","54","8","15","74","52","96","75","58","45","41","33","19","23","0","11","0","11",
"1500000US170318235002","Block Group 2, Census Tract 8235, Cook County, Illinois","454","116","42","52","0","11","0","11","36","46","9","14","0","11","0","11","9","15","67","51","81","66","76","59","66","42","50","45","9","14","9","14","0","11",
"1500000US170318235003","Block Group 3, Census Tract 8235, Cook County, Illinois","509","118","58","48","8","13","41","52","37","47","0","11","69","53","0","11","18","22","20","23","10","17","29","47","53","34","75","61","53","56","0","11","38","54",
"1500000US170318235004","Block Group 4, Census Tract 8235, Cook County, Illinois","195","74","0","11","19","27","0","11","0","11","0","11","0","11","0","11","18","20","0","11","44","55","9","14","16","21","16","18","26","23","47","39","0","11",
"1500000US170318236021","Block Group 1, Census Tract 8236.02, Cook County, Illinois","853","150","98","97","73","64","57","53","16","25","12","20","33","39","19","30","18","29","34","38","90","59","130","120","116","70","81","60","23","36","53","57","0","11",
"1500000US170318236022","Block Group 2, Census Tract 8236.02, Cook County, Illinois","423","108","0","11","0","11","17","27","0","11","17","26","0","11","39","43","54","49","12","21","37","42","128","90","53","52","47","39","9","14","10","22","0","11",
"1500000US170318236023","Block Group 3, Census Tract 8236.02, Cook County, Illinois","1020","171","0","11","136","131","16","27","38","44","64","54","66","62","19","30","57","54","18","30","69","55","98","69","141","91","143","121","41","50","90","64","24","37",
"1500000US170318236024","Block Group 4, Census Tract 8236.02, Cook County, Illinois","516","87","17","28","0","11","0","11","0","11","13","21","0","11","27","35","13","21","35","42","59","53","72","54","17","28","16","25","50","46","146","73","51","47",
"1500000US170318236031","Block Group 1, Census Tract 8236.03, Cook County, Illinois","351","60","51","49","13","14","29","31","32","26","16","17","17","16","22","25","18","16","19","31","38","35","36","40","43","35","12","14","0","11","0","11","5","7",
"1500000US170318236032","Block Group 2, Census Tract 8236.03, Cook County, Illinois","212","56","19","24","12","13","16","26","42","32","18","21","7","10","0","11","14","23","0","11","0","11","34","34","44","35","1","4","5","9","0","11","0","11",
"1500000US170318236041","Block Group 1, Census Tract 8236.04, Cook County, Illinois","275","64","9","14","0","11","0","11","26","42","9","14","11","17","0","11","18","20","0","11","16","19","8","13","84","55","24","19","0","11","33","24","37","29",
"1500000US170318236042","Block Group 2, Census Tract 8236.04, Cook County, Illinois","285","52","9","14","33","31","0","11","8","14","16","18","8","12","9","14","0","11","28","31","22","25","24","26","29","25","41","35","30","27","8","15","20","23",
"1500000US170318236043","Block Group 3, Census Tract 8236.04, Cook County, Illinois","795","100","7","11","34","26","0","11","13","23","0","11","32","49","28","36","52","43","36","42","28","27","65","45","106","60","101","45","64","36","113","59","116","56",
"1500000US170318236051","Block Group 1, Census Tract 8236.05, Cook County, Illinois","589","60","25","28","11","17","27","25","0","11","26","25","0","11","33","28","10","14","9","15","53","54","26","22","96","57","106","47","37","32","85","44","45","30",
"1500000US170318236052","Block Group 2, Census Tract 8236.05, Cook County, Illinois","607","68","0","11","0","11","39","52","9","14","9","14","9","14","66","52","20","22","17","21","67","46","94","53","77","44","69","39","68","44","25","26","38","34",
"1500000US170318236053","Block Group 3, Census Tract 8236.05, Cook County, Illinois","312","76","36","26","9","14","33","52","0","11","20","22","10","17","24","26","46","42","26","23","58","54","0","11","39","31","0","11","0","11","0","11","11","18",
"1500000US170318237021","Block Group 1, Census Tract 8237.02, Cook County, Illinois","795","128","49","47","75","66","12","19","69","52","35","40","11","19","37","57","27","28","30","32","179","102","77","64","68","58","65","60","49","62","12","21","0","11",
"1500000US170318237022","Block Group 2, Census Tract 8237.02, Cook County, Illinois","705","116","60","45","57","58","28","31","0","11","14","22","39","35","49","56","13","23","35","42","41","36","102","75","86","60","38","38","97","67","46","55","0","11",
"1500000US170318237023","Block Group 3, Census Tract 8237.02, Cook County, Illinois","734","129","65","45","14","21","15","24","13","20","0","11","0","11","51","40","35","35","33","53","89","76","86","77","73","48","81","69","50","54","71","62","58","44",
