"GEO_ID","NAME","POPGROUP","POPGROUP_LABEL","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Race/Ethnic Group","Population Groups","Estimate!!Total","Margin of Error!!Total",
"1400000US17031804403","Census Tract 8044.03; Cook County; Illinois","400","Hispanic or Latino (of any race)","2711","962",
"1400000US17031804404","Census Tract 8044.04; Cook County; Illinois","001","Total population","5847","999",
"1400000US17031804404","Census Tract 8044.04; Cook County; Illinois","003","White alone or in combination with one or more other races","4504","967",
"1400000US17031804404","Census Tract 8044.04; Cook County; Illinois","400","Hispanic or Latino (of any race)","3869","965",
"1400000US17031804405","Census Tract 8044.05; Cook County; Illinois","001","Total population","3454","625",
"1400000US17031804405","Census Tract 8044.05; Cook County; Illinois","003","White alone or in combination with one or more other races","1708","513",
"1400000US17031804405","Census Tract 8044.05; Cook County; Illinois","400","Hispanic or Latino (of any race)","2249","654",
"1400000US17031804406","Census Tract 8044.06; Cook County; Illinois","001","Total population","5960","669",
"1400000US17031804406","Census Tract 8044.06; Cook County; Illinois","003","White alone or in combination with one or more other races","3490","528",
"1400000US17031804406","Census Tract 8044.06; Cook County; Illinois","400","Hispanic or Latino (of any race)","3248","489",
"1400000US17031804505","Census Tract 8045.05; Cook County; Illinois","001","Total population","3422","437",
"1400000US17031804505","Census Tract 8045.05; Cook County; Illinois","003","White alone or in combination with one or more other races","2579","420",
"1400000US17031804506","Census Tract 8045.06; Cook County; Illinois","001","Total population","5144","694",
"1400000US17031804506","Census Tract 8045.06; Cook County; Illinois","003","White alone or in combination with one or more other races","4014","700",
"1400000US17031804506","Census Tract 8045.06; Cook County; Illinois","400","Hispanic or Latino (of any race)","756","470",
"1400000US17031804508","Census Tract 8045.08; Cook County; Illinois","001","Total population","2368","446",
"1400000US17031804508","Census Tract 8045.08; Cook County; Illinois","003","White alone or in combination with one or more other races","1512","424",
"1400000US17031804508","Census Tract 8045.08; Cook County; Illinois","400","Hispanic or Latino (of any race)","1139","373",
"1400000US17031804509","Census Tract 8045.09; Cook County; Illinois","001","Total population","6710","1153",
"1400000US17031804509","Census Tract 8045.09; Cook County; Illinois","003","White alone or in combination with one or more other races","4809","1153",
"1400000US17031804509","Census Tract 8045.09; Cook County; Illinois","400","Hispanic or Latino (of any race)","4401","1250",
"1400000US17031804510","Census Tract 8045.10; Cook County; Illinois","001","Total population","5337","762",
"1400000US17031804510","Census Tract 8045.10; Cook County; Illinois","003","White alone or in combination with one or more other races","2929","659",
"1400000US17031804510","Census Tract 8045.10; Cook County; Illinois","400","Hispanic or Latino (of any race)","3801","656",
"1400000US17031804511","Census Tract 8045.11; Cook County; Illinois","001","Total population","2291","403",
"1400000US17031804511","Census Tract 8045.11; Cook County; Illinois","003","White alone or in combination with one or more other races","1275","320",
"1400000US17031804511","Census Tract 8045.11; Cook County; Illinois","400","Hispanic or Latino (of any race)","1386","299",
"1400000US17031804512","Census Tract 8045.12; Cook County; Illinois","001","Total population","3638","520",
"1400000US17031804512","Census Tract 8045.12; Cook County; Illinois","003","White alone or in combination with one or more other races","2034","438",
"1400000US17031804513","Census Tract 8045.13; Cook County; Illinois","001","Total population","4033","506",
"1400000US17031804513","Census Tract 8045.13; Cook County; Illinois","003","White alone or in combination with one or more other races","2592","517",
"1400000US17031804514","Census Tract 8045.14; Cook County; Illinois","001","Total population","5637","1009",
"1400000US17031804514","Census Tract 8045.14; Cook County; Illinois","003","White alone or in combination with one or more other races","2684","445",
"1400000US17031804603","Census Tract 8046.03; Cook County; Illinois","001","Total population","6345","930",
"1400000US17031804603","Census Tract 8046.03; Cook County; Illinois","003","White alone or in combination with one or more other races","3003","569",
"1400000US17031804603","Census Tract 8046.03; Cook County; Illinois","400","Hispanic or Latino (of any race)","1473","490",
"1400000US17031804606","Census Tract 8046.06; Cook County; Illinois","001","Total population","6435","404",
"1400000US17031804606","Census Tract 8046.06; Cook County; Illinois","003","White alone or in combination with one or more other races","5017","402",
"1400000US17031804607","Census Tract 8046.07; Cook County; Illinois","001","Total population","7701","495",
"1400000US17031804607","Census Tract 8046.07; Cook County; Illinois","003","White alone or in combination with one or more other races","6041","583",
"1400000US17031804608","Census Tract 8046.08; Cook County; Illinois","001","Total population","3536","592",
"1400000US17031804608","Census Tract 8046.08; Cook County; Illinois","003","White alone or in combination with one or more other races","2196","329",
"1400000US17031804609","Census Tract 8046.09; Cook County; Illinois","001","Total population","6010","788",
"1400000US17031804609","Census Tract 8046.09; Cook County; Illinois","003","White alone or in combination with one or more other races","3109","651",
"1400000US17031804610","Census Tract 8046.10; Cook County; Illinois","001","Total population","2548","489",
"1400000US17031804610","Census Tract 8046.10; Cook County; Illinois","003","White alone or in combination with one or more other races","1995","501",
"1400000US17031804611","Census Tract 8046.11; Cook County; Illinois","001","Total population","4135","334",
"1400000US17031804611","Census Tract 8046.11; Cook County; Illinois","003","White alone or in combination with one or more other races","3316","275",
"1400000US17031804701","Census Tract 8047.01; Cook County; Illinois","001","Total population","6202","591",
"1400000US17031804701","Census Tract 8047.01; Cook County; Illinois","003","White alone or in combination with one or more other races","2767","464",
"1400000US17031804701","Census Tract 8047.01; Cook County; Illinois","400","Hispanic or Latino (of any race)","1569","580",
"1400000US17031804705","Census Tract 8047.05; Cook County; Illinois","001","Total population","4737","711",
"1400000US17031804705","Census Tract 8047.05; Cook County; Illinois","003","White alone or in combination with one or more other races","2785","428",
"1400000US17031804705","Census Tract 8047.05; Cook County; Illinois","400","Hispanic or Latino (of any race)","821","454",
"1400000US17031804706","Census Tract 8047.06; Cook County; Illinois","001","Total population","2320","175",
"1400000US17031804706","Census Tract 8047.06; Cook County; Illinois","003","White alone or in combination with one or more other races","1776","201",
"1400000US17031804706","Census Tract 8047.06; Cook County; Illinois","400","Hispanic or Latino (of any race)","475","182",
"1400000US17031804709","Census Tract 8047.09; Cook County; Illinois","001","Total population","7930","1061",
"1400000US17031804709","Census Tract 8047.09; Cook County; Illinois","003","White alone or in combination with one or more other races","4760","901",
"1400000US17031804709","Census Tract 8047.09; Cook County; Illinois","400","Hispanic or Latino (of any race)","2345","647",
"1400000US17031804710","Census Tract 8047.10; Cook County; Illinois","001","Total population","3786","298",
"1400000US17031804710","Census Tract 8047.10; Cook County; Illinois","003","White alone or in combination with one or more other races","2903","337",
"1400000US17031804711","Census Tract 8047.11; Cook County; Illinois","001","Total population","8274","1178",
"1400000US17031804711","Census Tract 8047.11; Cook County; Illinois","003","White alone or in combination with one or more other races","4705","967",
"1400000US17031804711","Census Tract 8047.11; Cook County; Illinois","400","Hispanic or Latino (of any race)","1074","332",
"1400000US17031804712","Census Tract 8047.12; Cook County; Illinois","001","Total population","5531","832",
"1400000US17031804712","Census Tract 8047.12; Cook County; Illinois","003","White alone or in combination with one or more other races","3270","359",
"1400000US17031804713","Census Tract 8047.13; Cook County; Illinois","001","Total population","5064","827",
"1400000US17031804713","Census Tract 8047.13; Cook County; Illinois","003","White alone or in combination with one or more other races","2346","621",
"1400000US17031804714","Census Tract 8047.14; Cook County; Illinois","001","Total population","3129","426",
"1400000US17031804714","Census Tract 8047.14; Cook County; Illinois","003","White alone or in combination with one or more other races","2382","257",
"1400000US17031804715","Census Tract 8047.15; Cook County; Illinois","001","Total population","3838","733",
"1400000US17031804715","Census Tract 8047.15; Cook County; Illinois","003","White alone or in combination with one or more other races","1451","491",
"1400000US17031804715","Census Tract 8047.15; Cook County; Illinois","400","Hispanic or Latino (of any race)","1532","486",
"1400000US17031804716","Census Tract 8047.16; Cook County; Illinois","001","Total population","4657","547",
"1400000US17031804716","Census Tract 8047.16; Cook County; Illinois","003","White alone or in combination with one or more other races","2301","347",
"1400000US17031804803","Census Tract 8048.03; Cook County; Illinois","001","Total population","5568","764",
"1400000US17031804803","Census Tract 8048.03; Cook County; Illinois","003","White alone or in combination with one or more other races","3757","600",
"1400000US17031804804","Census Tract 8048.04; Cook County; Illinois","001","Total population","5950","554",
"1400000US17031804804","Census Tract 8048.04; Cook County; Illinois","003","White alone or in combination with one or more other races","4196","585",
"1400000US17031804805","Census Tract 8048.05; Cook County; Illinois","001","Total population","7230","829",
"1400000US17031804805","Census Tract 8048.05; Cook County; Illinois","003","White alone or in combination with one or more other races","5289","828",
"1400000US17031804806","Census Tract 8048.06; Cook County; Illinois","001","Total population","3546","461",
"1400000US17031804806","Census Tract 8048.06; Cook County; Illinois","003","White alone or in combination with one or more other races","2019","438",
"1400000US17031804806","Census Tract 8048.06; Cook County; Illinois","400","Hispanic or Latino (of any race)","1250","374",
"1400000US17031804807","Census Tract 8048.07; Cook County; Illinois","001","Total population","5615","818",
"1400000US17031804807","Census Tract 8048.07; Cook County; Illinois","003","White alone or in combination with one or more other races","4673","861",
"1400000US17031804807","Census Tract 8048.07; Cook County; Illinois","400","Hispanic or Latino (of any race)","1559","665",
"1400000US17031804808","Census Tract 8048.08; Cook County; Illinois","001","Total population","2702","463",
"1400000US17031804808","Census Tract 8048.08; Cook County; Illinois","003","White alone or in combination with one or more other races","1946","239",
"1400000US17031804809","Census Tract 8048.09; Cook County; Illinois","001","Total population","4664","743",
"1400000US17031804809","Census Tract 8048.09; Cook County; Illinois","003","White alone or in combination with one or more other races","3908","723",
"1400000US17031804810","Census Tract 8048.10; Cook County; Illinois","001","Total population","6830","732",
"1400000US17031804810","Census Tract 8048.10; Cook County; Illinois","003","White alone or in combination with one or more other races","5064","568",
"1400000US17031804901","Census Tract 8049.01; Cook County; Illinois","001","Total population","6397","521",
"1400000US17031804901","Census Tract 8049.01; Cook County; Illinois","003","White alone or in combination with one or more other races","5828","490",
"1400000US17031804902","Census Tract 8049.02; Cook County; Illinois","001","Total population","6321","671",
"1400000US17031804902","Census Tract 8049.02; Cook County; Illinois","003","White alone or in combination with one or more other races","5113","787",
"1400000US17031805001","Census Tract 8050.01; Cook County; Illinois","001","Total population","4945","464",
"1400000US17031805001","Census Tract 8050.01; Cook County; Illinois","003","White alone or in combination with one or more other races","4753","459",
"1400000US17031805002","Census Tract 8050.02; Cook County; Illinois","001","Total population","7075","761",
"1400000US17031805002","Census Tract 8050.02; Cook County; Illinois","003","White alone or in combination with one or more other races","4680","684",
"1400000US17031805002","Census Tract 8050.02; Cook County; Illinois","400","Hispanic or Latino (of any race)","1937","505",
"1400000US17031805105","Census Tract 8051.05; Cook County; Illinois","001","Total population","7336","22",
"1400000US17031805105","Census Tract 8051.05; Cook County; Illinois","003","White alone or in combination with one or more other races","4883","862",
"1400000US17031805105","Census Tract 8051.05; Cook County; Illinois","400","Hispanic or Latino (of any race)","3469","539",
"1400000US17031805106","Census Tract 8051.06; Cook County; Illinois","001","Total population","2864","540",
"1400000US17031805106","Census Tract 8051.06; Cook County; Illinois","003","White alone or in combination with one or more other races","2611","549",
"1400000US17031805107","Census Tract 8051.07; Cook County; Illinois","001","Total population","6574","924",
"1400000US17031805107","Census Tract 8051.07; Cook County; Illinois","003","White alone or in combination with one or more other races","2776","581",
"1400000US17031805107","Census Tract 8051.07; Cook County; Illinois","400","Hispanic or Latino (of any race)","2491","667",
"1400000US17031805108","Census Tract 8051.08; Cook County; Illinois","001","Total population","6625","870",
"1400000US17031805108","Census Tract 8051.08; Cook County; Illinois","003","White alone or in combination with one or more other races","4335","782",
"1400000US17031805109","Census Tract 8051.09; Cook County; Illinois","001","Total population","4695","1159",
"1400000US17031805109","Census Tract 8051.09; Cook County; Illinois","003","White alone or in combination with one or more other races","4274","1165",
"1400000US17031805110","Census Tract 8051.10; Cook County; Illinois","001","Total population","4498","770",
"1400000US17031805110","Census Tract 8051.10; Cook County; Illinois","003","White alone or in combination with one or more other races","3915","532",
"1400000US17031805111","Census Tract 8051.11; Cook County; Illinois","001","Total population","7939","1021",
"1400000US17031805111","Census Tract 8051.11; Cook County; Illinois","003","White alone or in combination with one or more other races","4489","702",
"1400000US17031805111","Census Tract 8051.11; Cook County; Illinois","400","Hispanic or Latino (of any race)","2387","832",
"1400000US17031805112","Census Tract 8051.12; Cook County; Illinois","001","Total population","3141","400",
"1400000US17031805112","Census Tract 8051.12; Cook County; Illinois","003","White alone or in combination with one or more other races","1920","285",
"1400000US17031805201","Census Tract 8052.01; Cook County; Illinois","001","Total population","3965","669",
"1400000US17031805201","Census Tract 8052.01; Cook County; Illinois","003","White alone or in combination with one or more other races","2637","685",
"1400000US17031805202","Census Tract 8052.02; Cook County; Illinois","001","Total population","3950","437",
"1400000US17031805202","Census Tract 8052.02; Cook County; Illinois","003","White alone or in combination with one or more other races","2659","497",
"1400000US17031805301","Census Tract 8053.01; Cook County; Illinois","001","Total population","3073","432",
"1400000US17031805301","Census Tract 8053.01; Cook County; Illinois","003","White alone or in combination with one or more other races","2080","425",
"1400000US17031805302","Census Tract 8053.02; Cook County; Illinois","001","Total population","4050","351",
"1400000US17031805302","Census Tract 8053.02; Cook County; Illinois","003","White alone or in combination with one or more other races","2657","466",
"1400000US17031805401","Census Tract 8054.01; Cook County; Illinois","001","Total population","4784","702",
"1400000US17031805401","Census Tract 8054.01; Cook County; Illinois","003","White alone or in combination with one or more other races","4066","699",
"1400000US17031805402","Census Tract 8054.02; Cook County; Illinois","001","Total population","4768","430",
"1400000US17031805402","Census Tract 8054.02; Cook County; Illinois","003","White alone or in combination with one or more other races","4022","449",
"1400000US17031805501","Census Tract 8055.01; Cook County; Illinois","001","Total population","3606","487",
"1400000US17031805501","Census Tract 8055.01; Cook County; Illinois","003","White alone or in combination with one or more other races","3279","490",
"1400000US17031805502","Census Tract 8055.02; Cook County; Illinois","001","Total population","4380","545",
"1400000US17031805502","Census Tract 8055.02; Cook County; Illinois","003","White alone or in combination with one or more other races","4281","545",
"1400000US17031805600","Census Tract 8056; Cook County; Illinois","001","Total population","4798","396",
"1400000US17031805600","Census Tract 8056; Cook County; Illinois","003","White alone or in combination with one or more other races","4534","398",
"1400000US17031805701","Census Tract 8057.01; Cook County; Illinois","001","Total population","5307","625",
"1400000US17031805701","Census Tract 8057.01; Cook County; Illinois","003","White alone or in combination with one or more other races","5075","645",
"1400000US17031805702","Census Tract 8057.02; Cook County; Illinois","001","Total population","2031","328",
"1400000US17031805702","Census Tract 8057.02; Cook County; Illinois","003","White alone or in combination with one or more other races","1955","328",
"1400000US17031805801","Census Tract 8058.01; Cook County; Illinois","001","Total population","2412","227",
"1400000US17031805801","Census Tract 8058.01; Cook County; Illinois","003","White alone or in combination with one or more other races","2175","233",
"1400000US17031805802","Census Tract 8058.02; Cook County; Illinois","001","Total population","5412","620",
"1400000US17031805802","Census Tract 8058.02; Cook County; Illinois","003","White alone or in combination with one or more other races","5176","648",
"1400000US17031805901","Census Tract 8059.01; Cook County; Illinois","001","Total population","4440","538",
"1400000US17031805901","Census Tract 8059.01; Cook County; Illinois","003","White alone or in combination with one or more other races","3368","507",
"1400000US17031805902","Census Tract 8059.02; Cook County; Illinois","001","Total population","6159","636",
"1400000US17031805902","Census Tract 8059.02; Cook County; Illinois","003","White alone or in combination with one or more other races","4764","592",
"1400000US17031806001","Census Tract 8060.01; Cook County; Illinois","001","Total population","5621","747",
"1400000US17031806001","Census Tract 8060.01; Cook County; Illinois","003","White alone or in combination with one or more other races","3381","804",
"1400000US17031806002","Census Tract 8060.02; Cook County; Illinois","001","Total population","7078","924",
"1400000US17031806002","Census Tract 8060.02; Cook County; Illinois","003","White alone or in combination with one or more other races","3606","672",
"1400000US17031806004","Census Tract 8060.04; Cook County; Illinois","001","Total population","9119","1375",
"1400000US17031806004","Census Tract 8060.04; Cook County; Illinois","003","White alone or in combination with one or more other races","6277","1274",
"1400000US17031806004","Census Tract 8060.04; Cook County; Illinois","400","Hispanic or Latino (of any race)","2181","808",
"1400000US17031806005","Census Tract 8060.05; Cook County; Illinois","001","Total population","2918","661",
"1400000US17031806006","Census Tract 8060.06; Cook County; Illinois","001","Total population","4722","690",
"1400000US17031806006","Census Tract 8060.06; Cook County; Illinois","003","White alone or in combination with one or more other races","2698","634",
"1400000US17031806102","Census Tract 8061.02; Cook County; Illinois","001","Total population","4076","451",
"1400000US17031806102","Census Tract 8061.02; Cook County; Illinois","003","White alone or in combination with one or more other races","3121","452",
"1400000US17031806103","Census Tract 8061.03; Cook County; Illinois","001","Total population","5414","544",
"1400000US17031806103","Census Tract 8061.03; Cook County; Illinois","003","White alone or in combination with one or more other races","4286","621",
"1400000US17031806104","Census Tract 8061.04; Cook County; Illinois","001","Total population","4274","454",
"1400000US17031806104","Census Tract 8061.04; Cook County; Illinois","003","White alone or in combination with one or more other races","2096","306",
"1400000US17031806201","Census Tract 8062.01; Cook County; Illinois","001","Total population","4767","677",
"1400000US17031806201","Census Tract 8062.01; Cook County; Illinois","003","White alone or in combination with one or more other races","3540","673",
"1400000US17031806202","Census Tract 8062.02; Cook County; Illinois","001","Total population","5191","837",
"1400000US17031806202","Census Tract 8062.02; Cook County; Illinois","003","White alone or in combination with one or more other races","4108","648",
"1400000US17031806300","Census Tract 8063; Cook County; Illinois","001","Total population","4490","451",
"1400000US17031806300","Census Tract 8063; Cook County; Illinois","003","White alone or in combination with one or more other races","3919","415",
"1400000US17031806300","Census Tract 8063; Cook County; Illinois","400","Hispanic or Latino (of any race)","932","266",
"1400000US17031806400","Census Tract 8064; Cook County; Illinois","001","Total population","2322","341",
"1400000US17031806400","Census Tract 8064; Cook County; Illinois","003","White alone or in combination with one or more other races","2048","361",
"1400000US17031806501","Census Tract 8065.01; Cook County; Illinois","001","Total population","2422","558",
"1400000US17031806501","Census Tract 8065.01; Cook County; Illinois","003","White alone or in combination with one or more other races","1734","548",
"1400000US17031806501","Census Tract 8065.01; Cook County; Illinois","400","Hispanic or Latino (of any race)","1188","541",
"1400000US17031806502","Census Tract 8065.02; Cook County; Illinois","001","Total population","4144","458",
"1400000US17031806502","Census Tract 8065.02; Cook County; Illinois","003","White alone or in combination with one or more other races","2998","585",
"1400000US17031806502","Census Tract 8065.02; Cook County; Illinois","400","Hispanic or Latino (of any race)","1282","244",
"1400000US17031806600","Census Tract 8066; Cook County; Illinois","001","Total population","3459","357",
"1400000US17031806600","Census Tract 8066; Cook County; Illinois","003","White alone or in combination with one or more other races","3003","416",
"1400000US17031806700","Census Tract 8067; Cook County; Illinois","001","Total population","4334","462",
"1400000US17031806700","Census Tract 8067; Cook County; Illinois","003","White alone or in combination with one or more other races","3199","465",
"1400000US17031806801","Census Tract 8068.01; Cook County; Illinois","001","Total population","4421","553",
"1400000US17031806801","Census Tract 8068.01; Cook County; Illinois","003","White alone or in combination with one or more other races","3205","544",
"1400000US17031806802","Census Tract 8068.02; Cook County; Illinois","001","Total population","3239","563",
"1400000US17031806802","Census Tract 8068.02; Cook County; Illinois","003","White alone or in combination with one or more other races","1666","336",
"1400000US17031806900","Census Tract 8069; Cook County; Illinois","001","Total population","5742","812",
"1400000US17031806900","Census Tract 8069; Cook County; Illinois","003","White alone or in combination with one or more other races","3684","837",
"1400000US17031807000","Census Tract 8070; Cook County; Illinois","001","Total population","5347","892",
"1400000US17031807000","Census Tract 8070; Cook County; Illinois","003","White alone or in combination with one or more other races","2853","461",
"1400000US17031807100","Census Tract 8071; Cook County; Illinois","001","Total population","3906","559",
"1400000US17031807100","Census Tract 8071; Cook County; Illinois","003","White alone or in combination with one or more other races","3012","542",
"1400000US17031807200","Census Tract 8072; Cook County; Illinois","001","Total population","5850","595",
"1400000US17031807200","Census Tract 8072; Cook County; Illinois","003","White alone or in combination with one or more other races","3195","430",
"1400000US17031807200","Census Tract 8072; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","847","157",
"1400000US17031807300","Census Tract 8073; Cook County; Illinois","001","Total population","8229","1096",
"1400000US17031807300","Census Tract 8073; Cook County; Illinois","003","White alone or in combination with one or more other races","3956","705",
"1400000US17031807400","Census Tract 8074; Cook County; Illinois","001","Total population","6952","1107",
"1400000US17031807400","Census Tract 8074; Cook County; Illinois","003","White alone or in combination with one or more other races","3971","539",
"1400000US17031807500","Census Tract 8075; Cook County; Illinois","001","Total population","3598","367",
"1400000US17031807500","Census Tract 8075; Cook County; Illinois","003","White alone or in combination with one or more other races","1992","359",
"1400000US17031807600","Census Tract 8076; Cook County; Illinois","001","Total population","6373","733",
"1400000US17031807600","Census Tract 8076; Cook County; Illinois","003","White alone or in combination with one or more other races","3963","733",
"1400000US17031807700","Census Tract 8077; Cook County; Illinois","001","Total population","5952","767",
"1400000US17031807700","Census Tract 8077; Cook County; Illinois","003","White alone or in combination with one or more other races","3423","523",
"1400000US17031807800","Census Tract 8078; Cook County; Illinois","001","Total population","2706","373",
"1400000US17031807800","Census Tract 8078; Cook County; Illinois","003","White alone or in combination with one or more other races","1976","313",
"1400000US17031807900","Census Tract 8079; Cook County; Illinois","001","Total population","4150","620",
"1400000US17031807900","Census Tract 8079; Cook County; Illinois","003","White alone or in combination with one or more other races","3267","635",
"1400000US17031808001","Census Tract 8080.01; Cook County; Illinois","001","Total population","3915","459",
"1400000US17031808001","Census Tract 8080.01; Cook County; Illinois","003","White alone or in combination with one or more other races","2662","447",
"1400000US17031808002","Census Tract 8080.02; Cook County; Illinois","001","Total population","5293","560",
"1400000US17031808002","Census Tract 8080.02; Cook County; Illinois","003","White alone or in combination with one or more other races","3688","640",
"1400000US17031808100","Census Tract 8081; Cook County; Illinois","001","Total population","3892","373",
"1400000US17031808100","Census Tract 8081; Cook County; Illinois","003","White alone or in combination with one or more other races","3229","390",
"1400000US17031808200","Census Tract 8082; Cook County; Illinois","001","Total population","5889","388",
"1400000US17031808200","Census Tract 8082; Cook County; Illinois","003","White alone or in combination with one or more other races","3737","461",
"1400000US17031808301","Census Tract 8083.01; Cook County; Illinois","001","Total population","5940","631",
"1400000US17031808301","Census Tract 8083.01; Cook County; Illinois","003","White alone or in combination with one or more other races","3484","515",
"1400000US17031808302","Census Tract 8083.02; Cook County; Illinois","001","Total population","4836","642",
"1400000US17031808302","Census Tract 8083.02; Cook County; Illinois","003","White alone or in combination with one or more other races","2798","424",
"1400000US17031808400","Census Tract 8084; Cook County; Illinois","001","Total population","4305","607",
"1400000US17031808400","Census Tract 8084; Cook County; Illinois","003","White alone or in combination with one or more other races","2771","485",
"1400000US17031808500","Census Tract 8085; Cook County; Illinois","001","Total population","4489","485",
"1400000US17031808500","Census Tract 8085; Cook County; Illinois","003","White alone or in combination with one or more other races","3158","470",
"1400000US17031808600","Census Tract 8086; Cook County; Illinois","001","Total population","2272","267",
"1400000US17031808600","Census Tract 8086; Cook County; Illinois","003","White alone or in combination with one or more other races","1977","278",
"1400000US17031808702","Census Tract 8087.02; Cook County; Illinois","001","Total population","5519","619",
"1400000US17031808702","Census Tract 8087.02; Cook County; Illinois","003","White alone or in combination with one or more other races","4058","512",
"1400000US17031808702","Census Tract 8087.02; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","419","134",
"1400000US17031808702","Census Tract 8087.02; Cook County; Illinois","400","Hispanic or Latino (of any race)","551","136",
"1400000US17031808800","Census Tract 8088; Cook County; Illinois","001","Total population","3955","496",
"1400000US17031808800","Census Tract 8088; Cook County; Illinois","003","White alone or in combination with one or more other races","3423","475",
"1400000US17031808900","Census Tract 8089; Cook County; Illinois","001","Total population","4245","400",
"1400000US17031808900","Census Tract 8089; Cook County; Illinois","003","White alone or in combination with one or more other races","3979","381",
"1400000US17031809000","Census Tract 8090; Cook County; Illinois","001","Total population","3973","486",
"1400000US17031809000","Census Tract 8090; Cook County; Illinois","003","White alone or in combination with one or more other races","3684","480",
"1400000US17031809100","Census Tract 8091; Cook County; Illinois","001","Total population","3264","420",
"1400000US17031809100","Census Tract 8091; Cook County; Illinois","003","White alone or in combination with one or more other races","3019","380",
"1400000US17031809200","Census Tract 8092; Cook County; Illinois","001","Total population","4578","884",
"1400000US17031809200","Census Tract 8092; Cook County; Illinois","003","White alone or in combination with one or more other races","1220","400",
"1400000US17031809200","Census Tract 8092; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","3100","857",
"1400000US17031809300","Census Tract 8093; Cook County; Illinois","001","Total population","4852","736",
"1400000US17031809300","Census Tract 8093; Cook County; Illinois","003","White alone or in combination with one or more other races","3419","729",
"1400000US17031809401","Census Tract 8094.01; Cook County; Illinois","001","Total population","2831","615",
"1400000US17031809401","Census Tract 8094.01; Cook County; Illinois","003","White alone or in combination with one or more other races","2436","631",
"1400000US17031809402","Census Tract 8094.02; Cook County; Illinois","001","Total population","2807","409",
"1400000US17031809402","Census Tract 8094.02; Cook County; Illinois","003","White alone or in combination with one or more other races","1948","366",
"1400000US17031809500","Census Tract 8095; Cook County; Illinois","001","Total population","4211","503",
"1400000US17031809500","Census Tract 8095; Cook County; Illinois","003","White alone or in combination with one or more other races","2823","536",
"1400000US17031809600","Census Tract 8096; Cook County; Illinois","001","Total population","3426","451",
"1400000US17031809600","Census Tract 8096; Cook County; Illinois","003","White alone or in combination with one or more other races","1842","410",
"1400000US17031809600","Census Tract 8096; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","1454","377",
"1400000US17031809600","Census Tract 8096; Cook County; Illinois","400","Hispanic or Latino (of any race)","747","273",
"1400000US17031809700","Census Tract 8097; Cook County; Illinois","001","Total population","4020","555",
"1400000US17031809700","Census Tract 8097; Cook County; Illinois","003","White alone or in combination with one or more other races","2347","469",
"1400000US17031809700","Census Tract 8097; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","1103","299",
"1400000US17031809800","Census Tract 8098; Cook County; Illinois","001","Total population","2825","614",
"1400000US17031809800","Census Tract 8098; Cook County; Illinois","003","White alone or in combination with one or more other races","2142","354",
"1400000US17031809900","Census Tract 8099; Cook County; Illinois","001","Total population","2781","388",
"1400000US17031809900","Census Tract 8099; Cook County; Illinois","003","White alone or in combination with one or more other races","2363","295",
"1400000US17031810000","Census Tract 8100; Cook County; Illinois","001","Total population","5602","777",
"1400000US17031810000","Census Tract 8100; Cook County; Illinois","003","White alone or in combination with one or more other races","4921","763",
"1400000US17031810100","Census Tract 8101; Cook County; Illinois","001","Total population","4789","830",
"1400000US17031810100","Census Tract 8101; Cook County; Illinois","003","White alone or in combination with one or more other races","3544","699",
"1400000US17031810200","Census Tract 8102; Cook County; Illinois","001","Total population","6588","1070",
"1400000US17031810200","Census Tract 8102; Cook County; Illinois","003","White alone or in combination with one or more other races","2966","655",
"1400000US17031810200","Census Tract 8102; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","2729","1025",
"1400000US17031810301","Census Tract 8103.01; Cook County; Illinois","001","Total population","4799","1046",
"1400000US17031810301","Census Tract 8103.01; Cook County; Illinois","003","White alone or in combination with one or more other races","3073","1013",
"1400000US17031810301","Census Tract 8103.01; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","1307","302",
"1400000US17031810301","Census Tract 8103.01; Cook County; Illinois","400","Hispanic or Latino (of any race)","1852","987",
"1400000US17031810302","Census Tract 8103.02; Cook County; Illinois","001","Total population","3389","439",
"1400000US17031810302","Census Tract 8103.02; Cook County; Illinois","003","White alone or in combination with one or more other races","2132","360",
"1400000US17031810302","Census Tract 8103.02; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","1001","220",
"1400000US17031810400","Census Tract 8104; Cook County; Illinois","001","Total population","5759","367",
"1400000US17031810400","Census Tract 8104; Cook County; Illinois","003","White alone or in combination with one or more other races","5486","362",
"1400000US17031810501","Census Tract 8105.01; Cook County; Illinois","001","Total population","5163","427",
"1400000US17031810501","Census Tract 8105.01; Cook County; Illinois","003","White alone or in combination with one or more other races","4782","430",
"1400000US17031810502","Census Tract 8105.02; Cook County; Illinois","001","Total population","6193","679",
"1400000US17031810502","Census Tract 8105.02; Cook County; Illinois","003","White alone or in combination with one or more other races","5358","698",
"1400000US17031810600","Census Tract 8106; Cook County; Illinois","001","Total population","4747","526",
