"GEO_ID","NAME","B25075_001E","B25075_001M","B25075_002E","B25075_002M","B25075_003E","B25075_003M","B25075_004E","B25075_004M","B25075_005E","B25075_005M","B25075_006E","B25075_006M","B25075_007E","B25075_007M","B25075_008E","B25075_008M","B25075_009E","B25075_009M","B25075_010E","B25075_010M","B25075_011E","B25075_011M","B25075_012E","B25075_012M","B25075_013E","B25075_013M","B25075_014E","B25075_014M","B25075_015E","B25075_015M","B25075_016E","B25075_016M","B25075_017E","B25075_017M","B25075_018E","B25075_018M","B25075_019E","B25075_019M","B25075_020E","B25075_020M","B25075_021E","B25075_021M","B25075_022E","B25075_022M","B25075_023E","B25075_023M","B25075_024E","B25075_024M","B25075_025E","B25075_025M",
"1500000US170310403002","Block Group 2, Census Tract 403, Cook County, Illinois","134","58","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","11","18","30","27","11","18","0","11","27","24","20","23","0","11","0","11","12","20","0","11","23","24","0","11","0","11",
"1500000US170310403003","Block Group 3, Census Tract 403, Cook County, Illinois","261","69","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","17","19","0","11","78","41","96","48","56","50","14","20","0","11",
"1500000US170310404011","Block Group 1, Census Tract 404.01, Cook County, Illinois","153","55","13","20","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","11","17","0","11","0","11","0","11","13","20","29","25","41","35","42","41","4","7","0","11",
"1500000US170310404012","Block Group 2, Census Tract 404.01, Cook County, Illinois","76","43","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","33","37","33","37","0","11","10","15","0","11","0","11",
"1500000US170310404013","Block Group 3, Census Tract 404.01, Cook County, Illinois","179","57","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","12","0","11","0","11","0","11","0","11","10","16","20","32","0","11","15","23","80","45","27","38","19","30","0","11",
"1500000US170310404014","Block Group 4, Census Tract 404.01, Cook County, Illinois","249","82","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","24","28","27","21","0","11","28","31","0","11","55","56","67","38","44","37","4","8","0","11",
"1500000US170310404021","Block Group 1, Census Tract 404.02, Cook County, Illinois","91","47","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","14","22","12","19","0","11","0","11","25","28","27","29","0","11","13","22",
"1500000US170310404022","Block Group 2, Census Tract 404.02, Cook County, Illinois","77","36","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","12","20","38","29","15","24","0","11","12","19","0","11","0","11","0","11",
"1500000US170310404023","Block Group 3, Census Tract 404.02, Cook County, Illinois","294","87","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","48","63","38","35","25","28","25","28","56","39","61","45","41","66","0","11",
"1500000US170310404024","Block Group 4, Census Tract 404.02, Cook County, Illinois","117","62","0","11","0","11","0","11","0","11","13","19","0","11","0","11","0","11","0","11","0","11","0","11","13","20","0","11","0","11","0","11","0","11","0","11","15","23","13","21","37","60","12","19","14","22","0","11","0","11",
"1500000US170310404025","Block Group 5, Census Tract 404.02, Cook County, Illinois","272","98","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","38","62","75","47","25","28","13","21","95","70","26","28","0","11","0","11",
"1500000US170310406001","Block Group 1, Census Tract 406, Cook County, Illinois","93","51","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","11","17","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","9","14","21","24","16","19","25","29","11","17","0","11",
"1500000US170310406002","Block Group 2, Census Tract 406, Cook County, Illinois","191","81","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","12","18","95","68","0","11","41","39","11","16","32","30",
"1500000US170310406003","Block Group 3, Census Tract 406, Cook County, Illinois","170","76","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","65","60","0","11","0","11","13","20","66","48","14","23","12","18",
"1500000US170310407001","Block Group 1, Census Tract 407, Cook County, Illinois","184","63","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","11","13","42","32","48","27","19","19","18","17","15","17","31","41","0","11",
"1500000US170310407002","Block Group 2, Census Tract 407, Cook County, Illinois","240","57","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","18","21","15","17","44","35","40","28","19","22","22","19","46","42","6","11","30","32",
"1500000US170310407003","Block Group 3, Census Tract 407, Cook County, Illinois","111","37","7","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","15","16","0","11","0","11","19","15","20","15","28","22","22","18","0","11","0","11",
"1500000US170310407004","Block Group 4, Census Tract 407, Cook County, Illinois","127","48","0","11","0","11","0","11","8","13","0","11","0","11","0","11","0","11","0","11","8","12","0","11","0","11","0","11","0","11","7","11","0","11","0","11","9","14","37","25","4","7","15","17","4","7","27","37","8","12",
"1500000US170310408001","Block Group 1, Census Tract 408, Cook County, Illinois","119","43","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","5","9","0","11","0","11","0","11","46","32","37","24","26","19","5","8","0","11",
"1500000US170310408002","Block Group 2, Census Tract 408, Cook County, Illinois","242","55","0","11","0","11","0","11","0","11","0","11","5","8","0","11","0","11","10","16","0","11","0","11","0","11","0","11","6","9","16","23","24","29","0","11","5","9","47","31","18","13","45","34","46","29","8","13","12","20",
"1500000US170310409001","Block Group 1, Census Tract 409, Cook County, Illinois","204","38","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","7","10","23","23","11","13","13","17","0","11","36","24","49","41","65","40",
"1500000US170310409002","Block Group 2, Census Tract 409, Cook County, Illinois","183","71","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","25","40","0","11","0","11","0","11","36","42","52","43","0","11","22","23","33","23","0","11","15","13",
"1500000US170310501001","Block Group 1, Census Tract 501, Cook County, Illinois","214","80","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","23","26","0","11","0","11","56","46","20","24","43","49","18","20","0","11","54","56",
"1500000US170310501002","Block Group 2, Census Tract 501, Cook County, Illinois","344","81","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","17","25","0","11","19","21","46","23","46","35","88","63","70","46","49","52","9","14",
"1500000US170310502001","Block Group 1, Census Tract 502, Cook County, Illinois","191","68","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","19","31","0","11","0","11","11","19","0","11","22","26","115","69","24","26","0","11",
"1500000US170310502002","Block Group 2, Census Tract 502, Cook County, Illinois","460","114","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","10","17","0","11","0","11","0","11","12","18","77","76","50","43","91","55","100","85","120","56","0","11",
"1500000US170310502003","Block Group 3, Census Tract 502, Cook County, Illinois","497","115","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","12","18","14","22","59","50","61","58","147","97","37","33","77","49","73","57","17","23",
"1500000US170310503001","Block Group 1, Census Tract 503, Cook County, Illinois","185","62","6","10","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","12","0","11","0","11","20","22","0","11","35","28","62","47","50","30","4","9","0","11",
"1500000US170310503002","Block Group 2, Census Tract 503, Cook County, Illinois","178","61","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","12","0","11","0","11","0","11","17","16","25","23","33","31","47","43","31","22","10","16","7","10",
"1500000US170310503003","Block Group 3, Census Tract 503, Cook County, Illinois","189","67","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","12","7","11","7","13","49","48","0","11","46","38","32","40","31","24","9","14","0","11",
"1500000US170310505001","Block Group 1, Census Tract 505, Cook County, Illinois","234","120","0","11","0","11","0","11","42","66","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","17","22","65","70","12","19","36","42","19","29","43","67",
"1500000US170310505002","Block Group 2, Census Tract 505, Cook County, Illinois","257","89","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","14","0","11","13","20","11","17","21","24","0","11","117","76","57","58","30","34",
"1500000US170310505003","Block Group 3, Census Tract 505, Cook County, Illinois","144","82","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","11","18","0","11","12","20","10","17","0","11","13","22","60","39","0","11","38","62",
"1500000US170310505004","Block Group 4, Census Tract 505, Cook County, Illinois","298","109","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","35","57","0","11","0","11","0","11","29","32","38","38","89","53","95","89","12","18",
"1500000US170310505005","Block Group 5, Census Tract 505, Cook County, Illinois","122","65","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","12","18","0","11","0","11","0","11","11","19","0","11","58","63","0","11","41","33",
"1500000US170310506001","Block Group 1, Census Tract 506, Cook County, Illinois","243","78","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","9","14","0","11","0","11","0","11","0","11","0","11","25","25","15","16","90","59","22","21","27","31","29","36","26","27",
"1500000US170310506002","Block Group 2, Census Tract 506, Cook County, Illinois","203","71","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","22","24","16","17","15","25","15","16","36","27","80","50","0","11","19","33",
"1500000US170310507001","Block Group 1, Census Tract 507, Cook County, Illinois","474","60","7","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","21","23","0","11","0","11","0","11","0","11","0","11","0","11","8","11","27","25","69","32","138","47","53","41","92","43","36","25","23","19",
"1500000US170310508001","Block Group 1, Census Tract 508, Cook County, Illinois","325","56","0","11","0","11","0","11","0","11","0","11","0","11","0","11","4","7","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","13","14","33","28","16","15","13","13","130","53","63","32","53","28",
"1500000US170310509001","Block Group 1, Census Tract 509, Cook County, Illinois","313","71","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","5","7","5","8","0","11","11","13","0","11","24","32","0","11","54","34","119","59","47","34","48","22",
"1500000US170310510001","Block Group 1, Census Tract 510, Cook County, Illinois","336","55","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","12","19","0","11","0","11","0","11","0","11","0","11","4","6","34","27","63","32","46","23","82","42","37","26","58","35",
"1500000US170310511001","Block Group 1, Census Tract 511, Cook County, Illinois","283","62","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","14","14","15","23","46","29","48","29","101","53","48","30","11","12",
"1500000US170310512001","Block Group 1, Census Tract 512, Cook County, Illinois","81","30","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","10","15","0","11","0","11","11","14","11","15","18","15","10","16","21","17",
"1500000US170310512002","Block Group 2, Census Tract 512, Cook County, Illinois","232","59","0","11","0","11","0","11","0","11","0","11","5","8","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","16","25","0","11","4","6","10","12","69","38","22","19","31","43","34","20","41","31",
"1500000US170310513001","Block Group 1, Census Tract 513, Cook County, Illinois","278","67","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","6","9","24","20","9","14","25","23","63","53","74","41","52","32","25","24",
"1500000US170310513002","Block Group 2, Census Tract 513, Cook County, Illinois","340","95","8","12","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","14","96","53","79","39","61","35","38","27","50","48",
"1500000US170310514001","Block Group 1, Census Tract 514, Cook County, Illinois","346","90","10","11","0","11","0","11","0","11","0","11","0","11","0","11","15","17","0","11","0","11","0","11","0","11","7","11","24","31","0","11","0","11","0","11","9","10","19","24","65","49","14","18","86","51","79","48","18","20",
"1500000US170310514002","Block Group 2, Census Tract 514, Cook County, Illinois","219","62","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","24","34","0","11","0","11","5","7","0","11","0","11","8","9","9","10","82","33","36","32","28","38","27","30","0","11",
"1500000US170310601001","Block Group 1, Census Tract 601, Cook County, Illinois","160","51","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","12","0","11","17","19","22","24","0","11","0","11","51","38","12","19","50","35",
"1500000US170310601002","Block Group 2, Census Tract 601, Cook County, Illinois","372","95","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","15","23","0","11","0","11","0","11","0","11","0","11","53","54","35","30","41","35","103","72","61","35","30","27","34","26",
"1500000US170310601003","Block Group 3, Census Tract 601, Cook County, Illinois","126","41","10","15","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","18","20","14","22","0","11","25","27","21","23","38","27",
"1500000US170310602001","Block Group 1, Census Tract 602, Cook County, Illinois","187","47","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","3","7","0","11","26","22","60","38","46","30","0","11","31","23","10","16","11","18",
"1500000US170310602002","Block Group 2, Census Tract 602, Cook County, Illinois","147","41","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","14","0","11","0","11","0","11","8","12","15","13","25","25","25","23","26","24","7","11","33","30",
"1500000US170310603001","Block Group 1, Census Tract 603, Cook County, Illinois","452","121","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","38","41","46","38","84","58","17","20","117","67","56","48","94","68",
"1500000US170310603002","Block Group 2, Census Tract 603, Cook County, Illinois","211","69","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","38","28","0","11","0","11","0","11","0","11","0","11","0","11","6","9","50","35","0","11","69","38","19","22","29","29",
"1500000US170310604001","Block Group 1, Census Tract 604, Cook County, Illinois","294","69","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","26","25","11","18","124","49","58","38","61","47","14","17",
"1500000US170310604002","Block Group 2, Census Tract 604, Cook County, Illinois","218","69","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","44","37","33","24","53","39","14","20","10","16","64","51",
"1500000US170310604003","Block Group 3, Census Tract 604, Cook County, Illinois","249","67","10","15","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","69","52","21","24","70","36","30","28","49","57",
"1500000US170310605001","Block Group 1, Census Tract 605, Cook County, Illinois","128","44","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","10","11","4","6","0","11","29","28","43","26","21","20","21","18",
"1500000US170310608001","Block Group 1, Census Tract 608, Cook County, Illinois","430","115","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","13","21","82","41","146","95","95","81","66","46","28","37","0","11","0","11","0","11","0","11",
"1500000US170310608002","Block Group 2, Census Tract 608, Cook County, Illinois","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310608003","Block Group 3, Census Tract 608, Cook County, Illinois","1220","201","0","11","13","21","23","32","15","23","0","11","10","17","0","11","0","11","0","11","16","25","12","20","14","22","30","34","46","54","42","39","140","80","259","130","241","96","109","57","103","68","37","46","57","49","13","20","40","31",
"1500000US170310609001","Block Group 1, Census Tract 609, Cook County, Illinois","115","74","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","44","55","0","11","37","46","8","14","14","23","12","21","0","11","0","11","0","11",
"1500000US170310609002","Block Group 2, Census Tract 609, Cook County, Illinois","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310609003","Block Group 3, Census Tract 609, Cook County, Illinois","402","137","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","75","108","0","11","0","11","13","21","111","93","37","43","34","46","14","22","58","53","43","49","17","26",
"1500000US170310609004","Block Group 4, Census Tract 609, Cook County, Illinois","1174","219","18","35","0","11","0","11","8","17","0","11","0","11","0","11","0","11","0","11","0","11","0","11","24","39","0","11","90","70","197","123","143","82","118","68","283","99","112","77","94","73","24","34","63","59","0","11","0","11",
"1500000US170310609005","Block Group 5, Census Tract 609, Cook County, Illinois","25","39","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","25","39","0","11","0","11","0","11","0","11",
"1500000US170310610001","Block Group 1, Census Tract 610, Cook County, Illinois","288","69","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","6","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","20","18","36","37","124","51","43","34","59","30","0","11","0","11",
"1500000US170310611001","Block Group 1, Census Tract 611, Cook County, Illinois","193","47","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","19","12","8","9","28","19","41","27","74","25","23","19","0","11",
"1500000US170310612001","Block Group 1, Census Tract 612, Cook County, Illinois","308","66","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","6","9","0","11","0","11","0","11","0","11","0","11","0","11","5","9","35","35","27","20","54","30","20","23","63","53","9","8","89","27",
"1500000US170310615001","Block Group 1, Census Tract 615, Cook County, Illinois","262","58","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","12","12","30","18","95","32","37","30","24","24","49","34","15","11",
"1500000US170310618001","Block Group 1, Census Tract 618, Cook County, Illinois","120","45","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","35","34","31","26","29","21","13","12","12","19","0","11","0","11",
"1500000US170310619011","Block Group 1, Census Tract 619.01, Cook County, Illinois","166","76","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","12","21","22","28","13","21","27","33","14","23","32","37","13","20","18","33","15","26","0","11","0","11",
"1500000US170310619012","Block Group 2, Census Tract 619.01, Cook County, Illinois","239","126","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","84","106","18","30","0","11","0","11","25","29","0","11","43","45","40","23","29","34","0","11","0","11",
"1500000US170310619013","Block Group 3, Census Tract 619.01, Cook County, Illinois","174","83","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","16","29","0","11","29","34","15","27","53","62","0","11","0","11","0","11","61","66",
"1500000US170310619014","Block Group 4, Census Tract 619.01, Cook County, Illinois","145","90","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","54","77","0","11","0","11","26","33","26","29","0","11","27","46","0","11","12","19","0","11","0","11",
"1500000US170310619021","Block Group 1, Census Tract 619.02, Cook County, Illinois","245","77","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","5","12","15","24","0","11","14","22","25","28","16","26","31","35","16","24","59","43","11","18","53","35","0","11","0","11",
"1500000US170310619022","Block Group 2, Census Tract 619.02, Cook County, Illinois","199","64","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","48","45","18","29","31","40","39","36","42","36","0","11","21","32",
"1500000US170310619023","Block Group 3, Census Tract 619.02, Cook County, Illinois","302","95","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","17","27","0","11","14","21","17","27","38","42","41","35","34","39","29","35","53","42","29","30","0","11","30","47","0","11",
"1500000US170310619024","Block Group 4, Census Tract 619.02, Cook County, Illinois","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310620001","Block Group 1, Census Tract 620, Cook County, Illinois","320","68","0","11","9","13","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","72","44","31","28","85","41","56","32","46","29","9","14","12","17",
"1500000US170310620002","Block Group 2, Census Tract 620, Cook County, Illinois","95","40","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","30","20","19","24","34","26","12","18","0","11","0","11","0","11",
"1500000US170310621001","Block Group 1, Census Tract 621, Cook County, Illinois","208","77","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","13","20","32","77","53","93","64","10","16","0","11",
"1500000US170310621002","Block Group 2, Census Tract 621, Cook County, Illinois","92","48","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","10","18","0","11","8","13","24","15","0","11","37","40","13","21","0","11","0","11",
"1500000US170310621003","Block Group 3, Census Tract 621, Cook County, Illinois","288","78","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","12","0","11","36","33","27","25","129","71","71","42","17","20","0","11","0","11",
"1500000US170310622001","Block Group 1, Census Tract 622, Cook County, Illinois","227","73","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","12","0","11","0","11","0","11","0","11","17","19","0","11","33","42","23","23","50","37","90","54","6","10","0","11",
"1500000US170310622002","Block Group 2, Census Tract 622, Cook County, Illinois","389","95","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","12","18","22","36","25","192","76","118","58","9","12","8","13",
"1500000US170310623001","Block Group 1, Census Tract 623, Cook County, Illinois","319","60","10","15","0","11","0","11","0","11","0","11","0","11","0","11","0","11","27","42","0","11","0","11","0","11","0","11","0","11","0","11","11","16","0","11","14","15","6","8","37","23","13","16","58","26","39","28","104","40",
"1500000US170310624001","Block Group 1, Census Tract 624, Cook County, Illinois","323","70","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","7","12","0","11","0","11","0","11","0","11","12","14","26","25","86","47","108","45","40","19","44","31",
"1500000US170310625001","Block Group 1, Census Tract 625, Cook County, Illinois","290","69","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","5","8","0","11","0","11","5","8","34","19","117","41","14","14","94","50","5","7","16","17",
"1500000US170310626001","Block Group 1, Census Tract 626, Cook County, Illinois","581","68","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","5","9","0","11","0","11","12","17","0","11","30","33","72","34","67","40","267","61","88","42","40","25",
"1500000US170310627001","Block Group 1, Census Tract 627, Cook County, Illinois","123","53","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","12","9","14","10","15","56","50","31","31","9","14",
"1500000US170310627002","Block Group 2, Census Tract 627, Cook County, Illinois","169","76","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","25","39","0","11","23","22","25","23","27","43","61","43","8","14",
"1500000US170310627003","Block Group 3, Census Tract 627, Cook County, Illinois","183","65","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","7","11","0","11","0","11","0","11","0","11","8","12","23","20","24","22","49","32","65","53","7","13",
"1500000US170310628001","Block Group 1, Census Tract 628, Cook County, Illinois","285","67","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","22","20","16","18","46","40","69","29","69","39","49","29","14","15",
"1500000US170310628002","Block Group 2, Census Tract 628, Cook County, Illinois","249","62","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","7","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","9","13","6","9","67","39","43","30","67","41","23","19","27","26",
"1500000US170310628003","Block Group 3, Census Tract 628, Cook County, Illinois","211","57","0","11","0","11","0","11","0","11","0","11","0","11","10","15","10","14","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","40","37","14","16","59","43","62","35","6","9","10","16",
"1500000US170310629001","Block Group 1, Census Tract 629, Cook County, Illinois","287","82","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","17","29","11","16","34","44","0","11","57","36","50","48","92","49","0","11","26","19",
"1500000US170310629002","Block Group 2, Census Tract 629, Cook County, Illinois","293","93","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","39","38","128","83","51","48","42","44","33","34",
"1500000US170310629003","Block Group 3, Census Tract 629, Cook County, Illinois","287","96","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","7","11","0","11","6","10","0","11","51","43","104","68","52","43","52","44","15","21",
